season,team,incoming_count,incoming_rated_count,incoming_rating_sum,incoming_rating_mean,incoming_star_count,incoming_stars_sum,incoming_stars_mean,incoming_2star_count,incoming_3star_count,incoming_4star_count,incoming_5star_count,outgoing_count,outgoing_rated_count,outgoing_rating_sum,outgoing_rating_mean,outgoing_star_count,outgoing_stars_sum,outgoing_stars_mean,outgoing_2star_count,outgoing_3star_count,outgoing_4star_count,outgoing_5star_count
2021,Baylor,6,4,3.43,0.8575,5,16.0,3.2,0,4,1,0,8,2,1.66,0.83,8,25.0,3.125,0,7,1,0
2021,Bethune-Cookman,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2021,Blinn College,4,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Boise State,6,0,0.0,,5,13.0,2.6,2,3,0,0,7,0,0.0,,4,11.0,2.75,1,3,0,0
2021,Boston College,6,4,3.31,0.8275,6,18.0,3.0,0,6,0,0,15,2,1.6600000000000001,0.8300000000000001,15,43.0,2.8666666666666667,2,13,0,0
2021,Bowie State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Bowling Green,5,0,0.0,,3,9.0,3.0,0,3,0,0,14,0,0.0,,12,29.0,2.4166666666666665,7,5,0,0
2021,Brown,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Bryant,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Bucknell,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Buffalo,6,0,0.0,,5,12.0,2.4,3,2,0,0,20,2,1.72,0.86,20,50.0,2.5,10,10,0,0
2021,Butler C.C.,3,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Cal Poly,0,0,,,0,,,0,0,0,0,2,0,0.0,,1,3.0,3.0,0,1,0,0
2021,California,3,1,0.86,0.86,3,9.0,3.0,0,3,0,0,10,1,0.83,0.83,10,29.0,2.9,1,9,0,0
2021,Central Connecticut,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Central Michigan,3,1,0.8,0.8,3,8.0,2.6666666666666665,1,2,0,0,18,1,0.83,0.83,17,41.0,2.411764705882353,11,5,1,0
2021,Central Missouri,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Central Oklahoma,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2021,Central Washington,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Chadron State,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Charleston Southern,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Charlotte,11,1,0.8,0.8,10,30.0,3.0,1,8,1,0,12,2,1.6400000000000001,0.8200000000000001,12,28.0,2.3333333333333335,8,4,0,0
2021,Chattanooga,4,0,0.0,,4,12.0,3.0,0,4,0,0,0,0,,,0,,,0,0,0,0
2021,Cincinnati,3,1,0.84,0.84,3,8.0,2.6666666666666665,1,2,0,0,10,0,0.0,,9,26.0,2.888888888888889,1,8,0,0
2021,City College of San Francisco,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2021,Clemson,0,0,,,0,,,0,0,0,0,8,6,5.34,0.89,8,28.0,3.5,0,4,4,0
2021,Coastal Carolina,4,0,0.0,,4,12.0,3.0,0,4,0,0,11,0,0.0,,10,24.0,2.4,6,4,0,0
2021,Colgate,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,College of Charleston,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2021,College of the Canyons,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2021,Colorado,6,3,2.46,0.82,6,19.0,3.1666666666666665,0,5,1,0,13,4,3.24,0.81,12,38.0,3.1666666666666665,0,11,0,1
2021,Colorado Mesa,3,0,0.0,,3,7.0,2.3333333333333335,2,1,0,0,0,0,,,0,,,0,0,0,0
2021,Colorado State,6,2,1.69,0.845,6,16.0,2.6666666666666665,2,4,0,0,13,2,1.6400000000000001,0.8200000000000001,13,37.0,2.8461538461538463,2,11,0,0
2021,Dartmouth,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Delaware,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,1,0.8,0.8,1,3.0,3.0,0,1,0,0
2021,Delta State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Duke,8,2,1.6,0.8,4,12.0,3.0,0,4,0,0,9,4,3.33,0.8325,8,24.0,3.0,0,8,0,0
2021,Duquesne,3,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2021,East Carolina,11,0,0.0,,11,34.0,3.090909090909091,1,8,2,0,14,1,0.8,0.8,11,31.0,2.8181818181818183,3,7,1,0
2021,East Tennessee State,2,0,0.0,,2,5.0,2.5,1,1,0,0,0,0,,,0,,,0,0,0,0
2021,Eastern Illinois,1,0,0.0,,1,3.0,3.0,0,1,0,0,2,0,0.0,,2,4.0,2.0,2,0,0,0
2021,Eastern Kentucky,8,0,0.0,,8,24.0,3.0,1,6,1,0,0,0,,,0,,,0,0,0,0
2021,Eastern Michigan,3,0,0.0,,2,6.0,3.0,0,2,0,0,12,0,0.0,,12,31.0,2.5833333333333335,5,7,0,0
2021,Eastern Washington,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2021,Fairmont State,0,0,,,0,,,0,0,0,0,1,1,0.82,0.82,1,3.0,3.0,0,1,0,0
2021,Florida,7,4,3.4699999999999998,0.8674999999999999,6,19.0,3.1666666666666665,0,5,1,0,10,3,2.43,0.81,10,30.0,3.0,2,6,2,0
2021,Florida A&M,4,0,0.0,,4,13.0,3.25,0,3,1,0,0,0,,,0,,,0,0,0,0
2021,Florida Atlantic,7,3,2.43,0.81,7,22.0,3.142857142857143,0,6,1,0,9,0,0.0,,4,13.0,3.25,0,3,1,0
2021,Florida State,12,9,7.7,0.8555555555555556,11,34.0,3.090909090909091,0,10,1,0,17,7,5.9,0.8428571428571429,16,51.0,3.1875,0,13,3,0
2021,Fordham,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2021,Fort Valley State,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2021,Fresno State,8,2,1.66,0.83,6,19.0,3.1666666666666665,0,5,1,0,13,0,0.0,,12,32.0,2.6666666666666665,4,8,0,0
2021,Furman,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Garden City C.C. ,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2021,Georgia,3,3,2.83,0.9433333333333334,3,12.0,4.0,0,0,3,0,13,8,6.69,0.83625,10,32.0,3.2,0,8,2,0
2021,Georgia Southern,4,1,0.8,0.8,4,12.0,3.0,0,4,0,0,14,3,2.52,0.84,14,38.0,2.7142857142857144,4,10,0,0
2021,Georgia State,3,1,0.83,0.83,2,6.0,3.0,0,2,0,0,7,1,0.9,0.9,6,17.0,2.8333333333333335,2,3,1,0
2021,Georgia Tech,10,6,4.99,0.8316666666666667,9,27.0,3.0,0,9,0,0,19,4,3.2,0.8,17,50.0,2.9411764705882355,1,16,0,0
2021,Grand Valley State,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2021,Harvard,0,0,,,0,,,0,0,0,0,2,1,0.85,0.85,2,6.0,3.0,0,2,0,0
2021,Hawai'i,6,0,0.0,,5,14.0,2.8,1,4,0,0,10,0,0.0,,9,23.0,2.5555555555555554,4,5,0,0
2021,Holy Cross,0,0,,,0,,,0,0,0,0,3,1,0.8,0.8,1,3.0,3.0,0,1,0,0
2021,Houston,10,4,3.31,0.8275,10,30.0,3.0,0,10,0,0,12,0,0.0,,10,29.0,2.9,2,7,1,0
2021,Houston Christian,0,0,,,0,,,0,0,0,0,5,1,0.84,0.84,4,9.0,2.25,3,1,0,0
2021,Howard,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Hutchinson C.C.,2,0,0.0,,1,4.0,4.0,0,0,1,0,0,0,,,0,,,0,0,0,0
2021,Idaho,6,0,0.0,,5,13.0,2.6,2,3,0,0,0,0,,,0,,,0,0,0,0
2021,Illinois,9,4,3.26,0.815,6,19.0,3.1666666666666665,0,5,1,0,17,2,1.6400000000000001,0.8200000000000001,16,49.0,3.0625,0,15,1,0
2021,Illinois State,3,0,0.0,,2,7.0,3.5,0,1,1,0,2,2,1.67,0.835,2,6.0,3.0,0,2,0,0
2021,Incarnate Word,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2021,Independence C.C.,3,0,0.0,,2,8.0,4.0,0,1,0,1,0,0,,,0,,,0,0,0,0
2021,Indiana,8,3,2.5,0.8333333333333334,8,24.0,3.0,1,6,1,0,10,0,0.0,,9,28.0,3.111111111111111,0,8,1,0
2021,Iowa,1,1,0.84,0.84,1,3.0,3.0,0,1,0,0,10,0,0.0,,9,28.0,3.111111111111111,0,8,1,0
2021,Iowa Central C.C.,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Iowa State,2,1,0.85,0.85,2,6.0,3.0,0,2,0,0,7,1,0.83,0.83,6,18.0,3.0,0,6,0,0
2021,Jackson State,18,0,0.0,,15,48.0,3.2,1,10,4,0,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2021,Jacksonville State,6,0,0.0,,4,13.0,3.25,0,3,1,0,1,1,0.83,0.83,1,3.0,3.0,0,1,0,0
2021,James Madison,2,0,0.0,,2,6.0,3.0,0,2,0,0,2,0,0.0,,1,3.0,3.0,0,1,0,0
2021,Kansas,13,2,1.7,0.85,10,29.0,2.9,1,9,0,0,27,4,3.38,0.845,21,59.0,2.8095238095238093,5,15,1,0
2021,Kansas State,8,3,2.46,0.82,6,16.0,2.6666666666666665,2,4,0,0,15,1,0.84,0.84,12,36.0,3.0,0,12,0,0
2021,Kennesaw State,2,0,0.0,,2,6.0,3.0,0,2,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Kent State,7,0,0.0,,6,18.0,3.0,0,6,0,0,14,0,0.0,,14,35.0,2.5,7,7,0,0
2021,Kentucky,7,7,5.9399999999999995,0.8485714285714285,7,22.0,3.142857142857143,0,6,1,0,10,0,0.0,,9,27.0,3.0,0,9,0,0
2021,Kentucky State,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2021,Kilgore J.C.,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2021,LSU,2,2,1.7799999999999998,0.8899999999999999,2,7.0,3.5,0,1,1,0,14,11,9.41,0.8554545454545455,14,45.0,3.2142857142857144,0,11,3,0
2021,Lafayette,1,0,0.0,,1,4.0,4.0,0,0,1,0,0,0,,,0,,,0,0,0,0
2021,Lehigh,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Liberty,6,1,0.84,0.84,6,16.0,2.6666666666666665,2,4,0,0,9,0,0.0,,7,17.0,2.4285714285714284,2,4,0,0
2021,Lindenwood University,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Louisiana,9,3,2.42,0.8066666666666666,8,23.0,2.875,1,7,0,0,7,0,0.0,,7,19.0,2.7142857142857144,2,5,0,0
2021,Louisiana Tech,9,2,1.6400000000000001,0.8200000000000001,8,24.0,3.0,0,8,0,0,11,1,0.82,0.82,9,25.0,2.7777777777777777,2,7,0,0
2021,Louisville,6,3,2.59,0.8633333333333333,6,17.0,2.8333333333333335,1,5,0,0,16,3,2.44,0.8133333333333334,15,47.0,3.1333333333333333,0,13,2,0
2021,Maine,1,0,0.0,,1,2.0,2.0,1,0,0,0,2,0,0.0,,1,1.0,1.0,0,0,0,0
2021,Marshall,6,2,1.62,0.81,6,19.0,3.1666666666666665,0,5,1,0,13,2,1.78,0.89,12,35.0,2.9166666666666665,3,7,2,0
2021,Maryland,1,1,0.84,0.84,1,3.0,3.0,0,1,0,0,15,5,4.140000000000001,0.8280000000000001,14,41.0,2.9285714285714284,1,13,0,0
2021,Massachusetts,11,1,0.8,0.8,7,19.0,2.7142857142857144,2,5,0,0,21,1,0.8,0.8,16,43.0,2.6875,5,11,0,0
2021,McNeese,3,0,0.0,,3,10.0,3.3333333333333335,1,0,2,0,3,1,0.83,0.83,3,7.0,2.3333333333333335,2,1,0,0
2021,Memphis,13,5,4.1,0.82,13,39.0,3.0,2,9,2,0,26,3,2.63,0.8766666666666666,23,66.0,2.869565217391304,4,18,1,0
2021,Mercer,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Merrimack,1,0,0.0,,0,0.0,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Miami,4,4,3.49,0.8725,4,13.0,3.25,0,3,1,0,6,1,0.82,0.82,6,20.0,3.3333333333333335,0,4,2,0
2021,Miami (OH),2,0,0.0,,2,6.0,3.0,0,2,0,0,10,1,0.83,0.83,10,29.0,2.9,1,9,0,0
2021,Michigan,5,3,2.57,0.8566666666666666,5,15.0,3.0,0,5,0,0,20,6,4.98,0.8300000000000001,15,48.0,3.2,1,10,4,0
2021,Michigan State,14,8,6.609999999999999,0.8262499999999999,14,44.0,3.142857142857143,0,12,2,0,21,4,3.25,0.8125,19,58.0,3.0526315789473686,0,18,1,0
2021,Middle Tennessee,6,2,1.62,0.81,5,15.0,3.0,0,5,0,0,10,0,0.0,,6,15.0,2.5,3,3,0,0
2021,Minnesota,7,5,4.14,0.828,6,17.0,2.8333333333333335,1,5,0,0,12,1,0.84,0.84,10,30.0,3.0,0,10,0,0
2021,Mississippi Gulf Coast C.C.,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Mississippi State,8,4,3.35,0.8375,7,22.0,3.142857142857143,0,6,1,0,22,5,4.05,0.8099999999999999,20,61.0,3.05,0,19,1,0
2021,Missouri,5,5,4.1899999999999995,0.8379999999999999,5,15.0,3.0,0,5,0,0,21,3,2.42,0.8066666666666666,21,64.0,3.0476190476190474,0,20,1,0
2021,Missouri State,4,0,0.0,,4,11.0,2.75,1,3,0,0,1,1,0.83,0.83,1,3.0,3.0,0,1,0,0
2021,Missouri Western State,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Montana,0,0,,,0,,,0,0,0,0,1,1,0.87,0.87,1,3.0,3.0,0,1,0,0
2021,Montana State,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2021,Morgan State,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Murray State,2,0,0.0,,2,6.0,3.0,1,0,1,0,1,0,0.0,,1,4.0,4.0,0,0,1,0
2021,NC State,4,4,3.34,0.835,4,12.0,3.0,0,4,0,0,11,5,4.05,0.8099999999999999,10,30.0,3.0,1,8,1,0
2021,Navy,0,0,,,0,,,0,0,0,0,7,0,0.0,,5,13.0,2.6,2,3,0,0
2021,Nebraska,5,4,3.38,0.845,5,16.0,3.2,0,4,1,0,18,6,5.0,0.8333333333333334,17,52.0,3.0588235294117645,1,14,2,0
2021,Nevada,6,0,0.0,,5,16.0,3.2,0,4,1,0,12,0,0.0,,10,28.0,2.8,2,8,0,0
2021,New Mexico,4,0,0.0,,4,13.0,3.25,0,3,1,0,14,0,0.0,,11,30.0,2.727272727272727,4,6,1,0
2021,New Mexico Military Institute,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,New Mexico State,1,1,0.8,0.8,1,3.0,3.0,0,1,0,0,10,1,0.8,0.8,9,24.0,2.6666666666666665,3,6,0,0
2021,Nicholls,4,0,0.0,,4,12.0,3.0,0,4,0,0,0,0,,,0,,,0,0,0,0
2021,Norfolk State,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,North Alabama,3,0,0.0,,3,7.0,2.3333333333333335,2,1,0,0,0,0,,,0,,,0,0,0,0
2021,North Carolina,1,1,0.91,0.91,1,4.0,4.0,0,0,1,0,21,5,4.04,0.808,18,55.0,3.0555555555555554,1,15,2,0
2021,North Carolina A&T,4,0,0.0,,3,9.0,3.0,0,3,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,North Carolina Central,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2021,North Dakota State,4,0,0.0,,4,11.0,2.75,0,2,1,0,2,0,0.0,,2,4.0,2.0,2,0,0,0
2021,North Texas,11,2,1.61,0.805,10,28.0,2.8,3,6,1,0,19,4,3.27,0.8175,16,44.0,2.75,4,12,0,0
2021,Northern Arizona,3,0,0.0,,3,9.0,3.0,0,3,0,0,0,0,,,0,,,0,0,0,0
2021,Northern Colorado,6,0,0.0,,6,19.0,3.1666666666666665,0,5,1,0,0,0,,,0,,,0,0,0,0
2021,Northern Illinois,1,1,0.8,0.8,1,3.0,3.0,0,1,0,0,19,0,0.0,,18,46.0,2.5555555555555554,8,10,0,0
2021,Northern Iowa,6,0,0.0,,6,17.0,2.8333333333333335,1,5,0,0,2,2,1.65,0.825,2,6.0,3.0,0,2,0,0
2021,Northwestern,7,2,1.67,0.835,7,20.0,2.857142857142857,1,6,0,0,8,3,2.45,0.8166666666666668,8,24.0,3.0,0,8,0,0
2021,Northwestern State,2,0,0.0,,2,6.0,3.0,0,2,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2021,Notre Dame,4,2,1.77,0.885,4,15.0,3.75,0,1,3,0,19,7,5.75,0.8214285714285714,18,59.0,3.2777777777777777,0,13,5,0
2021,Notre Dame College,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Ohio,1,0,0.0,,1,3.0,3.0,0,1,0,0,5,0,0.0,,5,13.0,2.6,2,3,0,0
2021,Ohio State,1,0,0.0,,1,2.0,2.0,1,0,0,0,5,3,2.58,0.86,5,15.0,3.0,1,3,1,0
2021,Oklahoma,10,9,7.82,0.8688888888888889,9,30.0,3.3333333333333335,0,6,3,0,19,11,9.32,0.8472727272727273,18,54.0,3.0,2,14,2,0
2021,Oklahoma State,5,4,3.29,0.8225,5,15.0,3.0,0,5,0,0,8,4,3.29,0.8225,7,22.0,3.142857142857143,0,6,1,0
2021,Old Dominion,7,2,1.61,0.805,7,21.0,3.0,1,5,1,0,14,3,2.54,0.8466666666666667,14,36.0,2.5714285714285716,6,8,0,0
2021,Ole Miss,3,2,1.69,0.845,3,10.0,3.3333333333333335,0,2,1,0,9,3,2.45,0.8166666666666668,8,25.0,3.125,0,7,1,0
2021,Oregon,0,0,,,0,,,0,0,0,0,12,3,2.54,0.8466666666666667,12,36.0,3.0,0,12,0,0
2021,Oregon State,6,4,3.23,0.8075,6,18.0,3.0,0,6,0,0,14,0,0.0,,13,37.0,2.8461538461538463,2,11,0,0
2021,Penn State,6,6,5.09,0.8483333333333333,6,18.0,3.0,0,6,0,0,14,9,7.38,0.82,14,42.0,3.0,1,12,1,0
2021,Pennsylvania,0,0,,,0,,,0,0,0,0,2,0,0.0,,2,6.0,3.0,0,2,0,0
2021,Pittsburg State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Pittsburgh,4,1,0.81,0.81,4,12.0,3.0,0,4,0,0,6,0,0.0,,5,15.0,3.0,0,5,0,0
2021,Prairie View A&M,2,0,0.0,,2,6.0,3.0,0,2,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2021,Presbyterian,0,0,,,0,,,0,0,0,0,4,0,0.0,,1,3.0,3.0,0,1,0,0
2021,Professional,2,0,0.0,,2,7.0,3.5,0,1,1,0,0,0,,,0,,,0,0,0,0
2021,Purdue,8,2,1.62,0.81,7,20.0,2.857142857142857,1,6,0,0,8,1,0.83,0.83,8,25.0,3.125,1,5,2,0
2021,Rhode Island,4,0,0.0,,4,11.0,2.75,2,1,1,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2021,Rice,3,1,0.8,0.8,2,6.0,3.0,0,2,0,0,5,1,0.82,0.82,4,9.0,2.25,3,1,0,0
2021,Richmond,1,0,0.0,,0,0.0,,0,0,0,0,2,0,0.0,,1,3.0,3.0,0,1,0,0
2021,Robert Morris,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Rutgers,7,4,3.27,0.8175,6,18.0,3.0,1,4,1,0,17,0,0.0,,17,52.0,3.0588235294117645,0,16,1,0
2021,SE Louisiana,3,0,0.0,,3,8.0,2.6666666666666665,1,2,0,0,0,0,,,0,,,0,0,0,0
2021,SMU,14,6,5.09,0.8483333333333333,12,38.0,3.1666666666666665,0,10,2,0,9,0,0.0,,8,23.0,2.875,2,5,1,0
2021,Sacramento State,2,0,0.0,,2,6.0,3.0,0,2,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Sacred Heart,1,0,0.0,,1,2.0,2.0,1,0,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2021,Saint Francis,0,0,,,0,,,0,0,0,0,2,2,1.65,0.825,2,6.0,3.0,0,2,0,0
2021,Sam Houston,2,0,0.0,,2,6.0,3.0,0,2,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,Samford,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,San Diego,2,0,0.0,,2,4.0,2.0,2,0,0,0,2,0,0.0,,1,1.0,1.0,0,0,0,0
2021,San Diego State,2,1,0.81,0.81,2,7.0,3.5,0,1,1,0,9,0,0.0,,9,25.0,2.7777777777777777,2,7,0,0
2021,San José State,9,0,0.0,,7,20.0,2.857142857142857,2,4,1,0,7,0,0.0,,6,16.0,2.6666666666666665,2,4,0,0
2021,Santa Rosa J.C.,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2021,Snow College,1,1,0.8,0.8,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,South Alabama,13,2,1.63,0.815,11,33.0,3.0,1,9,1,0,11,0,0.0,,9,26.0,2.888888888888889,1,8,0,0
2021,South Carolina,8,8,6.63,0.82875,8,25.0,3.125,0,7,1,0,12,7,5.78,0.8257142857142857,11,34.0,3.090909090909091,0,10,1,0
2021,South Dakota,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,South Dakota State,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2021,South Florida,10,2,1.62,0.81,10,31.0,3.1,1,7,2,0,17,1,0.8,0.8,15,46.0,3.066666666666667,0,14,1,0
2021,Southeast Missouri State,1,0,0.0,,1,2.0,2.0,1,0,0,0,3,1,0.84,0.84,2,6.0,3.0,0,2,0,0
2021,Southern,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2021,Southern Illinois,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2021,Southern Miss,8,2,1.6,0.8,8,24.0,3.0,0,8,0,0,15,1,0.81,0.81,13,36.0,2.769230769230769,3,10,0,0
2021,Southern Utah,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2021,Southwest Minnesota State,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2021,Stanford,1,0,0.0,,1,4.0,4.0,0,0,1,0,3,0,0.0,,3,9.0,3.0,1,1,1,0
2021,Stephen F. Austin,1,0,0.0,,1,4.0,4.0,0,0,1,0,0,0,,,0,,,0,0,0,0
2021,Stony Brook,4,0,0.0,,4,9.0,2.25,3,1,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2021,Syracuse,3,1,0.8,0.8,3,9.0,3.0,0,3,0,0,16,1,0.8,0.8,14,42.0,3.0,0,14,0,0
