season,team,incoming_count,incoming_rated_count,incoming_rating_sum,incoming_rating_mean,incoming_star_count,incoming_stars_sum,incoming_stars_mean,incoming_2star_count,incoming_3star_count,incoming_4star_count,incoming_5star_count,outgoing_count,outgoing_rated_count,outgoing_rating_sum,outgoing_rating_mean,outgoing_star_count,outgoing_stars_sum,outgoing_stars_mean,outgoing_2star_count,outgoing_3star_count,outgoing_4star_count,outgoing_5star_count
2024,Arkansas,22,20,17.39,0.8695,22,68.0,3.090909090909091,1,18,3,0,31,23,19.86,0.8634782608695651,27,84.0,3.111111111111111,0,24,3,0
2024,Arkansas State,17,16,13.35,0.834375,16,48.0,3.0,0,16,0,0,21,5,4.1899999999999995,0.8379999999999999,18,53.0,2.9444444444444446,1,17,0,0
2024,Arkansas-Pine Bluff,3,0,0.0,,3,9.0,3.0,0,3,0,0,3,3,2.51,0.8366666666666666,3,9.0,3.0,0,3,0,0
2024,Army,0,0,,,0,,,0,0,0,0,9,2,1.71,0.855,5,15.0,3.0,0,5,0,0
2024,Auburn,15,14,12.31,0.8792857142857143,15,47.0,3.1333333333333333,0,13,2,0,23,16,13.75,0.859375,21,63.0,3.0,0,21,0,0
2024,Augustana,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Aurora University,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Austin Peay,17,0,0.0,,16,44.0,2.75,5,10,1,0,19,16,13.43,0.839375,17,51.0,3.0,0,17,0,0
2024,BYU,9,8,6.89,0.86125,9,28.0,3.111111111111111,0,8,1,0,17,5,4.2299999999999995,0.8459999999999999,17,50.0,2.9411764705882355,2,14,1,0
2024,Ball State,11,10,8.27,0.827,10,30.0,3.0,0,10,0,0,16,8,6.88,0.86,15,40.0,2.6666666666666665,5,10,0,0
2024,Barton C.C.,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Baylor,16,16,13.89,0.868125,16,49.0,3.0625,0,15,1,0,15,7,5.99,0.8557142857142858,15,45.0,3.0,0,15,0,0
2024,Benedict,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,1,0.8,0.8,1,3.0,3.0,0,1,0,0
2024,Bethune-Cookman,9,1,0.86,0.86,8,24.0,3.0,2,4,2,0,1,1,0.85,0.85,1,3.0,3.0,0,1,0,0
2024,Boise State,8,8,6.79,0.84875,8,25.0,3.125,0,7,1,0,14,4,3.38,0.845,12,35.0,2.9166666666666665,2,9,1,0
2024,Boston College,10,10,8.71,0.8710000000000001,10,30.0,3.0,0,10,0,0,17,9,7.6,0.8444444444444444,17,50.0,2.9411764705882355,1,16,0,0
2024,Bowie State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Bowling Green,13,10,8.37,0.837,11,33.0,3.0,0,11,0,0,15,3,2.64,0.88,10,31.0,3.1,0,9,1,0
2024,Brown,0,0,,,0,,,0,0,0,0,3,1,0.82,0.82,2,5.0,2.5,1,1,0,0
2024,Bryant,7,0,0.0,,7,18.0,2.5714285714285716,3,4,0,0,2,2,1.72,0.86,2,6.0,3.0,0,2,0,0
2024,Bucknell,2,0,0.0,,2,6.0,3.0,0,2,0,0,3,3,2.51,0.8366666666666666,3,9.0,3.0,0,3,0,0
2024,Buffalo,17,9,7.43,0.8255555555555555,11,32.0,2.909090909090909,1,10,0,0,17,7,6.02,0.86,15,42.0,2.8,4,10,1,0
2024,Butler,2,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Butler C.C.,2,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,CSU-Pueblo,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Cal Poly,2,0,0.0,,2,5.0,2.5,1,1,0,0,2,2,1.75,0.875,2,7.0,3.5,0,1,1,0
2024,California,23,23,19.94,0.8669565217391305,23,73.0,3.1739130434782608,0,19,4,0,23,15,12.78,0.852,23,71.0,3.0869565217391304,0,21,2,0
2024,Campbell,7,0,0.0,,5,14.0,2.8,1,4,0,0,7,3,2.49,0.8300000000000001,5,14.0,2.8,1,4,0,0
2024,Carroll College,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Carson Newman,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2024,Central Arkansas,1,0,0.0,,1,3.0,3.0,0,1,0,0,2,2,1.74,0.87,2,6.0,3.0,0,2,0,0
2024,Central Connecticut,2,0,0.0,,2,4.0,2.0,2,0,0,0,0,0,,,0,,,0,0,0,0
2024,Central Michigan,6,4,3.33,0.8325,5,15.0,3.0,0,5,0,0,16,6,5.1,0.85,13,35.0,2.6923076923076925,4,9,0,0
2024,Central Missouri,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Central Oklahoma,2,0,0.0,,2,6.0,3.0,0,2,0,0,1,1,0.85,0.85,1,3.0,3.0,0,1,0,0
2024,Central Washington,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Charleston Southern,0,0,,,0,,,0,0,0,0,2,2,1.7,0.85,2,6.0,3.0,0,2,0,0
2024,Charlotte,28,24,20.3,0.8458333333333333,27,81.0,3.0,0,27,0,0,30,7,5.99,0.8557142857142858,23,70.0,3.0434782608695654,1,20,2,0
2024,Chattanooga,4,1,0.84,0.84,4,12.0,3.0,0,4,0,0,2,1,0.83,0.83,2,6.0,3.0,0,2,0,0
2024,Chowan,0,0,,,0,,,0,0,0,0,1,1,0.81,0.81,1,3.0,3.0,0,1,0,0
2024,Cincinnati,24,22,19.03,0.8650000000000001,23,70.0,3.0434782608695654,0,22,1,0,32,18,15.16,0.8422222222222222,29,87.0,3.0,1,27,1,0
2024,Clemson,0,0,,,0,,,0,0,0,0,11,9,7.92,0.88,11,34.0,3.090909090909091,1,8,2,0
2024,Coastal Carolina,18,12,10.1,0.8416666666666667,16,49.0,3.0625,0,15,1,0,29,12,9.99,0.8325,25,72.0,2.88,4,20,1,0
2024,Coffeyville C.C.,3,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2024,Colgate,0,0,,,0,,,0,0,0,0,1,1,0.85,0.85,1,3.0,3.0,0,1,0,0
2024,Colorado,41,39,34.07,0.8735897435897436,40,126.0,3.15,1,32,7,0,41,28,24.009999999999998,0.8574999999999999,37,113.0,3.054054054054054,0,35,2,0
2024,Colorado Mesa,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Colorado School of Mines,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Colorado State,11,6,5.06,0.8433333333333333,9,27.0,3.0,0,9,0,0,19,5,4.3,0.86,16,48.0,3.0,1,14,1,0
2024,Columbia,1,0,0.0,,0,0.0,,0,0,0,0,2,2,1.6600000000000001,0.8300000000000001,2,6.0,3.0,0,2,0,0
2024,Concordia University,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Copiah-Lincoln C.C.,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Cornell,0,0,,,0,,,0,0,0,0,5,3,2.55,0.85,4,12.0,3.0,0,4,0,0
2024,Dartmouth,0,0,,,0,,,0,0,0,0,5,4,3.36,0.84,4,12.0,3.0,0,4,0,0
2024,Davenport,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,1,0.8,0.8,1,3.0,3.0,0,1,0,0
2024,Delaware,7,0,0.0,,6,17.0,2.8333333333333335,1,5,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2024,Delaware State,4,0,0.0,,3,10.0,3.3333333333333335,0,2,1,0,1,1,0.81,0.81,1,3.0,3.0,0,1,0,0
2024,Delta State,1,0,0.0,,1,2.0,2.0,1,0,0,0,1,1,0.82,0.82,1,3.0,3.0,0,1,0,0
2024,Des Moines,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2024,Duke,18,16,13.79,0.861875,16,50.0,3.125,0,14,2,0,21,8,7.07,0.88375,20,62.0,3.1,1,16,3,0
2024,Duquesne,3,0,0.0,,3,9.0,3.0,0,3,0,0,2,2,1.7,0.85,2,6.0,3.0,0,2,0,0
2024,East Carolina,17,16,13.58,0.84875,16,48.0,3.0,0,16,0,0,33,11,9.26,0.8418181818181818,26,78.0,3.0,2,22,2,0
2024,East Central,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2024,East Mississippi C.C.,3,1,0.88,0.88,3,9.0,3.0,0,3,0,0,0,0,,,0,,,0,0,0,0
2024,East Tennessee State,6,1,0.85,0.85,4,11.0,2.75,1,3,0,0,3,1,0.85,0.85,3,9.0,3.0,0,3,0,0
2024,Eastern Illinois,3,1,0.85,0.85,3,9.0,3.0,0,3,0,0,2,2,1.69,0.845,2,6.0,3.0,0,2,0,0
2024,Eastern Kentucky,3,1,0.84,0.84,2,6.0,3.0,0,2,0,0,4,4,3.4,0.85,4,12.0,3.0,0,4,0,0
2024,Eastern Michigan,21,19,15.879999999999999,0.8357894736842105,19,57.0,3.0,0,19,0,0,24,10,8.48,0.8480000000000001,22,61.0,2.772727272727273,5,17,0,0
2024,Eastern New Mexico,1,0,0.0,,0,0.0,,0,0,0,0,1,1,0.84,0.84,1,3.0,3.0,0,1,0,0
2024,Eastern Washington,5,1,0.86,0.86,5,15.0,3.0,1,3,1,0,3,2,1.69,0.845,3,9.0,3.0,0,3,0,0
2024,Edinboro University,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Edward Waters,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,El Camino College,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2024,Elon,3,0,0.0,,2,6.0,3.0,0,2,0,0,5,2,1.76,0.88,3,9.0,3.0,0,3,0,0
2024,Exeter,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2024,Fairmont State,0,0,,,0,,,0,0,0,0,2,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2024,Ferris State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Findlay,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2024,Florida,15,15,13.39,0.8926666666666667,15,51.0,3.4,0,9,6,0,23,18,15.79,0.8772222222222221,21,67.0,3.1904761904761907,0,17,4,0
2024,Florida A&M,24,2,1.69,0.845,20,61.0,3.05,1,17,2,0,9,6,5.16,0.86,9,27.0,3.0,0,9,0,0
2024,Florida Atlantic,20,17,14.26,0.8388235294117647,19,56.0,2.9473684210526314,1,18,0,0,34,12,10.26,0.855,32,95.0,2.96875,1,31,0,0
2024,Florida International,10,9,7.47,0.83,10,30.0,3.0,0,10,0,0,16,5,4.31,0.8619999999999999,13,39.0,3.0,1,11,1,0
2024,Florida State,17,17,15.19,0.8935294117647059,17,61.0,3.588235294117647,0,7,10,0,19,16,13.75,0.859375,18,53.0,2.9444444444444446,1,17,0,0
2024,Fordham,0,0,,,0,,,0,0,0,0,1,1,0.84,0.84,1,3.0,3.0,0,1,0,0
2024,Fort Hays,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2024,Franklin College,0,0,,,0,,,0,0,0,0,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2024,Fresno State,7,7,6.0,0.8571428571428571,7,22.0,3.142857142857143,0,6,1,0,11,3,2.56,0.8533333333333334,8,23.0,2.875,1,7,0,0
2024,Furman,2,0,0.0,,2,6.0,3.0,0,2,0,0,6,4,3.35,0.8375,5,15.0,3.0,0,5,0,0
2024,Gannon,0,0,,,0,,,0,0,0,0,2,2,1.73,0.865,2,6.0,3.0,0,2,0,0
2024,Garden City C.C. ,6,0,0.0,,5,14.0,2.8,1,4,0,0,0,0,,,0,,,0,0,0,0
2024,Gardner-Webb,12,0,0.0,,10,30.0,3.0,1,8,1,0,7,5,4.26,0.852,5,15.0,3.0,0,5,0,0
2024,Georgetown,1,0,0.0,,1,2.0,2.0,1,0,0,0,3,2,1.71,0.855,2,6.0,3.0,0,2,0,0
2024,Georgia,11,9,8.15,0.9055555555555556,11,38.0,3.4545454545454546,1,4,6,0,26,21,18.78,0.8942857142857144,25,83.0,3.32,2,13,10,0
2024,Georgia Southern,12,8,6.66,0.8325,10,30.0,3.0,1,8,1,0,19,3,2.54,0.8466666666666667,11,30.0,2.727272727272727,4,6,1,0
2024,Georgia State,31,28,23.189999999999998,0.8282142857142857,31,94.0,3.032258064516129,0,30,1,0,34,9,7.6899999999999995,0.8544444444444443,30,87.0,2.9,3,27,0,0
2024,Georgia Tech,12,11,9.5,0.8636363636363636,12,36.0,3.0,0,12,0,0,33,19,16.11,0.8478947368421053,31,95.0,3.064516129032258,0,29,2,0
2024,Grambling,10,1,0.83,0.83,8,24.0,3.0,0,8,0,0,12,8,6.84,0.855,10,29.0,2.9,1,9,0,0
2024,Grand Valley State,2,0,0.0,,2,6.0,3.0,0,2,0,0,3,2,1.72,0.86,2,6.0,3.0,0,2,0,0
2024,Hampton,6,0,0.0,,6,17.0,2.8333333333333335,1,5,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2024,Harvard,0,0,,,0,,,0,0,0,0,9,7,5.9399999999999995,0.8485714285714285,8,24.0,3.0,0,8,0,0
2024,Hawai'i,6,4,3.4,0.85,6,17.0,2.8333333333333335,1,5,0,0,11,1,0.87,0.87,8,22.0,2.75,2,6,0,0
2024,Heidelberg,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2024,Highland C.C.,1,1,0.83,0.83,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Hillsdale College,1,0,0.0,,0,0.0,,0,0,0,0,3,1,0.83,0.83,1,3.0,3.0,0,1,0,0
2024,Holy Cross,0,0,,,0,,,0,0,0,0,8,7,5.92,0.8457142857142858,8,23.0,2.875,1,7,0,0
2024,Hope ,0,0,,,0,,,0,0,0,0,1,1,0.82,0.82,1,3.0,3.0,0,1,0,0
2024,Houston,27,27,23.34,0.8644444444444445,27,82.0,3.037037037037037,0,26,1,0,34,22,18.91,0.8595454545454545,32,102.0,3.1875,0,26,6,0
2024,Houston Christian,4,0,0.0,,2,5.0,2.5,1,1,0,0,4,1,0.85,0.85,3,9.0,3.0,0,3,0,0
2024,Howard,4,0,0.0,,4,11.0,2.75,1,3,0,0,1,1,0.85,0.85,1,3.0,3.0,0,1,0,0
2024,Idaho,2,0,0.0,,2,5.0,2.5,1,1,0,0,8,6,5.23,0.8716666666666667,7,22.0,3.142857142857143,0,6,1,0
2024,Idaho State,5,0,0.0,,4,11.0,2.75,1,3,0,0,2,2,1.71,0.855,2,6.0,3.0,0,2,0,0
2024,Illinois,12,11,9.53,0.8663636363636363,12,39.0,3.25,0,9,3,0,24,12,10.19,0.8491666666666666,23,66.0,2.869565217391304,4,18,1,0
2024,Illinois State,4,0,0.0,,3,8.0,2.6666666666666665,1,2,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2024,Incarnate Word,11,2,1.6600000000000001,0.8300000000000001,10,28.0,2.8,3,6,1,0,1,1,0.87,0.87,1,3.0,3.0,0,1,0,0
2024,Independence C.C.,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2024,Indiana,30,27,23.41,0.867037037037037,28,85.0,3.0357142857142856,1,25,2,0,42,30,25.84,0.8613333333333333,37,113.0,3.054054054054054,1,33,3,0
2024,Indiana State,4,0,0.0,,4,12.0,3.0,0,4,0,0,5,2,1.68,0.84,3,8.0,2.6666666666666665,1,2,0,0
2024,Indianapolis,0,0,,,0,,,0,0,0,0,1,1,0.82,0.82,1,3.0,3.0,0,1,0,0
2024,Iowa,4,3,2.56,0.8533333333333334,4,12.0,3.0,0,4,0,0,12,8,6.82,0.8525,11,34.0,3.090909090909091,1,9,0,1
2024,Iowa Central C.C.,1,0,0.0,,1,4.0,4.0,0,0,1,0,0,0,,,0,,,0,0,0,0
2024,Iowa State,8,7,6.06,0.8657142857142857,8,24.0,3.0,0,8,0,0,21,9,7.64,0.8488888888888888,19,58.0,3.0526315789473686,1,16,2,0
2024,Iowa Western C.C.,2,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Itawamba C.C.,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Jackson State,12,1,0.84,0.84,11,32.0,2.909090909090909,1,10,0,0,4,1,0.85,0.85,3,9.0,3.0,0,3,0,0
2024,Jacksonville State,19,13,10.81,0.8315384615384616,18,53.0,2.9444444444444446,1,17,0,0,14,11,9.26,0.8418181818181818,13,37.0,2.8461538461538463,2,11,0,0
2024,James Madison,26,17,14.3,0.8411764705882353,22,65.0,2.9545454545454546,1,21,0,0,23,16,13.77,0.860625,18,55.0,3.0555555555555554,0,17,1,0
2024,Johns Hopkins,0,0,,,0,,,0,0,0,0,1,1,0.87,0.87,1,3.0,3.0,0,1,0,0
2024,Johnson C. Smith University,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2024,Kansas,11,10,8.71,0.8710000000000001,10,31.0,3.1,0,9,1,0,13,4,3.42,0.855,9,27.0,3.0,0,9,0,0
2024,Kansas State,10,8,6.97,0.87125,9,29.0,3.2222222222222223,0,7,2,0,17,10,8.629999999999999,0.8629999999999999,15,47.0,3.1333333333333333,0,13,2,0
2024,Kennesaw State,10,8,6.51,0.81375,10,30.0,3.0,0,10,0,0,3,3,2.51,0.8366666666666666,3,9.0,3.0,0,3,0,0
2024,Kent State,16,14,11.5,0.8214285714285714,16,48.0,3.0,0,16,0,0,17,6,5.13,0.855,15,43.0,2.8666666666666667,2,13,0,0
2024,Kentucky,12,11,9.7,0.8818181818181817,11,36.0,3.272727272727273,0,8,3,0,23,12,10.28,0.8566666666666666,21,64.0,3.0476190476190474,1,18,2,0
2024,Kilgore J.C.,2,0,0.0,,2,7.0,3.5,0,1,1,0,0,0,,,0,,,0,0,0,0
2024,LIU Post,0,0,,,0,,,0,0,0,0,1,1,0.84,0.84,1,3.0,3.0,0,1,0,0
2024,LSU,10,9,7.98,0.8866666666666667,9,30.0,3.3333333333333335,0,6,3,0,27,22,19.24,0.8745454545454545,24,78.0,3.25,1,16,7,0
2024,Lafayette,1,0,0.0,,0,0.0,,0,0,0,0,2,1,0.87,0.87,1,3.0,3.0,0,1,0,0
2024,Lake Erie,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Lamar,5,0,0.0,,4,12.0,3.0,0,4,0,0,0,0,,,0,,,0,0,0,0
2024,Lehigh,0,0,,,0,,,0,0,0,0,1,1,0.82,0.82,1,3.0,3.0,0,1,0,0
2024,Lenoir Rhyne,2,0,0.0,,2,6.0,3.0,0,2,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2024,Liberty,18,15,12.49,0.8326666666666667,18,55.0,3.0555555555555554,0,17,1,0,18,10,8.68,0.868,17,52.0,3.0588235294117645,3,10,4,0
2024,Limestone College,0,0,,,0,,,0,0,0,0,2,1,0.82,0.82,1,3.0,3.0,0,1,0,0
2024,Lindenwood,3,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Long Beach City College,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Louisiana,7,5,4.27,0.8539999999999999,7,21.0,3.0,0,7,0,0,6,2,1.77,0.885,6,18.0,3.0,0,6,0,0
2024,Louisiana Tech,12,9,7.59,0.8433333333333333,11,33.0,3.0,0,11,0,0,22,9,7.61,0.8455555555555556,18,54.0,3.0,2,14,2,0
2024,Louisville,28,27,23.63,0.8751851851851852,28,87.0,3.107142857142857,1,23,4,0,29,26,22.22,0.8546153846153846,26,80.0,3.076923076923077,0,24,2,0
2024,Maine,3,0,0.0,,2,5.0,2.5,1,1,0,0,5,4,3.35,0.8375,4,12.0,3.0,0,4,0,0
2024,Marist,1,0,0.0,,1,2.0,2.0,1,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2024,Marshall,28,21,17.74,0.8447619047619047,26,78.0,3.0,0,26,0,0,33,12,10.22,0.8516666666666667,29,82.0,2.8275862068965516,6,22,1,0
2024,Maryland,8,6,5.21,0.8683333333333333,7,21.0,3.0,0,7,0,0,13,8,6.97,0.87125,12,40.0,3.3333333333333335,0,8,4,0
2024,Massachusetts,29,22,18.38,0.8354545454545454,25,74.0,2.96,1,24,0,0,23,8,6.7,0.8375,18,50.0,2.7777777777777777,5,12,1,0
2024,McNeese,12,2,1.7,0.85,10,28.0,2.8,3,6,1,0,1,0,0.0,,0,0.0,,0,0,0,0
2024,Memphis,30,27,22.96,0.8503703703703704,29,85.0,2.9310344827586206,2,27,0,0,24,8,6.8,0.85,22,65.0,2.9545454545454546,1,21,0,0
2024,Mercer,7,1,0.84,0.84,5,13.0,2.6,2,3,0,0,2,1,0.85,0.85,1,3.0,3.0,0,1,0,0
2024,Merrimack,0,0,,,0,,,0,0,0,0,2,2,1.68,0.84,2,6.0,3.0,0,2,0,0
2024,Miami,14,14,12.46,0.89,14,48.0,3.4285714285714284,0,8,6,0,28,23,20.16,0.8765217391304347,26,83.0,3.1923076923076925,0,21,5,0
2024,Miami (OH),5,2,1.67,0.835,4,12.0,3.0,0,4,0,0,11,4,3.5300000000000002,0.8825000000000001,11,32.0,2.909090909090909,2,8,1,0
2024,Michigan,7,7,6.1,0.8714285714285713,7,22.0,3.142857142857143,0,6,1,0,17,13,11.4,0.8769230769230769,16,50.0,3.125,0,14,2,0
2024,Michigan State,24,22,19.25,0.875,22,70.0,3.1818181818181817,0,18,4,0,46,26,22.52,0.8661538461538462,43,132.0,3.0697674418604652,1,38,4,0
2024,Middle Tennessee,12,8,6.68,0.835,11,33.0,3.0,0,11,0,0,30,11,9.47,0.860909090909091,26,76.0,2.923076923076923,3,22,1,0
2024,Minnesota,12,12,10.48,0.8733333333333334,12,39.0,3.25,0,9,3,0,18,7,5.89,0.8414285714285714,17,51.0,3.0,1,15,1,0
2024,Minnesota Duluth,1,0,0.0,,1,4.0,4.0,0,0,1,0,0,0,,,0,,,0,0,0,0
2024,Mississippi State,18,17,14.709999999999999,0.8652941176470588,17,52.0,3.0588235294117645,0,16,1,0,27,20,17.32,0.866,26,81.0,3.1153846153846154,1,21,4,0
2024,Mississippi Valley State,0,0,,,0,,,0,0,0,0,3,1,0.83,0.83,2,6.0,3.0,0,2,0,0
2024,Missouri,15,14,12.45,0.8892857142857142,15,48.0,3.2,1,10,4,0,19,14,11.76,0.84,17,51.0,3.0,0,17,0,0
2024,Missouri S&T,1,0,0.0,,1,4.0,4.0,0,0,1,0,0,0,,,0,,,0,0,0,0
2024,Missouri Southern State,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2024,Missouri State,7,1,0.85,0.85,5,15.0,3.0,0,5,0,0,2,2,1.7,0.85,2,6.0,3.0,0,2,0,0
2024,Missouri Western State,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2024,Monmouth,3,0,0.0,,3,8.0,2.6666666666666665,1,2,0,0,4,3,2.5300000000000002,0.8433333333333334,4,13.0,3.25,0,3,1,0
2024,Montana,9,2,1.68,0.84,7,21.0,3.0,0,7,0,0,3,0,0.0,,2,6.0,3.0,0,2,0,0
2024,Montana State,3,0,0.0,,3,8.0,2.6666666666666665,1,2,0,0,4,4,3.45,0.8625,4,13.0,3.25,0,3,1,0
2024,Morehead State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Morgan State,3,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2024,Muhlenberg,0,0,,,0,,,0,0,0,0,1,1,0.87,0.87,1,3.0,3.0,0,1,0,0
2024,Murray State,14,0,0.0,,11,33.0,3.0,0,11,0,0,2,2,1.73,0.865,2,7.0,3.5,0,1,1,0
2024,NC State,15,15,13.25,0.8833333333333333,15,49.0,3.2666666666666666,0,11,4,0,23,15,12.77,0.8513333333333333,23,70.0,3.0434782608695654,0,22,1,0
2024,Navarro College,2,1,0.85,0.85,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2024,Navy,0,0,,,0,,,0,0,0,0,6,2,1.73,0.865,4,10.0,2.5,2,2,0,0
2024,Nebraska,8,7,6.2,0.8857142857142858,7,23.0,3.2857142857142856,0,5,2,0,10,8,6.77,0.84625,10,31.0,3.1,0,9,1,0
2024,Nebraska Kearney,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2024,Nevada,22,17,14.24,0.8376470588235294,19,56.0,2.9473684210526314,1,18,0,0,23,7,5.95,0.85,19,54.0,2.8421052631578947,3,16,0,0
2024,New Hampshire,0,0,,,0,,,0,0,0,0,2,2,1.74,0.87,2,7.0,3.5,0,1,1,0
2024,New Mexico,28,21,17.419999999999998,0.8295238095238094,26,79.0,3.0384615384615383,0,25,1,0,26,15,12.59,0.8393333333333334,24,72.0,3.0,2,20,2,0
