season,team,incoming_count,incoming_rated_count,incoming_rating_sum,incoming_rating_mean,incoming_star_count,incoming_stars_sum,incoming_stars_mean,incoming_2star_count,incoming_3star_count,incoming_4star_count,incoming_5star_count,outgoing_count,outgoing_rated_count,outgoing_rating_sum,outgoing_rating_mean,outgoing_star_count,outgoing_stars_sum,outgoing_stars_mean,outgoing_2star_count,outgoing_3star_count,outgoing_4star_count,outgoing_5star_count
2023,Cal Poly,4,1,0.88,0.88,4,12.0,3.0,1,2,1,0,3,1,0.9,0.9,2,6.0,3.0,1,0,1,0
2023,California,20,17,14.9,0.8764705882352941,20,62.0,3.1,1,16,3,0,26,9,7.83,0.87,24,70.0,2.9166666666666665,4,18,2,0
2023,"California, Pa.",0,0,,,0,,,0,0,0,0,2,2,1.75,0.875,2,6.0,3.0,0,2,0,0
2023,Campbell,6,0,0.0,,6,19.0,3.1666666666666665,1,3,2,0,3,1,0.86,0.86,3,9.0,3.0,1,1,1,0
2023,Central Arkansas,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2023,Central Michigan,2,0,0.0,,2,5.0,2.5,1,1,0,0,11,1,0.83,0.83,11,27.0,2.4545454545454546,6,5,0,0
2023,Central Missouri,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Central Oklahoma,1,0,0.0,,1,4.0,4.0,0,0,1,0,0,0,,,0,,,0,0,0,0
2023,Central Washington,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Cerritos College,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2023,Charlotte,17,2,1.72,0.86,17,48.0,2.823529411764706,3,14,0,0,21,5,4.28,0.8560000000000001,21,59.0,2.8095238095238093,6,13,2,0
2023,Cincinnati,21,17,14.57,0.8570588235294118,21,62.0,2.9523809523809526,2,18,1,0,25,12,10.46,0.8716666666666667,25,79.0,3.16,0,21,4,0
2023,Clemson,1,1,0.83,0.83,1,3.0,3.0,0,1,0,0,11,9,7.87,0.8744444444444445,11,35.0,3.1818181818181817,0,9,2,0
2023,Coastal Carolina,13,3,2.61,0.87,12,35.0,2.9166666666666665,1,11,0,0,19,5,4.32,0.8640000000000001,19,57.0,3.0,2,15,2,0
2023,Coffeyville C.C.,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2023,Colgate,0,0,,,0,,,0,0,0,0,2,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Colorado,48,48,41.75,0.8697916666666666,48,149.0,3.1041666666666665,1,42,4,1,59,32,27.43,0.8571875,59,179.0,3.0338983050847457,3,51,5,0
2023,Colorado State,10,1,0.88,0.88,10,24.0,2.4,6,4,0,0,20,7,6.0,0.8571428571428571,20,58.0,2.9,2,18,0,0
2023,Columbia,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2023,Copiah-Lincoln C.C.,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2023,Cornell,0,0,,,0,,,0,0,0,0,1,1,0.86,0.86,1,3.0,3.0,0,1,0,0
2023,Dartmouth,0,0,,,0,,,0,0,0,0,2,2,1.74,0.87,2,6.0,3.0,0,2,0,0
2023,Davenport,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2023,Dayton,0,0,,,0,,,0,0,0,0,1,1,0.87,0.87,1,3.0,3.0,0,1,0,0
2023,De Anza College,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2023,Delaware,0,0,,,0,,,0,0,0,0,2,0,0.0,,2,4.0,2.0,2,0,0,0
2023,Duke,6,6,5.1899999999999995,0.8649999999999999,6,18.0,3.0,0,6,0,0,16,3,2.44,0.8133333333333334,16,46.0,2.875,3,12,1,0
2023,Duquesne,1,0,0.0,,1,3.0,3.0,0,1,0,0,2,2,1.75,0.875,2,6.0,3.0,0,2,0,0
2023,East Carolina,17,14,11.99,0.8564285714285714,16,47.0,2.9375,1,15,0,0,25,6,5.32,0.8866666666666667,25,67.0,2.68,9,15,1,0
2023,East Mississippi C.C.,1,1,0.87,0.87,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2023,East Tennessee State,2,0,0.0,,2,6.0,3.0,0,2,0,0,3,1,0.9,0.9,3,8.0,2.6666666666666665,2,0,1,0
2023,Eastern Illinois,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2023,Eastern Kentucky,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Eastern Michigan,5,0,0.0,,5,14.0,2.8,1,4,0,0,10,2,1.76,0.88,10,29.0,2.9,2,7,1,0
2023,Eastern Washington,3,0,0.0,,3,9.0,3.0,0,3,0,0,4,1,0.89,0.89,4,11.0,2.75,1,3,0,0
2023,Elon,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2023,Emporia State,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2023,Erskine College,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Fayetteville State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2023,Ferris State,0,0,,,0,,,0,0,0,0,1,1,0.87,0.87,1,3.0,3.0,0,1,0,0
2023,Florida,12,12,10.65,0.8875000000000001,12,42.0,3.5,0,6,6,0,25,18,15.68,0.8711111111111111,24,80.0,3.3333333333333335,0,16,8,0
2023,Florida A&M,5,0,0.0,,5,15.0,3.0,0,5,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Florida Atlantic,12,2,1.75,0.875,12,34.0,2.8333333333333335,3,8,1,0,18,3,2.59,0.8633333333333333,18,52.0,2.888888888888889,2,16,0,0
2023,Florida International,8,0,0.0,,8,21.0,2.625,4,3,1,0,19,5,4.32,0.8640000000000001,19,59.0,3.1052631578947367,1,15,3,0
2023,Florida State,11,10,9.18,0.9179999999999999,11,42.0,3.8181818181818183,0,2,9,0,23,14,12.29,0.8778571428571428,23,75.0,3.260869565217391,1,16,5,1
2023,Fordham,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,1,0.9,0.9,1,4.0,4.0,0,0,1,0
2023,Fresno State,8,2,1.74,0.87,8,26.0,3.25,1,5,1,1,24,6,5.27,0.8783333333333333,24,70.0,2.9166666666666665,6,14,4,0
2023,Frostburg State,0,0,,,0,,,0,0,0,0,1,1,0.9,0.9,1,4.0,4.0,0,0,1,0
2023,Furman,0,0,,,0,,,0,0,0,0,2,0,0.0,,2,5.0,2.5,1,1,0,0
2023,Gardner-Webb,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,1,0.86,0.86,1,3.0,3.0,0,1,0,0
2023,George Fox,0,0,,,0,,,0,0,0,0,1,1,0.87,0.87,1,3.0,3.0,0,1,0,0
2023,Georgetown,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2023,Georgia,4,3,2.77,0.9233333333333333,4,16.0,4.0,0,0,4,0,15,15,13.45,0.8966666666666666,15,53.0,3.533333333333333,0,8,6,1
2023,Georgia Southern,15,0,0.0,,15,42.0,2.8,4,10,1,0,15,5,4.3,0.86,15,43.0,2.8666666666666667,3,11,1,0
2023,Georgia State,19,8,6.4399999999999995,0.8049999999999999,14,37.0,2.642857142857143,6,7,1,0,20,6,5.22,0.87,20,57.0,2.85,4,15,1,0
2023,Georgia Tech,16,13,11.27,0.8669230769230769,16,48.0,3.0,0,16,0,0,20,8,6.95,0.86875,20,62.0,3.1,1,16,3,0
2023,Grambling,2,0,0.0,,2,6.0,3.0,1,0,1,0,3,0,0.0,,2,6.0,3.0,1,0,1,0
2023,Grand Valley State,0,0,,,0,,,0,0,0,0,2,2,1.76,0.88,2,6.0,3.0,0,2,0,0
2023,Hampton,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2023,Harvard,0,0,,,0,,,0,0,0,0,5,4,3.46,0.865,5,14.0,2.8,1,4,0,0
2023,Hawai'i,8,0,0.0,,8,23.0,2.875,1,7,0,0,9,0,0.0,,9,26.0,2.888888888888889,2,6,1,0
2023,Hillsdale College,0,0,,,0,,,0,0,0,0,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2023,Holy Cross,0,0,,,0,,,0,0,0,0,2,0,0.0,,2,4.0,2.0,2,0,0,0
2023,Houston,20,17,14.66,0.8623529411764705,20,60.0,3.0,1,18,1,0,21,6,5.24,0.8733333333333334,20,61.0,3.05,2,15,3,0
2023,Houston Christian,4,0,0.0,,4,12.0,3.0,0,4,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2023,Howard,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Hutchinson C.C.,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2023,Idaho State,1,0,0.0,,1,3.0,3.0,0,1,0,0,2,2,1.74,0.87,2,6.0,3.0,0,2,0,0
2023,Illinois,7,5,4.37,0.874,7,22.0,3.142857142857143,0,6,1,0,11,1,0.85,0.85,11,35.0,3.1818181818181817,0,9,2,0
2023,Illinois State,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2023,Incarnate Word,14,1,0.79,0.79,14,40.0,2.857142857142857,3,10,1,0,10,0,0.0,,10,20.0,2.0,10,0,0,0
2023,Indiana,23,19,16.53,0.8700000000000001,22,70.0,3.1818181818181817,1,16,5,0,24,8,6.92,0.865,23,68.0,2.9565217391304346,5,14,4,0
2023,Indiana State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2023,Indiana Wesleyan,0,0,,,0,,,0,0,0,0,1,1,0.85,0.85,1,3.0,3.0,0,1,0,0
2023,Iowa,8,7,6.21,0.8871428571428571,8,26.0,3.25,1,4,3,0,14,5,4.47,0.8939999999999999,14,44.0,3.142857142857143,2,8,4,0
2023,Iowa State,2,2,1.72,0.86,2,6.0,3.0,0,2,0,0,12,2,1.71,0.855,12,36.0,3.0,1,10,1,0
2023,Jackson State,7,0,0.0,,7,22.0,3.142857142857143,1,4,2,0,20,15,13.15,0.8766666666666667,20,64.0,3.2,2,13,4,1
2023,Jacksonville State,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2023,James Madison,5,1,0.88,0.88,5,15.0,3.0,0,5,0,0,4,1,0.89,0.89,4,11.0,2.75,1,3,0,0
2023,Kansas,12,10,8.66,0.866,11,32.0,2.909090909090909,1,10,0,0,14,1,0.84,0.84,14,38.0,2.7142857142857144,4,10,0,0
2023,Kansas State,6,4,3.56,0.89,6,20.0,3.3333333333333335,0,4,2,0,15,2,1.65,0.825,15,42.0,2.8,3,12,0,0
2023,Kennesaw State,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2023,Kent State,7,0,0.0,,7,21.0,3.0,0,7,0,0,17,8,7.18,0.8975,17,53.0,3.1176470588235294,2,11,4,0
2023,Kentucky,12,12,10.66,0.8883333333333333,12,42.0,3.5,0,6,6,0,21,8,7.0600000000000005,0.8825000000000001,21,67.0,3.1904761904761907,2,13,6,0
2023,LIU Post,0,0,,,0,,,0,0,0,0,2,1,0.89,0.89,2,5.0,2.5,1,1,0,0
2023,LSU,14,14,12.68,0.9057142857142857,14,52.0,3.7142857142857144,0,5,8,1,21,9,7.94,0.8822222222222222,21,68.0,3.238095238095238,2,12,7,0
2023,Lackawanna College,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2023,Lafayette,0,0,,,0,,,0,0,0,0,2,1,0.83,0.83,1,3.0,3.0,0,1,0,0
2023,Lamar,3,0,0.0,,3,8.0,2.6666666666666665,1,2,0,0,4,0,0.0,,2,5.0,2.5,1,1,0,0
2023,Lane College,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Laney College,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2023,Lehigh,0,0,,,0,,,0,0,0,0,3,0,0.0,,0,0.0,,0,0,0,0
2023,Lenoir Rhyne,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Liberty,13,0,0.0,,13,37.0,2.8461538461538463,2,11,0,0,14,6,5.18,0.8633333333333333,14,40.0,2.857142857142857,2,12,0,0
2023,Lindenwood University,1,0,0.0,,1,3.0,3.0,0,1,0,0,0,0,,,0,,,0,0,0,0
2023,Louisiana,1,0,0.0,,1,3.0,3.0,0,1,0,0,7,2,1.77,0.885,7,21.0,3.0,0,7,0,0
2023,Louisiana Tech,19,3,2.63,0.8766666666666666,19,50.0,2.6315789473684212,7,12,0,0,23,2,1.77,0.885,23,65.0,2.8260869565217392,5,17,1,0
2023,Louisville,26,25,21.88,0.8752,26,82.0,3.1538461538461537,0,22,4,0,25,13,11.14,0.856923076923077,25,77.0,3.08,2,19,4,0
2023,Maine,1,0,0.0,,1,3.0,3.0,0,1,0,0,4,3,2.59,0.8633333333333333,4,11.0,2.75,1,3,0,0
2023,Marshall,11,1,0.86,0.86,11,32.0,2.909090909090909,2,8,1,0,14,3,2.52,0.84,14,39.0,2.7857142857142856,4,9,1,0
2023,Maryland,10,9,8.03,0.8922222222222221,10,34.0,3.4,1,4,5,0,22,6,5.33,0.8883333333333333,22,69.0,3.1363636363636362,3,13,6,0
2023,Massachusetts,21,14,11.48,0.8200000000000001,18,52.0,2.888888888888889,2,16,0,0,19,5,4.26,0.852,19,50.0,2.6315789473684212,7,12,0,0
2023,McNeese,2,0,0.0,,2,5.0,2.5,1,1,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2023,Memphis,19,2,1.72,0.86,18,52.0,2.888888888888889,4,12,2,0,26,6,5.25,0.875,24,73.0,3.0416666666666665,1,21,2,0
2023,Mercer,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2023,Merrimack,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2023,Miami,15,12,10.83,0.9025,15,51.0,3.4,0,9,6,0,24,15,13.2,0.88,24,78.0,3.25,0,18,6,0
2023,Miami (OH),4,1,0.89,0.89,4,13.0,3.25,0,3,1,0,11,5,4.4,0.8800000000000001,11,32.0,2.909090909090909,2,8,1,0
2023,Michigan,9,9,8.06,0.8955555555555557,9,33.0,3.6666666666666665,0,3,6,0,13,8,7.04,0.88,12,39.0,3.25,0,9,3,0
2023,Michigan State,14,14,11.99,0.8564285714285714,14,41.0,2.9285714285714284,2,11,1,0,17,8,6.96,0.87,17,54.0,3.176470588235294,1,12,4,0
2023,Middle Tennessee,9,0,0.0,,8,23.0,2.875,1,7,0,0,8,2,1.77,0.885,8,21.0,2.625,3,5,0,0
2023,Minnesota,10,10,8.66,0.866,10,30.0,3.0,1,8,1,0,18,9,7.81,0.8677777777777778,18,52.0,2.888888888888889,2,16,0,0
2023,Mississippi State,13,11,9.57,0.87,13,41.0,3.1538461538461537,1,9,3,0,27,7,6.18,0.8828571428571428,27,81.0,3.0,5,17,5,0
2023,Mississippi Valley State,2,0,0.0,,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2023,Missouri,8,8,7.08,0.885,8,28.0,3.5,0,4,4,0,20,6,5.29,0.8816666666666667,20,63.0,3.15,1,15,4,0
2023,Missouri State,4,0,0.0,,4,12.0,3.0,0,4,0,0,7,3,2.58,0.86,7,17.0,2.4285714285714284,4,3,0,0
2023,Monash University,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2023,Monmouth,1,0,0.0,,1,3.0,3.0,0,1,0,0,2,1,0.88,0.88,2,5.0,2.5,1,1,0,0
2023,Montana,3,0,0.0,,3,9.0,3.0,0,3,0,0,0,0,,,0,,,0,0,0,0
2023,Montana State,3,0,0.0,,3,10.0,3.3333333333333335,0,2,1,0,1,1,0.8,0.8,1,3.0,3.0,0,1,0,0
2023,Morgan State,2,0,0.0,,2,7.0,3.5,0,1,1,0,0,0,,,0,,,0,0,0,0
2023,NC State,6,5,4.37,0.874,6,19.0,3.1666666666666665,0,5,1,0,12,5,4.49,0.898,12,39.0,3.25,0,9,3,0
2023,Navarro College,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2023,Navy,0,0,,,0,,,0,0,0,0,3,1,0.77,0.77,2,4.0,2.0,2,0,0,0
2023,Nebraska,13,11,9.67,0.879090909090909,12,38.0,3.1666666666666665,1,8,3,0,28,7,6.21,0.8871428571428571,28,86.0,3.0714285714285716,4,19,4,1
2023,Nevada,13,2,1.75,0.875,12,36.0,3.0,1,10,1,0,13,2,1.78,0.89,13,34.0,2.6153846153846154,6,6,1,0
2023,New Haven,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2023,New Mexico,14,1,0.85,0.85,13,41.0,3.1538461538461537,1,9,3,0,17,2,1.72,0.86,17,49.0,2.8823529411764706,2,15,0,0
2023,New Mexico State,7,0,0.0,,6,20.0,3.3333333333333335,0,4,2,0,7,1,0.81,0.81,6,13.0,2.1666666666666665,5,1,0,0
2023,Newberry,0,0,,,0,,,0,0,0,0,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2023,Norfolk State,0,0,,,0,,,0,0,0,0,4,2,1.78,0.89,2,6.0,3.0,0,2,0,0
2023,North Alabama,3,0,0.0,,3,10.0,3.3333333333333335,0,2,1,0,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2023,North Carolina,10,9,7.92,0.88,9,29.0,3.2222222222222223,0,7,2,0,18,8,6.91,0.86375,18,57.0,3.1666666666666665,1,13,4,0
2023,North Carolina A&T,2,0,0.0,,2,7.0,3.5,0,1,1,0,4,4,3.48,0.87,4,12.0,3.0,0,4,0,0
2023,North Carolina Central,2,0,0.0,,2,6.0,3.0,0,2,0,0,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2023,North Dakota State,2,0,0.0,,2,6.0,3.0,0,2,0,0,3,1,0.88,0.88,3,8.0,2.6666666666666665,1,2,0,0
2023,North Texas,10,0,0.0,,9,24.0,2.6666666666666665,3,6,0,0,15,7,6.15,0.8785714285714287,15,46.0,3.066666666666667,1,12,2,0
2023,Northern Arizona,5,0,0.0,,5,16.0,3.2,0,4,1,0,2,1,0.85,0.85,2,5.0,2.5,1,1,0,0
2023,Northern Colorado,2,0,0.0,,2,5.0,2.5,1,1,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Northern Illinois,4,0,0.0,,4,12.0,3.0,0,4,0,0,11,4,3.43,0.8575,11,29.0,2.6363636363636362,4,7,0,0
2023,Northern Iowa,4,0,0.0,,4,12.0,3.0,0,4,0,0,0,0,,,0,,,0,0,0,0
2023,Northern Michigan,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Northern State,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2023,Northwestern,3,3,2.61,0.87,3,9.0,3.0,0,3,0,0,8,3,2.61,0.87,8,24.0,3.0,0,8,0,0
2023,Northwestern State,1,0,0.0,,1,3.0,3.0,0,1,0,0,1,1,0.88,0.88,1,3.0,3.0,0,1,0,0
2023,Notre Dame,7,7,6.19,0.8842857142857143,7,23.0,3.2857142857142856,1,3,3,0,11,9,7.98,0.8866666666666667,11,37.0,3.3636363636363638,0,7,4,0
2023,Notre Dame College,1,0,0.0,,1,3.0,3.0,0,1,0,0,2,1,0.83,0.83,1,3.0,3.0,0,1,0,0
2023,Ohio,4,0,0.0,,4,11.0,2.75,1,3,0,0,6,2,1.65,0.825,6,15.0,2.5,3,3,0,0
2023,Ohio State,8,7,6.29,0.8985714285714286,8,27.0,3.375,1,3,4,0,9,7,6.15,0.8785714285714287,9,29.0,3.2222222222222223,1,5,3,0
2023,Oklahoma,18,16,14.24,0.89,18,63.0,3.5,0,9,9,0,27,9,7.9,0.8777777777777778,27,90.0,3.3333333333333335,2,14,11,0
2023,Oklahoma State,13,13,11.43,0.8792307692307693,13,43.0,3.3076923076923075,0,9,4,0,19,11,9.84,0.8945454545454545,19,61.0,3.210526315789474,1,13,5,0
2023,Old Dominion,6,0,0.0,,6,17.0,2.8333333333333335,1,5,0,0,20,7,6.07,0.8671428571428572,20,58.0,2.9,4,14,2,0
2023,Ole Miss,25,19,16.85,0.886842105263158,25,83.0,3.32,1,15,9,0,38,14,12.34,0.8814285714285715,38,122.0,3.210526315789474,1,28,9,0
2023,Oregon,15,14,12.52,0.8942857142857142,15,52.0,3.466666666666667,0,8,7,0,34,15,13.3,0.8866666666666667,34,111.0,3.264705882352941,3,19,12,0
2023,Oregon State,7,5,4.42,0.884,7,22.0,3.142857142857143,0,6,1,0,9,4,3.46,0.865,8,26.0,3.25,0,6,2,0
2023,Palomar College,1,0,0.0,,0,0.0,,0,0,0,0,0,0,,,0,,,0,0,0,0
2023,Penn State,6,5,4.39,0.8779999999999999,6,19.0,3.1666666666666665,0,5,1,0,14,7,6.13,0.8757142857142857,14,47.0,3.357142857142857,0,9,5,0
2023,Pennsylvania,0,0,,,0,,,0,0,0,0,7,4,3.48,0.87,6,17.0,2.8333333333333335,1,5,0,0
2023,Pittsburg State,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Pittsburgh,7,6,5.27,0.8783333333333333,7,23.0,3.2857142857142856,0,5,2,0,13,3,2.51,0.8366666666666666,13,37.0,2.8461538461538463,2,11,0,0
2023,Portland State,4,0,0.0,,4,11.0,2.75,1,3,0,0,0,0,,,0,,,0,0,0,0
2023,Prairie View A&M,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,3.0,3.0,0,1,0,0
2023,Presbyterian,0,0,,,0,,,0,0,0,0,1,0,0.0,,0,0.0,,0,0,0,0
2023,Princeton,0,0,,,0,,,0,0,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Professional,2,2,1.77,0.885,2,6.0,3.0,0,2,0,0,0,0,,,0,,,0,0,0,0
2023,Purdue,15,11,9.63,0.8754545454545455,15,49.0,3.2666666666666666,0,11,4,0,26,7,6.2,0.8857142857142858,26,79.0,3.0384615384615383,3,19,4,0
2023,Rhode Island,4,0,0.0,,4,13.0,3.25,0,3,1,0,3,2,1.81,0.905,3,10.0,3.3333333333333335,0,2,1,0
2023,Rice,5,0,0.0,,4,14.0,3.5,0,3,0,1,4,2,1.69,0.845,4,10.0,2.5,2,2,0,0
2023,Richmond,0,0,,,0,,,0,0,0,0,5,2,1.68,0.84,5,12.0,2.4,3,2,0,0
2023,Riverside C.C.,1,0,0.0,,1,2.0,2.0,1,0,0,0,0,0,,,0,,,0,0,0,0
2023,Robert Morris,3,0,0.0,,3,7.0,2.3333333333333335,2,1,0,0,1,0,0.0,,1,2.0,2.0,1,0,0,0
2023,Rutgers,7,6,5.28,0.88,7,21.0,3.0,0,7,0,0,12,2,1.71,0.855,11,33.0,3.0,1,9,1,0
