gameId,season,seasonType,week,team,opponent,offense_plays,offense_drives,offense_ppa,offense_totalPPA,offense_successRate,offense_explosiveness,offense_powerSuccess,offense_stuffRate,offense_lineYards,offense_lineYardsTotal,offense_secondLevelYards,offense_secondLevelYardsTotal,offense_openFieldYards,offense_openFieldYardsTotal,offense_standardDowns_ppa,offense_standardDowns_successRate,offense_standardDowns_explosiveness,offense_passingDowns_ppa,offense_passingDowns_successRate,offense_passingDowns_explosiveness,offense_rushingPlays_ppa,offense_rushingPlays_totalPPA,offense_rushingPlays_successRate,offense_rushingPlays_explosiveness,offense_passingPlays_ppa,offense_passingPlays_totalPPA,offense_passingPlays_successRate,offense_passingPlays_explosiveness,defense_plays,defense_drives,defense_ppa,defense_totalPPA,defense_successRate,defense_explosiveness,defense_powerSuccess,defense_stuffRate,defense_lineYards,defense_lineYardsTotal,defense_secondLevelYards,defense_secondLevelYardsTotal,defense_openFieldYards,defense_openFieldYardsTotal,defense_standardDowns_ppa,defense_standardDowns_successRate,defense_standardDowns_explosiveness,defense_passingDowns_ppa,defense_passingDowns_successRate,defense_passingDowns_explosiveness,defense_rushingPlays_ppa,defense_rushingPlays_totalPPA,defense_rushingPlays_successRate,defense_rushingPlays_explosiveness,defense_passingPlays_ppa,defense_passingPlays_totalPPA,defense_passingPlays_successRate,defense_passingPlays_explosiveness,startDate,pregame_offense_plays,pregame_offense_drives,pregame_offense_ppa,pregame_offense_totalPPA,pregame_offense_successRate,pregame_offense_explosiveness,pregame_offense_powerSuccess,pregame_offense_stuffRate,pregame_offense_lineYards,pregame_offense_lineYardsTotal,pregame_offense_secondLevelYards,pregame_offense_secondLevelYardsTotal,pregame_offense_openFieldYards,pregame_offense_openFieldYardsTotal,pregame_offense_standardDowns_ppa,pregame_offense_standardDowns_successRate,pregame_offense_standardDowns_explosiveness,pregame_offense_passingDowns_ppa,pregame_offense_passingDowns_successRate,pregame_offense_passingDowns_explosiveness,pregame_offense_rushingPlays_ppa,pregame_offense_rushingPlays_totalPPA,pregame_offense_rushingPlays_successRate,pregame_offense_rushingPlays_explosiveness,pregame_offense_passingPlays_ppa,pregame_offense_passingPlays_totalPPA,pregame_offense_passingPlays_successRate,pregame_offense_passingPlays_explosiveness,pregame_defense_plays,pregame_defense_drives,pregame_defense_ppa,pregame_defense_totalPPA,pregame_defense_successRate,pregame_defense_explosiveness,pregame_defense_powerSuccess,pregame_defense_stuffRate,pregame_defense_lineYards,pregame_defense_lineYardsTotal,pregame_defense_secondLevelYards,pregame_defense_secondLevelYardsTotal,pregame_defense_openFieldYards,pregame_defense_openFieldYardsTotal,pregame_defense_standardDowns_ppa,pregame_defense_standardDowns_successRate,pregame_defense_standardDowns_explosiveness,pregame_defense_passingDowns_ppa,pregame_defense_passingDowns_successRate,pregame_defense_passingDowns_explosiveness,pregame_defense_rushingPlays_ppa,pregame_defense_rushingPlays_totalPPA,pregame_defense_rushingPlays_successRate,pregame_defense_rushingPlays_explosiveness,pregame_defense_passingPlays_ppa,pregame_defense_passingPlays_totalPPA,pregame_defense_passingPlays_successRate,pregame_defense_passingPlays_explosiveness
401114241,2019,regular,1,Abilene Christian,North Texas,72.0,14.0,0.2740338988862369,19.730440719809057,0.3888888888888889,1.601691040855816,0.5,0.1764705882352941,2.726470588235294,93.0,0.8235294117647058,28.0,2.735294117647059,93.0,0.2956821992684911,0.4166666666666667,1.5973325010062698,0.2307372981217284,0.3333333333333333,1.612587390479682,0.2382695191795207,8.101163652103706,0.3823529411764705,1.6337912957693317,0.2881411112708764,10.661221117022428,0.3783783783783784,1.6171433105913298,75.0,13.0,0.3236648293919671,24.274862204397536,0.4933333333333333,1.336994447478859,0.3333333333333333,0.2424242424242424,2.890909090909091,95.0,1.4545454545454546,48.0,1.9090909090909087,63.0,0.1969353336641258,0.5185185185185185,1.116141005477893,0.6495406755492734,0.4285714285714285,2.0240940448151985,0.0592291959204415,1.9545634653745705,0.3939393939393939,1.1626474314711446,0.6269346744275248,24.45045230267347,0.5384615384615384,1.7373586433925436,2019-08-31 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401110860,2019,regular,13,Abilene Christian,Mississippi State,70.0,12.0,-0.1177307943956652,-8.24115560769657,0.3,1.517656388485328,0.5,0.2692307692307692,1.8,47.0,0.8846153846153846,23.0,0.1153846153846153,3.0,-0.0753484159001948,0.3829787234042553,1.3002815041948086,-0.2043382634951048,0.1304347826086956,2.8219056942284446,-0.3591035915243682,-9.336693379633576,0.2307692307692307,0.8209594724680881,0.024898585725841,1.095537771937006,0.3409090909090909,1.7963351548922242,71.0,11.0,0.4532745658919892,32.18249417833123,0.5633802816901409,1.2936130166611,1.0,0.0769230769230769,4.951282051282052,193.0,2.769230769230769,108.0,2.923076923076923,114.0,0.5968155501169614,0.6530612244897959,1.2727079293054016,0.1335696464818238,0.3636363636363636,1.3772333660838931,0.7094432184857405,27.668285520943883,0.717948717948718,1.2100456004673716,0.140573755286748,4.357786413889189,0.3548387096774194,1.6097110554417662,2019-11-24 00:30:00+00:00,72.0,14.0,0.2740338988862369,19.730440719809057,0.3888888888888889,1.601691040855816,0.5,0.1764705882352941,2.726470588235294,93.0,0.8235294117647058,28.0,2.735294117647059,93.0,0.2956821992684911,0.4166666666666667,1.5973325010062698,0.2307372981217284,0.3333333333333333,1.612587390479682,0.2382695191795207,8.101163652103706,0.3823529411764705,1.6337912957693317,0.2881411112708764,10.661221117022428,0.3783783783783784,1.6171433105913298,75.0,13.0,0.3236648293919671,24.274862204397536,0.4933333333333333,1.336994447478859,0.3333333333333333,0.2424242424242424,2.890909090909091,95.0,1.4545454545454546,48.0,1.9090909090909087,63.0,0.1969353336641258,0.5185185185185185,1.116141005477893,0.6495406755492734,0.4285714285714285,2.0240940448151985,0.0592291959204415,1.9545634653745705,0.3939393939393939,1.1626474314711446,0.6269346744275248,24.45045230267347,0.5384615384615384,1.7373586433925436
401117494,2019,regular,1,Air Force,Colgate,66.0,11.0,0.4459976983109552,29.435848088523045,0.6515151515151515,0.9288724320685202,0.8333333333333334,0.0923076923076923,3.967692307692308,258.0,1.676923076923077,109.0,1.1538461538461535,75.0,0.4413426908044664,0.7272727272727273,0.8122964384095105,0.4692727358433994,0.2727272727272727,2.48321901418865,0.395241502620432,25.69069767032808,0.6461538461538462,0.8618181943036047,3.745150418194967,3.745150418194967,1.0,3.745150418194967,50.0,11.0,-0.0148327516584135,-0.7416375829206754,0.26,1.10957645880083,1.0,0.2,2.43,73.0,0.9333333333333332,28.0,0.2333333333333333,7.0,-0.0521092554851016,0.3333333333333333,0.764584932114255,0.0575275204757457,0.1176470588235294,3.007029855576992,-0.0895020326403896,-2.6850609792116904,0.3,0.5357335698984192,0.0971711698145507,1.943423396291015,0.2,2.400722958831254,2019-08-31 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401114185,2019,regular,3,Air Force,Colorado,65.0,11.0,0.3025317297979785,19.664562436868607,0.5384615384615384,1.0624161612761107,1.0,0.0961538461538461,3.840384615384616,200.0,1.2884615384615383,67.0,0.8269230769230769,43.0,0.0981004650249706,0.5833333333333334,0.659955154747175,0.8797494185688245,0.4117647058823529,2.672260187391854,0.1386507030674043,7.209836559505025,0.5384615384615384,0.6057631131218127,0.9233127333949548,11.079752800739458,0.5,3.141370900104833,74.0,11.0,0.1089273314630324,8.060622528264402,0.3918918918918919,1.1518253646757992,1.0,0.1666666666666666,2.6533333333333333,80.0,0.6333333333333333,19.0,0.6,18.0,0.132454301852445,0.4583333333333333,1.0393379911770124,0.0654929245902706,0.2692307692307692,1.5053571099577006,0.1182361457260565,3.547084371781695,0.4,1.010437062322698,0.1067775639875582,4.591435251465007,0.3720930232558139,1.3347242451692565,2019-09-14 17:00:00+00:00,66.0,11.0,0.4459976983109552,29.435848088523045,0.6515151515151515,0.9288724320685202,0.8333333333333334,0.0923076923076923,3.967692307692308,258.0,1.676923076923077,109.0,1.1538461538461535,75.0,0.4413426908044664,0.7272727272727273,0.8122964384095105,0.4692727358433994,0.2727272727272727,2.48321901418865,0.395241502620432,25.69069767032808,0.6461538461538462,0.8618181943036047,3.745150418194967,3.745150418194967,1.0,3.745150418194967,50.0,11.0,-0.0148327516584135,-0.7416375829206754,0.26,1.10957645880083,1.0,0.2,2.43,73.0,0.9333333333333332,28.0,0.2333333333333333,7.0,-0.0521092554851016,0.3333333333333333,0.764584932114255,0.0575275204757457,0.1176470588235294,3.007029855576992,-0.0895020326403896,-2.6850609792116904,0.3,0.5357335698984192,0.0971711698145507,1.943423396291015,0.2,2.400722958831254
401117506,2019,regular,4,Air Force,Boise State,66.0,10.0,0.1461407475511799,9.645289338377872,0.5454545454545454,0.7552117755340113,0.8,0.12,3.644,182.0,1.08,54.0,0.44,22.0,0.1622131885035447,0.5925925925925926,0.7531466405048258,0.0738147632655383,0.3333333333333333,0.7717328557674952,0.1702211826315016,8.51105913157508,0.54,0.713742361469709,0.1578586767018888,2.210021473826444,0.5,1.2846244895094163,58.0,10.0,0.3622008930159852,21.00765179492714,0.4137931034482758,1.4965081898367,0.5,0.1428571428571428,2.9214285714285717,82.0,0.6785714285714286,19.0,0.0,0.0,0.1393770935449452,0.4166666666666667,1.0586082435044766,0.7268216557867777,0.4090909090909091,2.226341433723739,-0.0071627376065982,-0.2005566529847521,0.3214285714285714,0.8551813994420259,0.7266684790924182,21.073385893680125,0.4827586206896552,2.006052957633629,2019-09-21 01:00:00+00:00,65.5,11.0,0.3742647140544668,24.550205262695826,0.594988344988345,0.9956442966723155,0.9166666666666667,0.0942307692307692,3.904038461538462,229.0,1.4826923076923078,88.0,0.9903846153846152,59.0,0.2697215779147185,0.6553030303030303,0.7361257965783428,0.6745110772061119,0.3422459893048128,2.577739600790252,0.2669461028439182,16.450267114916553,0.5923076923076923,0.7337906537127088,2.334231575794961,7.412451609467213,0.75,3.4432606591499,62.0,11.0,0.047047289902309455,3.659492472671863,0.32594594594594595,1.1307009117383147,1.0,0.1833333333333333,2.541666666666667,76.5,0.7833333333333332,23.5,0.41666666666666663,12.5,0.040172523183671704,0.3958333333333333,0.9019614616456337,0.061510222533008155,0.1934389140271493,2.256193482767346,0.014367056542833448,0.43101169628500235,0.35,0.7730853161105586,0.10197436690105445,3.267429323878011,0.28604651162790695,1.8677236020002552
401117512,2019,regular,5,Air Force,San José State,79.0,11.0,0.3209215145230192,25.352799647318523,0.5443037974683544,0.9516945067375786,0.8,0.1014492753623188,3.3521739130434782,231.0,1.0144927536231885,70.0,1.420289855072464,98.0,0.3123368736430033,0.582089552238806,0.8986887071785302,0.3688524261031087,0.3333333333333333,1.4685010524383002,0.2250479145892951,15.528306106661368,0.5507246376811594,0.7624914022316174,0.9824493540657154,9.824493540657157,0.5,2.3896381009828844,74.0,10.0,0.0777302431033857,5.752037989650543,0.5,0.9592935654392548,0.5714285714285714,0.2258064516129032,2.464516129032258,76.0,0.6774193548387096,21.0,0.2903225806451613,9.0,0.0978556274399506,0.5370370370370371,0.8949408842674945,0.0233917053946604,0.4,1.1925720346868862,-0.0669849644248002,-2.0765338971688085,0.4516129032258064,0.5399931111066678,0.203054298305609,8.52828052883558,0.5238095238095238,1.3015303185352414,2019-09-28 00:00:00+00:00,65.66666666666667,10.666666666666666,0.29822339188670455,19.58189995458984,0.5784770784770784,0.9155001229595475,0.8777777777777779,0.1028205128205128,3.8173589743589744,213.33333333333334,1.3484615384615386,76.66666666666667,0.8069230769230767,46.666666666666664,0.2338854481109939,0.6343995510662177,0.7417994112205037,0.47427897255925405,0.3392751039809863,1.9757373524493331,0.23470446277311263,13.80386445380273,0.5748717948717949,0.7271078896317089,1.6087739427639367,5.6783082309202895,0.6666666666666666,2.723715269269739,60.666666666666664,10.666666666666666,0.15209849094020136,9.442212246756954,0.3552283317800559,1.252636671104443,0.8333333333333334,0.1698412698412698,2.668253968253968,78.33333333333333,0.7484126984126984,22.0,0.27777777777777773,8.333333333333334,0.0732407133040962,0.40277777777777773,0.9541770555985813,0.28328070028426466,0.26532291238173594,2.2462427997528107,0.007190458493022898,0.2204889131950842,0.34047619047619043,0.8004506772210477,0.310205737631509,9.202748180478716,0.3516172146484897,1.9138333872113797
401117516,2019,regular,6,Air Force,Navy,75.0,14.0,-0.051662449101444,-3.874683682608304,0.32,1.2667330327504696,1.0,0.1860465116279069,1.8651162790697675,80.0,0.5116279069767442,22.0,0.9767441860465116,42.0,0.0736725902165127,0.3478260869565217,1.1559065236455772,-0.2504697528471686,0.2758620689655172,1.488386050960255,-0.2878698983177383,-12.37840562766275,0.2325581395348837,0.755927720708575,0.2569506854019132,7.194619191253568,0.3571428571428571,2.153321282512465,58.0,12.0,0.321398730386115,18.64112636239467,0.3793103448275862,1.6887395099748868,0.6,0.18,2.674,134.0,0.98,49.0,0.98,49.0,-0.0130873607223445,0.3421052631578947,1.1435710005775106,0.956922303492188,0.45,2.4762051346599856,0.0881585902843413,4.407929514217067,0.32,1.3599958914107957,1.7791496060222003,14.233196848177602,0.75,2.56538915947913,2019-10-05 19:30:00+00:00,69.0,10.75,0.3038979225457832,21.024624877772013,0.5699337582248974,0.9245487189040552,0.8583333333333334,0.1024777034559643,3.7010627090301007,217.75,1.264969342251951,75.0,0.9602647714604235,59.5,0.25349830449399624,0.6213220513593648,0.7810217352100104,0.44792233594521774,0.33778966131907306,1.848928277446575,0.23229032572715824,14.234974867017389,0.568835005574136,0.735953767781686,1.4521927955893814,6.7148545583545065,0.625,2.640195977198025,64.0,10.5,0.13350642898099743,8.519668682480352,0.3914212488350419,1.179300894688146,0.7678571428571428,0.18383256528417816,2.6173195084485408,77.75,0.7306643625192012,21.75,0.28091397849462363,8.5,0.0793944418380598,0.4363425925925926,0.9393680127658096,0.2183084515618636,0.2989921842863019,1.9828251084863295,-0.011353397236432878,-0.353766789395889,0.36826036866359446,0.7353362856924527,0.283417877800034,9.034131267567933,0.3946652919387482,1.7607576200423452
401117520,2019,regular,7,Air Force,Fresno State,72.0,8.0,0.4041894116880914,29.10163764154258,0.5833333333333334,0.9899501694145876,0.8,0.1159420289855072,3.626086956521739,250.0,1.0434782608695652,72.0,0.5217391304347826,36.0,0.3260677471467109,0.6101694915254238,0.8455500428695348,0.7587415815297414,0.4615384615384615,1.8563509286849031,0.3341086518173159,23.053496975394804,0.5797101449275363,0.8785365074997777,2.016046888715925,6.048140666147777,0.6666666666666666,3.2182234077107807,43.0,8.0,0.1626125129758495,6.992338057961532,0.4418604651162791,1.4088041183217976,1.0,0.2142857142857142,2.321428571428572,33.0,1.0714285714285714,15.0,1.6428571428571428,23.0,0.4935033739136863,0.5185185185185185,1.4844817981866392,-0.3957658148567499,0.3125,1.1969066147002407,-0.0149653711597886,-0.2095151962370416,0.2857142857142857,1.2628897131609356,0.1931374275842001,5.4078479723576045,0.5,1.4229795795449602,2019-10-12 23:00:00+00:00,70.2,11.4,0.23278584821633777,16.044763165695947,0.5199470065799179,0.9929855816733382,0.8866666666666667,0.1191914650903528,3.333873423038034,190.2,1.1143010551969097,64.4,0.9635606543776412,56.0,0.21753316163849953,0.5666228584787961,0.8559986928971238,0.30824391818674046,0.3254041428483619,1.776819832149311,0.12825828091817895,8.91229876808136,0.5015796323662856,0.7399485583670637,1.2131443735518879,6.810807484934318,0.5714285714285714,2.542821038260913,62.8,10.8,0.17108488926202095,10.543960218463216,0.3889990680335508,1.281188617745494,0.7342857142857142,0.1830660522273425,2.6286556067588327,89.0,0.7805314900153609,27.2,0.4207311827956989,16.6,0.060898081325978945,0.417495126705653,0.9802086103281498,0.3660312219479285,0.32919374742904156,2.081501113721061,0.008549000267721957,0.5985724713267022,0.35860829493087554,0.8602682068361214,0.5825642234444672,10.073944383689867,0.4657322335509986,1.921683927929702
401117525,2019,regular,8,Air Force,Hawai'i,58.0,10.0,0.6466359483112362,37.5048850020517,0.5,1.5916533170172231,0.7777777777777778,0.1176470588235294,3.484313725490196,178.0,1.2745098039215683,65.0,2.588235294117647,132.0,0.6855500468175038,0.5333333333333333,1.5514234472943995,0.5119332996356947,0.3846153846153846,1.7847566916867768,0.4766367569146099,24.308474602645106,0.4705882352941176,1.339689179947798,1.8852014856295127,13.196410399406592,0.7142857142857143,2.8010811749504643,74.0,11.0,0.0791508653580739,5.857164036497469,0.5135135135135135,1.0711035801536823,1.0,0.2352941176470588,3.794117647058824,65.0,1.7647058823529411,30.0,0.6470588235294118,11.0,-0.0018771677807769,0.6,0.8993304709951959,0.2479592677306799,0.3333333333333333,1.7152527394980062,0.1669131027528221,2.837522746797976,0.6470588235294118,0.5230514440642419,0.0692702576894817,3.8791344306109785,0.4642857142857143,1.377225511617106,2019-10-20 03:00:00+00:00,70.5,10.833333333333334,0.2613531087949634,18.22090891167039,0.5305113943721539,0.992479679630213,0.8722222222222222,0.11864989240621189,3.3825756786186516,200.16666666666666,1.1024972561423523,65.66666666666667,0.8899237337204982,52.666666666666664,0.23562225922320143,0.5738806306532341,0.8542572512258589,0.3833268620772406,0.34809319596337845,1.790075014905243,0.1625666760680351,11.269165135966935,0.5146013844598273,0.7630465498891827,1.3469614594125607,6.683696348469895,0.5873015873015873,2.655388099835891,59.5,10.333333333333334,0.16967282654765903,9.952023191712934,0.3978093008806722,1.3024578678415448,0.7785714285714285,0.18826932923707115,2.577451100870456,79.66666666666667,0.8290143369175627,25.166666666666668,0.6244188428059395,17.666666666666668,0.13299896342393017,0.4343323586744639,1.064254141637898,0.23906504914714874,0.326411456190868,1.934068697217591,0.004629938363136864,0.46389119339941165,0.3464592933947772,0.9273717912235903,0.517659757467756,9.296261648467821,0.4714435279591655,1.8385665365322452
401117530,2019,regular,9,Air Force,Utah State,85.0,10.0,0.2827056628491165,24.029981342174903,0.6470588235294118,0.7974581446022697,1.0,0.0897435897435897,3.798717948717949,296.0,1.4230769230769231,111.0,0.935897435897436,73.0,0.2720996302811517,0.6818181818181818,0.672715466539421,0.3195476707167839,0.5263157894736842,1.358800195885089,0.2882467556460358,22.483246940390792,0.6666666666666666,0.7421870533028205,-0.1288910792461395,-0.7733464754768375,0.3333333333333333,1.4731951520586075,36.0,9.0,-0.0857695611689262,-3.087704202081346,0.2222222222222222,1.2775516093685109,1.0,0.2727272727272727,1.9545454545454544,22.0,0.1818181818181818,2.0,0.0,0.0,-0.1299495700522367,0.2857142857142857,0.876328832597704,-0.0239175487322916,0.1333333333333333,2.481219939680932,-0.2478997019837958,-2.7268967218217544,0.2727272727272727,0.4257475035608191,-0.0144322992103836,-0.3608074802595916,0.2,1.788634072853126,2019-10-27 02:15:00+00:00,68.71428571428571,10.714285714285714,0.3163935144401452,20.975762638867717,0.5261526237475604,1.078075913542643,0.8587301587301587,0.11850663046582867,3.3971096853145863,197.0,1.1270704772536688,65.57142857142857,1.1325396709200908,64.0,0.2998976574509589,0.568088159607534,0.9538524220927933,0.4016992102998769,0.3533106514850936,1.789315254445462,0.20743383047468864,13.131923631206673,0.5083137917218689,0.8454240684689849,1.423852891729268,7.614084070032281,0.6054421768707483,2.67620139628083,61.57142857142857,10.428571428571429,0.15674111780628971,9.367043312396438,0.4143384741139352,1.2694072553147073,0.810204081632653,0.19498715615278364,2.751260607468794,77.57142857142857,0.9626845576940453,25.857142857142858,0.6276531257664356,16.714285714285715,0.1137309446804006,0.45799916457811196,1.0406936172603691,0.24033565180193892,0.3274002957826487,1.9028092746862215,0.027813247561663323,0.8029814153134922,0.3894020834140108,0.8696117416293977,0.45360411464228834,8.52238633163113,0.4704209831486725,1.7726606758300822
