gameId,season,seasonType,week,team,opponent,offense_plays,offense_drives,offense_ppa,offense_totalPPA,offense_successRate,offense_explosiveness,offense_powerSuccess,offense_stuffRate,offense_lineYards,offense_lineYardsTotal,offense_secondLevelYards,offense_secondLevelYardsTotal,offense_openFieldYards,offense_openFieldYardsTotal,offense_standardDowns_ppa,offense_standardDowns_successRate,offense_standardDowns_explosiveness,offense_passingDowns_ppa,offense_passingDowns_successRate,offense_passingDowns_explosiveness,offense_rushingPlays_ppa,offense_rushingPlays_totalPPA,offense_rushingPlays_successRate,offense_rushingPlays_explosiveness,offense_passingPlays_ppa,offense_passingPlays_totalPPA,offense_passingPlays_successRate,offense_passingPlays_explosiveness,defense_plays,defense_drives,defense_ppa,defense_totalPPA,defense_successRate,defense_explosiveness,defense_powerSuccess,defense_stuffRate,defense_lineYards,defense_lineYardsTotal,defense_secondLevelYards,defense_secondLevelYardsTotal,defense_openFieldYards,defense_openFieldYardsTotal,defense_standardDowns_ppa,defense_standardDowns_successRate,defense_standardDowns_explosiveness,defense_passingDowns_ppa,defense_passingDowns_successRate,defense_passingDowns_explosiveness,defense_rushingPlays_ppa,defense_rushingPlays_totalPPA,defense_rushingPlays_successRate,defense_rushingPlays_explosiveness,defense_passingPlays_ppa,defense_passingPlays_totalPPA,defense_passingPlays_successRate,defense_passingPlays_explosiveness,startDate,pregame_offense_plays,pregame_offense_drives,pregame_offense_ppa,pregame_offense_totalPPA,pregame_offense_successRate,pregame_offense_explosiveness,pregame_offense_powerSuccess,pregame_offense_stuffRate,pregame_offense_lineYards,pregame_offense_lineYardsTotal,pregame_offense_secondLevelYards,pregame_offense_secondLevelYardsTotal,pregame_offense_openFieldYards,pregame_offense_openFieldYardsTotal,pregame_offense_standardDowns_ppa,pregame_offense_standardDowns_successRate,pregame_offense_standardDowns_explosiveness,pregame_offense_passingDowns_ppa,pregame_offense_passingDowns_successRate,pregame_offense_passingDowns_explosiveness,pregame_offense_rushingPlays_ppa,pregame_offense_rushingPlays_totalPPA,pregame_offense_rushingPlays_successRate,pregame_offense_rushingPlays_explosiveness,pregame_offense_passingPlays_ppa,pregame_offense_passingPlays_totalPPA,pregame_offense_passingPlays_successRate,pregame_offense_passingPlays_explosiveness,pregame_defense_plays,pregame_defense_drives,pregame_defense_ppa,pregame_defense_totalPPA,pregame_defense_successRate,pregame_defense_explosiveness,pregame_defense_powerSuccess,pregame_defense_stuffRate,pregame_defense_lineYards,pregame_defense_lineYardsTotal,pregame_defense_secondLevelYards,pregame_defense_secondLevelYardsTotal,pregame_defense_openFieldYards,pregame_defense_openFieldYardsTotal,pregame_defense_standardDowns_ppa,pregame_defense_standardDowns_successRate,pregame_defense_standardDowns_explosiveness,pregame_defense_passingDowns_ppa,pregame_defense_passingDowns_successRate,pregame_defense_passingDowns_explosiveness,pregame_defense_rushingPlays_ppa,pregame_defense_rushingPlays_totalPPA,pregame_defense_rushingPlays_successRate,pregame_defense_rushingPlays_explosiveness,pregame_defense_passingPlays_ppa,pregame_defense_passingPlays_totalPPA,pregame_defense_passingPlays_successRate,pregame_defense_passingPlays_explosiveness
400869175,2016,regular,1,Abilene Christian,Air Force,63.0,14.0,0.2091726329662359,13.177875876872864,0.3015873015873015,1.9208564175696616,0.0,0.2413793103448276,2.293103448275862,67.0,0.5517241379310345,16.0,0.5172413793103449,15.0,-0.4139516266196741,0.21875,0.5288555963302468,0.8523976751194335,0.3870967741935484,2.732856896625987,-0.1670917593030281,-4.845661019787815,0.2758620689655172,0.8338892066170657,0.530104026372373,18.02353689666068,0.3235294117647059,2.7113780255351863,79.0,14.0,0.3074125728925311,24.28559325850996,0.4810126582278481,1.1973665436627254,1.0,0.0909090909090909,3.778787878787879,249.0,1.4545454545454546,96.0,1.378787878787879,91.0,0.26991197014121,0.5161290322580645,1.1055922656492732,0.4441794770444082,0.3529411764705882,1.6868293597344706,0.192573140020605,12.709827241359932,0.4696969696969697,0.9401955962620584,1.0318934454045012,12.382721344854016,0.5,2.860136750460624,2016-09-03 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400869175,2016,regular,1,Air Force,Abilene Christian,79.0,14.0,0.3074125728925311,24.28559325850996,0.4810126582278481,1.1973665436627254,1.0,0.0909090909090909,3.778787878787879,249.0,1.4545454545454546,96.0,1.378787878787879,91.0,0.26991197014121,0.5161290322580645,1.1055922656492732,0.4441794770444082,0.3529411764705882,1.6868293597344706,0.192573140020605,12.709827241359932,0.4696969696969697,0.9401955962620584,1.0318934454045012,12.382721344854016,0.5,2.860136750460624,63.0,14.0,0.2091726329662359,13.177875876872864,0.3015873015873015,1.9208564175696616,0.0,0.2413793103448276,2.293103448275862,67.0,0.5517241379310345,16.0,0.5172413793103449,15.0,-0.4139516266196741,0.21875,0.5288555963302468,0.8523976751194335,0.3870967741935484,2.732856896625987,-0.1670917593030281,-4.845661019787815,0.2758620689655172,0.8338892066170657,0.530104026372373,18.02353689666068,0.3235294117647059,2.7113780255351863,2016-09-03 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400869184,2016,regular,2,Air Force,Georgia State,94.0,11.0,0.3068240355518899,28.84145934187765,0.5531914893617021,0.8384691930311089,1.0,0.0602409638554216,3.848192771084337,319.0,0.9879518072289156,82.0,0.9879518072289156,82.0,0.2847884604355914,0.5866666666666667,0.7276938804816964,0.3938065689056997,0.4210526315789473,1.4477334120528778,0.3495980341514052,29.01663683456664,0.5662650602409639,0.8483018887803178,0.1605985004650129,1.4453865041851162,0.3333333333333333,1.7835910872722756,41.0,10.0,0.0907680108344466,3.721488444212314,0.2195121951219512,2.0888197888358526,1.0,0.1538461538461538,2.069230769230769,27.0,0.1538461538461538,2.0,0.0,0.0,-0.2065931018807773,0.2,1.3544159196012944,0.3739690705632315,0.238095238095238,2.6763428842234998,-0.18485578898057,-2.40312525674741,0.2307692307692307,0.8601427281934585,0.2187362036057044,6.124613700959724,0.2142857142857142,2.7031583191570494,2016-09-10 18:00:00+00:00,79.0,14.0,0.3074125728925311,24.28559325850996,0.4810126582278481,1.1973665436627254,1.0,0.0909090909090909,3.778787878787879,249.0,1.4545454545454546,96.0,1.378787878787879,91.0,0.26991197014121,0.5161290322580645,1.1055922656492732,0.4441794770444082,0.3529411764705882,1.6868293597344706,0.192573140020605,12.709827241359932,0.4696969696969697,0.9401955962620584,1.0318934454045012,12.382721344854016,0.5,2.860136750460624,63.0,14.0,0.2091726329662359,13.177875876872864,0.3015873015873015,1.9208564175696616,0.0,0.2413793103448276,2.293103448275862,67.0,0.5517241379310345,16.0,0.5172413793103449,15.0,-0.4139516266196741,0.21875,0.5288555963302468,0.8523976751194335,0.3870967741935484,2.732856896625987,-0.1670917593030281,-4.845661019787815,0.2758620689655172,0.8338892066170657,0.530104026372373,18.02353689666068,0.3235294117647059,2.7113780255351863
400869199,2016,regular,4,Air Force,Utah State,67.0,13.0,0.0583222639787261,3.90759168657465,0.4626865671641791,0.7751877334143441,0.5833333333333334,0.1764705882352941,2.715686274509804,139.0,1.0588235294117647,54.0,0.8431372549019608,43.0,0.0502181046861835,0.4893617021276595,0.7294826947733097,0.077367038316201,0.4,0.906589719507318,0.0239451565901455,1.2212029860974218,0.4901960784313725,0.676935499246298,0.2494595970104266,3.492434358145973,0.2857142857142857,1.9783694780889909,82.0,13.0,0.048372086770567,3.966511115186501,0.3902439024390244,1.4155317092981607,0.6,0.3076923076923077,1.5615384615384615,41.0,0.6923076923076923,18.0,1.8461538461538465,48.0,-0.1521662447886865,0.3653846153846153,1.084630668128561,0.3959718614732734,0.4333333333333333,1.8991563079306528,-0.0085969420076958,-0.2235204922000925,0.3076923076923077,1.353713840022021,0.1135702916269298,6.132795747854212,0.4074074074074074,1.655003096265118,2016-09-25 02:15:00+00:00,86.5,12.5,0.30711830422221054,26.563526300193804,0.5171020737947751,1.0179178683469172,1.0,0.07557502738225624,3.813490324936108,284.0,1.221248630887185,89.0,1.1833698430083972,86.5,0.2773502152884007,0.5513978494623656,0.9166430730654848,0.4189930229750539,0.3869969040247677,1.5672813858936743,0.2710855870860051,20.863232037963286,0.5179810149689668,0.894248742521188,0.5962459729347571,6.914053924519566,0.41666666666666663,2.32186391886645,52.0,12.0,0.14997032190034126,8.44968216054259,0.26054974835462635,2.004838103202757,0.5,0.19761273209549068,2.1811671087533155,47.0,0.3527851458885941,9.0,0.25862068965517243,7.5,-0.3102723642502257,0.209375,0.9416357579657706,0.6131833728413325,0.3125960061443932,2.7045998904247437,-0.17597377414179904,-3.6243931382676124,0.2533156498673739,0.8470159674052621,0.3744201149890387,12.074075298810202,0.26890756302521,2.707268172346118
400869206,2016,regular,5,Air Force,Navy,70.0,12.0,0.2206022730772444,15.44215911540711,0.4428571428571428,1.2439951912940934,0.875,0.1320754716981132,2.875471698113208,152.0,0.6415094339622641,34.0,0.0377358490566037,2.0,0.0199110467585677,0.4489795918367347,0.8089413928395975,0.6888818011541568,0.4285714285714285,2.307460031960639,-0.0442744170813908,-2.346544105313716,0.3962264150943396,0.6239084503182508,1.1980821448411716,17.971232172617572,0.5333333333333333,3.205537803166297,69.0,12.0,0.1116202021745364,7.701793950043014,0.3623188405797101,1.3390420175670592,0.5714285714285714,0.15625,2.678125,86.0,0.53125,17.0,0.09375,3.0,0.0690193820990909,0.4468085106382978,1.049366206391938,0.2026310450629882,0.1818181818181818,2.8598400262364456,0.1431340622616908,4.580289992374106,0.3125,1.0820619093816066,0.0843649718288894,3.1215039576689088,0.4054054054054054,1.5103620896906942,2016-10-01 19:30:00+00:00,80.0,12.666666666666666,0.2241862908077157,19.011548095654085,0.49896357158457644,0.9370078233693929,0.8611111111111112,0.10920688099993553,3.447555641460673,235.66666666666666,1.1671069303953783,77.33333333333333,1.0699589803062517,72.0,0.2016395117543283,0.5307191336841303,0.8542562803014264,0.3051176947554363,0.3913312693498452,1.3470508304315556,0.18870544358738525,14.315889020674666,0.5087193694564354,0.8218109947628914,0.48065051429331357,5.773514069061702,0.373015873015873,2.2073657719406303,62.0,12.333333333333334,0.11610424352374983,6.95529181209056,0.3037811330494257,1.8084026385678917,0.5333333333333333,0.23430592396109637,1.9746242263483642,45.0,0.4659593280282935,12.0,0.7877984084880638,21.0,-0.25757032442971267,0.26137820512820514,0.989300728020034,0.5407795357186461,0.3528417818740399,2.4361186962600465,-0.12018149676376465,-2.4907689229117724,0.2714412024756852,1.015915258277515,0.28747017386833573,10.093648781824873,0.3150741778192758,2.3565131469857845
400869213,2016,regular,6,Air Force,Wyoming,60.0,15.0,0.1655820525884104,9.934923155304626,0.3166666666666666,1.818535113394237,0.3333333333333333,0.2777777777777778,2.330555555555556,84.0,0.9722222222222222,35.0,1.8888888888888888,68.0,0.0785789855128611,0.3888888888888889,1.5727018745192618,0.2960866532017343,0.2083333333333333,2.506868182244168,0.0536758992213839,1.9323323719698229,0.3055555555555556,1.3518304146080349,0.346861873110895,7.63096120843969,0.2727272727272727,3.218400503151168,75.0,15.0,0.0673203558446897,5.0490266883517325,0.3333333333333333,1.535601929237189,1.0,0.2444444444444444,2.6533333333333333,119.0,1.022222222222222,46.0,1.1555555555555557,52.0,-0.1740445129726959,0.3333333333333333,0.8550749889633024,0.4293676590707683,0.3333333333333333,2.556392339648019,0.0350860731236233,1.578873290563051,0.3111111111111111,1.356672815902244,0.1156717799262894,3.470153397788682,0.3666666666666666,1.7633298916634828,2016-10-08 19:30:00+00:00,77.5,12.5,0.22329028637509787,18.119200850592343,0.48493696440271805,1.013754665350568,0.8645833333333334,0.11492402867447996,3.304534655623807,214.75,1.0357075562870999,66.5,0.8119031974938398,54.5,0.15620739550538815,0.5102842482222814,0.8429275584359692,0.40105872135511644,0.400641309155241,1.5871531308138263,0.13046047842019123,10.15028073917757,0.4805961308659114,0.7723353586517312,0.6600084219302781,8.822943594950669,0.41309523809523807,2.456908779747047,63.75,12.25,0.11498323318644647,7.141917346578674,0.31841555993199677,1.6910624833176835,0.5428571428571428,0.21479194297082227,2.1504994197612732,55.25,0.4822819960212201,13.25,0.6142863063660478,16.5,-0.17592289779751175,0.3077357815057283,1.00431709761301,0.4562424130547317,0.31008588186007535,2.542049028754146,-0.054352607007400786,-0.7230041940903029,0.2817059018567639,1.032451921053538,0.23669387335847414,8.350612575785881,0.3376569847158082,2.144975382662012
400869219,2016,regular,7,Air Force,New Mexico,75.0,13.0,0.3181029371051775,23.857720282888312,0.4266666666666667,1.5845884445517362,0.5,0.217391304347826,2.7543478260869567,127.0,1.065217391304348,49.0,2.1956521739130435,101.0,0.0898117063797239,0.4583333333333333,0.961158850734541,0.7239540139504282,0.3703703703703703,2.956133550949565,0.1758677662395639,8.08991724701994,0.391304347826087,1.4001318836527092,0.6077609284129611,16.409545067149953,0.4444444444444444,2.178849862599031,64.0,13.0,0.3826621791850061,24.490379467840395,0.453125,1.5726227918882842,0.7,0.2363636363636363,2.567272727272728,141.0,1.0,55.0,3.5090909090909093,193.0,0.2564756947152936,0.4883720930232558,1.191420563892534,0.6410440283372747,0.3809523809523809,2.5732786403771284,0.2936975962788611,16.15336779533736,0.4545454545454545,1.3621865763559269,0.848750036117147,6.790000288937176,0.375,3.3347950574320744,2016-10-15 19:30:00+00:00,74.0,13.0,0.21174863961776041,16.482345311534797,0.4512829048555077,1.1747107549593019,0.7583333333333333,0.14749477849513953,3.1097388356101567,188.6,1.023010489474124,60.2,1.0273003357728494,57.2,0.14068171350688274,0.48600517635560286,0.9888824216526277,0.38006430772444,0.36217971399085946,1.7710961410998949,0.11510356258042978,8.50669106573602,0.4455880158038402,0.8882343698429921,0.5973791121664014,8.584547117648473,0.385021645021645,2.609207124427871,66.0,12.8,0.10545065771809511,6.723339214933286,0.3213991146122641,1.6599703725015846,0.6342857142857142,0.22072244326554671,2.2510662024756853,68.0,0.5902700412614206,19.8,0.7225401562039494,23.6,-0.1755472208325486,0.3128552918712493,0.9744686758830685,0.450867462257939,0.31473537215472697,2.544917690932921,-0.03646487098119597,-0.26262869715963216,0.2875869437076333,1.097296100023279,0.2124894546720372,7.374520740186442,0.34345892110597986,2.0686462844623064
400869225,2016,regular,8,Air Force,Hawai'i,85.0,13.0,-0.0118074524914348,-1.003633461771959,0.4235294117647059,0.7014610411102565,0.6923076923076923,0.1780821917808219,2.7575342465753425,201.0,0.5616438356164384,41.0,0.589041095890411,43.0,0.1076255808163374,0.4852941176470588,0.7380126782245747,-0.489539585722524,0.1764705882352941,0.2993930328527564,0.1068126520214625,7.7973235975667645,0.4520547945205479,0.6885249582107534,-0.953108903594814,-9.53108903594814,0.1,1.8011418824049563,60.0,12.0,0.2234729383352276,13.40837630011366,0.4166666666666667,1.3867399620014882,0.6666666666666666,0.1363636363636363,2.1272727272727274,47.0,0.3181818181818182,7.0,0.0,0.0,0.3209494988371569,0.4615384615384615,1.4977360551102603,0.0424450402602161,0.3333333333333333,1.1013214368646451,-0.1220409998349446,-2.6849019963687826,0.3181818181818182,0.6387276529959187,0.452454090828811,16.288347269837196,0.4444444444444444,1.899529653276283,2016-10-22 18:00:00+00:00,74.16666666666667,13.0,0.22947435586566323,17.71157447342705,0.4471801984907009,1.2430237032247076,0.7152777777777778,0.15914419947058725,3.0505070006896235,178.33333333333334,1.030044973112495,58.333333333333336,1.2220256421295486,64.5,0.1322033789856896,0.48139320251855794,0.9842618264996132,0.43737925876210476,0.3635448233874446,1.9686023760748397,0.12523092985695214,8.437228762616673,0.43654073780754804,0.9735506221446114,0.5991094148741615,9.888713442565388,0.3949254449254449,2.5374809141230643,65.66666666666667,12.833333333333334,0.15165257796258028,9.684512590417803,0.3433534288435534,1.645412442399368,0.6452380952380952,0.22332930878189497,2.303767289941859,80.16666666666667,0.6585583677178505,25.666666666666668,1.1869652816851095,51.833333333333336,-0.10354340157457491,0.3421080920632504,1.010627323884646,0.48256355660449496,0.32577154028766925,2.549644515840289,0.018562206895480212,2.473370718256533,0.3154133621806035,1.1414445127453872,0.31853288491288884,7.277100664978231,0.34871576758831657,2.2796710799572675
400869231,2016,regular,9,Air Force,Fresno State,83.0,12.0,0.1265385653480983,10.50270092389216,0.5301204819277109,0.8119289305436082,0.6363636363636364,0.125,3.2666666666666666,235.0,0.8055555555555556,58.0,0.6944444444444444,50.0,0.118968864852399,0.5671641791044776,0.8236259282147198,0.1582366861738388,0.375,0.7378479452932348,0.1115419333130876,8.031019198542307,0.5277777777777778,0.7625742707666866,0.3171390367366081,3.171390367366081,0.5,1.489351859360179,68.0,13.0,-0.0246167960784427,-1.6739421333341058,0.3235294117647059,1.6594646758565617,0.6,0.3928571428571428,1.282142857142857,36.0,0.25,7.0,0.1428571428571428,4.0,-0.159948597801625,0.3414634146341463,0.84465301137235,0.1808870509826859,0.2962962962962963,3.085385088703932,-0.3245043932855054,-9.086123011994152,0.2857142857142857,0.4609810790974986,0.1853045219665011,7.412180878660046,0.35,2.3443124454331694,2016-10-29 02:30:00+00:00,75.71428571428571,13.0,0.19500552610036354,15.037973339827191,0.44380151467270157,1.1656576086369288,0.711996336996337,0.16184962694347793,3.008653750101869,181.57142857142858,0.9631305248987726,55.857142857142854,1.1315992783811004,61.42857142857143,0.1286922649614964,0.4819504761083438,0.9490833767460363,0.3049622809785863,0.33681993265142307,1.7301438984716848,0.12259974730902504,8.345813739038116,0.4387570316236909,0.9328326701540604,0.3773639408071649,7.114455945634883,0.3527932385075242,2.43228962387762,64.85714285714286,12.714285714285714,0.16191262944438706,10.216493120374354,0.35382674853256957,1.6084592309139565,0.6482993197278911,0.2109056412935723,2.278553780989126,75.42857142857143,0.6099331463555602,23.0,1.017398812872951,44.42857142857143,-0.04290155865861321,0.35916957341685196,1.0802142854883052,0.41968948284102653,0.3268517964370498,2.3427412188437686,-0.001523965494580476,1.7364746161672022,0.3158088558950628,1.069627818495463,0.3376644857580206,8.56442160852951,0.36239129285347765,2.225365161859984
400868918,2016,regular,10,Air Force,Army,62.0,11.0,0.3944472665040253,24.45573052324957,0.5161290322580645,1.1762782627709545,0.7142857142857143,0.0961538461538461,3.171153846153846,165.0,0.8461538461538461,44.0,1.4230769230769231,74.0,0.397410386065594,0.5416666666666666,1.1153149996781968,0.38428799943579,0.4285714285714285,1.44045240283957,0.2407698964320467,12.520034614466429,0.4807692307692308,0.9743295552286302,1.4465943738089737,13.019349364280762,0.6666666666666666,2.394386497242067,56.0,10.0,-0.027905237797108,-1.5626933166380514,0.3035714285714285,1.3132572659025996,1.0,0.1794871794871795,2.617948717948718,102.0,0.9230769230769232,36.0,1.358974358974359,53.0,0.0243727836148932,0.3333333333333333,1.0509351740551065,-0.1029128337360665,0.2608695652173913,1.794181100956337,0.0726739428457315,2.8342837709835296,0.3076923076923077,1.1579705279996415,-0.2586457110365636,-4.396977087621581,0.2941176470588235,1.6859454368696982,2016-11-05 16:00:00+00:00,76.625,12.875,0.18644715600633036,14.471064287835313,0.4545913855795778,1.1214415238752637,0.7025422494172494,0.1572434235755432,3.0409053646724686,188.25,0.9434336537308704,56.125,1.0769549241390184,60.0,0.12747683994785924,0.4926021889828605,0.9334011956796218,0.2866215816279929,0.3415924410699952,1.6061069043243787,0.12121752055953286,8.30646442147614,0.4498846248929518,0.9115503702306387,0.36983582779834534,6.621572748351283,0.3711940836940837,2.3144224033129404,65.25,12.75,0.13859645125403333,8.730188713660796,0.35003958143658664,1.6148349115317822,0.6422619047619047,0.2336495789890186,2.154002415508342,70.5,0.5649415030611151,21.0,0.9080811041209749,39.375,-0.05753243855148968,0.35695630356901376,1.0507691262238108,0.389839178858734,0.32303235891945564,2.4355717025762886,-0.041896518968446095,0.38364991264703296,0.31204703462246564,0.9935469760707175,0.31861949028408065,8.420391517295828,0.36084238124679296,2.2402335723066322
