gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
400935242,2017,2,regular,Maryland,Big Ten,home,63,6,45,0,5,2,58,0,4,9,,,,0,,12,1,45,4,0,0,21:43,0,0,0,5-55,10.2,36,367,9.3,14-18,167,534,1-2,2-6,23
400935243,2017,2,regular,Cincinnati,American Athletic,away,14,1,6,0,3,1,7,0,1,2,,,,2,1,5,0,48,1,0,2,29:33,2,0,2,4-30,2.3,30,68,3.3,15-40,132,200,0-1,6-19,13
400935243,2017,2,regular,Michigan,Big Ten,home,36,0,19,0,3,2,76,0,4,10,52,2,2,0,3,7.5,2,34,4,4,4,30:27,0,2,2,7-68,5.2,37,193,7.6,17-29,221,414,1-1,5-15,16
400935245,2017,2,regular,Pittsburgh,ACC,away,14,1,0,0,3,0,33,0,2,6,2,0,1,0,1,6,0,36,1,2,0,38:20,2,1,3,6-55,3.4,45,155,4.6,24-41,187,342,3-4,5-17,24
400935245,2017,2,regular,Penn State,Big Ten,home,33,1,31,0,3,3,50,0,2,7,43,0,2,1,1,9,0,51,5,2,7,21:40,1,0,1,1-15,6.2,24,148,5.9,15-28,164,312,0-0,4-12,14
400935347,2017,2,regular,Virginia,ACC,home,17,1,20,0,2,1,37,0,3,5,0,0,1,0,2,8,0,37,4,0,3,34:53,0,0,0,5-36,2.2,25,55,3.9,39-66,259,314,1-3,10-24,22
400935347,2017,2,regular,Indiana,Big Ten,away,34,1,109,1,5,2,54,0,2,10,,,,0,1,5,1,41,1,0,6,25:07,1,0,1,7-78,2.7,41,111,6.6,19-30,197,308,1-2,4-16,19
400935240,2017,2,regular,Duke,ACC,home,41,3,7,0,1,2,11,0,1,11,0,0,2,1,3,5,0,27,4,2,7,41:18,1,1,2,8-55,3.9,59,233,6.8,29-45,305,538,0-0,15-22,34
400935240,2017,2,regular,Northwestern,Big Ten,away,17,1,,,,1,83,0,5,5,0,0,1,1,1,9,0,51,1,5,3,18:42,2,1,3,3-26,1.0,21,22,5.1,14-33,169,191,0-0,1-10,15
400934504,2017,2,regular,San José State,Mountain West,away,0,0,,,,0,137,0,6,,,,,0,2,2,0,52,0,0,3,21:01,1,1,2,7-49,1.8,23,42,4.4,15-29,129,171,0-2,2-12,8
400934504,2017,2,regular,Texas,Big 12,home,56,6,-1,0,3,1,,,,8,45,1,1,1,1,3,1,32,1,1,3,38:59,0,0,0,6-68,6.9,59,406,7.5,16-29,217,623,1-1,10-15,32
400941798,2017,2,regular,Tulsa,American Athletic,home,66,8,,,,1,107,0,6,12,0,0,2,0,1,4,0,34,1,2,5,32:32,0,1,1,5-46,5.9,72,424,12.1,14-20,243,667,3-3,8-15,33
400941798,2017,2,regular,Louisiana,Sun Belt,away,42,4,26,0,1,2,106,0,5,6,,,,1,0,2,0,49,0,1,0,27:28,2,0,2,7-64,7.0,41,287,9.1,21-34,309,596,1-3,7-12,27
400941794,2017,2,regular,Tulane,American Athletic,away,21,2,9,0,1,0,64,0,3,1,8,0,1,1,1,8,0,41,6,1,1,29:37,0,0,0,7-41,4.2,46,191,5.5,8-13,71,262,2-4,3-14,11
400941794,2017,2,regular,Navy,American Athletic,home,23,2,,,,1,39,0,2,3,,,,0,2,5,0,40,1,1,3,30:23,1,1,2,0-0,3.7,52,194,11.0,4-12,132,326,1-2,6-15,15
400937453,2017,2,regular,Wake Forest,ACC,away,34,2,6,0,2,1,,,,10,67,1,3,0,1,6,1,48,1,5,5,33:13,0,0,0,5-40,3.0,52,158,7.9,13-19,151,309,0-0,7-18,15
400937453,2017,2,regular,Boston College,ACC,home,10,0,42,0,4,1,146,0,5,4,,,,0,2,10,0,38,3,0,4,26:47,3,1,4,0-0,3.5,41,142,4.0,18-41,163,305,0-2,6-17,19
400937456,2017,2,regular,Louisville,ACC,away,47,3,8,0,1,3,35,0,2,11,,,,0,,6,0,40,2,0,3,35:56,0,0,0,6-61,7.1,44,312,10.1,25-39,393,705,1-3,9-15,35
400937456,2017,2,regular,North Carolina,ACC,home,35,1,,,,3,219,1,7,5,,,,0,2,7,1,43,2,7,2,24:04,0,0,0,5-50,0.7,23,17,10.1,29-38,384,401,1-3,3-10,20
400945253,2017,2,regular,Idaho State,Big Sky,away,13,1,,,,1,85,0,5,1,6,0,1,1,0,6,0,40,2,0,1,28:20,2,0,2,6-46,3.0,38,113,6.1,17-31,190,303,0-1,3-14,15
400945253,2017,2,regular,Utah State,Mountain West,home,51,3,60,0,5,2,55,0,3,15,25,1,2,0,2,2,1,24,2,4,1,31:40,1,1,2,9-48,5.2,49,255,10.7,27-32,341,596,0-0,6-12,30
400945255,2017,2,regular,Gardner-Webb,Big South,away,0,0,,,,0,14,0,1,,,,,0,1,7,0,32,0,0,2,30:38,1,0,1,2-18,3.3,52,173,3.1,2-7,22,195,0-1,9-17,12
400945255,2017,2,regular,Wyoming,Mountain West,home,27,1,53,0,3,2,,,,9,0,0,1,0,,7,0,27,3,0,3,29:22,0,0,0,4-45,2.3,28,65,10.3,22-32,328,393,0-0,6-13,19
400944837,2017,3,regular,Troy,Sun Belt,away,27,3,13,0,2,1,53,0,2,3,,,,0,,4,0,31,0,2,6,34:09,0,0,0,9-61,5.0,38,190,7.2,25-40,286,476,1-3,8-16,26
400944837,2017,3,regular,New Mexico State,Sun Belt,home,24,0,3,0,3,3,24,0,2,4,,,,0,,3,0,22,1,3,5,25:51,0,0,0,6-66,3.0,17,51,7.4,32-45,331,382,0-0,8-15,18
400944839,2017,3,regular,Western Michigan,Mid-American,home,37,3,98,0,3,1,49,0,4,11,0,0,1,2,1,7,0,47,4,1,3,31:49,0,1,1,6-70,3.2,42,135,6.8,21-31,212,347,0-0,8-17,20
400944839,2017,3,regular,Idaho,Sun Belt,away,28,1,-1,0,1,3,97,0,7,4,,,,1,3,6,0,58,2,1,0,28:11,1,2,3,6-44,5.0,34,170,8.8,16-26,229,399,0-0,3-12,15
400933857,2017,3,regular,Samford,Southern,away,14,0,-1,0,1,2,,,,2,,,,0,1,5,0,31,0,0,0,24:49,0,1,1,3-17,1.0,23,22,6.5,26-35,227,249,0-1,4-11,16
400933857,2017,3,regular,Georgia,SEC,home,42,3,8,0,1,3,24,0,1,6,,,,0,2,6,0,34,3,0,3,35:11,0,1,1,3-25,5.3,54,284,11.7,9-15,175,459,1-3,9-15,22
400933856,2017,3,regular,Tennessee,SEC,away,20,1,29,0,1,1,,,,8,0,0,1,2,0,3,0,24,2,2,4,32:45,3,0,3,7-54,5.5,33,183,6.6,21-39,259,442,0-0,6-16,23
400933856,2017,3,regular,Florida,SEC,home,26,0,14,0,2,2,63,0,2,8,20,1,3,0,2,5,1,25,1,9,7,27:15,1,2,3,8-38,5.8,29,168,7.6,18-28,212,380,0-0,7-14,14
400933861,2017,3,regular,Kentucky,SEC,away,23,2,,,,0,16,0,1,11,4,0,2,0,1,3,0,33,2,1,5,36:49,1,1,2,4-10,3.9,47,184,6.5,16-26,169,353,0-0,9-16,20
400933861,2017,3,regular,South Carolina,SEC,home,13,0,14,0,2,2,53,0,6,1,17,0,1,1,0,4,0,44,1,2,1,23:11,2,0,2,7-45,2.7,20,54,8.2,24-37,304,358,1-3,3-12,14
400933863,2017,3,regular,Kansas State,Big 12,away,7,1,17,0,4,0,11,0,1,1,,,,1,,2,0,32,1,3,4,30:27,2,0,2,7-68,5.7,35,201,2.7,10-28,76,277,1-2,4-16,13
400933863,2017,3,regular,Vanderbilt,SEC,home,14,1,,,,1,,,,2,11,0,2,0,1,8,0,33,2.5,4,8,29:33,0,1,1,5-50,2.0,32,65,8.9,14-23,205,270,1-1,4-13,11
400941800,2017,3,regular,Temple,American Athletic,home,29,0,12,0,1,3,72,0,4,11,,,,1,1,12,0,46,9,0,3,31:38,0,0,0,7-74,3.5,34,119,6.9,24-39,268,387,1-1,9-19,20
400941800,2017,3,regular,Massachusetts,FBS Independents,away,21,1,1,0,1,2,147,0,7,3,,,,0,3,11,0,45,2,0,4,28:22,0,1,1,6-48,2.5,33,81,9.7,23-39,377,458,1-2,4-12,25
400934509,2017,3,regular,Pittsburgh,ACC,home,21,1,,,,1,85,0,5,3,0,0,1,1,0,5,1,39,1,11,2,31:32,2,0,2,6-50,3.0,34,103,8.2,20-35,288,391,1-2,5-15,17
400934509,2017,3,regular,Oklahoma State,Big 12,away,59,2,,,,5,41,0,2,11,17,1,2,0,1,3,1,49,2,6,2,28:28,1,1,2,4-30,3.0,35,104,15.5,26-37,572,676,0-1,10-14,27
400934506,2017,3,regular,Duke,ACC,home,34,3,-12,0,3,0,63,0,3,10,49,1,3,1,2,10,1,27,4,9,8,38:57,1,1,2,5-54,4.8,51,246,5.3,20-35,184,430,2-2,4-18,24
400934506,2017,3,regular,Baylor,Big 12,away,20,0,,,,3,13,0,1,2,0,0,1,1,2,12,0,51,5,6,4,21:03,3,1,4,11-100,2.1,27,57,7.7,12-34,263,320,0-3,1-12,9
400934517,2017,3,regular,Akron,Mid-American,home,14,0,,,,2,23,0,1,2,,,,0,1,4,0,42,0,0,4,28:08,2,1,3,7-79,1.6,24,38,6.7,27-44,293,331,0-0,11-18,19
400934517,2017,3,regular,Iowa State,Big 12,away,41,3,17,0,3,2,34,0,3,11,58,0,2,1,2,11,0,32,5,0,3,31:52,0,0,0,7-72,5.2,37,191,9.6,24-33,317,508,0-1,6-13,23
400934512,2017,3,regular,Arizona State,Pac-12,away,45,3,11,0,1,3,92,0,4,9,,,,1,2,4,0,45,3,6,2,32:29,0,1,1,4-37,3.8,44,168,8.0,27-41,326,494,2-3,7-16,27
400934512,2017,3,regular,Texas Tech,Big 12,home,52,1,19,0,2,6,,,,10,,,,1,1,4,0,53,3,5,2,27:31,0,1,1,6-67,2.5,29,72,10.9,37-50,543,615,0-1,6-11,33
400934507,2017,3,regular,Ohio,Mid-American,home,42,2,5,0,1,3,29,0,2,10,13,0,1,0,,9,0,38,5,2,8,32:38,1,0,1,7-61,4.7,42,196,11.5,16-22,254,450,0-0,5-9,22
400934507,2017,3,regular,Kansas,Big 12,away,30,2,-3,0,2,2,123,0,6,6,0,0,1,0,,11,0,29,1,1,1,27:22,1,0,1,7-50,3.4,32,108,7.3,30-47,343,451,3-4,7-16,23
400934510,2017,3,regular,SMU,American Athletic,away,36,2,,,,2,87,0,5,12,,,,3,0,9,0,50,3,0,3,25:08,2,0,2,5-53,4.1,30,124,8.9,18-38,339,463,1-2,6-14,19
400934510,2017,3,regular,TCU,Big 12,home,56,3,,,,4,100,0,6,8,20,1,2,0,3,3,1,40,0,6,4,34:52,0,3,3,11-94,5.2,49,254,12.2,24-30,365,619,1-3,8-13,30
400934513,2017,3,regular,Delaware State,MEAC,away,16,0,,,,2,139,0,8,4,0,0,1,2,4,4,0,47,1,0,3,37:48,1,2,3,11-85,3.7,44,161,8.8,10-16,140,301,0-1,2-13,12
400934513,2017,3,regular,West Virginia,Big 12,home,59,4,4,0,5,4,132,0,4,11,24,0,1,2,4,10,0,50,3,3,0,22:12,1,2,3,6-60,5.8,35,204,9.8,24-34,334,538,1-1,6-13,23
400935269,2017,3,regular,Arizona,Pac-12,away,63,5,67,1,3,3,,,,9,53,0,1,1,1,7,1,22,2,3,8,36:02,0,1,1,3-20,5.0,65,326,7.6,20-23,175,501,4-4,8-15,29
400935269,2017,3,regular,UTEP,Conference USA,home,16,1,,,,1,115,0,6,4,,,,1,1,4,0,41,1,1,1,23:58,1,1,2,4-35,1.2,14,17,5.2,18-39,201,218,0-2,2-12,12
400938610,2017,3,regular,Houston,American Athletic,home,38,3,6,0,3,2,35,0,1,8,0,0,1,2,1,9,0,40,3,5,3,31:57,0,0,0,2-10,3.5,37,130,9.3,34-38,354,484,0-1,9-15,22
400938610,2017,3,regular,Rice,Conference USA,away,3,0,,,,0,97,0,7,3,,,,0,3,6,0,54,2,1,0,28:03,1,2,3,2-15,3.7,35,129,4.5,11-25,113,242,0-0,4-14,14
400935273,2017,3,regular,Wyoming,Mountain West,home,13,1,16,0,3,0,40,0,2,7,8,0,1,2,3,11,0,59,2,0,3,27:04,1,1,2,6-62,3.7,32,117,2.6,10-25,66,183,0-0,4-15,10
400935273,2017,3,regular,Oregon,Pac-12,away,49,6,0,0,3,1,,,,7,3,0,1,1,2,6,0,32,2,0,7,32:56,1,2,3,4-40,4.7,65,307,8.4,18-30,251,558,1-2,9-17,32
400935276,2017,3,regular,San Diego State,Mountain West,home,20,1,2,0,1,1,,,,8,22,0,2,1,1,4,0,26,4,0,3,41:14,0,0,0,7-60,3.4,49,166,6.4,21-29,187,353,0-1,7-17,21
400935276,2017,3,regular,Stanford,Pac-12,away,17,2,25,0,3,0,64,0,2,5,,,,0,1,8,0,48,13,3,2,18:46,2,1,3,4-20,7.9,22,174,3.8,10-21,80,254,0-0,3-11,10
400935275,2017,3,regular,Fresno State,Mountain West,away,16,0,6,0,1,1,128,0,7,10,,,,2,1,10,0,40,1,0,0,32:55,1,0,1,6-54,3.8,31,119,5.4,21-36,194,313,0-1,3-13,18
400935275,2017,3,regular,Washington,Pac-12,home,48,2,86,1,3,4,61,0,2,6,24,0,1,0,2,6,1,43,1,0,7,27:05,0,2,2,4-41,3.1,30,92,11.7,25-28,328,420,0-1,3-8,21
400933858,2017,3,regular,Ole Miss,SEC,away,16,0,,,,2,104,0,5,4,15,0,2,0,2,8,0,48,1,2,5,27:07,3,0,3,16-113,1.8,29,53,8.3,26-44,363,416,0-1,5-17,19
400933858,2017,3,regular,California,Pac-12,home,27,1,,,,1,77,0,4,9,54,1,3,0,1,7,1,32,5,5,6,32:53,2,0,2,7-90,4.1,40,163,4.9,24-48,236,399,2-3,8-22,25
400935274,2017,3,regular,Washington State,Pac-12,home,52,0,-2,0,1,6,42,0,2,10,,,,1,0,8,0,38,3,7,2,29:33,0,0,0,7-50,3.8,16,60,7.4,42-58,431,491,2-2,6-12,27
400935274,2017,3,regular,Oregon State,Pac-12,away,23,2,0,0,1,1,119,0,6,3,,,,0,2,8,0,34,3,4,5,30:27,0,2,2,8-80,4.7,33,155,5.4,24-37,199,354,1-3,8-17,21
400934511,2017,3,regular,Texas,Big 12,away,24,0,29,0,2,2,56,0,2,6,62,1,2,0,2,9,1,50,3,0,6,27:14,2,2,4,10-73,1.9,35,68,7.4,21-40,298,366,2-3,4-16,17
400934511,2017,3,regular,USC,Pac-12,home,27,0,0,0,2,3,88,0,3,9,0,0,2,2,0,9,0,31,5,2,3,32:46,2,0,2,8-49,1.9,37,71,7.8,28-51,397,468,0-3,6-18,25
400935349,2017,3,regular,Wisconsin,Big Ten,away,40,1,3,0,2,4,65,0,2,8,2,0,2,0,,4,0,33,2,1,3,40:09,0,0,0,6-56,4.8,49,235,13.5,18-19,256,491,1-1,8-12,28
400935349,2017,3,regular,BYU,FBS Independents,home,6,0,1,0,1,0,50,0,3,6,,,,0,1,4,0,48,1,0,1,19:51,2,0,2,5-33,3.1,26,81,5.6,11-20,111,192,0-0,5-12,11
400933855,2017,3,regular,Mercer,Southern,away,10,0,,,,1,,,,4,0,0,1,4,0,3,0,60,1,1,1,32:08,0,0,0,2-30,2.9,35,100,4.6,20-32,146,246,1-3,6-18,12
400933855,2017,3,regular,Auburn,SEC,home,24,3,47,0,5,0,8,0,1,6,,,,0,5,7,0,45,0,8,4,27:52,1,4,5,6-65,3.4,43,146,9.8,32-37,364,510,0-0,12-17,26
400933859,2017,3,regular,Mississippi State,SEC,home,37,2,49,0,2,2,,,,13,,,,0,,4,0,15,2,6,6,35:55,0,0,0,5-49,5.9,48,285,7.8,15-23,180,465,0-0,7-13,25
400933859,2017,3,regular,LSU,SEC,away,7,1,,,,0,40,0,2,1,,,,0,1,3,0,27,1,3,3,24:05,0,0,0,9-112,4.6,29,133,4.7,13-29,137,270,0-2,3-13,13
400941801,2017,3,regular,Cincinnati,American Athletic,away,21,0,,,,1,68,0,3,7,14,1,1,0,,6,1,34,3,4,8,30:20,2,0,2,6-56,4.0,35,139,5.2,24-43,222,361,0-1,8-19,21
400941801,2017,3,regular,Miami (OH),Mid-American,home,17,1,6,0,1,1,60,0,5,5,58,0,2,0,1,4,0,38,1,1,6,29:40,1,0,1,9-77,2.2,32,70,7.1,16-31,221,291,0-1,3-14,14
400938609,2017,3,regular,Marshall,Conference USA,home,21,2,0,0,5,1,17,0,1,3,32,0,1,0,,11,0,20,7,7,3,29:46,1,0,1,8-75,4.8,33,158,5.2,23-43,223,381,1-2,9-17,23
400938609,2017,3,regular,Kent State,Mid-American,away,0,0,26,0,4,0,11,0,1,0,5,0,1,0,2,4,0,27,0,10,10,30:14,1,0,1,8-80,3.2,44,142,6.9,7-17,117,259,1-3,4-15,14
400941802,2017,3,regular,Tulsa,American Athletic,away,51,6,,,,0,101,0,6,9,37,1,1,0,1,3,1,39,1,0,1,34:22,0,0,0,9-97,6.2,68,423,6.3,12-20,125,548,3-4,8-16,29
400941802,2017,3,regular,Toledo,Mid-American,home,54,1,,,,6,86,0,5,8,,,,0,,7,0,54,2,2,1,25:38,1,0,1,15-150,6.7,33,221,13.9,22-33,458,679,0-1,3-7,29
400944840,2017,3,regular,South Alabama,Sun Belt,home,45,2,13,0,2,2,45,0,1,9,0,0,1,1,1,7,0,34,2,1,2,29:08,0,0,0,9-83,4.1,39,158,19.6,9-13,255,413,0-1,3-8,18
400944840,2017,3,regular,Alabama A&M,SWAC,away,0,0,7,0,2,0,130,0,6,0,,,,0,3,5,0,28,1,0,2,30:52,1,1,2,4-43,2.8,26,72,3.6,18-28,100,172,1-1,3-13,11
400935270,2017,3,regular,Memphis,American Athletic,home,48,0,9,0,2,6,67,0,3,6,102,1,2,1,1,11,1,60,1,4,8,28:07,2,1,3,11-109,4.4,37,162,10.2,23-39,398,560,2-3,3-12,26
400935270,2017,3,regular,UCLA,Pac-12,away,45,2,0,0,1,4,119,0,8,9,1,0,2,1,1,7,0,47,2,1,5,31:53,2,1,3,10-99,4.9,35,170,8.3,34-56,463,633,0-1,8-17,31
400935272,2017,3,regular,San José State,Mountain West,away,16,0,,,,1,14,0,1,10,2,0,1,2,7,3,0,44,1,0,2,24:33,2,3,5,6-58,0.8,37,30,6.7,17-35,233,263,0-0,1-13,16
400935272,2017,3,regular,Utah,Pac-12,home,54,2,95,0,3,4,,,,18,0,0,2,3,3,7,0,37,5,0,7,35:27,1,2,3,6-50,4.0,40,160,7.8,30-44,341,501,1-1,6-14,29
400935271,2017,3,regular,Northern Colorado,Big Sky,away,21,0,0,0,1,3,10,0,1,3,44,0,1,2,2,3,0,61,10,1,4,28:34,1,1,2,7-60,2.3,31,71,5.5,20-37,202,273,0-0,1-14,18
400935271,2017,3,regular,Colorado,Pac-12,home,41,1,40,0,1,4,,,,11,0,0,1,1,3,4,0,46,1,5,3,31:26,1,2,3,14-114,5.4,39,212,8.7,29-41,357,569,0-0,7-14,30
400935353,2017,3,regular,Minnesota,Big Ten,home,34,3,-2,0,1,0,40,0,1,10,67,1,2,0,,7,1,38,1,0,6,34:57,0,0,0,3-22,4.7,47,221,6.8,11-18,122,343,2-2,3-12,18
400935353,2017,3,regular,Middle Tennessee,Conference USA,away,3,0,3,0,1,0,59,0,3,3,,,,0,,2,0,42,1,0,1,25:03,2,0,2,6-45,3.1,15,46,4.4,25-42,184,230,0-1,3-14,11
400938607,2017,3,regular,Bethune-Cookman,MEAC,away,0,0,,,,0,30,0,2,,0,0,1,0,1,9,0,49,2,1,4,26:56,1,1,2,10-83,1.8,33,61,2.5,9-22,56,117,0-0,3-15,7
400938607,2017,3,regular,Florida Atlantic,Conference USA,home,45,4,-1,0,1,1,6,0,1,9,0,0,1,0,2,9,0,25,7,3,5,33:04,1,1,2,8-83,7.6,58,439,5.6,19-32,180,619,2-4,4-13,32
400935351,2017,3,regular,Iowa,Big Ten,home,31,2,17,0,1,2,44,0,2,7,5,0,1,1,2,3,0,30,1,1,5,40:45,0,2,2,6-63,4.0,59,238,7.3,16-27,197,435,4-5,11-18,28
400935351,2017,3,regular,North Texas,Conference USA,away,14,1,,,,1,25,0,2,2,,,,1,2,5,0,58,1,4,2,19:15,1,1,2,13-119,6.6,17,112,6.7,18-29,193,305,0-0,0-6,17
400938613,2017,3,regular,Southern,SWAC,away,17,1,,,,0,75,0,5,5,65,1,2,2,1,5,1,47,2,3,3,28:15,3,0,3,4-25,2.5,33,84,2.5,9-26,65,149,0-0,1-13,10
400938613,2017,3,regular,UTSA,Conference USA,home,51,3,7,0,4,4,96,0,7,9,8,0,3,0,2,6,0,31,5,7,2,31:45,2,2,4,9-78,4.3,39,167,11.2,24-30,335,502,0-0,7-12,25
400938608,2017,3,regular,Western Kentucky,Conference USA,home,22,3,,,,0,75,0,5,2,0,0,1,0,,7,0,27,1,0,3,34:01,0,0,0,3-22,3.4,41,141,6.5,25-35,226,367,0-1,6-14,23
400938608,2017,3,regular,Louisiana Tech,Conference USA,away,23,1,0,0,2,1,59,0,3,11,,,,0,,7,0,49,4,0,0,25:59,1,0,1,3-25,4.1,30,122,7.8,22-39,306,428,0-0,7-15,20
400938606,2017,3,regular,North Carolina A&T,MEAC,away,35,3,,,,1,77,0,4,5,96,1,2,1,2,10,1,38,7,1,2,31:18,0,1,1,6-75,4.0,40,161,10.0,16-26,259,420,1-1,6-14,19
400938606,2017,3,regular,Charlotte,Conference USA,home,31,1,19,0,3,3,150,0,7,5,,,,1,4,5,0,32,2,2,1,28:42,2,1,3,7-60,5.8,46,266,5.9,13-29,170,436,1-2,6-14,27
400938612,2017,3,regular,Coastal Carolina,Sun Belt,away,23,2,47,0,3,0,75,0,3,7,,,,1,0,3,0,48,2,3,1,33:33,3,0,3,9-75,4.6,49,227,4.3,9-23,100,327,0-2,6-15,23
400938612,2017,3,regular,UAB,Conference USA,home,30,4,4,0,1,0,57,0,5,6,17,0,3,0,2,12,0,51,1,2,7,26:27,0,1,1,5-70,3.6,47,169,7.0,8-15,105,274,1-1,5-13,18
400944838,2017,3,regular,Arkansas State,Sun Belt,home,48,1,36,0,3,6,18,0,1,6,0,0,3,3,3,9,0,35,4,1,3,27:03,0,0,0,5-39,3.7,37,137,10.5,26-34,356,493,0-1,5-12,26
400944838,2017,3,regular,Arkansas-Pine Bluff,SWAC,away,3,0,7,0,2,0,33,0,2,3,,,,0,2,5,0,38,3,1,1,32:57,3,2,5,3-15,1.4,39,56,8.6,15-26,224,280,0-1,6-16,12
400933854,2017,3,regular,Colorado State,Mountain West,away,23,1,,,,2,70,0,3,5,,,,0,1,1,0,32,0,2,0,33:53,2,0,2,3-14,3.6,40,144,6.5,21-38,247,391,1-2,10-18,22
400933854,2017,3,regular,Alabama,SEC,home,41,3,9,0,1,2,42,0,2,11,65,0,2,0,,5,0,36,0,2,9,26:07,0,0,0,4-45,6.1,39,239,11.8,13-21,248,487,0-0,7-12,23
400944900,2017,3,regular,Tennessee Tech,OVC,away,13,1,,,,0,98,0,5,7,15,0,2,1,2,2,0,30,0,2,1,30:55,2,0,2,3-30,3.5,33,116,6.8,19-35,239,355,1-3,4-14,20
400944900,2017,3,regular,Ball State,Mid-American,home,28,1,10,0,1,3,,,,4,0,0,2,0,1,11,0,37,4,6,1,29:05,2,1,3,4-45,6.9,33,228,7.7,23-31,238,466,1-1,7-13,20
400937466,2017,3,regular,Syracuse,ACC,home,41,2,23,0,4,2,113,0,3,11,47,1,2,1,2,5,1,31,0,5,6,29:46,1,2,3,9-104,6.8,44,300,8.0,19-35,279,579,1-1,7-19,18
400937466,2017,3,regular,Central Michigan,Mid-American,away,17,0,,,,2,45,0,3,5,0,0,1,2,2,2,0,45,0,2,2,30:14,2,1,3,5-38,3.1,34,105,6.0,23-46,277,382,1-2,3-16,22
400935354,2017,3,regular,Nebraska,Big Ten,home,17,2,13,0,5,0,91,0,3,5,,,,1,2,9,0,24,2,0,2,36:34,3,0,3,5-48,2.4,36,85,6.4,25-47,299,384,2-4,6-19,18
400935354,2017,3,regular,Northern Illinois,Mid-American,away,21,1,-10,0,2,0,25,0,1,3,121,2,3,0,3,9,2,47,3,7,6,23:26,0,1,1,3-25,2.7,31,85,5.6,15-23,128,213,0-0,3-13,13
400938611,2017,3,regular,UL Monroe,Sun Belt,home,17,2,34,0,4,0,19,0,1,5,0,0,1,0,1,9,0,34,3,3,4,26:23,0,1,1,5-54,5.9,37,218,4.1,11-27,112,330,1-2,3-16,15
400938611,2017,3,regular,Southern Miss,Conference USA,away,28,1,10,0,3,3,87,0,4,4,,,,1,1,6,0,24,1,1,7,33:37,1,0,1,12-125,5.9,48,284,7.8,17-32,250,534,1-1,5-17,23
400944899,2017,3,regular,Colgate,Patriot,away,10,1,17,0,1,0,103,0,5,4,,,,0,,1,0,51,0,1,4,26:41,0,0,0,3-25,4.4,38,167,2.4,6-23,56,223,2-2,5-15,18
400944899,2017,3,regular,Buffalo,Mid-American,home,33,3,5,0,2,1,37,0,2,9,,,,0,1,5,0,41,2,4,2,33:19,0,0,0,7-70,5.2,58,302,11.5,9-16,184,486,2-2,9-14,26
400935355,2017,3,regular,Northwestern,Big Ten,home,49,5,2,0,3,2,34,0,2,7,,,,0,2,9,0,47,3,5,8,30:05,0,2,2,4-23,7.0,43,303,12.1,24-31,375,678,0-0,8-11,30
400935355,2017,3,regular,Bowling Green,Mid-American,away,7,1,13,0,1,0,46,0,3,1,,,,0,2,5,0,54,2,3,3,29:55,0,1,1,3-15,3.2,30,96,5.8,27-44,256,352,0-1,5-17,21
400933860,2017,3,regular,Purdue,Big Ten,away,35,3,-1,0,1,2,,,,5,56,0,2,1,1,5,0,29,0,1,3,43:43,1,0,1,3-25,4.1,50,205,8.0,26-34,272,477,2-3,8-17,26
400933860,2017,3,regular,Missouri,SEC,home,3,0,-12,0,1,0,39,0,2,3,16,0,1,0,1,8,0,55,3,1,0,16:17,2,1,3,6-46,2.9,24,70,4.8,12-28,133,203,0-0,2-11,10
400933862,2017,3,regular,Louisiana,Sun Belt,away,21,1,,,,2,36,0,2,3,4,0,1,1,4,7,0,42,1,2,6,29:10,3,2,5,4-25,3.2,29,93,4.9,28-44,216,309,1-1,4-15,17
400933862,2017,3,regular,Texas A&M,SEC,home,45,2,24,0,2,3,98,0,4,9,55,1,3,2,5,9,1,35,2,4,1,30:50,1,1,2,3-17,4.5,40,179,8.9,21-34,301,480,0-1,5-13,27
400934563,2017,3,regular,Army,FBS Independents,away,7,1,,,,0,116,0,5,1,,,,0,1,2,0,44,2,1,1,36:57,0,1,1,2-22,4.5,58,259,2.4,2-8,19,278,3-4,4-15,16
400934563,2017,3,regular,Ohio State,Big Ten,home,38,3,2,0,1,2,40,0,1,8,,,,1,0,5,0,42,0,2,2,23:03,0,0,0,5-55,8.4,32,270,8.5,29-37,316,586,0-0,4-8,30
400935357,2017,3,regular,Morgan State,MEAC,away,0,0,,,,0,66,0,5,,,,,1,2,10,0,49,1,0,1,26:29,3,1,4,7-58,2.2,37,80,2.8,8-23,65,145,0-0,4-18,6
400935357,2017,3,regular,Rutgers,Big Ten,home,65,7,58,0,5,2,,,,11,40,0,3,1,1,6,0,30,1,3,5,33:31,0,1,1,8-60,6.0,54,326,8.0,13-19,152,478,1-2,7-13,25
400935352,2017,3,regular,Air Force,Mountain West,away,13,0,,,,1,45,0,3,7,,,,1,1,8,0,43,2,1,1,30:25,1,0,1,3-29,3.4,49,168,7.1,1-9,64,232,1-1,3-13,15
