gameId,season,week,seasonType,team,conference,homeAway,points,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,fumblesRecovered,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,totalFumbles
401207142,2020,6,regular,North Texas,Conference USA,home,21,3,0,31,1,2,2,0,0,3,18,0,1,3,,,,22:07,1,0,1,4-35,3.6,27,97,8.9,23-43,382,479,0-2,3-13,22,24,0,3,
401207146,2020,6,regular,Marshall,Conference USA,away,38,1,1,37,1,3,7,3,4,0,,,,8,,,,34:41,0,0,0,5-40,4.6,40,182,7.4,16-22,162,344,1-2,6-14,17,65,0,5,
401207146,2020,6,regular,Western Kentucky,Conference USA,home,14,4,0,44,1,1,3,0,1,1,13,0,2,2,,,,25:19,0,3,3,0-0,3.4,25,85,5.4,21-39,209,294,2-3,2-12,15,2,0,1,
401237100,2020,6,regular,Ole Miss,SEC,home,48,2,0,45,1,2,2,1,4,2,22,0,2,12,,,,31:01,0,0,0,6-67,5.0,56,278,13.1,22-29,380,658,4-4,9-17,31,,,,
401237100,2020,6,regular,Alabama,SEC,away,63,7,0,49,2,3,2,0,7,2,67,0,5,9,,,,28:45,0,1,1,8-76,7.8,39,306,13.0,28-32,417,723,0-0,6-7,37,,,,
401246425,2020,6,regular,Arkansas State,Sun Belt,home,50,9,1,52,4,1,6,1,0,6,45,0,3,6,66,1,2,26:55,0,1,1,8-75,5.0,36,181,9.8,21-40,392,573,2-3,7-17,25,13,0,1,
401246425,2020,6,regular,Central Arkansas,Southland,away,27,4,0,48,1,0,5,1,0,3,35,0,3,9,,,,33:05,2,1,3,6-33,2.1,37,78,6.7,25-50,333,411,0-1,10-20,22,7,0,1,
401240114,2020,6,regular,The Citadel,Southern,away,9,5,0,35,1,0,1,0,1,0,40,0,2,3,18,0,2,30:51,2,0,2,3-30,3.2,46,148,7.8,4-9,70,218,2-3,3-12,10,0,0,1,
401240114,2020,6,regular,Army,FBS Independents,home,14,8,0,32,3,1,0,0,1,1,,,,2,26,0,2,29:09,2,0,2,6-39,3.1,50,153,7.5,4-10,75,228,3-4,3-13,16,11,0,3,
401236005,2020,6,regular,Oklahoma,Big 12,home,53,10,0,39,6,7,4,1,4,3,28,0,1,9,0,0,2,36:04,1,2,3,10-106,3.8,55,208,6.2,28-42,261,469,1-1,8-18,30,58,0,2,4
401236005,2020,6,regular,Texas,Big 12,away,45,9,0,46,1,1,5,2,4,2,,,,9,29,0,1,23:56,2,1,3,11-101,4.1,34,141,5.4,30-53,287,428,1-1,6-17,27,25,0,2,1
401234606,2020,6,regular,Florida State,ACC,away,26,1,0,45,0,3,1,2,2,1,66,0,4,8,,,,32:06,1,0,1,7-59,4.1,39,160,8.1,17-31,251,411,3-3,2-14,18,,,,
401234606,2020,6,regular,Notre Dame,ACC,home,42,9,0,39,4,3,5,0,4,2,90,0,3,6,23,0,1,27:52,0,2,2,4-28,8.4,42,353,8.0,16-25,201,554,1-2,2-8,25,-6,0,1,
401215308,2020,6,regular,Texas State,Sun Belt,away,17,1,0,35,0,0,5,0,1,1,81,0,4,5,,,,25:59,0,1,1,7-66,4.5,36,161,3.0,15-31,93,254,2-3,2-15,16,4,0,1,
401215308,2020,6,regular,Troy,Sun Belt,home,37,9,0,28,2,2,3,1,1,4,0,0,1,7,,,,34:01,0,0,0,6-72,4.3,35,150,7.3,33-46,338,488,2-3,7-17,26,18,0,1,
401212477,2020,6,regular,East Carolina,American Athletic,away,44,10,0,42,4,1,1,4,2,3,29,0,3,14,,,,35:36,0,0,0,3-45,4.5,47,210,8.5,17-26,222,432,2-2,8-16,21,25,0,2,1
401212477,2020,6,regular,South Florida,American Athletic,home,24,5,0,47,1,1,2,0,3,0,125,0,4,6,,,,24:24,0,2,2,5-50,2.7,34,92,8.1,28-38,306,398,0-3,5-13,22,,,,2
401212515,2020,6,regular,Navy,American Athletic,home,31,1,0,43,0,0,2,0,4,0,85,0,3,7,12,0,1,35:21,0,0,0,4-50,4.2,60,251,24.0,2-2,48,299,4-4,8-14,18,,,,
401212515,2020,6,regular,Temple,American Athletic,away,29,4,0,36,1,0,0,0,3,1,56,0,3,5,,,,24:39,1,0,1,4-30,5.0,33,166,7.8,22-31,241,407,2-2,8-12,25,,,,
401212523,2020,6,regular,Tulane,American Athletic,away,31,7,2,42,3,2,1,3,1,1,57,0,2,7,73,1,2,28:35,0,0,0,8-66,1.6,45,70,5.6,11-25,141,211,0-3,4-16,16,,,,
401212523,2020,6,regular,Houston,American Athletic,home,49,12,1,39,6,5,3,0,4,2,97,1,1,7,,,,31:13,2,3,5,10-84,3.7,43,157,9.7,20-33,319,476,2-3,6-13,22,108,0,7,
401234603,2020,6,regular,Pittsburgh,ACC,away,30,13,0,40,5,3,3,1,2,2,60,0,2,6,,,,30:14,1,0,1,6-46,2.6,40,105,5.5,25-48,266,371,3-4,4-18,24,16,0,1,
401234603,2020,6,regular,Boston College,ACC,home,31,6,0,40,1,3,10,0,1,3,18,0,1,7,0,0,1,29:46,0,1,1,7-69,0.7,41,30,10.2,19-35,358,388,1-1,8-18,20,11,0,1,
401234604,2020,6,regular,Miami,ACC,away,17,9,0,56,3,1,3,1,1,0,18,0,1,5,,,,21:25,3,0,3,16-135,3.6,25,89,4.2,12-29,121,210,1-2,4-15,9,,,,
401234604,2020,6,regular,Clemson,ACC,home,42,11,0,29,5,2,6,0,3,3,,,,6,11,0,3,38:13,0,1,1,7-75,6.0,43,260,6.6,29-44,292,552,1-1,8-17,34,1,0,1,
401234608,2020,6,regular,Virginia,ACC,home,21,6,0,31,0,0,6,0,0,3,32,0,2,3,0,0,1,31:54,3,1,4,7-81,2.8,29,82,5.0,37-64,323,405,3-5,4-18,26,2,0,1,
401234608,2020,6,regular,NC State,ACC,away,38,6,1,46,3,0,7,1,2,2,,,,8,39,1,3,43:06,1,0,1,11-100,4.3,42,179,7.4,11-25,184,363,0-0,3-13,17,28,0,2,
401234607,2020,6,regular,North Carolina,ACC,home,56,3,0,46,1,7,6,0,5,3,22,0,1,8,,,,27:54,0,0,0,9-86,9.3,43,399,11.2,18-23,257,656,0-1,6-10,31,,,,
401234607,2020,6,regular,Virginia Tech,ACC,away,45,3,0,33,1,2,2,0,4,2,49,0,2,7,,,,32:06,0,0,0,3-23,5.4,48,261,8.1,15-29,235,496,1-2,6-14,25,4,0,1,
401234601,2020,6,regular,Louisville,ACC,away,27,2,0,29,0,2,1,0,2,2,119,0,5,3,,,,36:38,0,3,3,9-78,5.0,48,242,6.9,19-33,229,471,2-3,9-17,24,16,0,1,
401234601,2020,6,regular,Georgia Tech,ACC,home,46,8,0,42,3,1,1,3,4,3,15,0,1,4,,,,23:22,0,0,0,7-55,5.6,34,192,11.7,12-22,258,450,1-1,6-12,19,,,,
401234605,2020,6,regular,Syracuse,ACC,home,24,2,1,83,2,1,5,3,0,2,51,0,3,6,2,0,1,20:17,0,0,0,5-45,1.2,23,28,8.9,14-29,258,286,0-1,2-12,11,2,0,1,
401234605,2020,6,regular,Duke,ACC,away,38,9,0,38,6,1,1,0,2,2,17,0,1,12,,,,39:43,1,3,4,2-25,5.8,63,363,7.2,23-39,282,645,0-1,12-17,36,5,0,2,
401237107,2020,7,regular,Alabama,SEC,home,41,4,0,31,2,4,10,0,1,4,22,0,1,11,64,0,3,33:59,1,0,1,6-43,3.4,43,147,12.6,24-33,417,564,0-0,6-11,33,2,0,1,
401237107,2020,7,regular,Georgia,SEC,away,24,4,0,42,3,3,3,0,1,2,161,0,6,6,0,0,1,26:01,3,0,3,6-52,4.8,30,145,6.7,18-40,269,414,0-0,7-16,20,,,,
401237111,2020,7,regular,Kentucky,SEC,away,34,5,2,36,2,1,2,1,1,1,,,,10,126,2,3,33:33,0,1,1,1-10,4.2,45,189,6.7,13-16,107,296,0-0,6-12,18,1,0,1,
401237111,2020,7,regular,Tennessee,SEC,home,7,5,0,30,2,0,2,1,1,0,71,0,3,1,,,,26:01,3,1,4,6-63,4.3,41,175,4.3,15-26,112,287,2-3,3-12,18,,,,
401237109,2020,7,regular,Auburn,SEC,away,22,5,0,43,1,2,2,0,1,1,23,0,1,10,1,0,1,28:43,3,0,3,9-89,5.8,36,209,5.8,24-47,272,481,0-1,7-16,27,,,,
401237109,2020,7,regular,South Carolina,SEC,home,30,3,0,45,3,5,5,0,3,1,16,0,1,6,34,0,3,31:17,1,0,1,5-39,3.6,43,153,6.0,15-24,144,297,0-0,7-13,20,3,0,1,
401250215,2020,7,regular,Georgia Southern,Sun Belt,home,41,5,0,40,1,1,0,0,2,3,,,,11,33,0,2,30:51,0,1,1,4-40,7.5,41,308,8.0,11-16,128,436,0-0,5-9,20,53,0,1,
401250215,2020,7,regular,Massachusetts,FBS Independents,away,0,5,0,39,0,0,2,1,0,0,104,0,5,0,,,,29:09,2,0,2,5-29,3.5,32,111,3.8,13-21,80,191,3-3,2-13,10,13,0,1,
401236007,2020,7,regular,West Virginia,Big 12,home,38,11,0,36,5,0,3,0,2,3,35,0,3,8,22,0,2,32:55,1,1,2,8-76,5.9,38,226,7.2,26-44,318,544,1-2,6-16,29,27,0,5,
401236007,2020,7,regular,Kansas,Big 12,away,17,9,1,52,1,2,10,1,0,1,178,1,6,5,11,0,1,27:05,2,0,2,9-90,2.0,31,62,4.1,14-23,95,157,0-0,2-13,7,,,,
401212551,2020,7,regular,Houston,American Athletic,home,26,6,0,35,2,3,4,0,1,2,48,0,3,8,,,,34:12,0,0,0,9-98,2.9,44,128,9.4,21-33,310,438,0-1,9-17,24,25,0,1,
401212551,2020,7,regular,BYU,FBS Independents,away,43,10,0,38,3,1,4,0,2,4,21,0,1,5,,,,25:48,0,0,0,8-62,3.3,24,78,11.4,25-35,400,478,1-1,3-10,23,0,0,1,
401234615,2020,7,regular,Syracuse,ACC,home,21,5,0,38,2,0,1,2,0,3,151,0,6,3,,,,29:31,1,0,1,10-80,3.6,27,97,5.3,19-40,211,308,2-4,3-14,19,7,0,1,
401234615,2020,7,regular,Liberty,FBS Independents,away,38,6,0,38,3,0,7,0,4,1,41,0,2,8,0,0,1,30:29,0,2,2,4-50,7.0,48,338,9.1,16-20,182,520,2-2,3-12,24,-5,0,1,
401207150,2020,7,regular,North Texas,Conference USA,away,52,8,0,48,5,5,2,0,5,2,94,0,6,10,2,0,1,27:52,2,1,3,10-61,9.4,49,462,10.9,18-28,306,768,0-0,7-10,32,-2,0,1,
401207150,2020,7,regular,Middle Tennessee,Conference USA,home,35,5,1,48,2,2,1,1,1,3,58,0,3,5,77,0,2,32:08,1,0,1,6-54,5.6,48,268,5.7,18-29,164,432,0-2,8-15,23,,,,
401240115,2020,7,regular,Army,FBS Independents,away,28,3,0,37,1,3,4,0,4,0,19,0,2,4,,,,33:29,0,1,1,5-51,5.1,60,305,17.7,1-3,53,358,1-1,6-10,24,33,0,2,
401240115,2020,7,regular,UTSA,Conference USA,home,16,4,0,36,2,0,2,1,0,2,77,0,4,4,,,,26:31,0,0,0,9-85,6.2,32,197,4.8,19-39,186,383,1-3,6-15,24,3,0,1,
401207149,2020,7,regular,Marshall,Conference USA,away,35,9,0,35,6,1,1,0,3,2,53,0,2,5,11,0,1,35:31,1,1,2,5-69,3.7,47,175,9.5,19-24,227,402,0-2,13-16,25,18,0,2,
401207149,2020,7,regular,Louisiana Tech,Conference USA,home,17,4,0,36,0,0,0,1,0,2,86,0,5,5,0,0,1,24:29,1,0,1,3-23,0.3,24,7,7.6,26-34,260,267,1-1,1-10,17,0,0,1,
401207153,2020,7,regular,UAB,Conference USA,home,37,6,1,41,5,7,5,2,2,1,27,0,1,13,36,0,2,31:03,1,1,2,9-82,6.2,35,217,4.5,15-31,141,358,0-1,7-14,17,51,1,3,
401207153,2020,7,regular,Western Kentucky,Conference USA,away,14,7,0,44,1,4,8,1,0,2,92,0,5,2,-5,0,1,28:33,2,2,4,4-39,2.8,32,88,4.6,16-35,162,250,4-5,1-12,15,,,,
401237108,2020,7,regular,Arkansas,SEC,home,33,11,2,40,2,1,3,1,1,1,,,,9,68,2,6,30:29,1,1,2,3-15,3.1,48,150,7.2,21-34,244,394,1-1,6-17,24,,,,
401237108,2020,7,regular,Ole Miss,SEC,away,21,8,0,46,3,4,3,1,1,2,37,0,2,3,0,0,1,29:31,6,1,7,6-35,4.6,53,242,5.3,20-38,200,442,5-9,4-16,23,8,0,1,
401237112,2020,7,regular,Texas A&M,SEC,away,28,8,0,24,6,5,5,1,2,2,,,,4,0,0,1,30:32,1,0,1,5-40,5.5,34,186,6.0,13-23,139,325,0-0,4-10,17,55,0,4,
401237112,2020,7,regular,Mississippi State,SEC,home,14,1,1,15,0,2,3,0,0,1,,,,2,60,1,1,29:28,1,1,2,3-25,-0.1,20,-2,5.5,30-40,219,217,0-0,7-15,15,,,,
401234613,2020,7,regular,Louisville,ACC,away,7,6,0,50,4,0,4,0,0,1,68,0,3,1,,,,23:45,0,0,0,8-65,4.1,23,95,6.3,17-22,139,234,1-1,3-9,13,,,,
401234613,2020,7,regular,Notre Dame,ACC,home,12,7,0,32,0,0,2,0,1,0,22,0,1,6,,,,35:40,0,0,0,3-18,4.7,49,232,5.6,11-19,107,339,0-1,8-15,24,,,,
401215310,2020,7,regular,Georgia State,Sun Belt,away,52,7,1,57,4,0,2,1,3,3,18,0,1,10,,,,24:05,0,1,1,10-96,6.6,41,269,9.0,18-35,314,583,1-4,5-15,25,,,,
401215310,2020,7,regular,Arkansas State,Sun Belt,home,59,2,0,43,0,0,7,1,0,8,69,0,4,11,,,,35:55,0,1,1,8-91,1.5,39,58,9.7,40-57,551,609,3-4,6-17,34,9,0,1,
401215311,2020,7,regular,Coastal Carolina,Sun Belt,away,30,2,0,29,0,2,2,0,2,2,,,,6,2,0,1,38:11,0,0,0,3-25,4.4,48,212,8.4,17-24,202,414,1-1,9-15,23,,,,
401215311,2020,7,regular,Louisiana,Sun Belt,home,27,4,0,33,1,1,4,0,3,1,56,0,4,3,,,,21:45,1,0,1,6-50,7.7,31,240,7.5,14-23,173,413,0-0,4-9,20,0,0,1,
401239872,2020,7,regular,Eastern Kentucky,OVC,away,29,6,0,31,2,1,3,1,1,2,58,0,3,11,18,0,2,34:12,1,0,1,7-40,1.8,30,55,7.7,30-48,370,425,2-3,6-17,21,10,0,1,
401239872,2020,7,regular,Troy,Sun Belt,home,31,7,0,30,3,5,6,0,1,3,171,0,7,7,0,0,1,25:48,2,1,3,8-131,5.1,34,174,8.8,26-38,333,507,0-0,7-13,27,59,0,2,
401215313,2020,7,regular,Texas State,Sun Belt,away,20,9,0,49,2,2,5,0,1,1,106,0,5,8,,,,24:43,0,0,0,6-52,3.4,26,88,6.5,28-40,260,348,1-3,4-13,22,4,0,1,
401215313,2020,7,regular,South Alabama,Sun Belt,home,30,6,0,48,1,0,6,0,1,2,35,0,2,12,,,,34:08,0,0,0,6-34,2.8,47,132,7.4,25-34,253,385,0-1,10-18,24,2,0,1,
401212478,2020,7,regular,Temple,American Athletic,home,39,8,1,56,4,2,4,3,0,4,30,0,2,9,,,,32:21,2,0,2,5-54,3.4,42,142,6.4,30-42,270,412,1-1,9-17,32,21,0,1,
401212478,2020,7,regular,South Florida,American Athletic,away,37,2,0,56,0,0,4,0,2,3,131,0,6,7,77,0,2,27:39,0,3,3,11-111,3.3,44,143,6.2,16-29,181,324,2-2,4-12,21,2,0,1,
401212548,2020,7,regular,Navy,American Athletic,away,27,7,0,35,2,3,5,2,4,0,,,,3,,,,31:29,1,1,2,3-24,5.1,57,288,6.0,3-5,30,318,3-3,4-12,17,1,0,1,
401212548,2020,7,regular,East Carolina,American Athletic,home,23,4,0,29,1,1,0,1,2,0,26,0,2,11,-1,0,1,28:31,0,2,2,3-20,6.0,45,268,5.5,10-20,109,377,2-3,3-13,19,9,0,1,
401212537,2020,7,regular,UCF,American Athletic,away,49,6,0,50,2,0,4,1,2,5,,,,3,,,,25:34,0,1,1,10-96,4.2,47,197,12.7,31-43,548,745,3-5,5-12,32,,,,
401212537,2020,7,regular,Memphis,American Athletic,home,50,6,0,55,3,2,3,1,1,6,34,0,2,4,,,,33:18,0,1,1,7-44,5.0,44,218,9.7,34-50,486,704,5-5,6-16,41,,,,
401212487,2020,7,regular,Tulane,American Athletic,home,34,11,0,61,3,0,6,1,3,1,62,0,4,10,,,,28:24,1,0,1,11-86,4.1,48,195,6.6,12-29,192,387,0-0,5-14,23,8,0,1,
401212487,2020,7,regular,SMU,American Athletic,away,37,8,0,50,4,0,1,0,2,2,43,0,3,13,13,0,1,31:15,0,1,1,10-92,3.3,43,142,11.6,24-38,439,581,0-0,10-18,25,9,0,4,
401234612,2020,7,regular,North Carolina,ACC,away,28,5,0,24,1,4,2,0,1,3,,,,2,9,0,1,33:16,1,0,1,6-45,4.1,45,184,10.4,20-36,374,558,0-3,2-12,27,,,,
401234612,2020,7,regular,Florida State,ACC,home,31,8,1,38,4,4,3,0,2,1,,,,7,25,1,1,26:44,1,0,1,11-87,6.7,36,241,10.1,8-19,191,432,0-0,4-12,16,20,0,1,
401234609,2020,7,regular,Virginia Tech,ACC,home,40,6,0,26,1,8,6,3,4,1,80,0,3,10,45,0,2,30:48,0,0,0,7-63,8.5,41,350,7.4,11-15,111,461,0-0,3-9,23,,,,
401234609,2020,7,regular,Boston College,ACC,away,14,4,0,28,1,1,1,0,0,2,67,0,4,2,,,,28:59,2,3,5,9-70,3.6,25,90,6.8,28-51,345,435,2-3,9-15,24,0,0,1,
401234610,2020,7,regular,Georgia Tech,ACC,home,7,4,0,52,2,0,5,1,0,1,44,0,2,1,9,0,1,24:07,1,2,3,3-40,2.8,44,123,5.8,6-14,81,204,0-3,2-14,7,4,0,3,
401234610,2020,7,regular,Clemson,ACC,away,73,12,0,40,4,1,0,2,3,7,25,0,2,13,31,0,1,35:53,1,1,2,2-20,4.4,39,171,10.2,33-49,500,671,2-2,9-17,29,13,0,1,
401234611,2020,7,regular,Duke,ACC,away,20,7,1,37,3,1,2,2,0,1,75,0,4,8,0,0,1,31:03,3,0,3,5-55,3.1,41,129,4.8,24-40,190,319,1-2,4-16,24,51,1,3,
401234611,2020,7,regular,NC State,ACC,home,31,7,1,41,4,4,4,0,1,2,53,0,2,7,22,0,2,28:57,1,2,3,8-106,3.1,38,118,7.4,18-32,237,355,1-1,7-15,19,19,1,1,
401234616,2020,7,regular,Virginia,ACC,away,23,7,0,37,3,1,4,0,2,0,114,0,5,11,,,,32:52,2,1,3,5-52,5.7,38,218,4.5,25-45,202,420,1-2,4-15,27,22,0,3,
401234616,2020,7,regular,Wake Forest,ACC,home,40,5,0,50,1,3,7,1,3,1,,,,16,0,0,2,27:08,0,0,0,12-119,4.1,42,174,11.4,16-27,309,483,1-2,4-15,18,8,0,1,
401234614,2020,7,regular,Pittsburgh,ACC,away,19,15,0,34,4,2,5,0,0,1,14,0,1,13,68,0,2,30:33,0,1,1,10-89,0.8,26,22,5.9,23-47,278,300,0-2,3-17,19,16,0,2,
401234614,2020,7,regular,Miami,ACC,home,31,9,0,34,3,6,7,1,0,4,,,,7,,,,27:39,2,0,2,5-55,2.6,42,109,7.2,16-31,222,331,0-0,4-13,21,0,0,1,
401237114,2020,8,regular,Alabama,SEC,away,48,8,1,42,0,1,8,1,5,0,15,0,1,12,,,,33:38,0,1,1,7-45,4.3,39,166,11.6,28-36,417,583,0-0,7-12,30,4,0,1,
401237114,2020,8,regular,Tennessee,SEC,home,17,5,0,51,2,1,5,1,0,2,33,0,2,5,,,,25:22,0,1,1,8-33,3.7,38,139,6.5,14-25,163,302,2-4,4-16,16,,,,
401237118,2020,8,regular,LSU,SEC,home,52,7,2,26,5,2,3,0,3,2,118,1,2,10,45,1,1,36:32,1,0,1,10-79,5.2,53,277,12.6,17-21,265,542,1-1,8-10,30,,,,
401237118,2020,8,regular,South Carolina,SEC,away,24,2,0,34,0,0,0,0,2,1,17,0,1,6,56,0,1,22:26,1,0,1,7-55,5.8,29,169,10.6,12-22,234,403,1-2,3-10,17,,,,
401237122,2020,8,regular,Missouri,SEC,home,20,2,0,22,1,2,1,1,2,0,,,,8,,,,43:10,0,0,0,6-54,3.5,62,220,6.7,21-30,201,421,4-5,10-20,26,,,,
401237122,2020,8,regular,Kentucky,SEC,away,10,6,0,69,1,3,0,0,0,1,,,,4,,,,16:50,0,1,1,1-10,4.3,23,98,3.6,4-13,47,145,0-0,2-9,8,,,,
401236009,2020,8,regular,Iowa State,Big 12,away,21,8,0,51,0,0,3,0,2,1,53,0,2,3,0,0,2,29:56,1,0,1,9-70,6.9,33,227,4.8,19-34,162,389,0-0,4-14,18,13,0,1,
401236009,2020,8,regular,Oklahoma State,Big 12,home,24,7,0,39,3,4,4,0,2,1,16,0,2,6,0,0,1,30:03,2,0,2,10-73,4.5,51,227,8.1,20-29,235,462,1-1,6-16,25,22,0,2,
401236010,2020,8,regular,Kansas,Big 12,away,14,6,0,38,1,1,2,1,2,0,39,0,2,2,,,,30:40,1,1,2,3-29,2.9,39,113,5.3,22-39,207,320,1-3,4-18,18,0,0,2,
401236010,2020,8,regular,Kansas State,Big 12,home,55,6,3,54,4,3,5,1,2,2,5,0,1,13,24,1,1,29:20,0,1,1,10-81,3.9,33,129,9.0,18-28,252,381,0-0,4-12,17,189,2,4,
401236008,2020,8,regular,Texas,Big 12,home,27,7,0,32,1,2,9,0,2,1,,,,9,,,,32:07,1,0,1,5-50,3.4,47,159,11.7,15-23,270,429,1-1,8-16,19,,,,
401236008,2020,8,regular,Baylor,Big 12,away,16,6,0,36,2,0,3,0,0,2,35,0,2,4,32,0,1,26:23,0,0,0,4-26,3.0,21,64,5.7,31-44,252,316,0-1,5-14,22,12,0,2,
401236012,2020,8,regular,West Virginia,Big 12,away,27,6,0,45,2,1,3,1,2,1,24,0,1,9,,,,29:25,0,1,1,7-69,3.1,29,91,6.9,32-50,347,438,4-5,4-15,22,,,,
401236012,2020,8,regular,Texas Tech,Big 12,home,34,5,1,43,1,4,5,1,3,1,59,0,4,4,,,,29:53,0,1,1,3-19,4.6,39,179,6.0,22-28,169,348,2-3,8-16,18,9,0,2,
401236011,2020,8,regular,Oklahoma,Big 12,away,33,9,0,39,3,1,2,0,1,2,40,0,2,15,,,,33:16,0,0,0,7-65,3.7,45,166,15.1,13-22,332,498,0-0,5-13,23,42,0,2,
401236011,2020,8,regular,TCU,Big 12,home,14,9,0,41,1,2,4,0,1,1,107,0,5,2,,,,26:44,0,0,0,10-94,3.0,25,75,7.9,25-35,276,351,2-2,4-14,16,,,,
401207154,2020,8,regular,Charlotte,Conference USA,home,38,3,0,40,1,3,3,1,3,2,34,0,2,8,48,0,2,28:58,0,0,0,11-122,4.1,35,144,8.0,14-23,185,329,0-0,8-13,17,,,,
401207154,2020,8,regular,UTEP,Conference USA,away,28,8,0,39,2,4,4,0,2,2,130,0,5,4,,,,31:02,2,1,3,5-40,4.5,38,170,5.8,19-35,204,374,2-3,8-13,24,,,,
401207158,2020,8,regular,Middle Tennessee,Conference USA,away,40,5,1,29,2,3,3,2,1,2,100,0,5,10,21,0,1,27:03,0,1,1,9-79,2.7,37,101,10.1,24-33,333,434,0-0,5-13,20,8,0,2,
401207158,2020,8,regular,Rice,Conference USA,home,34,6,0,38,3,4,1,1,0,4,109,0,5,8,,,,32:57,1,2,3,5-30,4.1,45,183,6.9,18-35,242,425,1-2,7-17,26,0,0,2,
401240998,2020,8,regular,Texas State,Sun Belt,away,14,2,0,31,0,0,2,1,0,2,1,0,1,2,5,0,1,25:49,2,0,2,6-55,4.5,26,117,5.1,16-30,153,270,0-1,2-11,15,4,0,1,
401240998,2020,8,regular,BYU,FBS Independents,home,52,5,1,23,2,5,2,0,2,4,14,0,1,10,37,1,2,34:11,1,1,2,3-30,5.7,40,228,9.8,25-36,352,580,2-2,9-15,30,11,0,1,
401207160,2020,8,regular,Southern Miss,Conference USA,away,35,5,0,43,4,1,2,1,4,1,93,0,7,5,,,,25:57,1,0,1,5-42,5.2,41,215,7.4,16-27,201,416,0-3,6-14,19,,,,
401207160,2020,8,regular,Liberty,FBS Independents,home,56,7,0,32,1,2,2,0,2,6,10,0,1,8,7,0,1,32:05,0,1,1,3-35,5.4,36,193,10.8,24-32,345,538,2-2,4-9,25,0,0,1,
401237115,2020,8,regular,Ole Miss,SEC,home,28,7,0,45,2,1,3,0,3,1,37,0,2,4,,,,28:12,2,0,2,1-5,5.5,51,283,5.8,17-28,161,444,1-2,10-16,25,-7,0,1,
401237115,2020,8,regular,Auburn,SEC,away,35,7,0,50,1,2,1,0,4,1,71,0,4,3,40,0,2,31:48,0,0,0,3-35,4.8,47,224,7.9,23-30,238,462,0-1,11-16,26,7,0,1,
401207156,2020,8,regular,Marshall,Conference USA,home,20,9,0,26,5,12,0,0,0,2,15,0,1,8,0,0,1,26:48,2,0,2,7-65,4.5,30,134,8.1,18-31,251,385,0-1,5-13,19,,,,
401207156,2020,8,regular,Florida Atlantic,Conference USA,away,9,2,0,23,0,4,1,0,1,0,83,0,4,3,0,0,2,33:12,1,0,1,11-126,2.3,37,86,4.9,18-30,148,234,1-2,7-17,17,34,0,4,
401250783,2020,8,regular,Jacksonville State,OVC,away,19,4,0,22,2,0,4,1,1,0,,,,13,,,,42:16,0,0,0,3-30,5.1,56,285,6.4,17-25,159,444,0-0,6-16,26,-11,0,2,
401250783,2020,8,regular,Florida International,Conference USA,home,10,7,0,57,1,0,5,0,0,1,15,0,1,4,,,,17:44,0,1,1,4-26,3.0,24,72,4.4,7-19,84,156,0-1,2-11,6,53,0,2,
401207157,2020,8,regular,Louisiana Tech,Conference USA,away,26,9,1,57,4,4,5,0,0,1,121,0,5,14,70,1,2,27:39,1,1,2,4-55,2.9,27,78,4.3,25-39,169,247,1-1,6-16,15,38,0,2,
401207157,2020,8,regular,UTSA,Conference USA,home,27,5,0,41,2,6,5,1,3,0,9,0,2,9,3,0,1,32:21,2,0,2,6-44,3.5,53,188,5.8,19-34,197,385,4-4,6-18,25,-1,0,4,
401207102,2020,8,regular,Chattanooga,Southern,away,10,10,0,38,1,2,1,2,1,0,,,,4,,,,32:21,0,0,0,4-34,3.2,42,135,3.9,9-23,90,225,2-5,5-15,13,,,,
401207102,2020,8,regular,Western Kentucky,Conference USA,home,13,3,0,31,2,1,5,0,0,1,34,0,3,7,,,,26:55,0,2,2,3-25,3.7,33,122,5.3,16-25,132,254,3-4,3-12,14,-3,0,1,
401238036,2020,8,regular,Louisiana,Sun Belt,away,24,2,1,40,0,4,3,0,0,2,160,1,4,6,18,0,2,30:37,0,0,0,6-52,3.2,42,134,7.6,12-20,152,286,1-3,7-14,17,-1,0,1,
401238036,2020,8,regular,UAB,Conference USA,home,20,2,0,51,1,2,1,0,2,0,,,,8,,,,29:23,2,0,2,10-90,4.4,40,175,4.8,10-23,110,285,1-1,8-15,17,7,0,1,
401247293,2020,8,regular,Nebraska,Big Ten,away,17,6,0,45,3,0,1,1,2,0,54,0,3,5,,,,26:45,0,2,2,8-90,5.8,36,210,7.5,15-19,143,353,0-0,4-10,16,,,,
401247293,2020,8,regular,Ohio State,Big Ten,home,52,5,1,41,3,0,2,2,4,2,14,0,2,10,,,,33:14,0,1,1,3-15,4.5,48,215,13.1,20-21,276,491,2-2,8-13,28,23,0,2,
401247299,2020,8,regular,Rutgers,Big Ten,away,38,12,0,49,3,2,2,5,4,1,94,0,3,8,32,0,2,31:03,1,2,3,9-66,2.6,41,106,5.7,19-30,170,276,1-1,6-15,16,12,0,2,
