id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,home_pregame_offense_ppa,home_pregame_offense_successRate,home_pregame_offense_explosiveness,home_pregame_defense_ppa,home_pregame_defense_successRate,home_pregame_defense_explosiveness,away_pregame_offense_ppa,away_pregame_offense_successRate,away_pregame_offense_explosiveness,away_pregame_defense_ppa,away_pregame_defense_successRate,away_pregame_defense_explosiveness
401110723,2019,1,regular,2019-08-24 23:00:00+00:00,False,True,True,False,66543.0,4013.0,Camping World Stadium,57,Florida,fbs,SEC,24.0,"[7, 0, 10, 7]",0.9059534582132264,1683.0,1688.0,2390,Miami,fbs,ACC,20.0,"[3, 10, 0, 7]",0.0940465417867735,1611.0,1606.0,8.7679102419,https://www.youtube.com/watch?v=WeJi4p0jqXA,CAMPING WORLD KICKOFF,,,,,,,,,,,,,
401114164,2019,1,regular,2019-08-25 02:30:00+00:00,False,True,False,False,22396.0,3610.0,Aloha Stadium,62,Hawai'i,fbs,Mountain West,45.0,"[14, 14, 7, 10]",0.6886295726282241,1281.0,1302.0,12,Arizona,fbs,Pac-12,38.0,"[0, 21, 14, 3]",0.3113704273717759,1467.0,1446.0,7.84241686779999,https://www.youtube.com/watch?v=eJI8vkRqz0o,,,,,,,,,,,,,,
401117854,2019,1,regular,2019-08-29 23:00:00+00:00,False,True,False,False,38032.0,3854.0,Nippert Stadium,2132,Cincinnati,fbs,American Athletic,24.0,"[7, 3, 7, 7]",0.9968294673908809,1625.0,1629.0,26,UCLA,fbs,Pac-12,14.0,"[0, 7, 7, 0]",0.0031705326091191,1431.0,1427.0,5.4986821262,https://www.youtube.com/watch?v=Y9XAYpeOi0I,,,,,,,,,,,,,,
401119255,2019,1,regular,2019-08-29 23:00:00+00:00,False,True,False,False,18412.0,3965.0,UB Stadium,2084,Buffalo,fbs,Mid-American,38.0,"[21, 7, 10, 0]",0.9997880630567496,,,2523,Robert Morris,fcs,NEC,10.0,"[7, 3, 0, 0]",0.0002119369432503,,,0.1185875019,,,,,,,,,,,,,,,
401117855,2019,1,regular,2019-08-29 23:00:00+00:00,False,True,False,False,19648.0,3892.0,Pratt & Whitney Stadium,41,UConn,fbs,American Athletic,24.0,"[7, 3, 14, 0]",0.7289421137835537,,,2681,Wagner,fcs,NEC,21.0,"[0, 0, 14, 7]",0.2710578862164463,,,1.83435076049999,https://www.youtube.com/watch?v=qkIibi3TYF8,,,,,,,,,,,,,,
401119254,2019,1,regular,2019-08-29 23:00:00+00:00,False,True,False,False,17620.0,3700.0,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,46.0,"[13, 17, 7, 9]",0.9999785280584668,,,2415,Morgan State,fcs,MEAC,3.0,"[0, 3, 0, 0]",2.1471941533346417e-05,,,0.4729679719,,,,,,,,,,,,,,,
401114246,2019,1,regular,2019-08-29 23:30:00+00:00,False,True,False,False,17120.0,3796.0,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,28.0,"[14, 7, 7, 0]",0.0861674673352279,,,2110,Central Arkansas,fcs,Southland,35.0,"[0, 14, 0, 21]",0.913832532664772,,,4.1608351506,https://www.youtube.com/watch?v=dgeUCVz-0hA,,,,,,,,,,,,,,
401135910,2019,1,regular,2019-08-29 23:30:00+00:00,False,True,False,False,16119.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,49.0,"[7, 28, 7, 7]",0.9992560144881204,,,2241,Gardner-Webb,fcs,Big South,28.0,"[0, 14, 7, 7]",0.0007439855118797,,,0.4428072342,,,,,,,,,,,,,,,
401117853,2019,1,regular,2019-08-29 23:30:00+00:00,False,True,False,False,44073.0,3652.0,FBC Mortgage Stadium,2116,UCF,fbs,American Athletic,62.0,"[17, 31, 7, 7]",0.9999957343184568,,,50,Florida A&M,fcs,MEAC,0.0,"[0, 0, 0, 0]",4.265681543325073e-06,,,0.0275892598999993,https://www.youtube.com/watch?v=JMjct2NYZSc,,,,,,,,,,,,,,
401114236,2019,1,regular,2019-08-30 00:00:00+00:00,False,True,False,False,16361.0,4729.0,Yulman Stadium,2655,Tulane,fbs,American Athletic,42.0,"[7, 21, 14, 0]",0.9996684962055076,1451.0,1527.0,2229,Florida International,fbs,Conference USA,14.0,"[0, 7, 7, 0]",0.0003315037944924,1471.0,1395.0,1.52850182699999,https://www.youtube.com/watch?v=VIvyR9Zwhfk,,,,,,,,,,,,,,
