id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,home_pregame_offense_ppa,home_pregame_offense_successRate,home_pregame_offense_explosiveness,home_pregame_defense_ppa,home_pregame_defense_successRate,home_pregame_defense_explosiveness,away_pregame_offense_ppa,away_pregame_offense_successRate,away_pregame_offense_explosiveness,away_pregame_defense_ppa,away_pregame_defense_successRate,away_pregame_defense_explosiveness
400799923,2015,1,regular,2015-09-04 02:00:00+00:00,False,True,False,False,32547.0,3660.0,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,34.0,"[14, 7, 10, 3]",0.9879852752659196,,,2000,Abilene Christian,fcs,Southland,13.0,"[7, 0, 0, 6]",0.0120147247340802,,,3.63336776399999,,,,,,,,,,,,,,,
400756882,2015,1,regular,2015-09-04 02:00:00+00:00,False,True,False,False,51111.0,3619.0,Arizona Stadium,12,Arizona,fbs,Pac-12,42.0,"[14, 7, 14, 7]",0.1537195028473562,1649.0,1642.0,2636,UTSA,fbs,Conference USA,32.0,"[0, 20, 6, 6]",0.8462804971526438,1294.0,1301.0,1.45698808729999,,,,,,,,,,,,,,,
400787107,2015,1,regular,2015-09-04 05:00:00+00:00,False,True,False,False,24255.0,3610.0,Aloha Stadium,62,Hawai'i,fbs,Mountain West,28.0,"[8, 10, 7, 3]",0.78293813326226,1347.0,1360.0,38,Colorado,fbs,Pac-12,20.0,"[0, 14, 3, 3]",0.21706186673774,1357.0,1344.0,,,,,,,,,,,,,,,,
400763587,2015,1,regular,2015-09-04 19:30:00+00:00,False,True,False,False,10252.0,3495.0,Georgia Dome,2247,Georgia State,fbs,Sun Belt,20.0,"[0, 3, 3, 14]",0.5179462015256432,1092.0,1110.0,2429,Charlotte,fbs,Conference USA,23.0,"[13, 7, 3, 0]",0.4820537984743568,1500.0,1482.0,4.9427680109,,,,,,,,,,,,,,,
400756903,2015,1,regular,2015-09-04 23:00:00+00:00,False,True,False,False,30112.0,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,47.0,"[14, 17, 9, 7]",0.9999822963474416,,,227,Rhode Island,fcs,CAA,0.0,"[0, 0, 0, 0]",1.7703652558376248e-05,,,2.0281674299,,,,,,,,,,,,,,,
400763470,2015,1,regular,2015-09-04 23:00:00+00:00,False,True,False,False,30885.0,3980.0,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,24.0,"[7, 3, 7, 7]",0.0876758031855678,1444.0,1451.0,127,Michigan State,fbs,Big Ten,37.0,"[20, 7, 7, 3]",0.912324196814432,1850.0,1843.0,1.2308073913,,,,,,,,,,,,,,,
400760491,2015,1,regular,2015-09-04 23:00:00+00:00,False,True,False,False,22523.0,3841.0,Michie Stadium,349,Army,fbs,FBS Independents,35.0,"[14, 7, 8, 6]",0.5078210156917,,,2230,Fordham,fcs,Patriot,37.0,"[14, 13, 2, 8]",0.4921789843083,,,6.95966309979999,,,,,,,,,,,,,,,
400764855,2015,1,regular,2015-09-04 23:00:00+00:00,False,True,False,False,32047.0,3735.0,Gerald J. Ford Stadium,2567,SMU,fbs,American Athletic,21.0,"[14, 7, 0, 0]",0.0036457251864325,1147.0,1132.0,239,Baylor,fbs,Big 12,56.0,"[28, 0, 14, 14]",0.9963542748135674,1874.0,1889.0,1.80597644569999,,,,,,,,,,,,,,,
400756887,2015,1,regular,2015-09-05 00:00:00+00:00,False,True,False,False,35160.0,3893.0,Reser Stadium,204,Oregon State,fbs,Pac-12,26.0,"[0, 6, 7, 13]",0.99973849786178,,,2692,Weber State,fcs,Big Sky,7.0,"[0, 0, 7, 0]",0.0002615021382199,,,4.2286517652,,,,,,,,,,,,,,,
400756888,2015,1,regular,2015-09-05 02:26:00+00:00,False,True,False,False,36836.0,3653.0,Albertsons Stadium,68,Boise State,fbs,Mountain West,16.0,"[6, 10, 0, 0]",0.9599791190224326,1716.0,1716.0,264,Washington,fbs,Pac-12,13.0,"[0, 0, 10, 3]",0.0400208809775674,1625.0,1625.0,5.211559612,,,,,,,,,,,,,,,
400763401,2015,1,regular,2015-09-05 16:00:00+00:00,False,True,False,False,0.0,3833.0,Memorial Stadium,2305,Kansas,fbs,Big 12,38.0,"[7, 7, 14, 10]",0.1413291240686219,,,2571,South Dakota State,fcs,MVFC,41.0,"[17, 14, 3, 7]",0.8586708759313781,,,6.7413022896,,,,,,,,,,,,,,,
400764860,2015,1,regular,2015-09-05 16:00:00+00:00,False,True,False,False,28015.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,48.0,"[10, 21, 7, 10]",0.9999305408892316,,,2142,Colgate,fcs,Patriot,10.0,"[3, 0, 0, 7]",6.945911076849942e-05,,,2.0128745899,,,,,,,,,,,,,,,
400603835,2015,1,regular,2015-09-05 16:00:00+00:00,False,True,False,False,60186.0,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,76.0,"[27, 14, 14, 21]",0.9999975285075248,,,2630,UT Martin,fcs,OVC,3.0,"[0, 0, 3, 0]",2.471492475231152e-06,,,1.0053332697,,,,,,,,,,,,,,,
400763494,2015,1,regular,2015-09-05 16:00:00+00:00,False,True,False,False,38117.0,3665.0,SECU Stadium,120,Maryland,fbs,Big Ten,50.0,"[10, 12, 7, 21]",0.9976395169850132,,,257,Richmond,fcs,CAA,21.0,"[7, 7, 0, 7]",0.0023604830149867,,,3.66056612949999,,,,,,,,,,,,,,,
400756891,2015,1,regular,2015-09-05 16:00:00+00:00,False,True,False,False,36024.0,3911.0,Ryan Field,77,Northwestern,fbs,Big Ten,16.0,"[3, 7, 0, 6]",0.9090407690878116,1482.0,1520.0,24,Stanford,fbs,Pac-12,6.0,"[3, 0, 0, 3]",0.0909592309121883,1747.0,1709.0,6.251687021,,,,,,,,,,,,,,,
400763496,2015,1,regular,2015-09-05 16:00:00+00:00,False,True,True,False,47453.0,3754.0,High Point Solutions Stadium,164,Rutgers,fbs,Big Ten,63.0,"[7, 14, 28, 14]",0.9994791848250604,,,2450,Norfolk State,fcs,MEAC,13.0,"[7, 6, 0, 0]",0.0005208151749396,,,2.76958499919999,,,,,,,,,,,,,,,
400763473,2015,1,regular,2015-09-05 16:00:00+00:00,False,True,False,False,59450.0,3793.0,Kinnick Stadium,2294,Iowa,fbs,Big Ten,31.0,"[7, 10, 7, 7]",0.998287714671344,,,2287,Illinois State,fcs,MVFC,14.0,"[0, 0, 0, 14]",0.0017122853286559,,,2.3130227547,,,,,,,,,,,,,,,
400603831,2015,1,regular,2015-09-05 16:00:00+00:00,False,True,False,False,92746.0,3917.0,Sanford Stadium,61,Georgia,fbs,SEC,51.0,"[14, 21, 9, 7]",0.9993728217566958,1856.0,1894.0,2433,UL Monroe,fbs,Sun Belt,14.0,"[0, 7, 7, 0]",0.0006271782433041,1312.0,1274.0,0.181193705199999,,,,,,,,,,,,,,,
400756898,2015,1,regular,2015-09-05 16:30:00+00:00,False,True,False,False,81345.0,3836.0,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,49.0,"[14, 21, 7, 7]",0.9999892892225152,,,2747,Wofford,fcs,Southern,10.0,"[0, 7, 3, 0]",1.0710777484934653e-05,,,1.7580469261,,,,,,,,,,,,,,,
400756897,2015,1,regular,2015-09-05 17:00:00+00:00,False,True,False,False,0.0,3615.0,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,24.0,"[0, 10, 0, 14]",0.9990420942980396,,,311,Maine,fcs,CAA,3.0,"[3, 0, 0, 0]",0.0009579057019604,,,4.65380828879999,,,,,,,,,,,,,,,
400756902,2015,1,regular,2015-09-05 17:00:00+00:00,False,True,False,False,49969.0,3752.0,Acrisure Stadium,221,Pittsburgh,fbs,ACC,45.0,"[14, 10, 7, 14]",0.7945516672225329,,,2754,Youngstown State,fcs,MVFC,37.0,"[3, 10, 10, 14]",0.2054483327774671,,,3.2830088886,,,,,,,,,,,,,,,
400756889,2015,1,regular,2015-09-05 18:00:00+00:00,False,True,False,False,24302.0,3820.0,Gesa Field,265,Washington State,fbs,Pac-12,17.0,"[3, 7, 0, 7]",0.2470267110567817,,,2502,Portland State,fcs,Big Sky,24.0,"[0, 0, 10, 14]",0.7529732889432182,,,6.2588713017,,,,,,,,,,,,,,,
400835430,2015,1,regular,2015-09-05 18:00:00+00:00,False,True,False,False,36693.0,3832.0,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,52.0,"[28, 10, 7, 7]",0.9999945402233072,1406.0,1537.0,2309,Kent State,fbs,Mid-American,3.0,"[0, 0, 0, 3]",5.459776692862128e-06,1273.0,1142.0,1.2777666493,,,,,,,,,,,,,,,
400763497,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,69176.0,3806.0,Lincoln Financial Field,218,Temple,fbs,American Athletic,27.0,"[0, 7, 10, 10]",0.9976601330366646,1489.0,1533.0,213,Penn State,fbs,Big Ten,10.0,"[10, 0, 0, 0]",0.0023398669633354,1556.0,1512.0,4.1035578849,,,,,,,,,,,,,,,
400763592,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,0.0,3674.0,Chapman Stadium,202,Tulsa,fbs,American Athletic,47.0,"[14, 7, 7, 13, 6]",0.5761552059149949,1285.0,1286.0,2226,Florida Atlantic,fbs,Conference USA,44.0,"[7, 10, 21, 3, 3]",0.4238447940850051,1311.0,1310.0,10.3803286388,,,,,,,,,,,,,,,
400763588,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,6474.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,34.0,"[14, 3, 14, 3]",0.5401587616144408,1027.0,1037.0,295,Old Dominion,fbs,Conference USA,38.0,"[7, 3, 21, 7]",0.4598412383855592,1295.0,1285.0,7.7497659326,,,,,,,,,,,,,,,
400787303,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,20872.0,3965.0,UB Stadium,2084,Buffalo,fbs,Mid-American,51.0,"[7, 17, 14, 13]",0.9994177939163478,,,399,UAlbany,fcs,CAA,14.0,"[7, 0, 0, 7]",0.0005822060836522,,,2.5342659869,,,,,,,,,,,,,,,
400763406,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,60073.0,3784.0,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,59.0,"[14, 28, 17, 0]",0.2830810780654998,,,2534,Sam Houston,fcs,Southland,45.0,"[14, 17, 0, 14]",0.7169189219345002,,,4.79691612629999,,,,,,,,,,,,,,,
400603829,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,True,False,73927.0,3495.0,Georgia Dome,2,Auburn,fbs,SEC,31.0,"[7, 10, 7, 7]",0.4455522525629152,1732.0,1744.0,97,Louisville,fbs,ACC,24.0,"[0, 0, 10, 14]",0.5544477474370848,1682.0,1670.0,2.8054821473,,,,,,,,,,,,,,,
400756904,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,68615.0,1056.0,Rose Bowl,26,UCLA,fbs,Pac-12,34.0,"[7, 10, 14, 3]",0.9973154452533916,1690.0,1712.0,258,Virginia,fbs,ACC,16.0,"[3, 6, 0, 7]",0.0026845547466083,1494.0,1472.0,2.5875267865,,,,,,,,,,,,,,,
400763495,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,89959.0,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,28.0,"[14, 0, 14, 0]",0.5220133742296728,1673.0,1657.0,252,BYU,fbs,FBS Independents,33.0,"[7, 17, 0, 9]",0.4779866257703272,1569.0,1585.0,7.5396838635,,,,,,,,,,,,,,,
400787111,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,33734.0,3713.0,Falcon Stadium,2005,Air Force,fbs,Mountain West,63.0,"[7, 21, 28, 7]",0.999965500597554,,,2415,Morgan State,fcs,MEAC,7.0,"[0, 7, 0, 0]",3.4499402446042104e-05,,,2.0252589326,,,,,,,,,,,,,,,
400603828,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,67708.0,3887.0,Razorback Stadium,8,Arkansas,fbs,SEC,48.0,"[14, 14, 17, 3]",0.9999817481673314,1741.0,1792.0,2638,UTEP,fbs,Conference USA,13.0,"[0, 10, 3, 0]",1.825183266856989e-05,1359.0,1308.0,0.142683040099999,,,,,,,,,,,,,,,
400787304,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,14397.0,3996.0,Yager Stadium,193,Miami (OH),fbs,Mid-American,26.0,"[7, 6, 0, 13]",0.9995288153853598,,,2506,Presbyterian,fcs,Big South,7.0,"[0, 0, 7, 0]",0.0004711846146402,,,5.0541224538,,,,,,,,,,,,,,,
400787412,2015,1,regular,2015-09-05 19:30:00+00:00,False,True,False,False,24314.0,3792.0,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,49.0,"[7, 21, 21, 0]",0.9999949723260484,,,47,Howard,fcs,MEAC,0.0,"[0, 0, 0, 0]",5.027673951718548e-06,,,1.72500081359999,,,,,,,,,,,,,,,
400787116,2015,1,regular,2015-09-05 20:00:00+00:00,False,True,False,False,23669.0,3984.0,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,13.0,"[0, 0, 0, 13]",0.0178372486851885,,,155,North Dakota,fcs,Big Sky,24.0,"[7, 7, 0, 10]",0.9821627513148116,,,3.6184302914,,,,,,,,,,,,,,,
400603834,2015,1,regular,2015-09-05 20:00:00+00:00,False,True,False,False,64670.0,3838.0,Memorial Stadium,142,Missouri,fbs,SEC,34.0,"[14, 3, 10, 7]",0.9955221414481772,,,2546,Southeast Missouri State,fcs,OVC,3.0,"[0, 3, 0, 0]",0.0044778585518227,,,2.7986117194,,,,,,,,,,,,,,,
400763472,2015,1,regular,2015-09-05 20:00:00+00:00,False,True,False,False,36071.0,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,48.0,"[7, 14, 17, 10]",0.3151461488703864,,,79,Southern Illinois,fcs,MVFC,47.0,"[11, 21, 0, 15]",0.6848538511296136,,,9.5526425697,,,,,,,,,,,,,,,
400834350,2015,1,regular,2015-09-05 20:00:00+00:00,False,True,True,False,61323.0,3810.0,Nissan Stadium,2633,Tennessee,fbs,SEC,59.0,"[21, 14, 14, 10]",0.9105874027749374,1613.0,1670.0,189,Bowling Green,fbs,Mid-American,30.0,"[10, 10, 10, 0]",0.0894125972250625,1379.0,1322.0,2.23764243579999,,,,,,,,,,,,,,,
400787112,2015,1,regular,2015-09-05 20:00:00+00:00,False,True,True,False,24571.0,3761.0,Sonny Lubick Field at Hughes Stadium,36,Colorado State,fbs,Mountain West,65.0,"[24, 21, 13, 7]",0.9999953304988868,,,2542,Savannah State,fcs,MEAC,13.0,"[0, 7, 0, 6]",4.669501113108154e-06,,,1.4340014957,,,,,,,,,,,,,,,
400763591,2015,1,regular,2015-09-05 20:40:00+00:00,False,True,False,False,18296.0,3895.0,Rice Stadium,242,Rice,fbs,Conference USA,56.0,"[14, 21, 7, 14]",0.9997726805313012,,,2681,Wagner,fcs,NEC,16.0,"[3, 0, 6, 7]",0.0002273194686988,,,1.6098316806,,,,,,,,,,,,,,,
400756890,2015,1,regular,2015-09-05 21:00:00+00:00,False,True,False,False,60606.0,3831.0,California Memorial Stadium,25,California,fbs,Pac-12,73.0,"[35, 17, 14, 7]",0.9999975130957351,,,2755,Grambling,fcs,SWAC,14.0,"[0, 0, 0, 14]",2.486904264853429e-06,,,0.0383880520999994,,,,,,,,,,,,,,,
400756900,2015,1,regular,2015-09-05 22:00:00+00:00,False,True,False,False,43467.0,3948.0,Hard Rock Stadium,2390,Miami,fbs,ACC,45.0,"[7, 24, 7, 7]",0.9999915370494412,,,2065,Bethune-Cookman,fcs,MEAC,0.0,"[0, 0, 0, 0]",8.462950558896232e-06,,,0.144402864399999,,,,,,,,,,,,,,,
400764857,2015,1,regular,2015-09-05 22:00:00+00:00,False,True,False,False,40712.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,28.0,"[14, 0, 7, 7]",0.6204675150593444,,,119,Towson,fcs,CAA,20.0,"[7, 3, 3, 7]",0.3795324849406556,,,1.5161786341,,,,,,,,,,,,,,,
400787414,2015,1,regular,2015-09-05 22:00:00+00:00,False,True,True,False,12289.0,3797.0,Ladd Peebles Stadium,6,South Alabama,fbs,Sun Belt,33.0,"[13, 0, 10, 10]",0.5150031600572766,,,2241,Gardner-Webb,fcs,Big South,23.0,"[0, 9, 7, 7]",0.4849968399427233,,,6.1527940817,,,,,,,,,,,,,,,
400756901,2015,1,regular,2015-09-05 22:00:00+00:00,False,True,False,False,57451.0,3670.0,Carter-Finley Stadium,152,NC State,fbs,ACC,49.0,"[14, 14, 14, 7]",0.9973834773677396,1543.0,1579.0,2653,Troy,fbs,Sun Belt,21.0,"[7, 7, 7, 0]",0.0026165226322603,1210.0,1174.0,0.855163850399998,,,,,,,,,,,,,,,
400763589,2015,1,regular,2015-09-05 23:00:00+00:00,False,True,False,False,27905.0,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,62.0,"[24, 28, 7, 3]",0.9999590762500904,,,2582,Southern,fcs,SWAC,15.0,"[8, 0, 7, 0]",4.092374990971592e-05,,,2.03101894629999,,,,,,,,,,,,,,,
400603832,2015,1,regular,2015-09-05 23:00:00+00:00,False,True,False,False,62933.0,3683.0,Kroger Field,96,Kentucky,fbs,SEC,40.0,"[14, 10, 9, 7]",0.972552919387981,1401.0,1414.0,309,Louisiana,fbs,Sun Belt,33.0,"[0, 7, 10, 16]",0.0274470806120189,1453.0,1440.0,4.5826612569,,,,,,,,,,,,,,,
400603838,2015,1,regular,2015-09-05 23:00:00+00:00,False,True,True,False,66308.0,3891.0,NRG Stadium,245,Texas A&M,fbs,SEC,38.0,"[7, 7, 3, 21]",0.9968752861141708,1628.0,1692.0,9,Arizona State,fbs,Pac-12,17.0,"[0, 7, 7, 3]",0.0031247138858291,1683.0,1619.0,7.6177245484,,,,,,,,,,,,,,,
400764859,2015,1,regular,2015-09-05 23:00:00+00:00,False,True,False,False,41730.0,3805.0,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,63.0,"[28, 14, 14, 7]",0.999957206553458,,,2623,Missouri State,fcs,MVFC,7.0,"[0, 0, 7, 0]",4.279344654201101e-05,,,1.08445349479999,,,,,,,,,,,,,,,
400763404,2015,1,regular,2015-09-05 23:00:00+00:00,False,True,False,False,85370.0,3835.0,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,41.0,"[3, 14, 21, 3]",0.9999785062742874,1664.0,1728.0,2006,Akron,fbs,Mid-American,3.0,"[0, 3, 0, 0]",2.149372571258468e-05,1314.0,1250.0,0.304607963699999,,,,,,,,,,,,,,,
400764861,2015,1,regular,2015-09-05 23:00:00+00:00,False,True,False,False,30434.0,3886.0,Raymond James Stadium,58,South Florida,fbs,American Athletic,51.0,"[3, 13, 14, 21]",0.9999617623855066,,,50,Florida A&M,fcs,MEAC,3.0,"[0, 0, 3, 0]",3.823761449339713e-05,,,3.1526835614,,,,,,,,,,,,,,,
400763590,2015,1,regular,2015-09-05 23:00:00+00:00,False,True,False,False,15908.0,3725.0,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,70.0,"[14, 28, 14, 14]",0.9999885332756348,,,2296,Jackson State,fcs,SWAC,14.0,"[0, 14, 0, 0]",1.1466724365138958e-05,,,2.66764578459999,,,,,,,,,,,,,,,
400763402,2015,1,regular,2015-09-05 23:10:00+00:00,False,True,False,False,53297.0,3636.0,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,34.0,"[7, 17, 3, 7]",0.9988119831767044,,,233,South Dakota,fcs,MVFC,0.0,"[0, 0, 0, 0]",0.0011880168232955,,,1.9405406246,,,,,,,,,,,,,,,
400787115,2015,1,regular,2015-09-05 23:30:00+00:00,False,True,False,False,15455.0,3764.0,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,38.0,"[3, 7, 14, 14]",0.9967923421465892,1513.0,1509.0,2439,UNLV,fbs,Mountain West,30.0,"[7, 10, 3, 10]",0.0032076578534107,1233.0,1237.0,6.47799940699999,,,,,,,,,,,,,,,
400763403,2015,1,regular,2015-09-05 23:30:00+00:00,False,True,False,False,0.0,3855.0,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,38.0,"[14, 3, 14, 7]",0.9999803952329244,1595.0,1689.0,251,Texas,fbs,Big 12,3.0,"[0, 0, 3, 0]",1.9604767075631635e-05,1564.0,1470.0,1.4919953583,,,,,,,,,,,,,,,
400603830,2015,1,regular,2015-09-05 23:30:00+00:00,False,True,False,False,90227.0,3634.0,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,61.0,"[7, 27, 13, 14]",0.9999690831702176,1661.0,1730.0,166,New Mexico State,fbs,Sun Belt,13.0,"[0, 13, 0, 0]",3.09168297824014e-05,1100.0,1031.0,0.114491788199999,,,,,,,,,,,,,,,
400763407,2015,1,regular,2015-09-05 23:30:00+00:00,False,True,False,False,55182.0,3842.0,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,44.0,"[10, 6, 14, 14]",0.9999686043355016,1590.0,1707.0,290,Georgia Southern,fbs,Sun Belt,0.0,"[0, 0, 0, 0]",3.13956644985014e-05,1491.0,1374.0,0.186293933499999,,,,,,,,,,,,,,,
