year,team,recruiting_count,recruiting_rated_count,recruiting_avg_rating,recruiting_max_rating,recruiting_5star_count,recruiting_4star_count,recruiting_top_100_count
2018,Abilene Christian,1,1,0.7097,0.7097,0,0,0
2018,Air Force,32,26,0.7779115384615385,0.8315,0,0,0
2018,Akron,14,14,0.7931785714285714,0.8477,0,0,0
2018,Alabama,21,21,0.9141761904761905,0.9987,2,12,4
2018,Alabama State,6,3,0.7837999999999999,0.7964,0,0,0
2018,Alcorn State,15,4,0.7968500000000001,0.8165,0,0,0
2018,App State,24,23,0.7903739130434783,0.8204,0,0,0
2018,Arizona,18,18,0.8501444444444445,0.8743,0,0,0
2018,Arizona State,17,17,0.8651294117647059,0.9452,0,2,0
2018,Arkansas,17,16,0.85926875,0.8947,0,2,0
2018,Arkansas State,20,18,0.8115111111111112,0.8638,0,0,0
2018,Army,41,33,0.7768999999999999,0.8215,0,0,0
2018,Auburn,22,22,0.9024727272727272,0.9759,0,14,2
2018,Austin Peay,16,12,0.7711,0.8199,0,0,0
2018,BYU,31,30,0.8047366666666667,0.8801,0,0,0
2018,Ball State,17,15,0.7838066666666667,0.8215,0,0,0
2018,Baylor,22,22,0.8663863636363637,0.9117,0,6,0
2018,Bethune-Cookman,3,2,0.7847500000000001,0.8004,0,0,0
2018,Boise State,25,25,0.8344360000000001,0.8918,0,1,0
2018,Boston College,22,22,0.8365045454545453,0.8917,0,1,0
2018,Bowling Green,21,19,0.8124210526315789,0.8499,0,0,0
2018,Brown,1,1,0.7641,0.7641,0,0,0
2018,Buffalo,11,10,0.78198,0.8064,0,0,0
2018,Butler,1,1,0.8115,0.8115,0,0,0
2018,Cal Poly,2,1,0.7597,0.7597,0,0,0
2018,California,22,21,0.8482000000000001,0.9016,0,2,0
2018,Campbell,3,3,0.7884333333333333,0.8064,0,0,0
2018,Central Arkansas,6,3,0.8036,0.8091,0,0,0
2018,Central Michigan,20,18,0.7918777777777778,0.8499,0,0,0
2018,Charleston Southern,2,0,,,0,0,0
2018,Charlotte,20,16,0.78554375,0.8426,0,0,2
2018,Chattanooga,21,9,0.7977111111111111,0.8588,0,0,0
2018,Cincinnati,25,24,0.8443375,0.8999,0,1,0
2018,Clemson,17,17,0.9345117647058823,0.9999,5,7,7
2018,Coastal Carolina,33,32,0.78241875,0.8399,0,0,0
2018,Colgate,2,1,0.7698,0.7698,0,0,0
2018,Colorado,17,17,0.8436294117647058,0.8842,0,0,0
2018,Colorado State,20,20,0.8149900000000001,0.8809,0,0,0
2018,Columbia,8,5,0.78734,0.8104,0,0,0
2018,Cornell,1,1,0.6996,0.6996,0,0,0
2018,Dartmouth,9,4,0.7647,0.7803,0,0,0
2018,Delaware,6,1,0.7798,0.7798,0,0,0
2018,Drake,1,1,0.7097,0.7097,0,0,0
2018,Duke,16,16,0.8574375,0.8973,0,1,0
2018,Duquesne,3,2,0.7831,0.8165,0,0,0
2018,East Carolina,22,20,0.8129500000000001,0.8755,0,0,0
2018,East Tennessee State,5,1,0.7853,0.7853,0,0,0
2018,Eastern Illinois,1,0,,,0,0,0
2018,Eastern Kentucky,18,18,0.75895,0.7953,0,0,1
2018,Eastern Michigan,18,13,0.8027384615384616,0.8399,0,0,0
2018,Eastern Washington,16,15,0.75844,0.8366,0,0,0
2018,Elon,5,2,0.7756000000000001,0.8115,0,0,0
2018,Florida,19,19,0.901521052631579,0.9651,0,12,4
2018,Florida A&M,3,1,0.7903,0.7903,0,0,0
2018,Florida Atlantic,13,11,0.8254454545454546,0.8499,0,0,0
2018,Florida International,21,21,0.8173238095238095,0.8601,0,0,1
2018,Florida State,22,21,0.9090809523809524,0.9814,0,13,3
2018,Fordham,6,3,0.7916666666666666,0.8054,0,0,0
2018,Fresno State,21,21,0.7969238095238095,0.8937,0,1,0
2018,Furman,7,5,0.7710600000000001,0.7903,0,0,0
2018,Gardner-Webb,3,1,0.8004,0.8004,0,0,0
2018,Georgia,26,26,0.9376730769230769,0.9998,7,14,12
2018,Georgia Southern,22,21,0.8062095238095237,0.8858,0,0,0
2018,Georgia State,24,24,0.8031083333333333,0.8423,0,0,0
2018,Georgia Tech,23,21,0.8476238095238096,0.8973,0,2,0
2018,Grambling,7,4,0.79785,0.8538,0,0,0
2018,Grand Valley State,20,5,0.7557400000000001,0.7698,0,0,0
2018,Harvard,17,12,0.790825,0.8376,0,0,0
2018,Hawai'i,20,20,0.78742,0.8499,0,0,0
2018,Holy Cross,6,3,0.7543666666666667,0.7903,0,0,0
2018,Houston,21,21,0.8279761904761904,0.8664,0,0,0
2018,Houston Christian,7,3,0.7808666666666667,0.7953,0,0,0
2018,Howard,9,4,0.787975,0.8265,0,0,0
2018,Idaho,19,18,0.7678777777777778,0.8204,0,0,0
2018,Idaho State,6,4,0.75475,0.8199,0,0,0
2018,Illinois,26,25,0.8358679999999999,0.9174,0,2,0
2018,Illinois State,12,6,0.7524833333333333,0.7898,0,0,0
2018,Incarnate Word,7,2,0.79585,0.8014,0,0,0
2018,Indiana,30,29,0.8416448275862068,0.8851,0,0,0
2018,Indiana State,16,2,0.7247,0.7497,0,0,0
2018,Iowa,26,25,0.845288,0.8891,0,0,0
2018,Iowa State,19,19,0.8499947368421052,0.9069,0,1,0
2018,Jackson State,2,1,0.7998,0.7998,0,0,0
2018,Jacksonville,4,1,0.7889,0.7889,0,0,0
2018,Jacksonville State,15,8,0.786175,0.8244,0,0,0
2018,James Madison,12,4,0.78355,0.7914,0,0,0
2018,Kansas,13,11,0.8431181818181819,0.9055,0,2,0
2018,Kansas State,22,17,0.8354882352941176,0.8631,0,0,0
2018,Kennesaw State,19,8,0.770925,0.8054,0,0,0
2018,Kent State,19,19,0.7916157894736842,0.8399,0,0,0
2018,Kentucky,25,25,0.851588,0.9225,0,3,0
2018,LSU,20,20,0.8969699999999999,0.993,1,10,3
2018,Lafayette,4,2,0.8008500000000001,0.8064,0,0,0
2018,Lamar,5,4,0.7619750000000001,0.7667,0,0,0
2018,Lehigh,6,2,0.75975,0.7698,0,0,0
2018,Liberty,16,9,0.7920333333333334,0.8276,0,0,0
2018,Louisiana,17,15,0.7922,0.8576,0,0,0
2018,Louisiana Tech,20,18,0.8210833333333334,0.8864,0,0,0
2018,Louisville,22,21,0.8507666666666667,0.9122,0,3,0
2018,Marshall,28,26,0.8161692307692309,0.8743,0,0,0
2018,Maryland,22,22,0.8651545454545455,0.939,0,4,0
2018,Massachusetts,24,23,0.7898217391304349,0.8555,0,0,0
2018,McNeese,7,2,0.72465,0.7497,0,0,0
2018,Memphis,23,19,0.8119263157894737,0.8984,0,1,0
2018,Mercer,12,10,0.79057,0.8299,0,0,0
2018,Miami,25,25,0.90098,0.9861,1,14,6
2018,Miami (OH),13,13,0.7917538461538461,0.8464,0,0,0
2018,Michigan,22,21,0.8762190476190477,0.9498,0,7,0
2018,Michigan State,22,22,0.8695272727272727,0.9251,0,3,0
2018,Middle Tennessee,15,13,0.7965846153846154,0.8588,0,0,0
2018,Minnesota,27,27,0.8490888888888889,0.9168,0,3,0
2018,Mississippi State,21,21,0.8709238095238095,0.9311,0,5,0
2018,Mississippi Valley State,1,1,0.7953,0.7953,0,0,0
2018,Missouri,23,23,0.8512260869565217,0.8887,0,0,0
2018,Missouri State,4,2,0.79985,0.8299,0,0,0
2018,Monmouth,2,1,0.7798,0.7798,0,0,0
2018,Montana,4,4,0.778375,0.8143,0,0,0
2018,Montana State,13,11,0.7983181818181818,0.8399,0,0,0
2018,Morehead State,1,1,0.758,0.758,0,0,0
2018,Morgan State,2,1,0.7895,0.7895,0,0,1
2018,Murray State,7,3,0.7881,0.8315,0,0,0
2018,NC State,21,21,0.8680142857142857,0.9613,0,6,1
2018,Navy,37,33,0.7815424242424243,0.8527,0,0,0
2018,Nebraska,20,20,0.870965,0.9423,0,6,0
2018,Nevada,31,29,0.7952724137931034,0.8668,0,0,0
2018,New Hampshire,3,1,0.7798,0.7798,0,0,0
2018,New Mexico,10,7,0.7871857142857143,0.8299,0,0,0
2018,New Mexico State,16,16,0.7862625,0.8276,0,0,0
2018,North Alabama,5,5,0.7575000000000001,0.7742,0,0,0
2018,North Carolina,23,22,0.878,0.9732,0,7,2
2018,North Carolina A&T,7,2,0.79565,0.8416,0,0,0
2018,North Dakota,7,5,0.7620600000000001,0.8115,0,0,0
2018,North Dakota State,22,18,0.7640277777777778,0.8311,0,0,0
2018,North Texas,19,18,0.8011111111111111,0.8387,0,0,0
2018,Northern Arizona,1,0,,,0,0,0
2018,Northern Illinois,24,23,0.8060652173913043,0.8577,0,0,0
2018,Northern Iowa,5,4,0.7674,0.8004,0,0,0
2018,Northwestern,18,18,0.8543333333333334,0.9008,0,1,0
2018,Northwestern State,6,3,0.7808333333333334,0.7953,0,0,0
2018,Notre Dame,27,27,0.9004592592592593,0.9651,0,14,5
2018,Ohio,22,19,0.7840526315789473,0.8165,0,0,0
2018,Ohio State,27,27,0.9312481481481482,0.9963,3,19,13
2018,Oklahoma,25,24,0.8981583333333334,0.9836,1,11,5
2018,Oklahoma State,22,22,0.8637227272727273,0.9388,0,2,0
2018,Old Dominion,21,20,0.783065,0.8315,0,0,0
2018,Ole Miss,20,19,0.8563157894736841,0.969,0,3,1
2018,Oregon,25,24,0.8823833333333333,0.9709,0,12,2
2018,Oregon State,24,24,0.8321666666666667,0.8619,0,0,0
2018,Penn State,23,23,0.9170434782608695,0.9982,3,12,6
2018,Pennsylvania,7,6,0.7986833333333333,0.8577,0,0,0
2018,Pittsburgh,19,18,0.8620166666666668,0.9179,0,1,0
2018,Portland State,9,2,0.7397,0.7597,0,0,0
2018,Prairie View A&M,5,2,0.81445,0.8592,0,0,0
2018,Princeton,21,15,0.7986866666666667,0.8946,0,1,0
2018,Purdue,26,25,0.846892,0.9123,0,1,0
2018,Rhode Island,4,1,0.8215,0.8215,0,0,0
2018,Rice,22,22,0.7848272727272728,0.8283,0,0,0
2018,Richmond,4,1,0.7842,0.7842,0,0,0
2018,Rutgers,31,21,0.8420285714285715,0.8881,0,0,0
2018,SMU,15,14,0.8226000000000001,0.8777,0,0,0
2018,Sacramento State,5,4,0.783975,0.8366,0,0,0
2018,Sacred Heart,5,2,0.79565,0.8215,0,0,0
