year,team,recruiting_count,recruiting_rated_count,recruiting_avg_rating,recruiting_max_rating,recruiting_5star_count,recruiting_4star_count,recruiting_top_100_count
2016,Southeastern Louisiana,5,5,0.78454,0.8159,0,0,0
2016,Southern,3,2,0.77795,0.7859,0,0,0
2016,Southern Illinois,9,2,0.78335,0.8,0,0,0
2016,Southern Miss,17,16,0.79681875,0.8639,0,0,0
2016,Southern Utah,6,5,0.77846,0.8033,0,0,0
2016,Stanford,26,26,0.8750846153846153,0.9801,0,9,3
2016,Stephen F. Austin,20,20,0.7420549999999999,0.8603,0,0,0
2016,Stony Brook,5,2,0.775,0.7833,0,0,0
2016,Syracuse,22,22,0.8334,0.8644,0,0,0
2016,TCU,17,17,0.8839882352941176,0.9431,0,7,1
2016,Temple,26,25,0.814896,0.9278,0,1,1
2016,Tennessee,19,19,0.8915421052631579,0.9716,0,8,3
2016,Tennessee State,13,10,0.7919,0.8333,0,0,0
2016,Tennessee Tech,12,11,0.7475454545454544,0.8156,0,0,0
2016,Texas,29,28,0.9057714285714286,0.9803,0,17,5
2016,Texas A&M,23,23,0.8813782608695652,0.9726,0,8,1
2016,Texas Southern,1,1,0.7667,0.7667,0,0,0
2016,Texas State,20,19,0.782821052631579,0.8147,0,0,0
2016,Texas Tech,23,22,0.8412909090909092,0.895,0,1,0
2016,The Citadel,3,3,0.7258999999999999,0.7444,0,0,0
2016,Toledo,21,21,0.7987047619047619,0.8325,0,0,0
2016,Towson,8,4,0.7952,0.8307,0,0,0
2016,Troy,20,20,0.79073,0.8533,0,0,0
2016,Tulane,23,22,0.7962818181818182,0.8597,0,0,0
2016,Tulsa,19,18,0.7983833333333333,0.8372,0,0,0
2016,UAB,7,7,0.7822714285714286,0.8074,0,0,0
2016,UAlbany,10,3,0.7858333333333333,0.8019,0,0,0
2016,UC Davis,10,9,0.7856111111111111,0.8259,0,0,0
2016,UCF,17,17,0.8316411764705882,0.8849,0,0,0
2016,UCLA,30,27,0.8875666666666667,0.9924,1,10,1
2016,UConn,18,17,0.8033294117647058,0.8492,0,0,0
2016,UL Monroe,16,16,0.78570625,0.8167,0,0,0
2016,UNLV,18,18,0.8041944444444444,0.8628,0,0,0
2016,USC,20,20,0.917815,0.9884,2,12,6
2016,UT Martin,8,2,0.76,0.7667,0,0,0
2016,UTEP,23,23,0.7760217391304348,0.8074,0,0,0
2016,UTSA,10,10,0.79473,0.8693,0,0,1
2016,Utah,25,23,0.8450304347826088,0.9034,0,1,0
2016,Utah State,18,16,0.80348125,0.8348,0,0,0
2016,VMI,5,3,0.7677999999999999,0.77,0,0,0
2016,Vanderbilt,21,21,0.8364190476190477,0.9196,0,1,0
2016,Villanova,14,3,0.8041,0.8356,0,0,0
2016,Virginia,23,23,0.8288695652173913,0.8678,0,0,1
2016,Virginia Tech,21,20,0.8478049999999999,0.8786,0,0,0
2016,Wake Forest,22,22,0.8344045454545455,0.8828,0,0,0
2016,Washington,18,18,0.8747111111111111,0.9549,0,7,1
2016,Washington State,23,23,0.8327173913043479,0.8678,0,0,0
2016,Weber State,7,6,0.7840166666666667,0.8207,0,0,0
2016,West Virginia,24,19,0.8446263157894736,0.9375,0,2,0
2016,Western Carolina,7,6,0.7835000000000001,0.8041,0,0,0
2016,Western Illinois,6,1,0.8156,0.8156,0,0,0
2016,Western Kentucky,18,17,0.802835294117647,0.8456,0,0,0
2016,Western Michigan,27,27,0.8184666666666667,0.8789,0,0,0
2016,William & Mary,6,5,0.74266,0.83,0,0,0
2016,Wisconsin,31,31,0.8297741935483871,0.9389,0,3,0
2016,Wofford,12,7,0.7718,0.7906,0,0,0
2016,Wyoming,24,24,0.7779166666666666,0.8322,0,0,0
2016,Yale,17,12,0.8025333333333333,0.84,0,0,0
2016,Youngstown State,2,1,0.8308,0.8308,0,0,0
