year,team,recruiting_count,recruiting_rated_count,recruiting_avg_rating,recruiting_max_rating,recruiting_5star_count,recruiting_4star_count,recruiting_top_100_count
2025,East Carolina,20,20,0.8488200000000001,0.8753,0,0,0
2025,East Tennessee State,15,6,0.84445,0.8667,0,0,0
2025,Eastern Illinois,7,7,0.7788142857142857,0.8017,0,0,0
2025,Eastern Kentucky,6,5,0.8394,0.8639,0,0,0
2025,Eastern Michigan,19,18,0.8412277777777777,0.87,0,0,0
2025,Eastern Washington,22,21,0.8048428571428572,0.855,0,0,0
2025,Florida,27,27,0.9112333333333333,0.9852,1,16,6
2025,Florida Atlantic,19,18,0.8426777777777779,0.8681,0,0,0
2025,Florida International,22,18,0.8358611111111112,0.8631,0,0,0
2025,Florida State,23,22,0.8895727272727272,0.9622,0,13,2
2025,Fordham,7,4,0.803325,0.82,0,0,0
2025,Fresno State,16,15,0.8360333333333333,0.8797,0,0,0
2025,Furman,9,4,0.8316749999999999,0.85,0,0,0
2025,Gardner-Webb,2,1,0.83,0.83,0,0,0
2025,Georgetown,2,2,0.815,0.83,0,0,0
2025,Georgia,29,29,0.9258241379310345,0.9992,5,20,8
2025,Georgia Southern,21,20,0.8482749999999999,0.8911,0,1,0
2025,Georgia State,26,24,0.8477,0.8697,0,0,0
2025,Georgia Tech,24,24,0.8846291666666667,0.977,0,6,2
2025,Grand Valley State,28,28,0.7774464285714285,0.8485,0,0,0
2025,Hampton,3,1,0.83,0.83,0,0,0
2025,Harvard,10,7,0.8216714285714285,0.85,0,0,0
2025,Hawai'i,11,9,0.8210777777777778,0.845,0,0,0
2025,Holy Cross,8,1,0.8,0.8,0,0,0
2025,Houston,19,19,0.868057894736842,0.8953,0,2,0
2025,Houston Christian,1,1,0.8204,0.8204,0,0,0
2025,Howard,8,7,0.8327428571428571,0.8808,0,0,0
2025,Idaho,19,18,0.7950333333333334,0.8406,0,0,0
2025,Idaho State,10,10,0.79817,0.8417,0,0,0
2025,Illinois,21,21,0.8676904761904761,0.8933,0,1,0
2025,Illinois State,12,10,0.804,0.84,0,0,0
2025,Incarnate Word,2,1,0.84,0.84,0,0,0
2025,Indiana,26,26,0.8572307692307692,0.9124,0,1,0
2025,Indiana State,11,10,0.786,0.83,0,0,0
2025,Iowa,18,18,0.8804500000000001,0.9822,0,4,1
2025,Iowa State,21,20,0.865145,0.9049,0,1,0
2025,Jackson State,7,6,0.8366666666666666,0.86,0,0,0
2025,Jacksonville State,23,19,0.8423105263157894,0.8614,0,0,0
2025,James Madison,20,18,0.8429333333333333,0.8611,0,0,0
2025,Kansas,15,15,0.8652133333333333,0.8797,0,0,0
2025,Kansas State,25,25,0.867616,0.9816,0,2,1
2025,Kennesaw State,15,3,0.8438,0.85,0,0,0
2025,Kent State,22,22,0.8248909090909091,0.8606,0,0,0
2025,Kentucky,24,23,0.8811652173913044,0.9207,0,7,0
2025,LSU,24,24,0.9166249999999999,0.9943,2,19,4
2025,Lafayette,2,2,0.825,0.85,0,0,0
2025,Lamar,5,1,0.8331,0.8331,0,0,0
2025,Lehigh,2,2,0.815,0.82,0,0,0
2025,Liberty,14,13,0.8583692307692308,0.8864,0,0,0
2025,Lindenwood,3,3,0.7766666666666667,0.79,0,0,0
2025,Louisiana,20,20,0.8417350000000001,0.8719,0,0,0
2025,Louisiana Tech,14,12,0.8447749999999999,0.8652,0,0,0
2025,Louisville,17,17,0.8596941176470588,0.8894,0,0,0
2025,Maine,1,1,0.82,0.82,0,0,0
2025,Marshall,18,13,0.8313615384615385,0.86,0,0,0
2025,Maryland,21,21,0.8811095238095238,0.9503,0,6,1
2025,Massachusetts,11,7,0.8361857142857143,0.86,0,0,0
2025,McNeese,2,2,0.825,0.83,0,0,0
2025,Memphis,19,17,0.8569470588235294,0.9272,0,1,0
2025,Mercer,17,5,0.81326,0.8563,0,0,0
2025,Mercyhurst,6,6,0.8093166666666667,0.84,0,0,0
2025,Miami,21,21,0.9083380952380952,0.9633,0,16,1
2025,Miami (OH),21,21,0.8360952380952381,0.8606,0,0,0
2025,Michigan,25,25,0.9200440000000001,0.9998,2,15,6
2025,Michigan State,20,20,0.860495,0.8974,0,1,0
2025,Middle Tennessee,19,19,0.8379421052631578,0.88,0,0,0
2025,Minnesota,22,22,0.8626636363636364,0.9008,0,3,0
2025,Mississippi State,18,17,0.8828529411764706,0.9444,0,4,0
2025,Missouri,17,17,0.9096117647058823,0.9784,0,11,3
2025,Missouri State,18,9,0.8332888888888889,0.85,0,0,0
2025,Montana,17,15,0.8133333333333332,0.87,0,0,0
2025,Montana State,23,19,0.8142105263157895,0.86,0,0,0
2025,Morehead State,6,3,0.7799999999999999,0.82,0,0,0
2025,Morgan State,3,1,0.84,0.84,0,0,0
2025,Murray State,4,3,0.8383333333333333,0.85,0,0,0
2025,NC State,23,23,0.870391304347826,0.9257,0,3,0
2025,Navy,50,13,0.8137846153846154,0.8483,0,0,0
2025,Nebraska,20,20,0.8965099999999999,0.9463,0,12,0
2025,Nevada,29,29,0.828451724137931,0.8617,0,0,0
2025,New Hampshire,3,2,0.77,0.8,0,0,0
2025,New Mexico,18,11,0.8221181818181819,0.86,0,0,0
2025,New Mexico State,10,9,0.8276333333333333,0.87,0,0,0
2025,Norfolk State,1,1,0.8204,0.8204,0,0,0
2025,North Alabama,6,6,0.84,0.86,0,0,0
2025,North Carolina,30,30,0.8595266666666667,0.9549,0,1,1
2025,North Carolina Central,6,1,0.8244,0.8244,0,0,0
2025,North Dakota,17,8,0.78,0.8,0,0,0
2025,North Dakota State,30,23,0.8177347826086957,0.86,0,0,0
2025,North Texas,11,11,0.8411363636363636,0.865,0,0,0
2025,Northern Arizona,25,11,0.8271818181818182,0.8578,0,0,0
2025,Northern Colorado,2,2,0.8200000000000001,0.83,0,0,0
2025,Northern Illinois,29,26,0.8280769230769232,0.8736,0,0,0
2025,Northern Iowa,12,6,0.835,0.87,0,0,0
2025,Northwestern,22,22,0.8522500000000001,0.88,0,0,0
2025,Northwestern State,1,1,0.82,0.82,0,0,0
2025,Notre Dame,25,25,0.906996,0.9867,1,14,4
2025,Ohio,14,13,0.8336769230769231,0.88,0,0,0
2025,Ohio State,28,28,0.9185892857142858,0.9968,3,18,8
2025,Oklahoma,18,18,0.9073888888888888,0.9977,1,11,1
2025,Oklahoma State,16,16,0.86938125,0.8846,0,0,0
2025,Old Dominion,17,16,0.8353875,0.875,0,0,0
2025,Ole Miss,22,22,0.8989272727272727,0.984,1,10,2
2025,Oregon,21,21,0.9331095238095237,0.9981,3,15,7
2025,Oregon State,20,20,0.8558299999999999,0.8885,0,0,0
2025,Penn State,29,29,0.896848275862069,0.9702,0,20,2
2025,Pennsylvania,11,4,0.815,0.82,0,0,0
2025,Pittsburgh,25,25,0.859084,0.8935,0,1,0
2025,Portland State,12,10,0.8027799999999999,0.8478,0,0,0
2025,Prairie View A&M,1,1,0.8478,0.8478,0,0,0
2025,Presbyterian,3,1,0.8252,0.8252,0,0,0
2025,Princeton,6,1,0.81,0.81,0,0,0
2025,Purdue,17,17,0.8434823529411765,0.8934,0,1,0
2025,Rhode Island,2,2,0.82195,0.8639,0,0,0
2025,Rice,22,21,0.8398476190476191,0.8652,0,0,0
2025,Richmond,8,3,0.8366666666666666,0.85,0,0,0
2025,Robert Morris,4,4,0.8069500000000001,0.8278,0,0,0
2025,Rutgers,30,29,0.8771275862068965,0.9123,0,4,0
2025,SMU,20,19,0.880778947368421,0.9591,0,5,1
2025,Sacramento State,24,19,0.8362421052631579,0.8778,0,0,0
2025,Saint Francis (PA),13,4,0.8292999999999999,0.8572,0,0,0
2025,Sam Houston,12,9,0.8357666666666667,0.8639,0,0,0
2025,Samford,5,3,0.8433333333333333,0.85,0,0,0
2025,San Diego,6,4,0.787925,0.8117,0,0,0
2025,San Diego State,18,18,0.8486444444444445,0.8658,0,0,0
2025,San José State,12,12,0.8331749999999999,0.8492,0,0,0
2025,South Alabama,12,12,0.8415666666666667,0.8578,0,0,0
2025,South Carolina,25,25,0.88808,0.948,0,12,0
2025,South Dakota,9,7,0.7987285714285715,0.8311,0,0,0
2025,South Dakota State,24,15,0.8188133333333333,0.89,0,0,0
2025,South Florida,26,26,0.8524923076923077,0.8759,0,0,0
2025,Southeast Missouri State,3,3,0.8266666666666667,0.87,0,0,0
2025,Southeastern Louisiana,4,3,0.8433333333333333,0.85,0,0,0
2025,Southern Illinois,9,7,0.8088142857142857,0.8517,0,0,0
2025,Southern Miss,14,14,0.8373928571428572,0.8669,0,0,0
2025,Southern Utah,5,5,0.81166,0.8583,0,0,0
2025,St. Thomas,3,3,0.77,0.8,0,0,0
2025,Stanford,17,17,0.8704941176470588,0.9254,0,2,0
2025,Stephen F. Austin,10,4,0.842475,0.8585,0,0,0
2025,Stetson,2,1,0.76,0.76,0,0,0
2025,Syracuse,35,35,0.8615971428571428,0.9149,0,1,0
2025,TCU,27,27,0.8773666666666666,0.9499,0,6,0
2025,Temple,16,11,0.8406818181818182,0.875,0,0,0
2025,Tennessee,25,25,0.913248,0.9973,1,16,5
2025,Tennessee State,6,6,0.8340666666666666,0.85,0,0,0
2025,Texas,25,25,0.9363079999999999,0.9962,5,14,10
2025,Texas A&M,25,25,0.9189,0.9884,1,20,4
2025,Texas Southern,3,3,0.8512,0.8722,0,0,0
2025,Texas State,18,18,0.8361,0.87,0,0,0
2025,Texas Tech,18,18,0.87345,0.8983,0,5,0
2025,Toledo,21,21,0.8473619047619048,0.8811,0,0,0
2025,Towson,8,3,0.8468666666666667,0.8664,0,0,0
2025,Troy,14,14,0.8471785714285714,0.8647,0,0,0
2025,Tulane,20,18,0.8561888888888889,0.8811,0,0,0
2025,Tulsa,18,16,0.83335,0.8539,0,0,0
2025,UAB,11,10,0.84092,0.88,0,0,0
2025,UC Davis,22,20,0.81761,0.85,0,0,0
2025,UCF,14,11,0.8758818181818182,0.9038,0,2,0
2025,UCLA,22,22,0.8670772727272728,0.9068,0,2,0
2025,UConn,14,13,0.8439076923076924,0.875,0,0,0
2025,UL Monroe,5,5,0.8446400000000001,0.8825,0,0,0
2025,UNLV,13,12,0.8496416666666667,0.8874,0,0,0
2025,USC,28,25,0.8993439999999999,0.9868,1,12,2
2025,UT Martin,3,2,0.835,0.84,0,0,0
2025,UTEP,29,28,0.8389142857142857,0.8731,0,0,0
2025,UTSA,11,10,0.8426899999999999,0.8672,0,0,0
2025,Utah,25,25,0.866276,0.8905,0,1,0
2025,Utah State,28,25,0.8286159999999999,0.855,0,0,0
2025,Utah Tech,5,5,0.8140000000000001,0.86,0,0,0
2025,Valparaiso,4,2,0.77,0.82,0,0,0
2025,Vanderbilt,14,14,0.8633214285714287,0.9014,0,2,0
2025,Virginia,21,19,0.8680526315789473,0.8842,0,0,0
2025,Virginia Tech,20,20,0.87408,0.9011,0,4,0
2025,Wagner,7,2,0.76,0.78,0,0,0
2025,Wake Forest,24,23,0.8565391304347826,0.8794,0,0,0
2025,Washington,30,29,0.8794241379310345,0.95,0,8,1
2025,Washington State,33,33,0.8443575757575758,0.88,0,0,0
2025,Weber State,8,6,0.83,0.85,0,0,0
2025,West Florida,1,1,0.8342,0.8342,0,0,0
2025,West Georgia,11,4,0.847775,0.87,0,0,0
2025,West Virginia,25,23,0.864591304347826,0.9006,0,2,0
2025,Western Carolina,10,4,0.825925,0.8531,0,0,0
2025,Western Illinois,9,8,0.8133375,0.8767,0,0,0
2025,Western Kentucky,14,13,0.8436769230769231,0.8783,0,0,0
2025,Western Michigan,14,14,0.8329214285714286,0.8622,0,0,0
2025,William & Mary,5,1,0.8228,0.8228,0,0,0
2025,Wisconsin,22,22,0.8839454545454545,0.9194,0,7,0
2025,Wofford,9,3,0.8365666666666667,0.8408,0,0,0
2025,Wyoming,24,24,0.8277833333333334,0.8639,0,0,0
2025,Yale,11,8,0.810175,0.8714,0,0,0
2025,Youngstown State,9,9,0.8271444444444445,0.8637,0,0,0
