year,team,recruiting_count,recruiting_rated_count,recruiting_avg_rating,recruiting_max_rating,recruiting_5star_count,recruiting_4star_count,recruiting_top_100_count
2024,Harvard,17,8,0.81055,0.8344,0,0,0
2024,Hawai'i,18,16,0.81985625,0.8542,0,0,0
2024,Holy Cross,8,4,0.808675,0.8547,0,0,0
2024,Houston,14,13,0.8670769230769231,0.8975,0,2,0
2024,Houston Christian,13,8,0.8419,0.8626,0,0,0
2024,Howard,9,4,0.7875,0.85,0,0,0
2024,Idaho,27,25,0.800612,0.8703,0,0,0
2024,Idaho State,13,10,0.796,0.85,0,0,0
2024,Illinois,18,18,0.8563666666666667,0.9101,0,2,0
2024,Illinois State,6,4,0.795,0.82,0,0,0
2024,Indiana,17,16,0.8588,0.9158,0,1,0
2024,Indiana State,4,2,0.7949999999999999,0.83,0,0,0
2024,Iowa,28,28,0.8521357142857143,0.9131,0,6,0
2024,Iowa State,23,23,0.8550826086956521,0.8784,0,0,0
2024,Jackson State,14,6,0.8425166666666667,0.8767,0,0,0
2024,Jacksonville State,20,12,0.8198333333333333,0.8633,0,0,0
2024,James Madison,18,13,0.8373230769230768,0.8652,0,0,0
2024,Kansas,17,17,0.8759705882352942,0.9438,0,3,0
2024,Kansas State,18,17,0.8570705882352941,0.9157,0,2,0
2024,Kennesaw State,17,10,0.8221299999999999,0.855,0,0,0
2024,Kent State,23,22,0.8155409090909091,0.8567,0,0,0
2024,Kentucky,25,24,0.8843333333333333,0.9519,0,8,1
2024,LSU,28,28,0.9095392857142857,0.9939,1,19,4
2024,Lafayette,5,1,0.8,0.8,0,0,0
2024,Lamar,7,5,0.8250400000000001,0.8552,0,0,0
2024,Lehigh,6,3,0.8108333333333334,0.8525,0,0,0
2024,Liberty,19,13,0.8401000000000001,0.8706,0,0,0
2024,Lindenwood,7,7,0.7984142857142856,0.8411,0,0,0
2024,Long Island University,5,1,0.85,0.85,0,0,0
2024,Louisiana,14,14,0.8290357142857143,0.8761,0,0,0
2024,Louisiana Tech,12,11,0.8317454545454546,0.8656,0,0,0
2024,Louisville,18,16,0.870875,0.8983,0,2,0
2024,Marshall,18,14,0.837957142857143,0.8583,0,0,0
2024,Maryland,24,24,0.8681083333333333,0.9044,0,3,0
2024,Massachusetts,9,8,0.8294,0.8567,0,0,0
2024,McNeese,3,2,0.83985,0.8593,0,0,0
2024,Memphis,16,14,0.8515642857142858,0.8967,0,1,0
2024,Mercer,7,1,0.82,0.82,0,0,0
2024,Miami,27,26,0.9109961538461538,0.9945,3,11,7
2024,Miami (OH),25,23,0.8313173913043478,0.8731,0,0,0
2024,Michigan,26,26,0.9026961538461538,0.9606,0,17,1
2024,Michigan State,26,26,0.8517615384615385,0.928,0,3,0
2024,Middle Tennessee,18,18,0.8214111111111111,0.85,0,0,0
2024,Minnesota,25,24,0.8564083333333333,0.9673,0,3,1
2024,Mississippi State,19,19,0.8806421052631578,0.9181,0,6,0
2024,Mississippi Valley State,4,2,0.85205,0.8597,0,0,0
2024,Missouri,23,22,0.8846954545454545,0.996,1,7,2
2024,Missouri State,6,3,0.8066666666666666,0.84,0,0,0
2024,Monmouth,6,2,0.86235,0.88,0,0,0
2024,Montana,10,10,0.796,0.83,0,0,0
2024,Montana State,16,13,0.822223076923077,0.87,0,0,0
2024,Murray State,3,3,0.8470333333333334,0.8611,0,0,0
2024,NC State,23,22,0.8789545454545454,0.9505,0,5,0
2024,Navy,28,8,0.8174875,0.8411,0,0,0
2024,Nebraska,37,36,0.8722222222222222,0.9926,1,7,3
2024,Nevada,17,13,0.8264615384615385,0.87,0,0,0
2024,New Hampshire,4,2,0.8470500000000001,0.8497,0,0,0
2024,New Mexico,5,2,0.83345,0.8647,0,0,0
2024,New Mexico State,7,4,0.803625,0.8156,0,0,0
2024,Nicholls,4,3,0.8583333333333334,0.875,0,0,0
2024,Norfolk State,3,1,0.8583,0.8583,0,0,0
2024,North Alabama,2,2,0.83,0.84,0,0,0
2024,North Carolina,31,26,0.8795884615384615,0.947,0,6,0
2024,North Carolina A&T,3,1,0.8478,0.8478,0,0,0
2024,North Carolina Central,3,1,0.8422,0.8422,0,0,0
2024,North Dakota,13,7,0.7757142857142857,0.79,0,0,0
2024,North Dakota State,15,13,0.8111384615384616,0.88,0,0,0
2024,North Texas,30,28,0.8329678571428571,0.8658,0,0,0
2024,Northern Arizona,6,4,0.8412999999999999,0.86,0,0,0
2024,Northern Colorado,5,3,0.8001999999999999,0.8106,0,0,0
2024,Northern Illinois,24,21,0.8198571428571428,0.8544,0,0,0
2024,Northern Iowa,5,4,0.82805,0.9,0,1,0
2024,Northwestern,18,18,0.8437444444444444,0.8689,0,0,0
2024,Notre Dame,23,23,0.914608695652174,0.981,0,15,5
2024,Ohio,18,18,0.8314777777777778,0.855,0,0,0
2024,Ohio State,25,24,0.9145791666666666,0.9997,4,14,6
2024,Oklahoma,30,30,0.9036066666666667,0.9952,1,18,4
2024,Oklahoma State,20,19,0.8666578947368421,0.8869,0,0,0
2024,Old Dominion,17,12,0.8140999999999999,0.8386,0,0,0
2024,Ole Miss,18,17,0.8929294117647059,0.9602,0,7,1
2024,Oregon,31,31,0.9068354838709677,0.98,0,21,7
2024,Oregon State,16,15,0.84302,0.9125,0,1,0
2024,Penn State,26,26,0.9058653846153847,0.9731,0,16,3
2024,Pennsylvania,8,7,0.8079714285714286,0.8658,0,0,0
2024,Pittsburgh,23,23,0.8636782608695652,0.9073,0,1,0
2024,Portland State,26,25,0.800912,0.85,0,0,0
2024,Princeton,8,6,0.8323166666666667,0.8672,0,0,0
2024,Purdue,25,25,0.8716280000000001,0.9612,0,5,1
2024,Rhode Island,4,1,0.8478,0.8478,0,0,0
2024,Rice,13,13,0.8319384615384616,0.8769,0,0,0
2024,Robert Morris,4,2,0.8200000000000001,0.86,0,0,0
2024,Rutgers,25,25,0.86906,0.9073,0,4,0
2024,SMU,13,11,0.8618545454545454,0.8919,0,1,0
2024,Sacramento State,15,13,0.7998538461538461,0.8478,0,0,0
2024,Sacred Heart,2,2,0.79335,0.8367,0,0,0
2024,Saint Francis (PA),9,1,0.78,0.78,0,0,0
2024,Sam Houston,11,10,0.82286,0.8453,0,0,0
2024,Samford,2,1,0.79,0.79,0,0,0
2024,San Diego,6,5,0.768,0.77,0,0,0
2024,San Diego State,17,17,0.8487764705882352,0.8853,0,0,0
2024,San José State,17,16,0.80943125,0.88,0,0,0
2024,South Alabama,18,18,0.8338833333333333,0.8686,0,0,0
2024,South Carolina,17,15,0.9091400000000001,0.9939,2,8,2
2024,South Dakota,8,6,0.81,0.88,0,0,0
2024,South Dakota State,16,12,0.8253666666666667,0.9,0,1,0
2024,South Florida,27,26,0.8549423076923077,0.9101,0,1,0
2024,Southeast Missouri State,7,3,0.8033333333333333,0.85,0,0,0
2024,Southeastern Louisiana,4,3,0.8266666666666667,0.835,0,0,0
2024,Southern Illinois,6,6,0.8335666666666667,0.88,0,0,0
2024,Southern Miss,15,12,0.8459333333333333,0.8656,0,0,0
2024,Southern Utah,6,5,0.796,0.83,0,0,0
2024,St. Thomas,2,2,0.775,0.79,0,0,0
2024,Stanford,28,28,0.8669428571428571,0.9334,0,3,0
2024,Stephen F. Austin,13,7,0.8418285714285715,0.8728,0,0,0
2024,Stony Brook,4,3,0.8305666666666666,0.8511,0,0,0
2024,Syracuse,25,22,0.8683818181818181,0.9102,0,4,0
2024,TCU,21,21,0.8708142857142857,0.9304,0,5,0
2024,Tarleton State,1,1,0.8,0.8,0,0,0
2024,Temple,16,10,0.83477,0.8656,0,0,0
2024,Tennessee,23,23,0.9024217391304348,0.9924,2,11,2
2024,Tennessee State,13,4,0.8407749999999999,0.8631,0,0,0
2024,Tennessee Tech,1,1,0.84,0.84,0,0,0
2024,Texas,23,23,0.9205130434782609,0.9932,4,15,5
2024,Texas A&M,17,17,0.914264705882353,0.9945,1,15,1
2024,Texas Southern,6,2,0.83,0.84,0,0,0
2024,Texas State,15,12,0.839375,0.8672,0,0,0
2024,Texas Tech,22,21,0.8894857142857143,0.9934,1,5,1
2024,The Citadel,2,1,0.8,0.8,0,0,0
2024,Toledo,22,19,0.8452368421052632,0.8786,0,0,0
2024,Towson,9,2,0.8525,0.855,0,0,0
2024,Troy,21,17,0.8332764705882353,0.8639,0,0,0
2024,Tulane,18,16,0.8570625,0.8919,0,1,0
2024,Tulsa,28,27,0.8529037037037037,0.8733,0,0,0
2024,UAB,19,16,0.8401562499999999,0.8908,0,1,0
2024,UAlbany,2,1,0.85,0.85,0,0,0
2024,UC Davis,10,10,0.8299199999999999,0.85,0,0,0
2024,UCF,17,17,0.8811529411764706,0.916,0,6,0
2024,UCLA,11,10,0.8825,0.915,0,2,0
2024,UConn,13,12,0.8323333333333333,0.8575,0,0,0
2024,UL Monroe,11,10,0.83209,0.86,0,0,0
2024,UNLV,23,22,0.8350772727272727,0.8714,0,0,0
2024,USC,25,22,0.9014954545454544,0.9687,0,13,2
2024,UTEP,23,23,0.8226782608695653,0.8706,0,0,0
2024,UTSA,13,12,0.852825,0.8944,0,1,0
2024,Utah,16,16,0.86453125,0.9104,0,2,0
2024,Utah State,8,7,0.8272285714285715,0.85,0,0,0
2024,Utah Tech,6,6,0.8263666666666666,0.8678,0,0,0
2024,Valparaiso,6,3,0.7633333333333333,0.79,0,0,0
2024,Vanderbilt,20,20,0.87138,0.9292,0,2,0
2024,Villanova,6,2,0.8325,0.84,0,0,0
2024,Virginia,16,15,0.8560533333333333,0.8692,0,0,0
2024,Virginia Tech,15,15,0.8808733333333334,0.9178,0,4,0
2024,Wagner,2,1,0.8,0.8,0,0,0
2024,Wake Forest,22,21,0.8622047619047619,0.8877,0,0,0
2024,Washington,16,16,0.87356875,0.9162,0,4,0
2024,Washington State,30,27,0.8357444444444445,0.8697,0,0,0
2024,Weber State,10,8,0.8311,0.85,0,0,0
2024,West Florida,2,2,0.8421,0.8672,0,0,0
2024,West Georgia,9,4,0.841475,0.8519,0,0,0
2024,West Virginia,25,22,0.8655863636363637,0.895,0,1,0
2024,Western Carolina,6,3,0.8624999999999999,0.8833,0,0,0
2024,Western Illinois,8,3,0.77,0.77,0,0,0
2024,Western Kentucky,16,13,0.8349769230769232,0.8504,0,0,0
2024,Western Michigan,25,25,0.826868,0.8769,0,0,0
2024,Wisconsin,26,26,0.8754346153846153,0.9558,0,11,1
2024,Wofford,12,4,0.7993250000000001,0.8367,0,0,0
2024,Wyoming,29,26,0.8236615384615384,0.8604,0,0,0
2024,Yale,10,7,0.8054428571428571,0.8481,0,0,0
2024,Youngstown State,2,1,0.86,0.86,0,0,0
