year,team,recruiting_count,recruiting_rated_count,recruiting_avg_rating,recruiting_max_rating,recruiting_5star_count,recruiting_4star_count,recruiting_top_100_count
2022,Georgia,31,31,0.9271645161290323,0.9958,5,17,11
2022,Georgia Southern,22,10,0.83348,0.8966,0,1,0
2022,Georgia State,10,10,0.81164,0.8378,0,0,0
2022,Georgia Tech,15,15,0.8676266666666667,0.8976,0,3,0
2022,Grambling,14,9,0.8306666666666667,0.8911,0,1,0
2022,Grand Valley State,21,11,0.773090909090909,0.8728,0,0,0
2022,Harvard,12,6,0.8224166666666667,0.8889,0,0,0
2022,Hawai'i,16,11,0.8218090909090908,0.8489,0,0,0
2022,Holy Cross,6,1,0.8585,0.8585,0,0,0
2022,Houston,14,12,0.8640166666666667,0.9181,0,1,0
2022,Houston Christian,11,1,0.81,0.81,0,0,0
2022,Howard,8,6,0.8186166666666667,0.8417,0,0,0
2022,Idaho,14,12,0.806975,0.8681,0,0,1
2022,Idaho State,14,13,0.8123076923076924,0.84,0,0,0
2022,Illinois,25,25,0.849152,0.8752,0,0,0
2022,Illinois State,6,4,0.75,0.78,0,0,0
2022,Indiana,25,24,0.85995,0.9701,0,4,1
2022,Indiana State,3,1,0.75,0.75,0,0,0
2022,Iowa,21,21,0.8723000000000001,0.9773,0,2,1
2022,Iowa State,20,20,0.8667450000000001,0.9011,0,2,0
2022,Jackson State,7,5,0.8786999999999999,0.9999,1,1,2
2022,Jacksonville State,14,5,0.82894,0.8428,0,0,0
2022,James Madison,14,1,0.8,0.8,0,0,0
2022,Kansas,7,7,0.8520428571428571,0.8781,0,0,0
2022,Kansas State,17,16,0.85275625,0.8837,0,0,0
2022,Kent State,23,21,0.8119333333333333,0.8659,0,0,0
2022,Kentucky,20,20,0.890845,0.9823,0,11,2
2022,LSU,15,15,0.9162533333333334,0.9948,1,6,4
2022,Lafayette,1,1,0.7,0.7,0,0,0
2022,Lamar,10,2,0.80835,0.8167,0,0,0
2022,Lehigh,7,3,0.7985333333333333,0.8256,0,0,0
2022,Liberty,11,9,0.8353444444444444,0.8578,0,0,0
2022,Louisiana,12,8,0.8470375,0.8807,0,0,0
2022,Louisiana Tech,12,11,0.845,0.8822,0,0,0
2022,Louisville,16,16,0.86355625,0.9292,0,4,0
2022,Marshall,26,24,0.8371375,0.8615,0,0,1
2022,Maryland,21,21,0.8718999999999999,0.9519,0,4,0
2022,Massachusetts,12,11,0.809909090909091,0.8322,0,0,1
2022,Memphis,13,13,0.8514538461538461,0.8911,0,1,0
2022,Mercer,8,1,0.8489,0.8489,0,0,0
2022,Miami,14,14,0.9179357142857143,0.971,0,10,2
2022,Miami (OH),18,17,0.8337529411764706,0.8533,0,0,0
2022,Michigan,27,26,0.88725,0.9924,1,9,3
2022,Michigan State,27,27,0.8629,0.9207,0,6,0
2022,Middle Tennessee,8,7,0.8413857142857143,0.8607,0,0,0
2022,Minnesota,21,21,0.8503523809523809,0.9,0,2,0
2022,Mississippi State,21,19,0.8805052631578948,0.9274,0,5,0
2022,Mississippi Valley State,1,1,0.76,0.76,0,0,0
2022,Missouri,19,18,0.8931777777777778,0.9974,1,8,1
2022,Missouri State,10,2,0.8367,0.8367,0,0,0
2022,Monmouth,4,1,0.8267,0.8267,0,0,0
2022,Montana,6,5,0.788,0.81,0,0,0
2022,Montana State,14,11,0.7903000000000001,0.84,0,0,0
2022,Morgan State,7,4,0.77,0.79,0,0,0
2022,Murray State,6,6,0.8291833333333334,0.8589,0,0,0
2022,NC State,12,12,0.8761166666666668,0.9022,0,4,0
2022,Navy,28,13,0.8024846153846154,0.8467,0,0,0
2022,Nebraska,17,16,0.86884375,0.9084,0,2,0
2022,Nevada,14,12,0.8189333333333333,0.8463,0,0,0
2022,New Hampshire,5,1,0.83,0.83,0,0,0
2022,New Mexico,19,16,0.80086875,0.8444,0,0,0
2022,New Mexico State,22,15,0.8098133333333333,0.85,0,0,0
2022,North Alabama,1,1,0.8517,0.8517,0,0,0
2022,North Carolina,26,18,0.9122333333333335,0.9937,2,8,4
2022,North Carolina A&T,6,3,0.8072333333333334,0.8117,0,0,1
2022,North Carolina Central,7,1,0.8117,0.8117,0,0,0
2022,North Dakota,10,5,0.77,0.79,0,0,0
2022,North Dakota State,17,7,0.8213571428571429,0.8628,0,0,0
2022,North Texas,10,9,0.8206111111111112,0.8641,0,0,0
2022,Northern Arizona,16,8,0.8069500000000001,0.83,0,0,0
2022,Northern Colorado,9,6,0.7933333333333333,0.8,0,0,0
2022,Northern Illinois,23,21,0.8087952380952381,0.8567,0,0,0
2022,Northern Iowa,9,7,0.7999285714285714,0.8417,0,0,0
2022,Northwestern,16,16,0.869825,0.9111,0,2,0
2022,Northwestern State,5,1,0.8578,0.8578,0,0,0
2022,Notre Dame,23,23,0.9123565217391305,0.9835,1,17,1
2022,Ohio,7,4,0.836775,0.8519,0,0,0
2022,Ohio State,21,21,0.9416904761904762,0.9948,2,18,7
2022,Oklahoma,22,22,0.9115227272727272,0.959,0,17,2
2022,Oklahoma State,17,17,0.8778941176470588,0.9505,0,5,0
2022,Old Dominion,14,11,0.827490909090909,0.88,0,0,0
2022,Ole Miss,18,18,0.8829333333333333,0.9434,0,6,0
2022,Oregon,21,20,0.89158,0.9918,1,10,1
2022,Oregon State,19,19,0.8552526315789474,0.887,0,0,0
2022,Penn State,24,23,0.9122173913043479,0.9869,3,12,4
2022,Pennsylvania,14,3,0.7976000000000001,0.8228,0,0,0
2022,Pittsburgh,11,11,0.8655999999999999,0.8967,0,1,0
2022,Portland State,15,15,0.8120466666666667,0.87,0,0,0
2022,Princeton,12,9,0.8171111111111111,0.8528,0,0,0
2022,Providence,1,1,0.82,0.82,0,0,0
2022,Purdue,22,21,0.8602047619047619,0.9306,0,4,0
2022,Rhode Island,4,2,0.79335,0.8067,0,0,0
2022,Rice,12,11,0.8220727272727273,0.8511,0,0,0
2022,Richmond,7,4,0.800825,0.82,0,0,0
2022,Robert Morris,4,1,0.75,0.75,0,0,0
2022,Rutgers,27,22,0.8691227272727272,0.9297,0,5,0
2022,SMU,13,12,0.8532500000000001,0.8978,0,1,0
2022,Sacramento State,9,7,0.7966714285714287,0.8267,0,0,0
2022,Sam Houston,15,9,0.8311222222222222,0.8622,0,0,0
2022,San Diego,8,8,0.8,0.84,0,0,0
2022,San Diego State,18,17,0.8466411764705882,0.8785,0,0,0
2022,San José State,22,21,0.8276999999999999,0.8826,0,0,0
2022,South Alabama,11,11,0.8188272727272726,0.8796,0,0,0
2022,South Carolina,24,23,0.8757304347826087,0.9154,0,7,0
2022,South Carolina State,9,5,0.8181200000000001,0.8478,0,0,0
2022,South Dakota,13,3,0.7833333333333333,0.79,0,0,0
2022,South Dakota State,7,5,0.766,0.79,0,0,0
2022,South Florida,12,10,0.8430199999999999,0.8859,0,0,1
2022,Southeast Missouri State,5,2,0.78335,0.8167,0,0,0
2022,Southeastern Louisiana,5,2,0.8428,0.8589,0,0,0
2022,Southern Illinois,8,3,0.8044666666666668,0.8367,0,0,0
2022,Southern Miss,15,14,0.8281857142857143,0.85,0,0,0
2022,Southern Utah,4,1,0.8,0.8,0,0,0
2022,St. Thomas,2,2,0.745,0.79,0,0,0
2022,Stanford,25,25,0.8739239999999999,0.9718,0,7,1
2022,Stephen F. Austin,10,1,0.7944,0.7944,0,0,0
2022,Stony Brook,1,0,,,0,0,0
2022,Syracuse,17,16,0.8493375,0.8752,0,0,0
2022,TCU,13,12,0.8859166666666667,0.9595,0,4,1
2022,Temple,12,9,0.8338444444444444,0.863,0,0,0
2022,Tennessee,23,23,0.8779608695652175,0.9422,0,7,0
2022,Tennessee State,8,2,0.8049999999999999,0.82,0,0,0
2022,Tennessee Tech,4,1,0.8417,0.8417,0,0,0
2022,Texas,30,29,0.9081793103448276,0.9944,2,20,4
2022,Texas A&M,30,30,0.9500166666666666,0.9997,8,19,18
2022,Texas Southern,6,0,,,0,0,0
2022,Texas State,2,2,0.79445,0.7956,0,0,0
2022,Texas Tech,18,18,0.8683833333333334,0.9145,0,1,0
2022,The Citadel,1,1,0.7989,0.7989,0,0,0
2022,Toledo,14,12,0.8306333333333334,0.8541,0,0,0
2022,Towson,3,1,0.8006,0.8006,0,0,0
2022,Troy,9,7,0.8188857142857142,0.8556,0,0,0
2022,Tulane,17,16,0.84214375,0.8704,0,0,0
2022,Tulsa,14,10,0.8207699999999999,0.8533,0,0,0
2022,UAB,8,8,0.8267375,0.8411,0,0,0
2022,UC Davis,4,2,0.8140499999999999,0.8281,0,0,0
2022,UCF,17,16,0.86763125,0.8967,0,1,0
2022,UCLA,13,12,0.8850583333333333,0.9322,0,6,0
2022,UConn,15,14,0.8183071428571429,0.8781,0,0,1
2022,UL Monroe,3,1,0.8267,0.8267,0,0,0
2022,UNLV,6,6,0.8295499999999999,0.8663,0,0,0
2022,USC,10,9,0.9116,0.9952,1,4,4
2022,UT Martin,3,1,0.8044,0.8044,0,0,0
2022,UTEP,10,7,0.8023285714285714,0.8293,0,0,0
2022,UTSA,13,12,0.8370083333333334,0.8756,0,0,0
2022,Utah,18,18,0.8677444444444444,0.9587,0,3,1
2022,Utah State,24,23,0.821795652173913,0.8511,0,0,0
2022,Utah Tech,6,3,0.8011,0.8133,0,0,0
2022,Vanderbilt,27,27,0.8684925925925926,0.9045,0,3,0
2022,Villanova,6,1,0.8217,0.8217,0,0,0
2022,Virginia,16,16,0.85063125,0.9007,0,1,0
2022,Virginia Tech,24,24,0.8660375,0.9148,0,3,0
2022,Wake Forest,15,14,0.8590285714285714,0.8996,0,2,0
2022,Washington,14,14,0.8331642857142858,0.9085,0,1,0
2022,Washington State,31,27,0.8282111111111111,0.8859,0,0,0
2022,Weber State,14,8,0.8027125,0.84,0,0,0
2022,West Virginia,18,18,0.8689611111111111,0.9175,0,2,0
2022,Western Carolina,20,10,0.82295,0.8478,0,0,0
2022,Western Illinois,5,3,0.7966666666666667,0.83,0,0,0
2022,Western Kentucky,22,15,0.8255866666666667,0.867,0,0,0
2022,Western Michigan,14,13,0.8187153846153846,0.8748,0,0,0
2022,Wisconsin,20,19,0.8557421052631579,0.9633,0,2,1
2022,Wofford,5,1,0.78,0.78,0,0,0
2022,Wyoming,17,15,0.81838,0.914,0,1,1
2022,Yale,8,4,0.8216749999999999,0.8467,0,0,0
2022,Youngstown State,14,9,0.8054777777777777,0.8826,0,0,0
