year,team,recruiting_count,recruiting_rated_count,recruiting_avg_rating,recruiting_max_rating,recruiting_5star_count,recruiting_4star_count,recruiting_top_100_count
2020,Air Force,49,33,0.8003484848484849,0.8583,0,0,0
2020,Akron,21,19,0.7991315789473684,0.8315,0,0,0
2020,Alabama,26,26,0.9289807692307692,0.9994,4,17,10
2020,Alabama A&M,5,2,0.78165,0.8,0,0,0
2020,Alabama State,2,1,0.8478,0.8478,0,0,0
2020,Alcorn State,1,1,0.8267,0.8267,0,0,0
2020,App State,20,20,0.8304750000000001,0.8578,0,0,0
2020,Arizona,23,22,0.83705,0.873,0,0,0
2020,Arizona State,24,23,0.8735478260869565,0.9491,0,8,0
2020,Arkansas,22,22,0.8618181818181818,0.9281,0,4,0
2020,Arkansas State,15,15,0.8228466666666667,0.8659,0,0,0
2020,Arkansas-Pine Bluff,3,2,0.785,0.8033,0,0,0
2020,Army,47,39,0.7949461538461539,0.8511,0,0,0
2020,Auburn,25,25,0.902568,0.9814,0,16,3
2020,Austin Peay,8,4,0.7947500000000001,0.8067,0,0,0
2020,BYU,29,28,0.8245821428571428,0.8659,0,0,0
2020,Ball State,19,19,0.8045842105263158,0.8559,0,0,0
2020,Baylor,15,15,0.8630666666666666,0.8976,0,3,0
2020,Boise State,17,16,0.84683125,0.8719,0,0,0
2020,Boston College,17,16,0.851375,0.9241,0,2,0
2020,Bowling Green,35,34,0.8090764705882353,0.8615,0,0,0
2020,Brown,6,4,0.773,0.8037,0,0,0
2020,Bryant,4,2,0.8003,0.8106,0,0,0
2020,Bucknell,4,2,0.80175,0.8352,0,0,0
2020,Buffalo,15,14,0.8043428571428571,0.845,0,0,0
2020,Cal Poly,11,10,0.80952,0.83,0,0,0
2020,California,29,29,0.8521862068965518,0.8826,0,0,0
2020,Campbell,7,3,0.8103666666666668,0.8111,0,0,0
2020,Central Arkansas,8,5,0.8297599999999999,0.84,0,0,0
2020,Central Connecticut,2,1,0.78,0.78,0,0,0
2020,Central Michigan,24,23,0.8067391304347826,0.8781,0,0,0
2020,Charleston Southern,6,1,0.7956,0.7956,0,0,0
2020,Charlotte,22,20,0.821055,0.9151,0,1,0
2020,Chattanooga,4,1,0.8156,0.8156,0,0,0
2020,Cincinnati,24,22,0.8564727272727274,0.9279,0,3,0
2020,Clemson,24,24,0.9304208333333334,0.9995,5,14,10
2020,Coastal Carolina,22,21,0.819657142857143,0.8859,0,0,0
2020,Colgate,4,1,0.75,0.75,0,0,0
2020,Colorado,21,20,0.8610300000000001,0.928,0,4,0
2020,Colorado State,19,19,0.820121052631579,0.85,0,0,0
2020,Columbia,9,6,0.8087,0.83,0,0,1
2020,Cornell,6,2,0.78,0.78,0,0,0
2020,Dartmouth,10,6,0.8148166666666666,0.845,0,0,0
2020,Davidson,7,4,0.81,0.84,0,0,0
2020,Delaware,4,2,0.80245,0.8093,0,0,0
2020,Delaware State,2,1,0.8,0.8,0,0,0
2020,Duke,18,17,0.8541,0.8785,0,0,0
2020,East Carolina,27,26,0.8257038461538462,0.8933,0,1,1
2020,East Tennessee State,7,4,0.79235,0.8233,0,0,0
2020,East Texas A&M,1,1,0.82,0.82,0,0,0
2020,Eastern Illinois,7,5,0.78986,0.8278,0,0,0
2020,Eastern Kentucky,10,6,0.8062333333333332,0.8474,0,0,0
2020,Eastern Michigan,22,22,0.8065454545454546,0.85,0,0,0
2020,Eastern Washington,23,21,0.7954666666666667,0.8317,0,0,0
2020,Elon,5,2,0.8331500000000001,0.8463,0,0,0
2020,Florida,25,25,0.906708,0.9946,1,17,4
2020,Florida A&M,4,4,0.806925,0.8444,0,0,0
2020,Florida Atlantic,21,16,0.8339125000000001,0.863,0,0,0
2020,Florida International,20,20,0.83247,0.8626,0,0,1
2020,Florida State,24,24,0.8829375,0.9828,0,8,1
2020,Fordham,3,1,0.81,0.81,0,0,0
2020,Fresno State,18,17,0.8226941176470589,0.8826,0,0,0
2020,Furman,12,7,0.7813571428571429,0.8067,0,0,0
2020,Gardner-Webb,9,6,0.8184666666666667,0.8367,0,0,0
2020,Georgetown,8,5,0.78488,0.81,0,0,0
2020,Georgia,27,27,0.9225148148148148,0.9976,4,15,11
2020,Georgia Southern,23,20,0.81523,0.8585,0,0,0
2020,Georgia State,17,17,0.8261588235294118,0.8541,0,0,0
2020,Georgia Tech,25,24,0.8749833333333333,0.9651,0,6,1
2020,Grambling,5,2,0.85575,0.8652,0,0,0
2020,Grand Valley State,11,6,0.7333333333333334,0.78,0,0,0
2020,Hampton,4,2,0.8166500000000001,0.8433,0,0,0
2020,Harvard,18,8,0.8067375,0.83,0,0,0
2020,Hawai'i,14,14,0.8077714285714286,0.8544,0,0,0
2020,Holy Cross,13,5,0.78734,0.81,0,0,0
2020,Houston,15,13,0.8388307692307693,0.863,0,0,0
2020,Houston Christian,12,2,0.805,0.8433,0,0,0
2020,Idaho,22,21,0.7834904761904762,0.81,0,0,0
2020,Idaho State,5,5,0.804,0.82,0,0,0
2020,Illinois,14,13,0.8424615384615385,0.888,0,0,1
2020,Illinois State,8,7,0.7865142857142857,0.8,0,0,0
2020,Indiana,22,22,0.8448909090909091,0.8968,0,1,0
2020,Indiana State,6,3,0.7761,0.79,0,0,0
2020,Iowa,22,21,0.8679523809523809,0.9127,0,4,0
2020,Iowa State,20,20,0.854205,0.9006,0,1,0
2020,Jackson State,2,1,0.77,0.77,0,0,0
2020,Jacksonville State,6,3,0.8153333333333332,0.8693,0,0,0
2020,James Madison,11,6,0.7933,0.82,0,0,0
2020,Kansas,32,30,0.8320966666666667,0.8781,0,0,0
2020,Kansas State,23,23,0.841604347826087,0.8707,0,0,0
2020,Kennesaw State,17,5,0.8134399999999999,0.8478,0,0,0
2020,Kent State,22,21,0.8130476190476191,0.8607,0,0,0
2020,Kentucky,23,23,0.8801217391304348,0.9744,0,8,1
2020,LSU,21,21,0.9361714285714287,0.9972,3,14,9
2020,Lafayette,5,1,0.77,0.77,0,0,0
2020,Lamar,7,2,0.82335,0.8467,0,0,0
2020,Lehigh,3,1,0.77,0.77,0,0,0
2020,Liberty,24,24,0.8115583333333333,0.8715,0,0,0
2020,Louisiana,21,20,0.8316250000000001,0.8589,0,0,0
2020,Louisiana Tech,18,18,0.8358166666666667,0.8567,0,0,0
2020,Louisville,21,20,0.857175,0.88,0,0,0
2020,Maine,4,1,0.8141,0.8141,0,0,0
2020,Marist,2,1,0.7633,0.7633,0,0,0
2020,Marshall,19,17,0.8199588235294117,0.8693,0,0,1
2020,Maryland,20,20,0.865155,0.9868,1,2,1
2020,Massachusetts,22,21,0.8183476190476191,0.8483,0,0,0
2020,McNeese,5,3,0.82,0.8478,0,0,0
2020,Memphis,16,15,0.8418666666666667,0.8722,0,0,0
2020,Mercer,8,2,0.8006,0.8056,0,0,0
2020,Miami,21,21,0.9028619047619048,0.9766,0,11,2
2020,Miami (OH),26,25,0.8172799999999999,0.8485,0,0,0
2020,Michigan,29,28,0.8894107142857143,0.9628,0,17,1
2020,Michigan State,24,24,0.8530708333333333,0.8897,0,0,0
2020,Middle Tennessee,22,20,0.8224,0.867,0,0,0
2020,Minnesota,28,28,0.8487821428571428,0.9014,0,3,0
2020,Mississippi State,19,19,0.8717421052631579,0.9369,0,3,0
2020,Missouri,16,16,0.86143125,0.8974,0,1,0
2020,Missouri State,9,4,0.801475,0.8259,0,0,0
2020,Montana,6,6,0.7897166666666667,0.81,0,0,0
2020,Montana State,14,12,0.8032833333333333,0.8567,0,0,0
2020,Morgan State,6,3,0.8402666666666666,0.8541,0,0,0
2020,Murray State,5,3,0.8102333333333332,0.8507,0,0,0
2020,NC State,22,22,0.8592863636363636,0.9192,0,2,0
2020,Navy,49,39,0.7903179487179488,0.84,0,0,0
2020,Nebraska,23,22,0.8748681818181818,0.9748,0,9,2
2020,Nevada,20,20,0.8072900000000001,0.8467,0,0,0
2020,New Hampshire,2,1,0.8117,0.8117,0,0,0
2020,New Mexico,22,22,0.8093772727272728,0.8785,0,0,0
2020,New Mexico State,9,6,0.7986166666666668,0.8217,0,0,0
2020,Nicholls,5,4,0.831075,0.8389,0,0,0
2020,North Carolina,29,27,0.8869666666666667,0.9859,1,9,3
2020,North Carolina A&T,4,2,0.8007,0.8181,0,0,0
2020,North Carolina Central,10,3,0.8174333333333333,0.8267,0,0,0
2020,North Dakota,5,3,0.7444333333333333,0.8333,0,0,0
2020,North Dakota State,18,11,0.7773272727272726,0.86,0,0,0
2020,North Texas,20,19,0.8390157894736842,0.8667,0,0,0
2020,Northern Arizona,15,10,0.80037,0.8248,0,0,0
2020,Northern Colorado,7,4,0.7941750000000001,0.8167,0,0,0
2020,Northern Illinois,33,32,0.807384375,0.8581,0,0,0
2020,Northern Iowa,17,8,0.794225,0.8493,0,0,0
2020,Northwestern,20,19,0.8585105263157896,0.9502,0,1,0
2020,Northwestern State,6,2,0.8042,0.8178,0,0,0
2020,Notre Dame,18,18,0.9014666666666665,0.9833,1,10,4
2020,Ohio,14,14,0.8053357142857143,0.8367,0,0,0
2020,Ohio State,26,25,0.919272,0.9979,3,15,7
2020,Oklahoma,23,22,0.897540909090909,0.9612,0,13,2
2020,Oklahoma State,19,19,0.8603631578947369,0.9295,0,1,0
2020,Old Dominion,22,21,0.8165,0.8648,0,0,0
2020,Ole Miss,14,14,0.8781714285714285,0.9201,0,4,0
2020,Oregon,24,23,0.8899086956521739,0.9967,3,9,3
2020,Oregon State,15,15,0.84536,0.8796,0,0,0
2020,Penn State,26,26,0.89525,0.9823,0,14,2
2020,Pennsylvania,10,5,0.8150000000000001,0.85,0,0,0
2020,Pittsburgh,19,19,0.8578526315789473,0.9085,0,2,0
2020,Portland State,5,5,0.796,0.82,0,0,0
2020,Prairie View A&M,4,2,0.8369500000000001,0.8417,0,0,0
2020,Princeton,13,11,0.8157363636363637,0.8489,0,0,0
2020,Purdue,20,19,0.8707578947368421,0.9278,0,5,0
2020,Rhode Island,8,4,0.8501,0.8689,0,0,0
2020,Rice,17,17,0.8272411764705883,0.87,0,0,0
2020,Richmond,7,1,0.8,0.8,0,0,0
2020,Rutgers,23,22,0.8420590909090909,0.8689,0,0,0
2020,SMU,16,15,0.8313333333333334,0.8815,0,0,0
2020,Sacramento State,17,8,0.8233374999999999,0.873,0,0,0
2020,Sam Houston,7,2,0.83555,0.8383,0,0,0
2020,Samford,6,3,0.8161333333333333,0.8267,0,0,0
2020,San Diego,4,2,0.795,0.8,0,0,0
2020,San Diego State,19,19,0.8252105263157895,0.8693,0,0,0
2020,San José State,16,16,0.81238125,0.8467,0,0,0
2020,South Alabama,17,17,0.8166705882352941,0.8433,0,0,0
2020,South Carolina,26,25,0.877092,0.9954,1,9,3
2020,South Carolina State,1,1,0.7933,0.7933,0,0,0
2020,South Dakota,9,4,0.7985249999999999,0.8541,0,0,0
2020,South Dakota State,10,2,0.8108500000000001,0.8317,0,0,0
2020,South Florida,15,15,0.83582,0.8593,0,0,0
2020,Southeast Missouri State,4,3,0.8291333333333334,0.8507,0,0,0
2020,Southeastern Louisiana,5,2,0.8317,0.8467,0,0,0
2020,Southern,4,3,0.8352666666666666,0.8574,0,0,0
