season,team,conference,totalPPA,totalPassingPPA,totalReceivingPPA,totalRushingPPA,percentPPA,percentPassingPPA,percentReceivingPPA,percentRushingPPA,usage,passingUsage,receivingUsage,rushingUsage
2018,Kent State,Mid-American,47.4,-17.1,63.3,1.2,0.948,0.564,0.85,0.211,0.594,0.201,0.85,0.729
2018,Kentucky,SEC,101.6,0.6,68.0,33.1,0.335,0.009,0.412,0.446,0.471,0.017,0.492,0.823
2018,Louisiana,Sun Belt,220.4,35.6,140.5,44.3,0.763,0.628,0.926,0.552,0.703,0.487,0.95,0.727
2018,Louisiana Tech,Conference USA,267.2,96.4,124.1,46.7,0.746,1.0,0.759,0.474,0.684,1.0,0.722,0.353
2018,Louisville,ACC,213.9,3.8,180.6,29.5,0.373,0.024,0.768,0.165,0.302,0.077,0.684,0.192
2018,LSU,SEC,65.6,7.5,56.4,1.7,0.17,0.07,0.31,0.018,0.158,0.085,0.368,0.102
2018,Marshall,Conference USA,153.3,0.0,143.1,10.1,0.484,0.0,0.764,-33.667,0.523,0.0,0.751,0.858
2018,Maryland,Big Ten,115.6,16.1,39.3,60.1,0.668,1.032,0.412,0.976,0.792,0.851,0.487,0.957
2018,Massachusetts,FBS Independents,366.4,161.5,165.2,39.7,0.858,1.025,0.719,1.0,0.921,0.998,0.763,0.997
2018,Memphis,American Athletic,257.1,19.3,155.7,82.0,0.39,0.086,0.483,0.719,0.4,0.016,0.494,0.776
2018,Miami,ACC,243.2,72.4,114.8,56.0,0.722,0.819,0.622,0.878,0.803,0.967,0.551,0.847
2018,Miami (OH),Mid-American,196.0,49.1,107.8,39.1,0.649,0.627,0.565,1.178,0.756,0.702,0.559,0.963
2018,Michigan,Big Ten,165.5,25.4,108.9,31.2,0.763,0.736,0.884,0.525,0.561,0.31,0.717,0.664
2018,Michigan State,Big Ten,315.8,110.8,148.6,56.3,0.946,1.134,0.761,1.357,0.817,0.982,0.832,0.66
2018,Middle Tennessee,Conference USA,245.4,56.7,153.9,34.9,0.757,0.619,0.795,0.909,0.71,0.51,0.773,0.894
2018,Minnesota,Big Ten,95.5,0.0,76.4,19.0,0.519,0.0,0.691,0.261,0.491,0.0,0.748,0.658
2018,Mississippi State,SEC,250.2,22.0,94.9,133.2,0.875,0.905,0.74,0.999,0.89,0.991,0.512,0.998
2018,Missouri,SEC,435.1,205.6,189.5,39.9,0.763,1.0,0.673,0.482,0.729,1.0,0.573,0.594
2018,Navy,American Athletic,224.4,21.8,20.4,182.2,0.779,1.009,0.377,0.857,0.706,0.969,0.397,0.7
2018,NC State,ACC,367.4,155.4,191.9,20.2,0.788,0.962,0.826,0.279,0.689,0.986,0.681,0.381
2018,Nebraska,Big Ten,129.6,3.4,129.1,-2.9,0.438,0.037,0.651,-0.483,0.483,0.002,0.697,0.914
2018,Nevada,Mountain West,256.2,113.3,120.9,22.0,0.811,1.096,0.634,0.982,0.853,0.934,0.641,0.991
2018,New Mexico,Mountain West,97.3,9.0,53.1,35.2,0.785,-90.0,0.774,0.64,0.526,0.586,0.669,0.447
2018,New Mexico State,Sun Belt,136.7,3.6,111.5,21.6,0.312,0.028,0.425,0.451,0.287,0.116,0.509,0.26
2018,North Carolina,ACC,227.5,66.0,127.5,34.1,0.824,1.0,0.754,0.832,0.831,0.814,0.737,0.931
2018,Northern Illinois,Mid-American,148.9,31.6,76.9,40.4,0.634,0.704,0.573,0.723,0.621,0.748,0.507,0.595
2018,North Texas,Conference USA,390.8,156.5,206.5,27.8,0.74,0.982,0.767,0.279,0.801,0.998,0.813,0.559
2018,Northwestern,Big Ten,188.8,47.5,87.3,54.1,0.615,0.954,0.544,0.559,0.641,0.955,0.589,0.368
2018,Notre Dame,FBS Independents,252.2,28.8,94.6,128.8,0.676,0.538,0.779,0.651,0.615,0.984,0.441,0.45
2018,Ohio,Mid-American,246.8,62.2,62.2,122.4,0.722,0.976,0.532,0.759,0.809,0.997,0.661,0.768
2018,Ohio State,Big Ten,352.0,63.8,178.0,110.3,0.603,0.404,0.736,0.6,0.525,0.156,0.834,0.617
2018,Oklahoma,Big 12,333.7,47.2,204.9,81.6,0.408,0.154,0.544,0.615,0.441,0.07,0.554,0.687
2018,Oklahoma State,Big 12,206.5,12.1,130.4,64.0,0.295,0.046,0.367,0.792,0.445,0.033,0.477,0.87
2018,Old Dominion,Conference USA,97.3,32.1,62.4,2.8,0.721,1.107,0.694,0.174,0.761,0.946,0.668,0.67
2018,Ole Miss,SEC,294.1,72.4,188.7,33.0,0.622,0.458,0.759,0.499,0.526,0.404,0.753,0.435
2018,Oregon,Pac-12,244.6,90.9,123.0,30.7,0.658,0.974,0.766,0.259,0.616,0.913,0.717,0.401
2018,Oregon State,Pac-12,121.3,24.6,88.8,8.0,0.491,0.396,0.642,0.173,0.383,0.381,0.588,0.221
2018,Penn State,Big Ten,319.9,147.1,120.4,52.4,0.589,0.844,0.44,0.549,0.631,0.982,0.397,0.448
2018,Pittsburgh,ACC,150.5,19.9,101.9,28.7,0.508,0.247,0.595,0.658,0.449,0.182,0.526,0.642
2018,Purdue,Big Ten,205.1,50.4,101.2,53.4,0.768,1.0,0.609,1.066,0.902,1.0,0.732,0.958
2018,Rice,Conference USA,96.8,-6.8,61.0,42.6,0.601,0.723,0.639,0.57,0.695,0.67,0.613,0.745
2018,Rutgers,Big Ten,52.4,-5.4,35.2,22.6,0.476,-0.365,0.473,1.066,0.412,0.542,0.498,0.278
2018,San Diego State,Mountain West,168.2,72.7,61.1,34.4,0.462,1.0,0.394,0.254,0.564,1.0,0.328,0.419
2018,San José State,Mountain West,144.9,27.1,139.0,-21.1,0.986,1.309,0.937,0.977,0.97,0.964,0.957,0.986
2018,SMU,American Athletic,318.2,138.1,97.1,83.0,0.636,0.892,0.383,0.904,0.754,0.972,0.324,0.918
2018,South Alabama,Sun Belt,135.2,19.9,142.0,-26.7,0.647,0.302,0.908,1.949,0.649,0.574,0.902,0.484
2018,South Carolina,SEC,268.9,85.3,149.7,33.9,0.887,0.967,0.836,0.947,0.94,0.995,0.832,0.975
2018,Southern Miss,Conference USA,161.7,84.2,50.8,26.8,0.436,0.712,0.276,0.389,0.406,0.615,0.244,0.338
2018,South Florida,American Athletic,120.3,21.1,96.6,2.7,0.28,0.17,0.492,0.025,0.161,0.044,0.474,0.082
2018,Stanford,Pac-12,380.5,95.4,185.1,100.0,0.871,0.688,0.944,0.977,0.809,0.579,0.875,0.959
2018,Syracuse,ACC,166.1,48.0,56.0,62.1,0.557,0.833,0.336,0.844,0.723,0.838,0.38,0.945
2018,TCU,Big 12,192.5,38.6,97.8,56.2,0.405,0.243,0.414,0.7,0.366,0.079,0.493,0.531
2018,Temple,American Athletic,183.1,84.9,107.2,-9.0,0.523,0.641,0.497,-4.286,0.537,0.456,0.545,0.617
2018,Tennessee,SEC,103.6,6.7,75.6,21.2,0.66,0.351,0.649,1.0,0.537,0.602,0.563,0.457
2018,Texas,Big 12,192.3,52.2,98.8,41.3,0.654,0.954,0.539,0.739,0.824,0.996,0.606,0.822
2018,Texas A&M,SEC,239.6,114.0,94.2,31.4,0.613,0.911,0.431,0.668,0.69,0.958,0.493,0.572
2018,Texas State,Sun Belt,70.7,14.7,51.2,4.7,0.359,0.367,0.365,0.288,0.486,0.146,0.51,0.775
2018,Texas Tech,Big 12,78.0,25.4,45.7,6.9,0.156,0.142,0.16,0.19,0.224,0.091,0.207,0.423
2018,Toledo,Mid-American,286.2,19.5,211.3,55.4,0.532,0.11,0.835,0.512,0.439,0.029,0.887,0.468
2018,Troy,Sun Belt,161.7,17.4,120.6,23.8,0.419,0.14,0.595,0.397,0.237,0.034,0.471,0.249
2018,Tulane,American Athletic,260.2,70.8,123.8,65.5,0.845,1.214,0.911,0.575,0.666,0.933,0.935,0.429
2018,Tulsa,American Athletic,202.3,13.6,82.9,105.8,0.738,0.731,0.836,0.676,0.686,0.997,0.826,0.453
2018,UAB,Conference USA,265.9,57.0,109.3,99.5,0.953,1.0,0.883,1.016,0.939,1.0,0.855,0.946
2018,UCF,American Athletic,494.8,216.4,170.7,107.6,0.779,0.926,0.576,1.03,0.79,0.924,0.603,0.818
2018,UCLA,Pac-12,169.8,31.7,113.1,25.0,0.338,0.177,0.414,0.497,0.422,0.152,0.477,0.768
2018,UConn,American Athletic,166.0,-0.8,162.0,4.8,0.527,-0.009,0.753,0.429,0.547,0.374,0.862,0.476
2018,UL Monroe,Sun Belt,340.1,108.4,203.0,28.7,0.806,0.741,0.841,0.842,0.81,0.847,0.774,0.801
2018,UNLV,Mountain West,243.9,27.1,88.7,128.2,0.784,0.455,0.698,1.032,0.773,0.66,0.675,0.897
2018,USC,Pac-12,167.2,13.0,144.8,9.4,0.294,0.069,0.468,0.134,0.269,0.027,0.475,0.354
2018,Utah,Pac-12,202.4,84.5,54.8,63.1,0.519,0.827,0.259,0.829,0.688,0.745,0.365,0.873
2018,Utah State,Mountain West,188.0,41.0,129.8,17.2,0.689,0.828,0.765,0.318,0.56,0.525,0.709,0.477
2018,UTEP,Conference USA,7.2,-34.4,37.8,3.8,0.267,0.841,0.642,0.432,0.656,0.55,0.798,0.663
2018,UTSA,Conference USA,11.7,-13.5,37.2,-11.9,0.046,-0.184,0.263,-0.315,0.272,0.033,0.336,0.426
2018,Vanderbilt,SEC,214.0,122.8,88.1,3.2,0.617,0.936,0.406,-2.286,0.601,0.99,0.404,0.301
2018,Virginia,ACC,99.0,-12.0,91.3,19.7,0.438,-0.286,0.572,0.807,0.413,0.016,0.575,0.827
2018,Virginia Tech,ACC,223.8,65.2,113.1,45.5,0.691,0.665,0.6,1.204,0.773,0.956,0.576,0.76
2018,Wake Forest,ACC,169.9,14.5,126.0,29.4,0.355,0.084,0.549,0.394,0.481,0.128,0.599,0.702
2018,Washington,Pac-12,335.9,121.5,119.2,95.2,0.783,0.879,0.618,0.978,0.774,0.962,0.554,0.776
2018,Washington State,Pac-12,208.7,18.7,191.5,-1.5,0.49,0.143,0.715,-0.054,0.332,0.008,0.692,0.383
2018,Western Kentucky,Conference USA,95.7,-6.8,103.8,-1.3,0.216,-0.043,0.374,-0.151,0.356,0.024,0.502,0.739
2018,Western Michigan,Mid-American,200.4,57.3,92.9,50.1,0.795,1.181,0.755,0.625,0.584,0.657,0.77,0.455
2018,West Virginia,Big 12,200.7,76.6,105.4,18.8,0.656,0.852,0.605,0.455,0.66,0.785,0.647,0.545
2018,Wisconsin,Big Ten,386.2,154.6,177.6,54.0,0.856,1.0,0.757,0.875,0.882,1.0,0.669,0.917
2018,Wyoming,Mountain West,104.2,8.2,133.8,-37.8,0.56,0.13,0.92,1.636,0.608,0.225,0.933,0.732
