,gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
593,401287943,2021,12,regular,Kansas State,Big 12,home,10,1,0.0,,,,4.0,,,,1.0,1.0,10.0,0.0,60.0,3.0,2.0,1.0,24:06,1,1,2,2-17,5.0,21,105,5.3,15-30,158,263,1-2,4-13,12,0.0,0.0,1.0,2021-11-20 22:30:00+00:00,True,Kansas State,Baylor,10,20,Baylor,10,20,-10,0,15,30,0.5,4,13,0.3076923076923077,1,2,0.5,2,17,1446,10,7,289,28.9,211,21.1,1595,159.5,346,34.6,2117,211.7,240,24.0,159,15.9,3712,371.2,186,18.6,23,2.3,11.0,1.1,51,5.1,112,11.2,12,1.2,14,1.4,60,6.0,490,49.0,18346,1834.6,12,1.2,6,0.6,6,0.6,26.0,2.6,24.0,2.4,27.0,2.7,68.0,6.8,3.0,0.3,78,7.8,0.6625,0.45535714285714285,0.8571428571428571,4.609826589595376,8.820833333333333,0.7,33.333333333333336,13.0,20.333333333333332,183.0,214.0,397.0,2.6666666666666665,2.0,4.333333333333333,8.666666666666666,0.3333333333333333,29.0,19.2,9.8,151.2,230.8,382.0,2.2,1.8,3.0,7.4,0.8,1.0,0.8,True,False,7,5,0.7142857142857143,209,29.857142857142858,146,20.857142857142858,1220,174.28571428571428,262,37.42857142857143,1351,193.0,152,21.714285714285715,100,14.285714285714286,2571,367.2857142857143,134,19.142857142857142,17,2.4285714285714284,8.0,1.1428571428571428,38,5.428571428571429,78,11.142857142857142,9,1.2857142857142858,10,1.4285714285714286,36,5.142857142857143,286,40.857142857142854,12824,1832.0,8,1.1428571428571428,3,0.42857142857142855,5,0.7142857142857143,21.0,3.0,13.0,1.8571428571428572,21.0,3.0,50.0,7.142857142857143,2.0,0.2857142857142857,63,9.0,0.6578947368421053,0.48717948717948717,0.9,4.656488549618321,8.888157894736842,3,2,0.6666666666666666,80,26.666666666666668,65,21.666666666666668,375,125.0,84,28.0,766,255.33333333333334,88,29.333333333333332,59,19.666666666666668,1141,380.3333333333333,52,17.333333333333332,6,2.0,3.0,1.0,13,4.333333333333333,34,11.333333333333334,3,1.0,4,1.3333333333333333,24,8.0,204,68.0,5522,1840.6666666666667,4,1.3333333333333333,3,1.0,1,0.3333333333333333,5.0,1.6666666666666667,11.0,3.6666666666666665,6.0,2.0,18.0,6.0,1.0,0.3333333333333333,15,5.0,0.6704545454545454,0.38235294117647056,0.75,4.464285714285714,8.704545454545455
594,401287952,2021,13,regular,Kansas State,Big 12,away,17,2,0.0,104.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,,9.0,0.0,60.0,1.0,2.0,1.0,26:30,0,0,0,1-14,6.5,35,228,5.0,9-13,65,293,0-2,1-9,13,,,,2021-11-26 17:00:00+00:00,True,Texas,Kansas State,22,17,Texas,17,22,-5,0,9,13,0.6923076923076923,1,9,0.1111111111111111,0,2,0.0,1,14,1590,11,7,299,27.181818181818183,231,21.0,1700,154.54545454545453,367,33.36363636363637,2275,206.8181818181818,270,24.545454545454547,174,15.818181818181818,3975,361.3636363636364,198,18.0,24,2.1818181818181817,11.0,1.0,55,5.0,125,11.363636363636363,13,1.1818181818181819,16,1.4545454545454546,62,5.636363636363637,507,46.09090909090909,19792,1799.2727272727273,14,1.2727272727272727,7,0.6363636363636364,7,0.6363636363636364,29.0,2.6363636363636362,26.0,2.3636363636363638,28.0,2.5454545454545454,78.0,7.090909090909091,3.0,0.2727272727272727,68,6.181818181818182,0.6444444444444445,0.44,0.8125,4.632152588555858,8.425925925925926,0.6363636363636364,26.333333333333332,15.666666666666666,10.666666666666666,169.33333333333334,186.0,355.3333333333333,2.3333333333333335,2.0,3.3333333333333335,8.666666666666666,0.6666666666666666,27.0,16.6,10.4,145.0,221.2,366.2,2.8,2.0,3.0,8.6,1.0,0.6666666666666666,0.8,False,True,8,5,0.625,219,27.375,166,20.75,1325,165.625,283,35.375,1509,188.625,182,22.75,115,14.375,2834,354.25,146,18.25,18,2.25,8.0,1.0,42,5.25,91,11.375,10,1.25,12,1.5,38,4.75,303,37.875,14270,1783.75,10,1.25,4,0.5,6,0.75,24.0,3.0,15.0,1.875,22.0,2.75,60.0,7.5,2.0,0.25,53,6.625,0.6318681318681318,0.46153846153846156,0.8333333333333334,4.681978798586573,8.291208791208792,3,2,0.6666666666666666,80,26.666666666666668,65,21.666666666666668,375,125.0,84,28.0,766,255.33333333333334,88,29.333333333333332,59,19.666666666666668,1141,380.3333333333333,52,17.333333333333332,6,2.0,3.0,1.0,13,4.333333333333333,34,11.333333333333334,3,1.0,4,1.3333333333333333,24,8.0,204,68.0,5522,1840.6666666666667,4,1.3333333333333333,3,1.0,1,0.3333333333333333,5.0,1.6666666666666667,11.0,3.6666666666666665,6.0,2.0,18.0,6.0,1.0,0.3333333333333333,15,5.0,0.6704545454545454,0.38235294117647056,0.75,4.464285714285714,8.704545454545455
595,401282618,2021,2,regular,Kennesaw State,Big South,away,17,1,1.0,,,,5.0,,,,2.0,3.0,3.0,0.0,32.0,3.0,2.0,3.0,33:41,2,1,3,4-30,3.5,43,149,5.6,8-20,111,260,2-2,3-15,13,,,,2021-09-11 16:00:00+00:00,True,Georgia Tech,Kennesaw State,45,17,Georgia Tech,17,45,-28,0,8,20,0.4,3,15,0.2,2,2,1.0,4,30,2021,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,,
596,401282053,2021,1,regular,Kent State,Mid-American,away,10,1,0.0,90.0,0.0,4.0,4.0,68.0,0.0,4.0,1.0,0.0,5.0,0.0,35.0,2.0,1.0,3.0,24:50,2,0,2,2-10,5.0,45,226,3.7,14-30,110,336,0-0,7-18,19,,,,2021-09-05 00:00:00+00:00,True,Texas A&M,Kent State,41,10,Texas A&M,10,41,-31,0,14,30,0.4666666666666667,7,18,0.3888888888888889,0,0,,2,10,1490,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,,
597,401309545,2021,2,regular,Kent State,Mid-American,home,60,7,1.0,25.0,0.0,1.0,10.0,36.0,0.0,4.0,0.0,,6.0,0.0,43.0,2.0,0.0,5.0,31:47,0,0,0,9-98,8.0,62,494,10.7,14-19,204,698,3-3,11-17,31,16.0,0.0,2.0,2021-09-11 15:30:00+00:00,True,Kent State,VMI,60,10,VMI,60,10,50,1,14,19,0.7368421052631579,11,17,0.6470588235294118,3,3,1.0,9,98,1907,1,0,10,10.0,41,41.0,226,226.0,45,45.0,110,110.0,30,30.0,14,14.0,336,336.0,19,19.0,1,1.0,0.0,0.0,7,7.0,18,18.0,0,0.0,0,0.0,2,2.0,10,10.0,1490,1490.0,2,2.0,0,0.0,2,2.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,5.0,0.0,0.0,-31,-31.0,0.4666666666666667,0.3888888888888889,,5.022222222222222,3.6666666666666665,0.0,10.0,41.0,-31.0,226.0,110.0,336.0,2.0,1.0,3.0,5.0,2.0,10.0,41.0,-31.0,226.0,110.0,336.0,2.0,1.0,3.0,5.0,2.0,0.0,0.0,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,,,1,0,0.0,10,10.0,41,41.0,226,226.0,45,45.0,110,110.0,30,30.0,14,14.0,336,336.0,19,19.0,1,1.0,0.0,0.0,7,7.0,18,18.0,0,0.0,0,0.0,2,2.0,10,10.0,1490,1490.0,2,2.0,0,0.0,2,2.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,5.0,0.0,0.0,-31,-31.0,0.4666666666666667,0.3888888888888889,,5.022222222222222,3.6666666666666665
598,401282755,2021,3,regular,Kent State,Mid-American,away,7,0,1.0,16.0,0.0,1.0,1.0,,,,1.0,1.0,6.0,0.0,45.0,0.0,3.0,2.0,23:52,0,1,1,6-47,1.9,41,79,8.0,16-23,185,264,1-2,3-13,17,9.0,0.0,3.0,2021-09-18 19:30:00+00:00,True,Iowa,Kent State,30,7,Iowa,7,30,-23,0,16,23,0.6956521739130435,3,13,0.23076923076923078,1,2,0.5,6,47,1432,2,1,70,35.0,51,25.5,720,360.0,107,53.5,314,157.0,49,24.5,28,14.0,1034,517.0,50,25.0,8,4.0,1.0,0.5,18,9.0,35,17.5,3,1.5,3,1.5,11,5.5,108,54.0,3397,1698.5,2,1.0,0,0.0,2,1.0,4.0,2.0,1.0,0.5,8.0,4.0,11.0,5.5,0.0,0.0,19,9.5,0.5714285714285714,0.5142857142857142,1.0,6.728971962616822,6.408163265306122,0.5,35.0,25.5,9.5,360.0,157.0,517.0,2.0,0.5,4.0,5.5,1.0,35.0,25.5,9.5,360.0,157.0,517.0,2.0,0.5,4.0,5.5,1.0,0.5,0.5,False,True,1,1,1.0,60,60.0,10,10.0,494,494.0,62,62.0,204,204.0,19,19.0,14,14.0,698,698.0,31,31.0,7,7.0,1.0,1.0,11,11.0,17,17.0,3,3.0,3,3.0,9,9.0,98,98.0,1907,1907.0,0,0.0,0,0.0,0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,50,50.0,0.7368421052631579,0.6470588235294118,1.0,7.967741935483871,10.736842105263158,1,0,0.0,10,10.0,41,41.0,226,226.0,45,45.0,110,110.0,30,30.0,14,14.0,336,336.0,19,19.0,1,1.0,0.0,0.0,7,7.0,18,18.0,0,0.0,0,0.0,2,2.0,10,10.0,1490,1490.0,2,2.0,0,0.0,2,2.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,5.0,0.0,0.0,-31,-31.0,0.4666666666666667,0.3888888888888889,,5.022222222222222,3.6666666666666665
599,401282765,2021,4,regular,Kent State,Mid-American,away,16,0,1.0,106.0,0.0,6.0,10.0,5.0,0.0,1.0,1.0,2.0,5.0,0.0,51.0,1.0,0.0,2.0,30:04,0,1,1,9-84,3.2,47,150,9.3,19-33,308,458,1-5,4-16,27,,,,2021-09-25 19:30:00+00:00,True,Maryland,Kent State,37,16,Maryland,16,37,-21,0,19,33,0.5757575757575758,4,16,0.25,1,5,0.2,9,84,1804,3,1,77,25.666666666666668,81,27.0,799,266.3333333333333,148,49.333333333333336,499,166.33333333333334,72,24.0,44,14.666666666666666,1298,432.6666666666667,67,22.333333333333332,8,2.6666666666666665,2.0,0.6666666666666666,21,7.0,48,16.0,4,1.3333333333333333,5,1.6666666666666667,17,5.666666666666667,155,51.666666666666664,4829,1609.6666666666667,3,1.0,1,0.3333333333333333,2,0.6666666666666666,4.0,1.3333333333333333,4.0,1.3333333333333333,10.0,3.3333333333333335,17.0,5.666666666666667,0.0,0.0,-4,-1.3333333333333333,0.6111111111111112,0.4375,0.8,5.398648648648648,6.930555555555555,0.3333333333333333,25.666666666666668,27.0,-1.3333333333333333,266.3333333333333,166.33333333333334,432.6666666666667,1.3333333333333333,1.3333333333333333,3.3333333333333335,5.666666666666667,1.0,25.666666666666668,27.0,-1.3333333333333333,266.3333333333333,166.33333333333334,432.6666666666667,1.3333333333333333,1.3333333333333333,3.3333333333333335,5.666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,True,1,1,1.0,60,60.0,10,10.0,494,494.0,62,62.0,204,204.0,19,19.0,14,14.0,698,698.0,31,31.0,7,7.0,1.0,1.0,11,11.0,17,17.0,3,3.0,3,3.0,9,9.0,98,98.0,1907,1907.0,0,0.0,0,0.0,0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,50,50.0,0.7368421052631579,0.6470588235294118,1.0,7.967741935483871,10.736842105263158,2,0,0.0,17,8.5,71,35.5,305,152.5,86,43.0,295,147.5,53,26.5,30,15.0,600,300.0,36,18.0,1,0.5,1.0,0.5,10,5.0,31,15.5,1,0.5,2,1.0,8,4.0,57,28.5,2922,1461.0,3,1.5,1,0.5,2,1.0,2.0,1.0,4.0,2.0,5.0,2.5,11.0,5.5,0.0,0.0,-54,-27.0,0.5660377358490566,0.3225806451612903,0.5,3.546511627906977,5.566037735849057
600,401309562,2021,5,regular,Kent State,Mid-American,home,27,3,0.0,77.0,0.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,44.0,5.0,1.0,6.0,27:45,0,0,0,9-90,4.7,56,262,4.8,15-28,134,396,0-0,10-19,25,1.0,0.0,2.0,2021-10-02 19:30:00+00:00,True,Kent State,Bowling Green,27,20,Bowling Green,27,20,7,1,15,28,0.5357142857142857,10,19,0.5263157894736842,0,0,,9,90,1665,4,1,93,23.25,118,29.5,949,237.25,195,48.75,807,201.75,105,26.25,63,15.75,1756,439.0,94,23.5,8,2.0,3.0,0.75,25,6.25,64,16.0,5,1.25,10,2.5,26,6.5,239,59.75,6633,1658.25,4,1.0,2,0.5,2,0.5,5.0,1.25,4.0,1.0,12.0,3.0,22.0,5.5,0.0,0.0,-25,-6.25,0.6,0.390625,0.5,4.866666666666666,7.685714285714286,0.25,27.666666666666668,25.666666666666668,2.0,241.0,232.33333333333334,473.3333333333333,1.0,1.0,3.0,5.666666666666667,0.6666666666666666,23.25,29.5,-6.25,237.25,201.75,439.0,1.25,1.0,3.0,5.5,1.0,0.3333333333333333,0.25,True,False,1,1,1.0,60,60.0,10,10.0,494,494.0,62,62.0,204,204.0,19,19.0,14,14.0,698,698.0,31,31.0,7,7.0,1.0,1.0,11,11.0,17,17.0,3,3.0,3,3.0,9,9.0,98,98.0,1907,1907.0,0,0.0,0,0.0,0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,50,50.0,0.7368421052631579,0.6470588235294118,1.0,7.967741935483871,10.736842105263158,3,0,0.0,33,11.0,108,36.0,455,151.66666666666666,133,44.333333333333336,603,201.0,86,28.666666666666668,49,16.333333333333332,1058,352.6666666666667,63,21.0,1,0.3333333333333333,2.0,0.6666666666666666,14,4.666666666666667,47,15.666666666666666,2,0.6666666666666666,7,2.3333333333333335,17,5.666666666666667,141,47.0,4726,1575.3333333333333,4,1.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,3.0,1.0,4.0,1.3333333333333333,7.0,2.3333333333333335,16.0,5.333333333333333,0.0,0.0,-75,-25.0,0.5697674418604651,0.2978723404255319,0.2857142857142857,3.4210526315789473,7.011627906976744
601,401309565,2021,6,regular,Kent State,Mid-American,home,48,3,3.0,,,,12.0,2.0,0.0,2.0,0.0,,4.0,0.0,49.0,2.0,3.0,7.0,23:38,0,0,0,10-105,5.0,45,226,11.3,22-36,407,633,1-1,5-13,33,,,,2021-10-09 23:00:00+00:00,True,Kent State,Buffalo,48,38,Buffalo,48,38,10,1,22,36,0.6111111111111112,5,13,0.38461538461538464,1,1,1.0,10,105,1418,5,2,120,24.0,138,27.6,1211,242.2,251,50.2,941,188.2,133,26.6,78,15.6,2152,430.4,119,23.8,11,2.2,3.0,0.6,35,7.0,83,16.6,5,1.0,10,2.0,35,7.0,329,65.8,8298,1659.6,4,0.8,2,0.4,2,0.4,10.0,2.0,5.0,1.0,18.0,3.6,29.0,5.8,0.0,0.0,-18,-3.6,0.5864661654135338,0.42168674698795183,0.5,4.824701195219124,7.075187969924812,0.4,16.666666666666668,29.0,-12.333333333333334,163.66666666666666,209.0,372.6666666666667,2.0,1.3333333333333333,3.3333333333333335,6.0,0.6666666666666666,24.0,27.6,-3.6,242.2,188.2,430.4,2.0,1.0,3.6,5.8,0.8,0.3333333333333333,0.4,True,False,2,2,1.0,87,43.5,30,15.0,756,378.0,118,59.0,338,169.0,47,23.5,29,14.5,1094,547.0,56,28.0,10,5.0,1.0,0.5,21,10.5,36,18.0,3,1.5,3,1.5,18,9.0,188,94.0,3572,1786.0,0,0.0,0,0.0,0,0.0,7.0,3.5,1.0,0.5,11.0,5.5,13.0,6.5,0.0,0.0,57,28.5,0.6170212765957447,0.5833333333333334,1.0,6.406779661016949,7.191489361702128,3,0,0.0,33,11.0,108,36.0,455,151.66666666666666,133,44.333333333333336,603,201.0,86,28.666666666666668,49,16.333333333333332,1058,352.6666666666667,63,21.0,1,0.3333333333333333,2.0,0.6666666666666666,14,4.666666666666667,47,15.666666666666666,2,0.6666666666666666,7,2.3333333333333335,17,5.666666666666667,141,47.0,4726,1575.3333333333333,4,1.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,3.0,1.0,4.0,1.3333333333333333,7.0,2.3333333333333335,16.0,5.333333333333333,0.0,0.0,-75,-25.0,0.5697674418604651,0.2978723404255319,0.2857142857142857,3.4210526315789473,7.011627906976744
602,401309572,2021,7,regular,Kent State,Mid-American,away,31,2,2.0,240.0,0.0,10.0,5.0,,,,0.0,1.0,3.0,0.0,57.0,0.0,0.0,2.0,22:19,0,1,1,7-85,3.6,34,124,7.0,19-34,238,362,2-3,3-14,20,16.0,0.0,1.0,2021-10-16 19:30:00+00:00,True,Western Michigan,Kent State,64,31,Western Michigan,31,64,-33,0,19,34,0.5588235294117647,3,14,0.21428571428571427,2,3,0.6666666666666666,7,85,1339,6,3,168,28.0,176,29.333333333333332,1437,239.5,296,49.333333333333336,1348,224.66666666666666,169,28.166666666666668,100,16.666666666666668,2785,464.1666666666667,152,25.333333333333332,14,2.3333333333333335,6.0,1.0,40,6.666666666666667,96,16.0,6,1.0,11,1.8333333333333333,45,7.5,434,72.33333333333333,9716,1619.3333333333333,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,12.0,2.0,8.0,1.3333333333333333,25.0,4.166666666666667,33.0,5.5,0.0,0.0,-8,-1.3333333333333333,0.591715976331361,0.4166666666666667,0.5454545454545454,4.85472972972973,7.976331360946745,0.5,30.333333333333332,31.666666666666668,-1.3333333333333333,212.66666666666666,283.0,495.6666666666667,2.6666666666666665,1.3333333333333333,5.0,5.333333333333333,0.3333333333333333,31.6,27.0,4.6,242.2,247.6,489.8,2.0,1.4,4.4,5.6,0.4,0.6666666666666666,0.6,False,True,3,3,1.0,135,45.0,68,22.666666666666668,982,327.3333333333333,163,54.333333333333336,745,248.33333333333334,83,27.666666666666668,51,17.0,1727,575.6666666666666,89,29.666666666666668,13,4.333333333333333,4.0,1.3333333333333333,26,8.666666666666666,49,16.333333333333332,4,1.3333333333333333,4,1.3333333333333333,28,9.333333333333334,293,97.66666666666667,4990,1663.3333333333333,0,0.0,0,0.0,0,0.0,9.0,3.0,4.0,1.3333333333333333,18.0,6.0,17.0,5.666666666666667,0.0,0.0,67,22.333333333333332,0.6144578313253012,0.5306122448979592,1.0,6.024539877300613,8.975903614457831,3,0,0.0,33,11.0,108,36.0,455,151.66666666666666,133,44.333333333333336,603,201.0,86,28.666666666666668,49,16.333333333333332,1058,352.6666666666667,63,21.0,1,0.3333333333333333,2.0,0.6666666666666666,14,4.666666666666667,47,15.666666666666666,2,0.6666666666666666,7,2.3333333333333335,17,5.666666666666667,141,47.0,4726,1575.3333333333333,4,1.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,3.0,1.0,4.0,1.3333333333333333,7.0,2.3333333333333335,16.0,5.333333333333333,0.0,0.0,-75,-25.0,0.5697674418604651,0.2978723404255319,0.2857142857142857,3.4210526315789473,7.011627906976744
