mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,mean_test_log_loss,mean_train_log_loss
16.830013751983643,1.0353136256605853,4.046345074971517,0.14975549617653133,750,10,20,0.25,8,False,"{'model__n_estimators': 750, 'model__min_samples_split': 10, 'model__min_samples_leaf': 20, 'model__max_features': 0.25, 'model__max_depth': 8, 'model__bootstrap': False}",-0.5046041247866613,-0.5079003259461924,-0.5488575524456816,-0.5204540010595117,0.020129373794385095,11,-0.4217386729745083,-0.41900070868079237,-0.3966269250709348,-0.41245543557541176,0.011248123420113854,0.5204540010595117,0.41245543557541176
9.515671968460083,0.09914141706045451,4.640700658162435,0.4702190397844392,500,20,20,0.25,8,False,"{'model__n_estimators': 500, 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__max_features': 0.25, 'model__max_depth': 8, 'model__bootstrap': False}",-0.5044783509718036,-0.5081157276786947,-0.5490096410703115,-0.52053457324027,0.020189597045195632,12,-0.42167785134345687,-0.4190548145422573,-0.3966036299838036,-0.4124454319565059,0.011252913632236112,0.52053457324027,0.4124454319565059
10.887471516927084,0.15353007834626706,5.135445435841878,0.07909884468069157,750,10,10,sqrt,20,False,"{'model__n_estimators': 750, 'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': False}",-0.5053667282612067,-0.5070614371027826,-0.550132084817797,-0.5208534167272622,0.020714701918866034,13,-0.31235544597768466,-0.31398468626534537,-0.2976345203852585,-0.30799155087609614,0.007353668763270034,0.5208534167272622,0.30799155087609614
13.859331846237183,0.3431103267873601,2.7825492223103843,1.0295229017451548,750,10,5,0.25,30,True,"{'model__n_estimators': 750, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 0.25, 'model__max_depth': 30, 'model__bootstrap': True}",-0.5024281754874756,-0.5080556708743655,-0.5523318295275993,-0.5209385586298135,0.02231696319437586,14,-0.30452335074189696,-0.30579440309783734,-0.28848138590014,-0.29959971324662477,0.0078789506814287,0.5209385586298135,0.29959971324662477
25.44452691078186,0.49952369325311236,5.126515865325928,0.5596472599378937,750,5,20,sqrt,,False,"{'model__n_estimators': 750, 'model__min_samples_split': 5, 'model__min_samples_leaf': 20, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__bootstrap': False}",-0.5060164532876886,-0.5073841161645792,-0.54945520435862,-0.5209519246036293,0.02016259479051337,15,-0.3980890352865547,-0.3990592648478046,-0.3792494614293157,-0.3921325871878916,0.00911835267775356,0.5209519246036293,0.3921325871878916
21.276445229848225,2.9867902491562415,3.7943440278371177,1.2780608554479937,1000,10,2,0.25,8,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 0.25, 'model__max_depth': 8, 'model__bootstrap': False}",-0.5046630353986815,-0.5092829371154203,-0.5492675841460942,-0.5210711855533986,0.020026874330370915,16,-0.3642546936536097,-0.3609031840965428,-0.33744478944169914,-0.35420088906395053,0.011927092688242397,0.5210711855533986,0.35420088906395053
22.825252930323284,0.48723388759716363,3.9056639671325684,0.16237986612587993,750,5,10,0.25,30,False,"{'model__n_estimators': 750, 'model__min_samples_split': 5, 'model__min_samples_leaf': 10, 'model__max_features': 0.25, 'model__max_depth': 30, 'model__bootstrap': False}",-0.5047271014178875,-0.5050027130686096,-0.5538506427109031,-0.5211934857324667,0.023092371278284115,17,-0.2973171202377618,-0.2999155644452847,-0.28332251024928645,-0.29351839831077764,0.007287206968230765,0.5211934857324667,0.29351839831077764
14.600310564041138,0.66681386105558,5.239255587259929,0.426589172504916,300,10,15,sqrt,12,True,"{'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 15, 'model__max_features': 'sqrt', 'model__max_depth': 12, 'model__bootstrap': True}",-0.505915428407627,-0.5112925630122662,-0.5473828028484794,-0.5215302647561243,0.018411838374654654,18,-0.4252741085401506,-0.4251694683795768,-0.4046351987984415,-0.4183595919060563,0.009704705457321876,0.5215302647561243,0.4183595919060563
15.13873553276062,1.747116751637078,5.219641288121541,0.28313650748071245,500,20,10,0.25,20,False,"{'model__n_estimators': 500, 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 0.25, 'model__max_depth': 20, 'model__bootstrap': False}",-0.5045771135887592,-0.5055881641007396,-0.5545683381174021,-0.5215778719356337,0.023331433731516967,19,-0.2973242428393819,-0.30022537265552646,-0.283397593238566,-0.29364906957782483,0.007345008005592088,0.5215778719356337,0.29364906957782483
16.29537343978882,0.959839695575792,8.214203516642252,1.0988373000631992,1000,20,20,log2,,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': False}",-0.5079507123720676,-0.5105237650358037,-0.5483737973603001,-0.5222827582560572,0.018479031200380303,20,-0.4068344495967417,-0.4068788370732507,-0.3884618632384003,-0.4007250499694642,0.00867140143086165,0.5222827582560572,0.4007250499694642
27.573853413263958,0.43298680219004104,2.6299684047698975,1.118717918159357,750,30,2,0.5,16,True,"{'model__n_estimators': 750, 'model__min_samples_split': 30, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 16, 'model__bootstrap': True}",-0.5034469987989292,-0.5093348939311996,-0.5543516771456037,-0.5223778566252442,0.022736325212799578,21,-0.3425108909570362,-0.3464525964342619,-0.32581821892988844,-0.33826056877372884,0.00894402268723585,0.5223778566252442,0.33826056877372884
12.332643349965414,0.5088117420981781,3.191617965698242,0.140498214865132,500,20,10,log2,20,True,"{'model__n_estimators': 500, 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': True}",-0.5068097220881931,-0.5112441486824574,-0.5493239624304872,-0.5224592777337125,0.01908226921687282,22,-0.39519871978373455,-0.39489151151314406,-0.37655413887413924,-0.38888145672367264,0.008717632257019789,0.5224592777337125,0.38888145672367264
41.7039540608724,0.9875915351497043,5.025538921356201,0.7362684760286113,1000,20,20,0.5,12,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__max_features': 0.5, 'model__max_depth': 12, 'model__bootstrap': False}",-0.5061819510573302,-0.5022985612397616,-0.5589900484194897,-0.5224901869055273,0.025857946515821566,23,-0.36678105074045336,-0.3709387793087538,-0.3487572902082177,-0.3621590400858083,0.009627282466962993,0.5224901869055273,0.3621590400858083
15.096137762069702,1.373539620090318,8.986030658086142,0.14652708072499185,500,10,10,log2,,True,"{'model__n_estimators': 500, 'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': True}",-0.5068133225115207,-0.5113201837114703,-0.5493412569713999,-0.5224915877314635,0.01907452932035089,24,-0.3951544126109751,-0.39484430241723717,-0.37655623268424543,-0.3888516492374859,0.008695094143494172,0.5224915877314635,0.3888516492374859
18.53218960762024,0.21877821856333807,1.2731928825378418,0.4269092281421432,500,10,20,0.5,16,False,"{'model__n_estimators': 500, 'model__min_samples_split': 10, 'model__min_samples_leaf': 20, 'model__max_features': 0.5, 'model__max_depth': 16, 'model__bootstrap': False}",-0.5065166987707449,-0.5017005546882436,-0.5592964101686834,-0.5225045545425573,0.026089963475969476,25,-0.364350075760027,-0.3675919049515763,-0.34718270547114405,-0.3597082287275824,0.008955218730344876,0.5225045545425573,0.3597082287275824
22.501571337382,0.2065769399352593,3.2970678011576333,0.05837307698137346,1000,10,1,sqrt,8,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 8, 'model__bootstrap': False}",-0.5071245539426301,-0.5128612883745503,-0.547964451257418,-0.5226500978581995,0.018052514072394273,26,-0.3737884768944579,-0.370081719104304,-0.34786324410480984,-0.3639111467011906,0.011448039035453744,0.5226500978581995,0.3639111467011906
13.542368173599243,0.34733086270387087,1.9596874713897705,0.35530548591655714,500,20,2,0.25,16,True,"{'model__n_estimators': 500, 'model__min_samples_split': 20, 'model__min_samples_leaf': 2, 'model__max_features': 0.25, 'model__max_depth': 16, 'model__bootstrap': True}",-0.5043471121956588,-0.5111736987715381,-0.5526919859630931,-0.5227375989767634,0.021363513223322247,27,-0.32592150429419714,-0.32714455626675687,-0.30936480882096445,-0.3208102897939728,0.008108565021404546,0.5227375989767634,0.3208102897939728
13.144790808359781,0.6951977149174507,2.6141183376312256,0.8565564534256487,300,30,10,1.0,20,True,"{'model__n_estimators': 300, 'model__min_samples_split': 30, 'model__min_samples_leaf': 10, 'model__max_features': 1.0, 'model__max_depth': 20, 'model__bootstrap': True}",-0.5060365868376151,-0.5040385238913423,-0.5585295683113107,-0.522868226346756,0.02522956660902705,28,-0.3673274472831078,-0.3727581816477751,-0.35180675815362045,-0.3639641290281677,0.008877855179071997,0.522868226346756,0.3639641290281677
21.73203698794047,2.1896791757847653,3.9724911053975425,0.257957693024802,1000,20,5,sqrt,8,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 20, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 8, 'model__bootstrap': True}",-0.5070859193564109,-0.5135744939638643,-0.548434130173838,-0.5230315144980378,0.018156634462154278,29,-0.42549038008193385,-0.42294423534661124,-0.39934892937178096,-0.41592784826677537,0.011769059068829711,0.5230315144980378,0.41592784826677537
11.824387232462565,0.11939836817934542,6.027888933817546,0.10167131354401134,500,10,5,sqrt,8,True,"{'model__n_estimators': 500, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 8, 'model__bootstrap': True}",-0.5080626226950323,-0.5132763996351584,-0.5478660762264705,-0.5230683661855537,0.017663345944835155,30,-0.4121309129778635,-0.40830349489934453,-0.3851836759450813,-0.4018726946074298,0.01190391504845094,0.5230683661855537,0.4018726946074298
33.63871399561564,0.33560993878619244,6.328076521555583,0.057821491910400154,750,5,15,0.5,8,False,"{'model__n_estimators': 750, 'model__min_samples_split': 5, 'model__min_samples_leaf': 15, 'model__max_features': 0.5, 'model__max_depth': 8, 'model__bootstrap': False}",-0.5067850877999796,-0.5047096340758425,-0.5581467868424194,-0.5232138362394139,0.024715853959409388,31,-0.39276296416852025,-0.38832784541281307,-0.3640816912753371,-0.3817241669522235,0.012605826182138992,0.5232138362394139,0.3817241669522235
10.653005679448446,0.5423312469247697,6.235961675643921,0.3387955801384719,300,20,2,0.25,20,True,"{'model__n_estimators': 300, 'model__min_samples_split': 20, 'model__min_samples_leaf': 2, 'model__max_features': 0.25, 'model__max_depth': 20, 'model__bootstrap': True}",-0.505115731093945,-0.5122555279455041,-0.5537018682384828,-0.5236910424259773,0.021420106196932385,32,-0.3219482264890896,-0.32416891629555633,-0.30734096174457126,-0.3178193681764057,0.007464610586724928,0.5236910424259773,0.3178193681764057
15.39947501818339,0.2573315124292908,6.051169951756795,0.14396640493921106,500,5,1,0.25,12,True,"{'model__n_estimators': 500, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.25, 'model__max_depth': 12, 'model__bootstrap': True}",-0.5056455608761885,-0.5131800643080835,-0.5530686817881865,-0.5239647689908195,0.020808179330555975,33,-0.2535852773115025,-0.25382623682458716,-0.2315648201711786,-0.24632544476908944,0.01043780130940975,0.5239647689908195,0.24632544476908944
