id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff
401020673,2018,1,regular,2018-08-31T22:00:00.000Z,False,True,False,False,20628.0,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,42,"[7, 0, 28, 7]",0.10069975562117696,1553.0,1502.0,183,Syracuse,fbs,ACC,55,"[24, 10, 14, 7]",0.899300244378823,1341.0,1392.0,2.7679697627,https://www.youtube.com/watch?v=9KWOUJL0s00,,
401020672,2018,1,regular,2018-08-31T22:30:00.000Z,False,True,False,False,14357.0,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,51,"[13, 17, 14, 7]",0.9995510164694754,,,2405,Monmouth,fcs,Big South,17,"[0, 3, 7, 7]",0.0004489835305245826,,,0.565053273800001,,,
401013089,2018,1,regular,2018-08-31T23:00:00.000Z,False,True,False,False,26017.0,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,34,"[3, 14, 7, 10]",0.9973846191967987,1594.0,1633.0,349,Army,fbs,FBS Independents,14,"[0, 0, 14, 0]",0.0026153808032013393,1522.0,1483.0,1.69744162409999,https://www.youtube.com/watch?v=MBbw4OTY-i4,,
401012880,2018,1,regular,2018-08-31T23:00:00.000Z,False,True,False,False,73114.0,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,38,"[6, 14, 7, 11]",0.906183590742433,1623.0,1624.0,328,Utah State,fbs,Mountain West,31,"[7, 7, 10, 7]",0.09381640925756696,1475.0,1474.0,4.1366972475,https://www.youtube.com/watch?v=BtDvvMyLLAg,,
401030323,2018,1,regular,2018-09-01T00:35:00.000Z,False,True,False,False,,1930,Holt Arena,304,Idaho State,fcs,Big Sky,45,"[14, 17, 14, 0]",,,,2714,Western Colorado,ii,Rocky Mountain,10,"[0, 3, 7, 0]",,,,,,,
401022517,2018,1,regular,2018-09-01T01:00:00.000Z,False,True,False,False,17525.0,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,72,"[9, 21, 28, 14]",0.9999946772201084,,,2502,Portland State,fcs,Big Sky,19,"[9, 10, 0, 0]",5.322779891625551e-06,,,1.08662059399999,https://www.youtube.com/watch?v=eiXWWtKGd94,,
401022512,2018,1,regular,2018-09-01T01:00:00.000Z,False,True,False,False,40913.0,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,31,"[0, 9, 15, 7]",0.9937677403365777,1757.0,1789.0,21,San Diego State,fbs,Mountain West,10,"[7, 0, 3, 0]",0.006232259663422335,1584.0,1552.0,2.8895508744,https://www.youtube.com/watch?v=ZqxQVQVhqtE,,
401013354,2018,1,regular,2018-09-01T01:00:00.000Z,False,True,False,False,74145.0,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,34,"[7, 17, 3, 7]",0.9999658482595446,1852.0,1887.0,98,Western Kentucky,fbs,Conference USA,3,"[0, 0, 3, 0]",3.415174045540148e-05,1436.0,1401.0,0.2437023338,https://www.youtube.com/watch?v=OX6SNSLJTxs,,
401012680,2018,1,regular,2018-09-01T01:30:00.000Z,False,True,True,False,70158.0,3937,Sports Authority Field at Mile High,36,Colorado State,fbs,Mountain West,13,"[7, 3, 0, 3]",0.003935607921436278,1482.0,1401.0,38,Colorado,fbs,Pac-12,45,"[21, 7, 17, 0]",0.9960643920785637,1495.0,1576.0,3.41109204,https://www.youtube.com/watch?v=IVggtfJsL8w,,
401014977,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,26390.0,3895,Rice Stadium,242,Rice,fbs,Conference USA,27,"[7, 17, 3, 0]",0.05005196033053275,1164.0,1160.0,248,Houston,fbs,American Athletic,45,"[3, 14, 14, 14]",0.9499480396694673,1573.0,1577.0,3.9567502631,https://www.youtube.com/watch?v=G5fwDmKe9cg,,
401012820,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,40124.0,3754,High Point Solutions Stadium,164,Rutgers,fbs,Big Ten,35,"[7, 14, 7, 7]",0.9992581309620951,1231.0,1292.0,326,Texas State,fbs,Sun Belt,7,"[0, 0, 7, 0]",0.000741869037904852,1131.0,1070.0,1.11697903199999,https://www.youtube.com/watch?v=lB6s-pGlo04,,
401013065,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,86402.0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,63,"[28, 14, 14, 7]",0.9999928028169979,1875.0,1991.0,2226,Florida Atlantic,fbs,Conference USA,14,"[0, 0, 7, 7]",7.197183002127794e-06,1642.0,1526.0,0.451379604799999,https://www.youtube.com/watch?v=7oI3YL-nv_k,,
401013091,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,56073.0,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,24,"[0, 17, 0, 7]",0.839090960760694,1632.0,1640.0,256,James Madison,fcs,CAA,13,"[7, 0, 3, 3]",0.160909039239306,1474.0,1466.0,3.8739046233,https://www.youtube.com/watch?v=hTluPNefjSQ,,
401012872,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,True,False,47641.0,3719,Northwest Stadium,120,Maryland,fbs,Big Ten,34,"[14, 10, 0, 10]",0.9131500976054453,1302.0,1336.0,251,Texas,fbs,Big 12,29,"[7, 15, 7, 0]",0.0868499023945547,1657.0,1623.0,9.13837292739999,https://www.youtube.com/watch?v=kD6TOpVQ5i0,,
401012253,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,True,False,40333.0,3891,NRG Stadium,2641,Texas Tech,fbs,Big 12,27,"[7, 10, 10, 0]",0.007730744808323005,1518.0,1477.0,145,Ole Miss,fbs,SEC,47,"[24, 6, 7, 10]",0.992269255191677,1533.0,1574.0,3.6518173425,https://www.youtube.com/watch?v=aKDo9I4t61U,,
401012682,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,102169.0,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,77,"[21, 21, 14, 21]",0.9999435276188426,1915.0,1963.0,204,Oregon State,fbs,Pac-12,31,"[7, 7, 17, 0]",5.647238115735753e-05,1229.0,1181.0,0.1409114981,https://www.youtube.com/watch?v=0SaqgglJe_E,,
401012256,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,75126.0,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,49,"[14, 14, 14, 7]",0.9999813927842912,1572.0,1634.0,324,Coastal Carolina,fbs,Sun Belt,15,"[0, 3, 3, 9]",1.8607215708787983e-05,1315.0,1253.0,0.182912192500001,https://www.youtube.com/watch?v=j1z8dudbN9Y,,
401012804,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,31898.0,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,31,"[3, 0, 21, 7]",0.8340153107033903,1305.0,1305.0,2309,Kent State,fbs,Mid-American,24,"[7, 10, 7, 0]",0.1659846892966097,1129.0,1129.0,6.71988011069999,https://www.youtube.com/watch?v=2uMx20-ZiOE,,
401013072,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,42219.0,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,55,"[17, 21, 17, 0]",0.9999921756502518,,,2582,Southern,fcs,SWAC,7,"[0, 7, 0, 0]",7.824349748219994e-06,,,0.0225499731999999,https://www.youtube.com/watch?v=FC5iJjIe1X0,,
401019473,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,32357.0,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,17,"[3, 7, 7, 0]",0.08018018010651985,,,222,Villanova,fcs,CAA,19,"[13, 0, 0, 6]",0.9198198198934802,,,6.43306846939999,https://www.youtube.com/watch?v=2WuHl4W40Nw,,
401013088,2018,1,regular,2018-09-01T16:20:00.000Z,False,True,False,False,80048.0,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,48,"[10, 17, 14, 7]",0.9999840784279569,,,231,Furman,fcs,Southern,7,"[0, 0, 0, 7]",1.59215720431094e-05,,,0.0250883832000001,https://www.youtube.com/watch?v=XA6HmGetYJs,,
401013090,2018,1,regular,2018-09-01T16:30:00.000Z,False,True,False,False,39719.0,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,41,"[7, 13, 21, 0]",0.9999959877845358,,,2016,Alcorn State,fcs,SWAC,0,"[0, 0, 0, 0]",4.01221546419972e-06,,,0.0701338293999992,https://www.youtube.com/watch?v=n2MfSy_7yOU,,
401030355,2018,1,regular,2018-09-01T16:30:00.000Z,False,True,False,False,,3741,Goodman Stadium,2329,Lehigh,fcs,Patriot,21,"[0, 14, 7, 0]",,,,2598,Saint Francis,fcs,NEC,19,"[7, 3, 3, 6]",,,,,,,
401030589,2018,1,regular,2018-09-01T17:00:00.000Z,False,True,True,False,,3691,D. B. Milne Field,294,Jacksonville,fcs,Pioneer,63,"[14, 21, 28, 0]",,,,395,St. Augustine's,ii,CIAA,14,"[0, 7, 0, 7]",,,,,,,
401013087,2018,1,regular,2018-09-01T17:00:00.000Z,False,True,False,False,30112.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,55,"[14, 34, 0, 7]",0.9998255691998653,1610.0,1675.0,113,Massachusetts,fbs,FBS Independents,21,"[7, 0, 0, 14]",0.00017443080013468393,1378.0,1313.0,0.6622090949,https://www.youtube.com/watch?v=Rtj-zNHEd0c,,
401029889,2018,1,regular,2018-09-01T17:00:00.000Z,False,True,False,True,,3617,Andy Kerr Stadium,2142,Colgate,fcs,Patriot,24,"[14, 10, 0, 0]",,,,107,Holy Cross,fcs,Patriot,17,"[0, 0, 3, 14]",,,,,,,
401030574,2018,1,regular,2018-09-01T17:00:00.000Z,False,True,False,False,,3988,Welcome Stadium,2168,Dayton,fcs,Pioneer,49,"[21, 7, 14, 7]",,,,2523,Robert Morris,fcs,NEC,28,"[7, 7, 7, 7]",,,,,,,
401030595,2018,1,regular,2018-09-01T17:00:00.000Z,False,True,False,False,,36,Leonidoff Field,2368,Marist,fcs,Pioneer,14,"[0, 0, 7, 7]",,,,46,Georgetown,fcs,Patriot,39,"[11, 0, 21, 7]",,,,,,,
401030183,2018,1,regular,2018-09-01T18:00:00.000Z,False,True,False,False,,844,Stambaugh Stadium,2754,Youngstown State,fcs,MVFC,21,"[7, 0, 14, 0]",,,,2086,Butler,fcs,Pioneer,23,"[7, 0, 0, 16]",,,,,,,
401030551,2018,1,regular,2018-09-01T18:00:00.000Z,False,True,False,False,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,fcs,NEC,45,"[14, 21, 7, 3]",,,,209,Lock Haven,ii,Pennsylvania State Athletic,0,"[0, 0, 0, 0]",,,,,,,
401022514,2018,1,regular,2018-09-01T18:00:00.000Z,False,True,False,False,33415.0,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,38,"[14, 10, 0, 14]",0.9999947029448708,,,2619,Stony Brook,fcs,CAA,0,"[0, 0, 0, 0]",5.297055129194206e-06,,,0.8860730608,https://www.youtube.com/watch?v=gM086JZoh68,,
401020675,2018,1,regular,2018-09-01T18:00:00.000Z,False,True,False,False,18275.0,3876,Peden Stadium,195,Ohio,fbs,Mid-American,38,"[3, 14, 14, 7]",0.4527258093446935,,,47,Howard,fcs,MEAC,32,"[10, 12, 7, 3]",0.5472741906553065,,,3.8302068262,,,
401030536,2018,1,regular,2018-09-01T19:00:00.000Z,False,True,False,False,,3661,Bulldog Stadium,2803,Bryant,fcs,NEC,41,"[14, 13, 7, 7]",,,,2441,New Haven,ii,Northeast 10,31,"[7, 6, 3, 15]",,,,,,,
401012251,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,49138.0,3683,Kroger Field,96,Kentucky,fbs,SEC,35,"[7, 14, 7, 7]",0.9948967001914114,1453.0,1482.0,2117,Central Michigan,fbs,Mid-American,20,"[3, 17, 0, 0]",0.0051032998085885906,1424.0,1395.0,5.87733304869999,,,
401012248,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,True,False,70103.0,5348,Mercedes-Benz Stadium,2,Auburn,fbs,SEC,21,"[9, 6, 0, 6]",0.6081821946558714,1829.0,1840.0,264,Washington,fbs,Pac-12,16,"[3, 10, 0, 3]",0.3918178053441286,1839.0,1828.0,7.48070415839999,https://www.youtube.com/watch?v=9RBQOKEFC0c,,
401029744,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,,3714,Fargodome,2449,North Dakota State,fcs,MVFC,49,"[7, 21, 14, 7]",,,,13,Cal Poly,fcs,Big Sky,3,"[3, 0, 0, 0]",,,,,,,
401013349,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,105232.0,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,45,"[7, 3, 14, 14, 7]",0.980509601522245,1923.0,1918.0,2026,App State,fbs,Sun Belt,38,"[10, 0, 0, 28, 0]",0.019490398477755022,1652.0,1657.0,6.47689498139999,https://www.youtube.com/watch?v=aMSClbb0CXw,,
401012683,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,24131.0,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,19,"[2, 14, 3, 0]",0.005358724710402157,1572.0,1513.0,265,Washington State,fbs,Pac-12,41,"[10, 3, 7, 21]",0.9946412752895979,1552.0,1611.0,7.1429531895,https://www.youtube.com/watch?v=TBzMy1k0cSA,,
401012257,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,True,False,66793.0,3628,Bank of America Stadium,2633,Tennessee,fbs,SEC,14,"[0, 7, 7, 0]",0.004273317866598812,1411.0,1367.0,277,West Virginia,fbs,Big 12,40,"[10, 3, 20, 7]",0.9957266821334012,1568.0,1612.0,2.82384215719999,https://www.youtube.com/watch?v=wASVliw-Jrg,,
401012250,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,92746.0,3917,Sanford Stadium,61,Georgia,fbs,SEC,45,"[17, 21, 7, 0]",0.999992203255419,,,2046,Austin Peay,fcs,OVC,0,"[0, 0, 0, 0]",7.796744580956805e-06,,,0.0234045444000003,https://www.youtube.com/watch?v=Os0jOlTmAP4,,
401013092,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,34486.0,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,33,"[19, 14, 0, 0]",0.9997365885384938,,,399,UAlbany,fcs,CAA,7,"[7, 0, 0, 0]",0.0002634114615062133,,,0.2208688393,https://www.youtube.com/watch?v=PeUrYFpqo_A,,
401012862,2018,1,regular,2018-09-01T19:40:00.000Z,False,True,False,False,67510.0,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,33,"[0, 3, 14, 16]",0.9987837404630044,1712.0,1756.0,2459,Northern Illinois,fbs,Mid-American,7,"[0, 0, 0, 7]",0.0012162595369955564,1515.0,1471.0,3.0460114328,https://www.youtube.com/watch?v=mn8JsJKjexY,,
401030208,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,,3856,Nottingham Field,2458,Northern Colorado,fcs,Big Sky,14,"[0, 0, 0, 14]",,,,2377,McNeese,fcs,Southland,17,"[10, 7, 0, 0]",,,,,,,
401012678,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,58708.0,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,43,"[6, 13, 0, 24]",0.9967409790322357,1713.0,1730.0,2439,UNLV,fbs,Mountain West,21,"[7, 7, 0, 7]",0.0032590209677643145,1350.0,1333.0,2.4032706517,https://www.youtube.com/watch?v=-YUtG0OfcLs,,
401012247,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,63342.0,3887,Razorback Stadium,8,Arkansas,fbs,SEC,55,"[10, 28, 10, 7]",0.9967431808920783,,,2197,Eastern Illinois,fcs,OVC,20,"[0, 6, 7, 7]",0.003256819107921749,,,0.179641016199999,https://www.youtube.com/watch?v=gJr3StoaNTM,,
401012255,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,44019.0,3838,Memorial Stadium,142,Missouri,fbs,SEC,51,"[14, 24, 10, 3]",0.995968150359603,,,2630,UT Martin,fcs,OVC,14,"[0, 7, 7, 0]",0.004031849640397045,,,0.0905773775999997,https://www.youtube.com/watch?v=VuzsUbOUlC0,,
401012684,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,42168.0,3831,California Memorial Stadium,25,California,fbs,Pac-12,24,"[7, 10, 7, 0]",0.8968200177849878,1556.0,1560.0,153,North Carolina,fbs,ACC,17,"[0, 0, 3, 14]",0.10317998221501223,1461.0,1457.0,3.2874759002,https://www.youtube.com/watch?v=2FHV0wgV0CE,,
401037010,2018,1,regular,2018-09-01T20:05:00.000Z,False,True,False,False,,3906,Roos Field,331,Eastern Washington,fcs,Big Sky,58,"[20, 14, 10, 14]",,,,2120,Central Washington,ii,Great Northwest,13,"[0, 13, 0, 0]",,,,,,,
401030506,2018,1,regular,2018-09-01T21:00:00.000Z,False,True,False,False,,3650,Bragg Memorial Stadium,50,Florida A&M,fcs,MEAC,41,"[7, 13, 13, 8]",,,,2232,Fort Valley State,ii,SIAC,7,"[0, 7, 0, 0]",,,,,,,
401030604,2018,1,regular,2018-09-01T21:00:00.000Z,False,True,False,False,,716,Torero Stadium,301,San Diego,fcs,Pioneer,38,"[21, 7, 10, 0]",,,,2703,Western New Mexico,ii,Lone Star,9,"[0, 3, 6, 0]",,,,,,,
401019472,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,31217.0,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,34,"[7, 17, 7, 3]",0.9999637417382397,,,2210,Elon,fcs,CAA,14,"[0, 0, 7, 7]",3.6258261760346855e-05,,,0.5439158967,https://www.youtube.com/watch?v=A_OJM2hCXbc,,
401029986,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,fcs,Big South,52,"[7, 28, 10, 7]",,,,2336,Limestone,ii,South Atlantic,17,"[10, 0, 0, 7]",,,,,,,
