id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff
400952295,2017,1,regular,2017-08-31T22:00:00.000Z,False,True,False,False,,3774.0,Jayne Stadium,2413,Morehead State,fcs,Pioneer,56,"[7, 28, 14, 7]",,,,3077,Kentucky Christian,,,14,"[0, 7, 7, 0]",,,,,,,
400937445,2017,1,regular,2017-08-31T22:30:00.000Z,False,True,False,False,22643.0,3630.0,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,51,"[16, 21, 14, 0]",0.999968620459604,,,2506,Presbyterian,fcs,Big South,7,"[0, 0, 0, 7]",3.137954039600377e-05,,,0.044777988699999,https://www.youtube.com/watch?v=OU6GBaIr2mA,,
400951095,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,,3962.0,Tucker Stadium,2635,Tennessee Tech,fcs,OVC,14,"[0, 0, 0, 14]",,,,2710,Western Illinois,fcs,MVFC,41,"[3, 7, 24, 7]",,,,,,,
400941787,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,30831.0,3854.0,Nippert Stadium,2132,Cincinnati,fbs,American Athletic,26,"[0, 14, 6, 6]",0.9723743407060955,,,2046,Austin Peay,fcs,OVC,14,"[0, 7, 0, 7]",0.02762565929390448,,,0.662238675899999,https://www.youtube.com/watch?v=GKSN_xFJs4s,,
400950977,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,True,,3688.0,Wildcat Stadium,160,New Hampshire,fcs,CAA,24,"[14, 3, 0, 7]",,,,311,Maine,fcs,CAA,23,"[7, 3, 7, 6]",,,,,,,
400950922,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,,3925.0,Seibert Stadium,2535,Samford,fcs,Southern,28,"[0, 7, 14, 7]",,,,338,Kennesaw State,fcs,Big South,23,"[0, 10, 0, 13]",,,,,,,
400951138,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,,3829.0,Memorial Stadium,282,Indiana State,fcs,MVFC,20,"[7, 0, 3, 10]",,,,2197,Eastern Illinois,fcs,OVC,22,"[13, 3, 0, 6]",,,,,,,
400944826,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,24333.0,4246.0,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,10,"[0, 3, 0, 7]",0.06289087522313086,,,2634,Tennessee State,fcs,OVC,17,"[3, 7, 7, 0]",0.9371091247768691,,,5.40758179119999,,,
400952263,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,,3629.0,Barker-Lane Stadium,2097,Campbell,fcs,Pioneer,70,"[35, 14, 14, 7]",,,,291,Methodist,iii,USA South,0,"[0, 0, 0, 0]",,,,,,,
400950950,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,,3695.0,Delaware Stadium,48,Delaware,fcs,CAA,22,"[2, 6, 7, 7]",,,,2169,Delaware State,fcs,MEAC,3,"[0, 3, 0, 0]",,,,,,,
400953935,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,,3909.0,Roy Stewart Stadium,93,Murray State,fcs,OVC,67,"[22, 24, 14, 7]",,,,2316,Kentucky Wesleyan,ii,Great Midwest Athletic,7,"[0, 0, 7, 0]",,,,,,,
400951322,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,,3748.0,Graham Stadium,2630,UT Martin,fcs,OVC,36,"[13, 0, 9, 14]",,,,2134,Clarion,ii,Pennsylvania State Athletic,0,"[0, 0, 0, 0]",,,,,,,
400951381,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,,4417.0,Five Star Stadium at the Moye Complex,2382,Mercer,fcs,Southern,48,"[14, 13, 21, 0]",,,,294,Jacksonville,fcs,Pioneer,7,"[0, 0, 0, 7]",,,,,,,
400944889,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,22104.0,3739.0,Glass Bowl,2649,Toledo,fbs,Mid-American,47,"[13, 6, 21, 7]",0.9994782858262292,,,2210,Elon,fcs,CAA,13,"[0, 7, 0, 6]",0.000521714173770782,,,0.124191380199999,,,
400944890,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,16311.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,30,"[0, 13, 0, 8, 3, 0, 6]",0.9736120657573305,,,227,Rhode Island,fcs,CAA,27,"[0, 0, 7, 14, 3, 0, 3]",0.026387934242669497,,,3.8597809629,https://www.youtube.com/watch?v=CxVSq6-KsO8,,
400935230,2017,1,regular,2017-08-31T23:00:00.000Z,False,True,False,False,43224.0,3953.0,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,17,"[14, 0, 0, 3]",0.7601594371048045,1601.0,1593.0,2084,Buffalo,fbs,Mid-American,7,"[7, 0, 0, 0]",0.2398405628951955,1220.0,1228.0,2.06379151719999,https://www.youtube.com/watch?v=drer1-cF7Ys,,
400934493,2017,1,regular,2017-08-31T23:30:00.000Z,False,True,False,False,56790.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,59,"[21, 17, 14, 7]",0.999993988642031,1727.0,1817.0,202,Tulsa,fbs,American Athletic,24,"[0, 17, 0, 7]",6.01135796896024e-06,1665.0,1575.0,0.750718491999999,https://www.youtube.com/watch?v=G-iCSlkx9lE,,
400935248,2017,1,regular,2017-08-31T23:30:00.000Z,False,True,False,False,45905.0,587.0,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,37,"[0, 17, 10, 10]",0.9983942743836378,,,155,North Dakota,fcs,Big Sky,16,"[3, 6, 0, 7]",0.0016057256163621858,,,1.79450451739999,https://www.youtube.com/watch?v=7rsev3rZ_vA,,
400941788,2017,1,regular,2017-08-31T23:30:00.000Z,False,True,False,False,24435.0,3892.0,Pratt & Whitney Stadium,41,UConn,fbs,American Athletic,27,"[7, 0, 7, 13]",0.6977040855852493,,,107,Holy Cross,fcs,Patriot,20,"[3, 17, 0, 0]",0.3022959144147507,,,6.98379301149999,https://www.youtube.com/watch?v=kF6pfXmubDw,,
400935229,2017,1,regular,2017-09-01T00:00:00.000Z,False,True,False,True,52929.0,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,21,"[7, 7, 7, 0]",0.0066450742368794734,1511.0,1487.0,194,Ohio State,fbs,Big Ten,49,"[3, 10, 22, 14]",0.9933549257631206,1966.0,1990.0,4.2874359267,https://www.youtube.com/watch?v=mV5I0z01yaw,,
400933828,2017,1,regular,2017-09-01T00:00:00.000Z,False,True,True,False,36055.0,3983.0,War Memorial Stadium (AR),8,Arkansas,fbs,SEC,49,"[7, 14, 14, 14]",0.9999642646660768,,,50,Florida A&M,fcs,MEAC,7,"[0, 0, 0, 7]",3.5735333923203605e-05,,,0.0379222779999998,https://www.youtube.com/watch?v=xMYHfZ87s4c,,
400952339,2017,1,regular,2017-09-01T00:00:00.000Z,False,True,False,True,,3779.0,Manning Field at John L. Guidry Stadium,2447,Nicholls,fcs,Southland,37,"[7, 0, 14, 16]",,,,2377,McNeese,fcs,Southland,35,"[6, 3, 13, 13]",,,,,,,
400951086,2017,1,regular,2017-09-01T00:00:00.000Z,False,True,False,False,,5237.0,Dana J. Dykhouse Stadium,2571,South Dakota State,fcs,MVFC,51,"[20, 14, 14, 3]",,,,2184,Duquesne,fcs,NEC,13,"[0, 7, 6, 0]",,,,,,,
400950829,2017,1,regular,2017-09-01T00:30:00.000Z,False,True,False,False,,1930.0,Holt Arena,304,Idaho State,fcs,Big Sky,37,"[0, 3, 13, 21]",,,,2848,Western Oregon,ii,Great Northwest,6,"[3, 3, 0, 0]",,,,,,,
400944827,2017,1,regular,2017-09-01T01:00:00.000Z,False,True,False,False,10526.0,3791.0,Kibbie Dome,70,Idaho,fbs,Sun Belt,28,"[0, 14, 7, 7]",0.9982723080798911,,,16,Sacramento State,fcs,Big Sky,6,"[0, 6, 0, 0]",0.0017276919201089092,,,1.70511981489999,https://www.youtube.com/watch?v=Nu32ahM02Ww,,
400941789,2017,1,regular,2017-09-01T01:20:00.000Z,False,True,False,False,10263.0,3805.0,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,37,"[7, 13, 17, 0]",0.06756477869351514,1638.0,1622.0,2433,UL Monroe,fbs,Sun Belt,29,"[7, 0, 7, 15]",0.9324352213064848,1142.0,1158.0,0.7632561134,https://www.youtube.com/watch?v=mgXfjdOgFPs,,
400935247,2017,1,regular,2017-09-01T02:30:00.000Z,False,True,False,False,46596.0,3947.0,Mountain America Stadium,9,Arizona State,fbs,Pac-12,37,"[14, 0, 16, 7]",0.809902648803722,1411.0,1408.0,166,New Mexico State,fbs,Sun Belt,31,"[0, 13, 0, 18]",0.19009735119627802,1193.0,1196.0,1.41620437,https://www.youtube.com/watch?v=EJvIME6eA8U,,
400934570,2017,1,regular,2017-09-01T22:00:00.000Z,False,True,False,False,22333.0,3841.0,Michie Stadium,349,Army,fbs,FBS Independents,64,"[21, 13, 17, 13]",0.9999941504924513,,,2230,Fordham,fcs,Patriot,6,"[0, 6, 0, 0]",5.849507548671973e-06,,,0.455621305299999,https://www.youtube.com/watch?v=lS_6V7HPTZs,,
400944891,2017,1,regular,2017-09-01T22:30:00.000Z,False,True,False,False,12823.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,24,"[14, 3, 7, 0]",0.9988039009494736,1305.0,1332.0,2429,Charlotte,fbs,Conference USA,7,"[7, 0, 0, 0]",0.0011960990505264224,1193.0,1166.0,2.5541419407,,,
400937451,2017,1,regular,2017-09-01T23:00:00.000Z,False,True,False,False,30273.0,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,50,"[21, 10, 13, 6]",0.9999119756940533,,,2115,Central Connecticut,fcs,NEC,7,"[0, 0, 7, 0]",8.802430594667676e-05,,,0.0352921869999993,https://www.youtube.com/watch?v=nDPlWMm4YXg,,
400980886,2017,1,regular,2017-09-01T23:00:00.000Z,False,True,False,False,,4727.0,McLane Stadium,2534,Sam Houston,fcs,Southland,48,"[6, 35, 7, 0]",,,,257,Richmond,fcs,CAA,34,"[6, 14, 7, 7]",,,,,,,
400935250,2017,1,regular,2017-09-02T00:00:00.000Z,False,True,False,False,46093.0,3754.0,High Point Solutions Stadium,164,Rutgers,fbs,Big Ten,14,"[7, 0, 0, 7]",0.023440452514300884,1169.0,1197.0,264,Washington,fbs,Pac-12,30,"[3, 7, 10, 10]",0.9765595474856991,1913.0,1885.0,1.99908338819999,https://www.youtube.com/watch?v=bbkeb4T_OCI,,
400938592,2017,1,regular,2017-09-02T00:00:00.000Z,False,True,False,False,28481.0,3715.0,FAU Stadium,2226,Florida Atlantic,fbs,Conference USA,19,"[3, 7, 3, 6]",0.004956383339366358,1214.0,1199.0,2426,Navy,fbs,American Athletic,42,"[7, 14, 14, 7]",0.9950436166606337,1632.0,1647.0,3.0463185635,https://www.youtube.com/watch?v=USvV56nnXNE,,
400935249,2017,1,regular,2017-09-02T00:00:00.000Z,False,True,True,False,73932.0,3937.0,Sports Authority Field at Mile High,38,Colorado,fbs,Pac-12,17,"[10, 7, 0, 0]",0.86885377332543,1599.0,1636.0,36,Colorado State,fbs,Mountain West,3,"[0, 3, 0, 0]",0.13114622667457,1613.0,1576.0,2.88936877229999,,,
400935231,2017,1,regular,2017-09-02T01:00:00.000Z,False,True,False,False,75324.0,347.0,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,59,"[0, 10, 28, 21]",0.9999820783999112,1779.0,1873.0,328,Utah State,fbs,Mountain West,10,"[10, 0, 0, 0]",1.7921600088843803e-05,1386.0,1292.0,1.998216551,https://www.youtube.com/watch?v=50wIoPqfm0M,,
400937446,2017,1,regular,2017-09-02T01:30:00.000Z,False,True,False,False,16421.0,3764.0,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,20,"[3, 7, 7, 3]",0.3516079370237546,1479.0,1470.0,103,Boston College,fbs,ACC,23,"[3, 10, 7, 3]",0.6483920629762454,1411.0,1420.0,9.9766619052,https://www.youtube.com/watch?v=RDNMdjng1is,,
400935237,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,101684.0,3632.0,Beaver Stadium,213,Penn State,fbs,Big Ten,52,"[14, 21, 10, 7]",0.9999955365303524,1746.0,1844.0,2006,Akron,fbs,Mid-American,0,"[0, 0, 0, 0]",4.4634696475531754e-06,1309.0,1211.0,0.2654555818,https://www.youtube.com/watch?v=-AK_Sw_JrI4,,
400935233,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,68075.0,3793.0,Kinnick Stadium,2294,Iowa,fbs,Big Ten,24,"[0, 14, 7, 3]",0.9978269281600772,1607.0,1639.0,2751,Wyoming,fbs,Mountain West,3,"[0, 3, 0, 0]",0.002173071839922769,1429.0,1397.0,2.3641964354,https://www.youtube.com/watch?v=M5YfiANcJ0k,,
400934495,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,88396.0,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,41,"[7, 7, 20, 7]",0.36423101222583876,1540.0,1503.0,120,Maryland,fbs,Big Ten,51,"[14, 16, 7, 14]",0.6357689877741612,1369.0,1406.0,6.760300802,https://www.youtube.com/watch?v=sRz22uLDUsg,,
400937447,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,80121.0,3836.0,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,56,"[21, 7, 21, 7]",0.9999903886684554,1977.0,2043.0,2309,Kent State,fbs,Mid-American,3,"[0, 3, 0, 0]",9.611331544645552e-06,1265.0,1199.0,0.0566035264999998,https://www.youtube.com/watch?v=FHsG0E0Dnd0,,
400935234,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,71202.0,3936.0,Spartan Stadium,127,Michigan State,fbs,Big Ten,35,"[0, 14, 21, 0]",0.9999933663513,1572.0,1610.0,189,Bowling Green,fbs,Mid-American,10,"[3, 0, 0, 7]",6.633648700016259e-06,1348.0,1310.0,2.13648702639999,https://www.youtube.com/watch?v=9QazVYE1qvc,,
400933836,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,50131.0,3838.0,Memorial Stadium,142,Missouri,fbs,SEC,72,"[20, 28, 10, 14]",0.9995288183216524,,,2623,Missouri State,fcs,MVFC,43,"[21, 14, 0, 8]",0.0004711816783475875,,,0.666189957699999,https://www.youtube.com/watch?v=S6YClFsDE18,,
400951234,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,,3777.0,Joe Walton Stadium,2523,Robert Morris,fcs,NEC,13,"[0, 3, 7, 3]",,,,2168,Dayton,fcs,Pioneer,10,"[7, 3, 0, 0]",,,,,,,
400951246,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,,3694.0,DeGol Field,2598,Saint Francis,fcs,NEC,69,"[24, 21, 3, 21]",,,,209,Lock Haven,ii,Pennsylvania State Athletic,3,"[0, 3, 0, 0]",,,,,,,
400935232,2017,1,regular,2017-09-02T16:00:00.000Z,False,True,False,False,42505.0,3832.0,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,24,"[6, 10, 0, 8]",0.6889897344189168,1317.0,1318.0,2050,Ball State,fbs,Mid-American,21,"[7, 0, 14, 0]",0.31101026558108325,1320.0,1319.0,7.67452287719999,https://www.youtube.com/watch?v=uqgEketaZT4,,
400935256,2017,1,regular,2017-09-02T16:20:00.000Z,False,True,False,False,49500.0,3787.0,Kenan Stadium,153,North Carolina,fbs,ACC,30,"[7, 10, 7, 6]",0.9135361419727495,1666.0,1647.0,25,California,fbs,Pac-12,35,"[7, 7, 7, 14]",0.08646385802725054,1521.0,1540.0,7.4000463119,https://www.youtube.com/watch?v=7Uffsn8Asgk,,
400937449,2017,1,regular,2017-09-02T16:30:00.000Z,False,True,False,False,50454.0,3948.0,Hard Rock Stadium,2390,Miami,fbs,ACC,41,"[3, 21, 14, 3]",0.9997830521974,,,2065,Bethune-Cookman,fcs,MEAC,13,"[3, 3, 7, 0]",0.00021694780259995383,,,0.1458579545,https://www.youtube.com/watch?v=pNzsK70Jz5E,,
400951014,2017,1,regular,2017-09-02T16:30:00.000Z,False,True,False,False,,3741.0,Goodman Stadium,2329,Lehigh,fcs,Patriot,35,"[7, 7, 14, 7]",,,,222,Villanova,fcs,CAA,38,"[7, 21, 7, 3]",,,,,,,
400937450,2017,1,regular,2017-09-02T17:00:00.000Z,False,True,False,False,40012.0,3752.0,Acrisure Stadium,221,Pittsburgh,fbs,ACC,28,"[14, 7, 0, 0, 7]",0.8821781246737432,,,2754,Youngstown State,fcs,MVFC,21,"[0, 0, 7, 14, 0]",0.11782187532625676,,,3.64610551059999,https://www.youtube.com/watch?v=HAVs63yfMIY,,
400935254,2017,1,regular,2017-09-02T18:00:00.000Z,False,True,False,False,34737.0,3893.0,Reser Stadium,204,Oregon State,fbs,Pac-12,35,"[7, 7, 14, 7]",0.9018877426794504,,,2502,Portland State,fcs,Big Sky,32,"[6, 0, 20, 6]",0.09811225732054962,,,5.1827268824,https://www.youtube.com/watch?v=rDxForalcdU,,
400945246,2017,1,regular,2017-09-02T18:00:00.000Z,False,True,False,False,37286.0,3713.0,Falcon Stadium,2005,Air Force,fbs,Mountain West,62,"[14, 21, 14, 13]",0.9999962465511093,,,2678,VMI,fcs,Southern,0,"[0, 0, 0, 0]",3.7534488906976193e-06,,,0.0982826487,,,
400933837,2017,1,regular,2017-09-02T19:00:00.000Z,False,True,True,False,50367.0,3628.0,Bank of America Stadium,2579,South Carolina,fbs,SEC,35,"[14, 7, 14, 0]",0.2440555429063998,1452.0,1477.0,152,NC State,fbs,ACC,28,"[14, 7, 0, 7]",0.7559444570936003,1583.0,1558.0,5.2762581777,https://www.youtube.com/watch?v=HusfFe8Kszg,,
400950837,2017,1,regular,2017-09-02T19:00:00.000Z,False,True,False,False,,3987.0,Washington-Grizzly Stadium,149,Montana,fcs,Big Sky,45,"[10, 7, 7, 21]",,,,2674,Valparaiso,fcs,Pioneer,23,"[6, 7, 0, 10]",,,,,,,
400950937,2017,1,regular,2017-09-02T19:00:00.000Z,False,True,False,False,,5389.0,Kessler Stadium,2405,Monmouth,fcs,Big South,31,"[0, 7, 14, 10]",,,,322,Lafayette,fcs,Patriot,12,"[0, 0, 6, 6]",,,,,,,
400951211,2017,1,regular,2017-09-02T19:00:00.000Z,False,True,False,False,,3661.0,Bulldog Stadium,2803,Bryant,fcs,NEC,49,"[3, 7, 10, 29]",,,,2771,Merrimack,ii,Northeast 10,41,"[14, 7, 7, 13]",,,,,,,
400951069,2017,1,regular,2017-09-02T19:30:00.000Z,False,True,False,False,,3714.0,Fargodome,2449,North Dakota State,fcs,MVFC,72,"[30, 14, 21, 7]",,,,2400,Mississippi Valley State,fcs,SWAC,7,"[0, 7, 0, 0]",,,,,,,
400933830,2017,1,regular,2017-09-02T19:30:00.000Z,False,True,True,False,75802.0,3687.0,AT&T Stadium,57,Florida,fbs,SEC,17,"[3, 14, 0, 0]",0.009529991439432206,1665.0,1658.0,130,Michigan,fbs,Big Ten,33,"[10, 3, 13, 7]",0.9904700085605678,1922.0,1929.0,5.5379279086,https://www.youtube.com/watch?v=WYctA3Aqp3Q,,
400934573,2017,1,regular,2017-09-02T19:30:00.000Z,False,True,False,False,77622.0,3855.0,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,49,"[21, 7, 7, 14]",0.9997793469796518,1650.0,1742.0,218,Temple,fbs,American Athletic,16,"[3, 7, 0, 6]",0.0002206530203482382,1659.0,1567.0,0.6539521671,https://www.youtube.com/watch?v=NEAuTx2Js7I,,
400937452,2017,1,regular,2017-09-02T19:30:00.000Z,False,True,False,False,38828.0,3923.0,Scott Stadium,258,Virginia,fbs,ACC,28,"[7, 7, 7, 7]",0.9952889577521936,,,2729,William & Mary,fcs,CAA,10,"[0, 0, 3, 7]",0.004711042247806385,,,1.0359108921,https://www.youtube.com/watch?v=36_bRGG3a0s,,
400934492,2017,1,regular,2017-09-02T19:30:00.000Z,False,True,False,False,86076.0,3835.0,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,56,"[14, 21, 14, 7]",0.9999944180022193,1865.0,1928.0,2638,UTEP,fbs,Conference USA,7,"[7, 0, 0, 0]",5.5819977806681464e-06,1228.0,1165.0,0.0539422431000005,https://www.youtube.com/watch?v=6HwUuSm-yQ0,,
400935236,2017,1,regular,2017-09-02T19:30:00.000Z,False,True,False,False,33018.0,3911.0,Ryan Field,77,Northwestern,fbs,Big Ten,31,"[7, 0, 10, 14]",0.9976756874229756,1577.0,1584.0,2440,Nevada,fbs,Mountain West,20,"[7, 10, 0, 3]",0.0023243125770243678,1406.0,1399.0,5.9270822779,https://www.youtube.com/watch?v=SPpanHLxk-0,,
400938597,2017,1,regular,2017-09-02T19:30:00.000Z,False,True,False,False,45212.0,3803.0,Legion Field,5,UAB,fbs,Conference USA,38,"[7, 3, 14, 14]",0.9999131641048666,,,2010,Alabama A&M,fcs,SWAC,7,"[0, 7, 0, 0]",8.683589513336365e-05,,,0.9604146139,,,
400944830,2017,1,regular,2017-09-02T19:45:00.000Z,False,True,False,False,31581.0,3653.0,Albertsons Stadium,68,Boise State,fbs,Mountain West,24,"[7, 10, 0, 7]",0.6345809483393959,1609.0,1619.0,2653,Troy,fbs,Sun Belt,13,"[3, 7, 0, 3]",0.36541905166060407,1474.0,1464.0,5.2615924927,https://www.youtube.com/watch?v=_QZtveTIFls,,
400933835,2017,1,regular,2017-09-02T20:00:00.000Z,False,True,False,False,54215.0,3693.0,Davis Wade Stadium,344,Mississippi State,fbs,SEC,49,"[23, 12, 7, 7]",0.9999966918611195,,,2127,Charleston Southern,fcs,Big South,0,"[0, 0, 0, 0]",3.3081388804978573e-06,,,0.3564314274,https://www.youtube.com/watch?v=FRC_KlM0TUE,,
400933832,2017,1,regular,2017-09-02T20:00:00.000Z,False,True,False,False,22761.0,3815.0,M. M. Roberts Stadium,2572,Southern Miss,fbs,Conference USA,17,"[0, 3, 7, 7]",0.4670772061775238,1434.0,1425.0,96,Kentucky,fbs,SEC,24,"[0, 14, 10, 0]",0.5329227938224762,1491.0,1500.0,3.7443776177,https://www.youtube.com/watch?v=8xvzbF8_3E8,,
400941791,2017,1,regular,2017-09-02T20:00:00.000Z,False,True,False,False,26460.0,3886.0,Raymond James Stadium,58,South Florida,fbs,American Athletic,31,"[7, 0, 10, 14]",0.9931639503588507,,,2619,Stony Brook,fcs,CAA,17,"[7, 3, 0, 7]",0.0068360496411492555,,,2.3908853923,https://www.youtube.com/watch?v=LdGdYKtnlak,,
400934496,2017,1,regular,2017-09-02T20:00:00.000Z,False,True,False,False,54988.0,3784.0,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,56,"[7, 21, 21, 7]",0.9999740962208831,,,331,Eastern Washington,fcs,Big Sky,10,"[0, 10, 0, 0]",2.5903779116931425e-05,,,2.1243679702,https://www.youtube.com/watch?v=ei91cWkw5OA,,
400950886,2017,1,regular,2017-09-02T20:00:00.000Z,False,True,False,False,,3856.0,Nottingham Field,2458,Northern Colorado,fcs,Big Sky,41,"[28, 7, 3, 3]",,,,108382,College of Idaho,,,14,"[0, 7, 0, 7]",,,,,,,
400952299,2017,1,regular,2017-09-02T21:00:00.000Z,False,True,False,False,,716.0,Torero Stadium,301,San Diego,fcs,Pioneer,34,"[10, 7, 10, 7]",,,,2703,Western New Mexico,ii,Lone Star,20,"[13, 0, 0, 7]",,,,,,,
