gameId,season,week,startDate,homeTeam,awayTeam,win_home,winPctDiff,pointDifferentialAvgDiff,pointsForAvgDiff,pointsAgainstAvgDiff,yardsPerPassAttemptDiff,yardsPerRushAttemptDiff,pointsForTrendDiff,pointsAgainstTrendDiff,pointDifferentialTrendDiff,totalYardsTrendDiff,netPassingYardsTrendDiff,winPctTrendDiff,priorSOSWinPctDiff,priorSOSPointDiffDiff,turnoversAvgDiff,thirdDownPctDiff,sacksAvgDiff,completionPctDiff,totalYardsAvgDiff,possessionSecondsAvgDiff,penaltyYardsAvgDiff
401212557,2020,5,2020-10-03 22:00:00+00:00,Air Force,Navy,1,,,,,,,,,,,,,,,,,,,,,
401248999,2020,9,2020-10-31 22:00:00+00:00,Air Force,Boise State,0,-0.5,-18.0,-19.0,1.0,-3.603365384615385,0.7515406162464986,0.0,-0.0,0.0,0.0,0.0,0.0,,,-1.0,-0.014545454545454473,-1.5,-0.1875,-96.0,106.0,-25.0
401249018,2020,12,2020-11-21 02:30:00+00:00,Air Force,New Mexico,1,0.3333333333333333,11.0,0.6666666666666607,10.333333333333336,-0.783549783549784,1.2289227166276353,0.0,-0.0,0.0,0.0,0.0,0.0,-0.08333333333333337,-5.027777777777779,0.33333333333333337,0.0575793184488837,-0.33333333333333326,-0.027705627705627678,-34.0,160.0,2.0
401249857,2020,10,2020-11-04 23:00:00+00:00,Akron,Western Michigan,0,,,,,,,,,,,,,,,,,,,,,
401249892,2020,13,2020-11-28 18:00:00+00:00,Akron,Miami (OH),0,-0.5,-18.5,-4.666666666666671,-13.833333333333336,-0.549708911777878,1.093607305936073,0.0,-0.0,0.0,0.0,0.0,0.0,-0.5,-10.0,-1.333333333333333,0.1139601139601139,-1.3333333333333333,0.09740259740259738,9.666666666666686,61.0,3.6666666666666643
401249881,2020,14,2020-12-05 19:00:00+00:00,Akron,Bowling Green,1,0.0,4.0,2.75,1.25,0.25647566718995307,-1.1246618785561049,-2.416666666666668,7.083333333333343,4.666666666666671,-5.583333333333375,5.833333333333343,0.0,-0.33333333333333337,-9.833333333333332,-0.0,0.1759183673469388,0.75,0.18799058084772374,-35.75,292.5,14.25
401237093,2020,5,2020-10-03 19:30:00+00:00,Alabama,Texas A&M,1,0.0,14.0,21.0,-7.0,2.71875,-3.6944444444444446,0.0,-0.0,0.0,0.0,0.0,0.0,,,2.0,0.24285714285714288,1.0,0.1116071428571429,42.0,347.0,1.0
401237107,2020,7,2020-10-18 00:00:00+00:00,Alabama,Georgia,1,0.0,-3.0,15.0,-17.999999999999993,5.4276018099547505,1.3414197795906682,0.0,-0.0,0.0,0.0,0.0,0.0,-0.25,-16.0,0.33333333333333326,0.2066666666666666,-1.6666666666666663,0.18218056453350573,139.66666666666663,-470.33333333333303,24.0
401237119,2020,9,2020-10-31 23:00:00+00:00,Alabama,Mississippi State,1,0.75,30.25,29.9,0.3500000000000014,6.213858695652174,2.9920681551116335,10.766666666666659,-5.683333333333341,5.083333333333334,140.73333333333335,107.69999999999999,0.25,0.5277777777777778,17.90972222222222,3.0,0.25341074020319304,-1.6,0.09918478260869568,178.60000000000002,-163.6500000000001,-13.850000000000001
401237135,2020,12,2020-11-21 21:00:00+00:00,Alabama,Kentucky,1,0.5714285714285715,23.166666666666668,23.880952380952372,-0.7142857142857153,6.131352297292658,-0.4133597883597888,2.452380952380963,10.04761904761905,12.5,36.285714285714334,21.571428571428555,0.0952380952380951,0.275,7.255555555555556,0.1428571428571428,0.14757672312594328,0.2142857142857142,0.13914147479669225,235.71428571428572,10.666666666666742,-9.714285714285715
401237142,2020,13,2020-11-28 20:30:00+00:00,Alabama,Auburn,1,0.2857142857142857,23.57142857142857,20.857142857142858,2.7142857142857153,4.476529680365298,0.18657505285412235,-7.857142857142858,9.285714285714285,1.4285714285714288,-64.52380952380952,-55.85714285714295,-0.2857142857142857,0.12698412698412692,-0.6388888888888886,-0.1428571428571429,0.09526315789473683,-0.7142857142857142,0.14453576864535767,144.85714285714283,89.85714285714312,0.5714285714285765
401236081,2020,2,2020-09-12 16:00:00+00:00,App State,Charlotte,1,,,,,,,,,,,,,,,,,,,,,
401236253,2020,4,2020-09-26 16:00:00+00:00,App State,Campbell,1,0.5,14.0,-2.5,16.5,0.6743589743589737,0.7069760523575788,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,44.0,-2.0,-0.0964673913043479,0.5,0.04230769230769227,82.5,-29.5,12.0
401240642,2020,8,2020-10-22 23:30:00+00:00,App State,Arkansas State,1,0.06666666666666665,13.6,-6.866666666666674,20.46666666666667,-0.8835805450155219,2.199732366399033,-5.799999999999997,3.86666666666666,-1.9333333333333331,-26.33333333333337,-46.4666666666667,-0.0666666666666666,0.0,18.083333333333332,0.1333333333333333,0.15324675324675324,-0.06666666666666665,-0.021386685063815025,-25.666666666666686,291.8666666666668,-3.0
401215328,2020,11,2020-11-14 19:30:00+00:00,App State,Georgia State,1,0.33333333333333337,20.666666666666668,-1.999999999999993,22.666666666666657,0.9982993197278915,1.2300465756324757,10.666666666666664,1.333333333333334,11.999999999999995,86.50000000000006,40.166666666666686,0.0,-0.19666666666666666,4.819285714285714,0.6666666666666667,0.13920454545454541,-0.5,0.055349412492269656,60.833333333333314,186.33333333333326,-3.6666666666666714
401215336,2020,13,2020-11-28 20:30:00+00:00,App State,Troy,1,0.25,8.25,3.0,5.25,0.3628802385581267,1.932547008547009,0.33333333333333215,-9.91666666666666,-9.583333333333332,-28.91666666666663,-9.791666666666686,0.0833333333333333,0.08571428571428569,11.019727891156464,0.125,0.07336448598130835,0.875,-0.0015640759526976966,41.25,343.75,-3.5
401252117,2020,14,2020-12-05 01:30:00+00:00,App State,Louisiana,0,-0.11111111111111105,1.6666666666666696,-2.2222222222222214,3.8888888888888893,-0.067929554536037,-0.17911247294778132,-13.777777777777779,-6.222222222222221,-20.0,-72.44444444444451,28.111111111111114,-0.2222222222222222,-0.0772321428571428,5.534183673469388,-0.0,0.10990990990990995,0.8888888888888891,0.0474569582161708,13.111111111111143,212.7777777777776,-1.55555555555555
401249403,2020,11,2020-11-14 20:30:00+00:00,Arizona,USC,0,,,,,,,,,,,,,,,,,,,,,
401249426,2020,14,2020-12-06 00:00:00+00:00,Arizona,Colorado,0,-1.0,-19.0,-12.000000000000007,-7.0,-1.2591966173361522,0.5375796178343952,0.0,-0.0,0.0,0.0,0.0,0.0,0.4777777777777778,7.8,-0.6666666666666666,-0.13545150501672243,-1.6666666666666667,-0.009725158562367886,-30.0,-486.33333333333326,5.666666666666657
401249429,2020,15,2020-12-12 00:00:00+00:00,Arizona,Arizona State,0,0.0,-8.25,-2.5,-5.75,-0.9661016949152543,-1.0039800074046648,-3.333333333333332,0.5833333333333321,-2.75,-17.916666666666686,-24.33333333333337,0.0,0.33333333333333326,-3.416666666666667,0.75,-0.18,-3.5,0.05335402243972309,-26.75,-59.0,1.0
401249425,2020,14,2020-12-06 03:30:00+00:00,Arizona State,UCLA,0,-0.5,-9.0,-7.5,-1.5,-1.2081010776662948,1.5905489530277315,2.5,-7.166666666666671,-4.666666666666666,10.166666666666686,32.41666666666666,-0.1666666666666666,,,0.25,-0.045112781954887216,0.0,-0.07729468599033817,-55.5,-221.5,21.5
401237033,2020,4,2020-09-26 20:00:00+00:00,Arkansas,Georgia,0,,,,,,,,,,,,,,,,,,,,,
