gameId,season,week,startDate,homeTeam,awayTeam,win_home,winPctDiff,pointDifferentialAvgDiff,pointsForAvgDiff,pointsAgainstAvgDiff,yardsPerPassAttemptDiff,yardsPerRushAttemptDiff,pointsForTrendDiff,pointsAgainstTrendDiff,pointDifferentialTrendDiff,totalYardsTrendDiff,netPassingYardsTrendDiff,winPctTrendDiff,priorSOSWinPctDiff,priorSOSPointDiffDiff,turnoversAvgDiff,thirdDownPctDiff,sacksAvgDiff,completionPctDiff,totalYardsAvgDiff,possessionSecondsAvgDiff,penaltyYardsAvgDiff
401760359,2025,1,2025-08-30 19:30:00+00:00,Air Force,Bucknell,1,,,,,,,,,,,,,,,,,,,,,
401760372,2025,4,2025-09-20 23:00:00+00:00,Air Force,Boise State,0,0.0,3.5,10.5,-7.0,3.224837662337662,-1.0852272727272734,0.0,-0.0,0.0,0.0,0.0,0.0,0.5,5.0,-0.0,0.0851851851851852,2.0,-0.0401785714285714,-72.0,152.0,10.5
401760378,2025,5,2025-09-27 20:00:00+00:00,Air Force,Hawai'i,0,-0.26666666666666666,0.8666666666666667,16.666666666666657,-15.8,5.8433818433818425,1.3490557976587199,-5.0,-5.866666666666665,-10.866666666666664,-25.26666666666671,-15.133333333333326,-0.0666666666666666,0.25,16.166666666666668,0.8666666666666669,0.159961989230282,1.0,-0.031185031185031242,124.60000000000002,245.5999999999999,32.06666666666667
401760392,2025,8,2025-10-18 19:30:00+00:00,Air Force,Wyoming,1,-0.33333333333333337,0.8333333333333333,18.500000000000007,-17.66666666666667,5.985394157663065,1.084193181999968,-4.500000000000007,6.666666666666671,2.166666666666667,14.666666666666686,-10.666666666666625,0.0,-0.026666666666666727,-7.9266666666666685,0.5,0.15985533453887885,-0.33333333333333326,0.041516606642656995,132.0,241.83333333333348,18.66666666666667
401760401,2025,10,2025-11-01 16:00:00+00:00,Air Force,Army,0,-0.1428571428571428,-0.8571428571428572,12.428571428571427,-13.285714285714285,3.8963144963144956,1.067322090482853,-2.0952380952380913,-7.380952380952385,-9.476190476190476,28.333333333333318,-24.85714285714286,-0.19047619047619052,0.03571428571428559,-5.447619047619048,0.1428571428571428,0.09459459459459463,0.5714285714285715,0.06388206388206397,111.0,-220.28571428571422,-15.714285714285712
401760415,2025,13,2025-11-23 00:00:00+00:00,Air Force,New Mexico,0,-0.39999999999999997,-5.2,2.1000000000000014,-7.299999999999997,2.3460421724023046,0.7331998856162416,-13.433333333333334,8.63333333333333,-4.8,-142.5,-105.16666666666667,-0.2666666666666667,0.25216049382716055,10.64140211640212,1.1,0.10083870967741937,-1.5,-0.06935123042505587,44.5,212.60000000000014,11.700000000000003
401762789,2025,1,2025-08-28 23:00:00+00:00,Akron,Wyoming,0,,,,,,,,,,,,,,,,,,,,,
401762821,2025,4,2025-09-20 22:00:00+00:00,Akron,Duquesne,1,-0.3333333333333333,-18.666666666666664,-18.999999999999993,0.3333333333333215,-3.1711309523809526,-0.11529865908167425,0.0,-0.0,0.0,0.0,0.0,0.0,-0.25,-12.0,0.33333333333333337,-0.02777777777777779,0.3333333333333333,-0.20833333333333331,-55.33333333333337,-173.33333333333326,58.33333333333333
401762829,2025,6,2025-10-04 19:30:00+00:00,Akron,Central Michigan,1,-0.39999999999999997,-8.600000000000001,-5.400000000000002,-3.200000000000003,-2.6680964052287583,-0.21769585253456247,7.400000000000002,4.200000000000003,11.600000000000001,36.133333333333326,36.46666666666667,0.06666666666666671,0.14583333333333326,-2.5625000000000013,0.19999999999999996,-0.09389671361502352,-0.19999999999999996,-0.22467320261437917,-33.80000000000001,-280.5999999999999,15.599999999999998
401762833,2025,7,2025-10-11 16:00:00+00:00,Akron,Miami (OH),0,-0.06666666666666671,-12.366666666666665,-5.266666666666673,-7.100000000000001,-2.486182756079587,-0.4590125620800469,-1.0666666666666647,0.7666666666666622,-0.30000000000000426,-27.533333333333303,-2.2666666666666515,0.06666666666666671,-0.10083333333333333,1.1974999999999998,0.3666666666666666,0.01661129568106312,-1.366666666666667,-0.03997789240972727,-22.80000000000001,69.76666666666665,29.433333333333337
401762851,2025,11,2025-11-05 00:00:00+00:00,Akron,Massachusetts,1,0.3333333333333333,14.15277777777778,7.277777777777779,6.875,1.204844332251473,0.8863094578112878,-0.9444444444444446,3.125,2.1805555555555554,-24.33333333333337,42.59722222222223,0.0,0.07670068027210886,0.01815476190476195,-0.22222222222222232,0.004722550177095608,0.8472222222222223,0.007849501141964144,73.66666666666669,94.27777777777783,1.875
401762856,2025,12,2025-11-12 00:30:00+00:00,Akron,Kent State,0,0.06666666666666671,10.533333333333331,3.3000000000000007,7.233333333333334,-1.1988539345353493,1.226825613966517,13.033333333333333,-2.2333333333333343,10.8,62.06666666666666,50.5333333333333,0.2666666666666666,-0.12954695767195773,-17.91916335978836,-0.19999999999999996,0.04256934306569338,0.10000000000000009,-0.025077417300957916,68.60000000000002,51.82222222222208,2.5444444444444443
401752681,2025,2,2025-09-06 23:45:00+00:00,Alabama,UL Monroe,1,-1.0,-43.0,-12.0,-31.0,1.1762075134168155,-4.232558139534884,0.0,-0.0,0.0,0.0,0.0,0.0,,,1.0,-0.06372549019607848,-2.0,-0.003577817531305927,-93.0,-71.0,-25.0
401752696,2025,3,2025-09-13 16:00:00+00:00,Alabama,Wisconsin,1,-0.5,5.0,15.5,-10.5,0.24063336306868788,-0.094444444444445,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,0.03724137931034488,-3.5,-0.01070472792149868,57.5,-182.0,-42.5
401752726,2025,6,2025-10-04 19:30:00+00:00,Alabama,Vanderbilt,1,-0.25,-10.3,-11.0,0.6999999999999993,-0.5996624065589593,-2.7291360946745566,4.0,8.633333333333335,12.633333333333336,27.783333333333303,11.25,0.25,0.47916666666666674,24.999999999999996,0.8,-0.07298136645962738,-1.2999999999999998,-0.016734989148782353,-51.44999999999999,-32.0,18.700000000000003
401752738,2025,8,2025-10-18 23:30:00+00:00,Alabama,Tennessee,1,0.0,-1.3333333333333286,-13.333333333333321,11.999999999999996,-0.2118277354213891,-1.892576163374624,-3.3333333333333357,-1.999999999999997,-5.333333333333339,12.49999999999994,9.666666666666625,0.0,0.18666666666666676,8.76666666666667,1.0,0.013513513513513487,-2.5,0.06559516450305658,-102.49999999999994,406.1666666666665,20.333333333333336
401752759,2025,11,2025-11-09 00:30:00+00:00,Alabama,LSU,1,0.25,9.5,8.875,0.625,1.3408804078954013,-0.2794310607253454,-0.875,7.375,6.5,-54.45833333333337,-39.375,0.4166666666666667,0.09455782312925176,2.8802721088435383,0.375,0.1094366073775519,-0.25,0.011989499722348418,54.125,169.5,10.25
401752765,2025,12,2025-11-15 20:30:00+00:00,Alabama,Oklahoma,0,0.11111111111111105,0.777777777777775,3.8888888888888893,-3.1111111111111107,1.1729839139235123,-0.44934333958724215,-3.55555555555555,8.777777777777779,5.222222222222225,-24.888888888888914,33.44444444444443,0.2222222222222222,0.11622023809523807,7.213839285714283,0.6666666666666666,0.05815768930523019,-1.6666666666666665,0.045499094492383096,29.22222222222223,139.33333333333348,19.333333333333343
401752773,2025,13,2025-11-22 19:00:00+00:00,Alabama,Eastern Illinois,1,0.5272727272727273,21.436363636363637,12.509090909090911,8.927272727272726,1.5620691962791948,-0.26899766899766897,-2.842424242424249,3.072727272727274,0.2303030303030269,-18.136363636363626,-29.427272727272708,0.13939393939393932,0.35579805996472663,23.966274250440918,0.4636363636363635,0.123031304685981,2.0,0.0988900679725816,82.13636363636363,41.13636363636351,-1.6272727272727252
401777351,2025,15,2025-12-06 21:00:00+00:00,Alabama,Georgia,0,-0.08333333333333326,1.166666666666666,1.0,0.16666666666666785,0.3480764648256507,-0.8720187876814394,4.9999999999999964,-7.16666666666667,-2.166666666666666,64.83333333333331,1.4166666666666288,-0.25,0.08592745638200183,4.393837727928638,0.08333333333333337,0.0035615044420962416,0.6666666666666667,-0.024490984669967464,-11.833333333333314,-20.166666666666742,-3.6666666666666785
401761596,2025,2,2025-09-06 19:30:00+00:00,App State,Lindenwood,1,1.0,45.0,21.0,24.0,-2.5199999999999996,1.018045112781956,0.0,-0.0,0.0,0.0,0.0,0.0,,,-0.0,0.13333333333333336,0.0,0.06000000000000005,136.0,195.0,-57.0
401752940,2025,6,2025-10-04 19:30:00+00:00,App State,Oregon State,1,0.5,14.45,5.100000000000001,9.350000000000001,0.4492311770943793,1.2948859964922002,-1.4333333333333336,-4.3500000000000085,-5.783333333333331,11.766666666666652,13.01666666666668,-0.1666666666666666,-0.4861111111111112,-35.47222222222222,-1.6,-0.06298671552908841,1.55,0.0031813361611876534,99.89999999999998,-99.75,-54.25
401761629,2025,8,2025-10-18 19:30:00+00:00,App State,Coastal Carolina,0,0.16666666666666663,13.166666666666666,11.666666666666663,1.5,2.802800294767871,-0.049732574189095935,-7.000000000000002,-6.5,-13.499999999999998,-91.83333333333331,-52.666666666666686,-0.1666666666666666,-0.16333333333333327,-8.486666666666668,0.16666666666666652,0.011627906976744207,1.3333333333333333,0.03284205354949643,132.83333333333331,56.33333333333326,-15.166666666666671
401761644,2025,11,2025-11-07 00:30:00+00:00,App State,Georgia Southern,0,0.125,6.0,-1.75,7.75,-0.23174992338338907,0.1934144991698954,1.4166666666666643,-5.416666666666668,-4.0,-28.000000000000004,-4.291666666666629,-0.125,-0.071938775510204,-10.996598639455783,-0.875,-0.09472934472934474,1.375,-0.024946368372663175,54.0,84.0,-13.25
