gameId,season,week,startDate,homeTeam,awayTeam,win_home,winPctDiff,pointDifferentialAvgDiff,pointsForAvgDiff,pointsAgainstAvgDiff,yardsPerPassAttemptDiff,yardsPerRushAttemptDiff,pointsForTrendDiff,pointsAgainstTrendDiff,pointDifferentialTrendDiff,totalYardsTrendDiff,netPassingYardsTrendDiff,winPctTrendDiff,priorSOSWinPctDiff,priorSOSPointDiffDiff
401022514,2018,1,2018-09-01 18:00:00+00:00,Air Force,Stony Brook,1,,,,,,,,,,,,,,
401022525,2018,5,2018-09-29 20:00:00+00:00,Air Force,Nevada,0,-0.16666666666666669,5.75,-8.75,14.5,0.6060606060606055,-1.3942283105022835,10.416666666666671,6.833333333333336,17.25,59.916666666666686,43.58333333333337,0.1666666666666666,-0.3333333333333333,-19.5
401019504,2018,6,2018-10-06 19:30:00+00:00,Air Force,Navy,1,-0.25,1.5,-5.75,7.25,-1.1333628710677885,-1.6572236358495904,-0.9166666666666679,-17.250000000000007,-18.166666666666668,-6.5,29.5,-0.41666666666666663,-0.27777777777777785,-16.36111111111111
401022544,2018,9,2018-10-27 23:00:00+00:00,Air Force,Boise State,0,-0.2857142857142858,-9.428571428571427,-8.428571428571427,-1.0,0.31350681536555136,0.07500621868448132,6.095238095238091,4.666666666666669,10.761904761904763,107.33333333333337,72.42857142857147,0.2857142857142857,-0.06309523809523815,-0.13253968253968296
401022554,2018,11,2018-11-10 20:30:00+00:00,Air Force,New Mexico,1,0.0,8.11111111111111,-1.3333333333333286,9.444444444444446,1.8771951256757164,0.349376434201337,15.999999999999995,0.5555555555555536,16.555555555555557,187.1111111111112,140.1111111111111,0.3333333333333333,-0.042857142857142816,-2.5726190476190482
401022565,2018,13,2018-11-22 20:30:00+00:00,Air Force,Colorado State,1,0.09090909090909088,18.545454545454547,7.27272727272727,11.27272727272727,2.844036954087347,1.3919689729438698,2.0606060606060694,0.7272727272727373,2.7878787878787854,78.78787878787875,19.151515151515188,0.24242424242424251,-0.059265873015873105,-10.088511904761905
401020678,2018,2,2018-09-08 19:30:00+00:00,Akron,Morgan State,1,,,,,,,,,,,,,,
401020812,2018,6,2018-10-06 19:30:00+00:00,Akron,Miami (OH),0,0.4666666666666666,16.066666666666666,9.399999999999999,6.666666666666671,1.1889596602972405,-0.1300193517174657,-5.066666666666666,0.6666666666666679,-4.4,0.9333333333333372,29.73333333333335,-0.1333333333333333,-0.45833333333333337,-12.291666666666668
401020768,2018,9,2018-10-27 16:00:00+00:00,Akron,Central Michigan,1,0.375,7.75,6.208333333333329,1.5416666666666714,1.3762019800104204,-0.2542183126749298,-9.541666666666663,0.125,-9.416666666666666,-79.83333333333331,-17.37499999999997,-0.0416666666666666,-0.1668027210884354,-5.909251700680273
401020772,2018,10,2018-11-01 23:00:00+00:00,Akron,Northern Illinois,0,-0.0535714285714286,2.857142857142857,5.303571428571427,-2.446428571428573,1.8815244407622203,-0.027713168703914715,-7.97023809523809,-2.220238095238093,-10.19047619047619,-52.654761904761926,-33.61904761904762,-0.27976190476190477,-0.1861961451247165,-7.714342403628118
401020784,2018,12,2018-11-17 20:30:00+00:00,Akron,Bowling Green,0,0.2444444444444444,13.07777777777778,-4.588888888888889,17.66666666666667,-0.6317251461988302,0.07166187614319375,-0.7444444444444436,-9.666666666666664,-10.411111111111111,8.155555555555623,36.455555555555605,-0.2444444444444444,0.01669973544973541,-0.48508597883597826
401012246,2018,1,2018-09-02 00:00:00+00:00,Alabama,Louisville,1,,,,,,,,,,,,,,
401012260,2018,2,2018-09-08 19:30:00+00:00,Alabama,Arkansas State,1,0.0,10.0,3.0,7.0,-1.0019230769230774,0.4652014652014653,0.0,-0.0,0.0,0.0,0.0,0.0,,
401012284,2018,4,2018-09-22 19:30:00+00:00,Alabama,Texas A&M,1,0.33333333333333337,18.000000000000007,12.333333333333321,5.666666666666666,1.9756673753838871,-0.7341137123745822,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,5.75
401012292,2018,5,2018-09-29 16:00:00+00:00,Alabama,Louisiana,1,0.6666666666666667,46.333333333333336,24.75,21.583333333333336,3.872371740958786,-0.9964556962025313,0.9166666666666572,0.4166666666666661,1.3333333333333357,6.833333333333371,12.583333333333314,0.0,0.05555555555555558,4.111111111111114
401012307,2018,7,2018-10-13 23:00:00+00:00,Alabama,Missouri,1,0.4,29.8,17.0,12.8,6.085177993527507,0.6097660982201099,3.6666666666666714,3.5333333333333314,7.199999999999996,55.83333333333337,89.06666666666666,0.2666666666666666,0.14,4.407500000000001
401012331,2018,11,2018-11-10 20:30:00+00:00,Alabama,Mississippi State,1,0.33333333333333337,20.444444444444443,22.222222222222225,-1.7777777777777768,4.919383481320154,-0.574376063528077,-5.555555555555554,3.111111111111109,-2.444444444444441,22.4444444444444,-0.9999999999999716,0.0,-0.2120535714285715,-4.538392857142856
401012338,2018,12,2018-11-17 17:00:00+00:00,Alabama,The Citadel,1,,,,,,,,,,,,,,
401012350,2018,13,2018-11-24 20:30:00+00:00,Alabama,Auburn,1,0.36363636363636365,23.36363636363636,19.818181818181817,3.545454545454545,4.532259510504141,0.9629257692244373,-15.818181818181811,7.787878787878788,-8.030303030303028,-39.969696969697,-44.363636363636374,-0.0303030303030302,0.0187830687830689,1.8496031746031765
401021661,2018,4,2018-09-22 19:30:00+00:00,App State,Gardner-Webb,1,,,,,,,,,,,,,,
401021665,2018,5,2018-09-29 19:30:00+00:00,App State,South Alabama,1,0.41666666666666663,44.58333333333333,22.916666666666657,21.66666666666667,3.464986844768265,2.460955710955709,-0.916666666666668,4.0,3.083333333333332,-11.583333333333314,-40.75,-0.0833333333333333,0.2777777777777778,2.555555555555557
401021677,2018,8,2018-10-20 19:30:00+00:00,App State,Louisiana,1,0.30000000000000004,35.5,13.566666666666663,21.933333333333337,0.21834415584415545,0.36262406197046726,-1.23333333333332,10.733333333333334,9.500000000000004,-23.299999999999955,-58.333333333333314,0.0333333333333333,-0.033333333333333326,-10.15
401021692,2018,12,2018-11-17 19:30:00+00:00,App State,Georgia State,1,0.5777777777777777,33.84444444444444,12.722222222222221,21.12222222222222,0.42270207178290153,1.432796131071993,-16.388888888888886,0.544444444444439,-15.844444444444445,-109.3777777777778,-0.7666666666666195,0.0888888888888889,0.0507117661879567,-0.7153754094230285
401021697,2018,13,2018-11-24 19:30:00+00:00,App State,Troy,1,-0.018181818181818188,12.636363636363637,7.354545454545452,5.281818181818183,0.25172725340136015,0.9815950226244334,3.6454545454545553,-0.9484848484848509,2.6969696969696972,45.639393939393926,-10.924242424242404,0.018181818181818188,0.09233355379188724,4.345331790123457
401056701,2018,14,2018-12-01 17:00:00+00:00,App State,Louisiana,1,0.23484848484848486,22.242424242424242,3.606060606060609,18.636363636363637,-0.8867109634551502,0.001716337815133251,-7.2727272727272805,-0.636363636363642,-7.909090909090915,-18.55303030303031,44.67424242424241,-0.23484848484848486,-0.000320302593029842,-5.147718162869678
401012676,2018,1,2018-09-02 02:45:00+00:00,Arizona,BYU,0,,,,,,,,,,,,,,
401012737,2018,3,2018-09-16 03:00:00+00:00,Arizona,Southern Utah,1,0.0,7.0,-4.5,11.5,-0.20238095238095166,-0.6123839009287928,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,64.0
