gameId,season,seasonType,week,team,opponent,offense,defense
401403853,2022,regular,1,Hawai'i,Vanderbilt,"{'plays': 80, 'drives': 15, 'ppa': -0.19650447325127005, 'totalPPA': -15.720357860101604, 'successRate': 0.375, 'explosiveness': 1.0798936085332713, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.125, 'lineYards': 4.020833333333333, 'lineYardsTotal': 97, 'secondLevelYards': 1.5833333333333333, 'secondLevelYardsTotal': 38, 'openFieldYards': 2.4583333333333335, 'openFieldYardsTotal': 59, 'standardDowns': {'ppa': 0.002498496927109412, 'successRate': 0.5094339622641509, 'explosiveness': 1.0288150796874427}, 'passingDowns': {'ppa': -0.587139933231052, 'successRate': 0.1111111111111111, 'explosiveness': 1.539600368145728}, 'rushingPlays': {'ppa': -0.3632207334284747, 'totalPPA': -8.717297602283393, 'successRate': 0.4583333333333333, 'explosiveness': 1.1427340700441164}, 'passingPlays': {'ppa': -0.12505464746103948, 'totalPPA': -7.00306025781821, 'successRate': 0.3392857142857143, 'explosiveness': 1.043512288711203}}","{'plays': 69, 'drives': 13, 'ppa': 0.40189359945001907, 'totalPPA': 27.73065836205132, 'successRate': 0.5217391304347826, 'explosiveness': 1.5011879863283328, 'powerSuccess': 1, 'stuffRate': 0.13953488372093023, 'lineYards': 3.9627906976744187, 'lineYardsTotal': 170, 'secondLevelYards': 1.9767441860465116, 'secondLevelYardsTotal': 85, 'openFieldYards': 4.883720930232558, 'openFieldYardsTotal': 210, 'standardDowns': {'ppa': 0.44658182943106145, 'successRate': 0.5833333333333334, 'explosiveness': 1.2773930086255207}, 'passingDowns': {'ppa': 0.2997490737790651, 'successRate': 0.38095238095238093, 'explosiveness': 2.2844704082881755}, 'rushingPlays': {'ppa': 0.6158892647586098, 'totalPPA': 26.483238384620222, 'successRate': 0.6046511627906976, 'explosiveness': 1.3970727478065401}, 'passingPlays': {'ppa': 0.04797769143965751, 'totalPPA': 1.2474199774310952, 'successRate': 0.38461538461538464, 'explosiveness': 1.771887606484994}}"
401403853,2022,regular,1,Vanderbilt,Hawai'i,"{'plays': 69, 'drives': 13, 'ppa': 0.40189359945001907, 'totalPPA': 27.73065836205132, 'successRate': 0.5217391304347826, 'explosiveness': 1.5011879863283328, 'powerSuccess': 1, 'stuffRate': 0.13953488372093023, 'lineYards': 3.9627906976744187, 'lineYardsTotal': 170, 'secondLevelYards': 1.9767441860465116, 'secondLevelYardsTotal': 85, 'openFieldYards': 4.883720930232558, 'openFieldYardsTotal': 210, 'standardDowns': {'ppa': 0.44658182943106145, 'successRate': 0.5833333333333334, 'explosiveness': 1.2773930086255207}, 'passingDowns': {'ppa': 0.2997490737790651, 'successRate': 0.38095238095238093, 'explosiveness': 2.2844704082881755}, 'rushingPlays': {'ppa': 0.6158892647586098, 'totalPPA': 26.483238384620222, 'successRate': 0.6046511627906976, 'explosiveness': 1.3970727478065401}, 'passingPlays': {'ppa': 0.04797769143965751, 'totalPPA': 1.2474199774310952, 'successRate': 0.38461538461538464, 'explosiveness': 1.771887606484994}}","{'plays': 80, 'drives': 15, 'ppa': -0.19650447325127005, 'totalPPA': -15.720357860101604, 'successRate': 0.375, 'explosiveness': 1.0798936085332713, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.125, 'lineYards': 4.020833333333333, 'lineYardsTotal': 97, 'secondLevelYards': 1.5833333333333333, 'secondLevelYardsTotal': 38, 'openFieldYards': 2.4583333333333335, 'openFieldYardsTotal': 59, 'standardDowns': {'ppa': 0.002498496927109412, 'successRate': 0.5094339622641509, 'explosiveness': 1.0288150796874427}, 'passingDowns': {'ppa': -0.587139933231052, 'successRate': 0.1111111111111111, 'explosiveness': 1.539600368145728}, 'rushingPlays': {'ppa': -0.3632207334284747, 'totalPPA': -8.717297602283393, 'successRate': 0.4583333333333333, 'explosiveness': 1.1427340700441164}, 'passingPlays': {'ppa': -0.12505464746103948, 'totalPPA': -7.00306025781821, 'successRate': 0.3392857142857143, 'explosiveness': 1.043512288711203}}"
401403854,2022,regular,1,Alabama,Utah State,"{'plays': 72, 'drives': 13, 'ppa': 0.46164924568136234, 'totalPPA': 33.23874568905809, 'successRate': 0.5416666666666666, 'explosiveness': 1.4183748211868092, 'powerSuccess': 1, 'stuffRate': 0.22580645161290322, 'lineYards': 3.393548387096774, 'lineYardsTotal': 105, 'secondLevelYards': 1.8387096774193548, 'secondLevelYardsTotal': 57, 'openFieldYards': 4.709677419354839, 'openFieldYardsTotal': 146, 'standardDowns': {'ppa': 0.2782374057379861, 'successRate': 0.5454545454545454, 'explosiveness': 1.130715168487995}, 'passingDowns': {'ppa': 1.0550404925569912, 'successRate': 0.5294117647058824, 'explosiveness': 2.377240330182857}, 'rushingPlays': {'ppa': 0.3482674776698935, 'totalPPA': 10.7962918077667, 'successRate': 0.5806451612903226, 'explosiveness': 1.1445128660362716}, 'passingPlays': {'ppa': 0.5473769239339363, 'totalPPA': 22.44245388129139, 'successRate': 0.5121951219512195, 'explosiveness': 1.6531136398872703}}","{'plays': 59, 'drives': 13, 'ppa': -0.23257729311773595, 'totalPPA': -13.72206029394642, 'successRate': 0.22033898305084745, 'explosiveness': 1.1572757646546288, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.3783783783783784, 'lineYards': 1.6405405405405404, 'lineYardsTotal': 61, 'secondLevelYards': 0.5675675675675675, 'secondLevelYardsTotal': 21, 'openFieldYards': 0, 'openFieldYardsTotal': 0, 'standardDowns': {'ppa': -0.2650062152407889, 'successRate': 0.24324324324324326, 'explosiveness': 0.9615228733526677}, 'passingDowns': {'ppa': -0.1780377422744196, 'successRate': 0.18181818181818182, 'explosiveness': 1.5977197700840409}, 'rushingPlays': {'ppa': -0.20297506054090733, 'totalPPA': -7.510077240013571, 'successRate': 0.24324324324324326, 'explosiveness': 1.1394719819090897}, 'passingPlays': {'ppa': -0.2823628660878568, 'totalPPA': -6.211983053932849, 'successRate': 0.18181818181818182, 'explosiveness': 1.1973342758320915}}"
401403854,2022,regular,1,Utah State,Alabama,"{'plays': 59, 'drives': 13, 'ppa': -0.23257729311773595, 'totalPPA': -13.72206029394642, 'successRate': 0.22033898305084745, 'explosiveness': 1.1572757646546288, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.3783783783783784, 'lineYards': 1.6405405405405404, 'lineYardsTotal': 61, 'secondLevelYards': 0.5675675675675675, 'secondLevelYardsTotal': 21, 'openFieldYards': 0, 'openFieldYardsTotal': 0, 'standardDowns': {'ppa': -0.2650062152407889, 'successRate': 0.24324324324324326, 'explosiveness': 0.9615228733526677}, 'passingDowns': {'ppa': -0.1780377422744196, 'successRate': 0.18181818181818182, 'explosiveness': 1.5977197700840409}, 'rushingPlays': {'ppa': -0.20297506054090733, 'totalPPA': -7.510077240013571, 'successRate': 0.24324324324324326, 'explosiveness': 1.1394719819090897}, 'passingPlays': {'ppa': -0.2823628660878568, 'totalPPA': -6.211983053932849, 'successRate': 0.18181818181818182, 'explosiveness': 1.1973342758320915}}","{'plays': 72, 'drives': 13, 'ppa': 0.46164924568136234, 'totalPPA': 33.23874568905809, 'successRate': 0.5416666666666666, 'explosiveness': 1.4183748211868092, 'powerSuccess': 1, 'stuffRate': 0.22580645161290322, 'lineYards': 3.393548387096774, 'lineYardsTotal': 105, 'secondLevelYards': 1.8387096774193548, 'secondLevelYardsTotal': 57, 'openFieldYards': 4.709677419354839, 'openFieldYardsTotal': 146, 'standardDowns': {'ppa': 0.2782374057379861, 'successRate': 0.5454545454545454, 'explosiveness': 1.130715168487995}, 'passingDowns': {'ppa': 1.0550404925569912, 'successRate': 0.5294117647058824, 'explosiveness': 2.377240330182857}, 'rushingPlays': {'ppa': 0.3482674776698935, 'totalPPA': 10.7962918077667, 'successRate': 0.5806451612903226, 'explosiveness': 1.1445128660362716}, 'passingPlays': {'ppa': 0.5473769239339363, 'totalPPA': 22.44245388129139, 'successRate': 0.5121951219512195, 'explosiveness': 1.6531136398872703}}"
401403855,2022,regular,1,Arkansas,Cincinnati,"{'plays': 71, 'drives': 13, 'ppa': 0.22432843143692324, 'totalPPA': 15.927318632021551, 'successRate': 0.38028169014084506, 'explosiveness': 1.3967158433089757, 'powerSuccess': 1, 'stuffRate': 0.23255813953488372, 'lineYards': 2.958139534883721, 'lineYardsTotal': 127, 'secondLevelYards': 1.255813953488372, 'secondLevelYardsTotal': 54, 'openFieldYards': 1.5581395348837208, 'openFieldYardsTotal': 67, 'standardDowns': {'ppa': 0.15542079980963588, 'successRate': 0.40816326530612246, 'explosiveness': 1.2678746451691723}, 'passingDowns': {'ppa': 0.377804520061336, 'successRate': 0.3181818181818182, 'explosiveness': 1.7648335522798422}, 'rushingPlays': {'ppa': 0.09271916103262216, 'totalPPA': 3.9869239244027526, 'successRate': 0.3488372093023256, 'explosiveness': 1.1170621016695215}, 'passingPlays': {'ppa': 0.42644266812924275, 'totalPPA': 11.940394707618799, 'successRate': 0.42857142857142855, 'explosiveness': 1.7462830203582935}}","{'plays': 73, 'drives': 13, 'ppa': 0.2427224751656069, 'totalPPA': 17.718740687089305, 'successRate': 0.410958904109589, 'explosiveness': 1.5335660964575153, 'powerSuccess': 1, 'stuffRate': 0.10714285714285714, 'lineYards': 3.267857142857143, 'lineYardsTotal': 92, 'secondLevelYards': 1.0357142857142858, 'secondLevelYardsTotal': 29, 'openFieldYards': 1, 'openFieldYardsTotal': 28, 'standardDowns': {'ppa': 0.12378809351998983, 'successRate': 0.4583333333333333, 'explosiveness': 1.2661889676597406}, 'passingDowns': {'ppa': 0.4710764879251917, 'successRate': 0.32, 'explosiveness': 2.2688532006513955}, 'rushingPlays': {'ppa': 0.1557469159647476, 'totalPPA': 4.360913647012932, 'successRate': 0.42857142857142855, 'explosiveness': 0.983519032386565}, 'passingPlays': {'ppa': 0.29684060089058606, 'totalPPA': 13.357827040076373, 'successRate': 0.4, 'explosiveness': 1.900264139171482}}"
401403855,2022,regular,1,Cincinnati,Arkansas,"{'plays': 73, 'drives': 13, 'ppa': 0.2427224751656069, 'totalPPA': 17.718740687089305, 'successRate': 0.410958904109589, 'explosiveness': 1.5335660964575153, 'powerSuccess': 1, 'stuffRate': 0.10714285714285714, 'lineYards': 3.267857142857143, 'lineYardsTotal': 92, 'secondLevelYards': 1.0357142857142858, 'secondLevelYardsTotal': 29, 'openFieldYards': 1, 'openFieldYardsTotal': 28, 'standardDowns': {'ppa': 0.12378809351998983, 'successRate': 0.4583333333333333, 'explosiveness': 1.2661889676597406}, 'passingDowns': {'ppa': 0.4710764879251917, 'successRate': 0.32, 'explosiveness': 2.2688532006513955}, 'rushingPlays': {'ppa': 0.1557469159647476, 'totalPPA': 4.360913647012932, 'successRate': 0.42857142857142855, 'explosiveness': 0.983519032386565}, 'passingPlays': {'ppa': 0.29684060089058606, 'totalPPA': 13.357827040076373, 'successRate': 0.4, 'explosiveness': 1.900264139171482}}","{'plays': 71, 'drives': 13, 'ppa': 0.22432843143692324, 'totalPPA': 15.927318632021551, 'successRate': 0.38028169014084506, 'explosiveness': 1.3967158433089757, 'powerSuccess': 1, 'stuffRate': 0.23255813953488372, 'lineYards': 2.958139534883721, 'lineYardsTotal': 127, 'secondLevelYards': 1.255813953488372, 'secondLevelYardsTotal': 54, 'openFieldYards': 1.5581395348837208, 'openFieldYardsTotal': 67, 'standardDowns': {'ppa': 0.15542079980963588, 'successRate': 0.40816326530612246, 'explosiveness': 1.2678746451691723}, 'passingDowns': {'ppa': 0.377804520061336, 'successRate': 0.3181818181818182, 'explosiveness': 1.7648335522798422}, 'rushingPlays': {'ppa': 0.09271916103262216, 'totalPPA': 3.9869239244027526, 'successRate': 0.3488372093023256, 'explosiveness': 1.1170621016695215}, 'passingPlays': {'ppa': 0.42644266812924275, 'totalPPA': 11.940394707618799, 'successRate': 0.42857142857142855, 'explosiveness': 1.7462830203582935}}"
401403856,2022,regular,1,Auburn,Mercer,"{'plays': 62, 'drives': 12, 'ppa': 0.4373442479997497, 'totalPPA': 27.115343375984484, 'successRate': 0.5483870967741935, 'explosiveness': 1.3404385005088941, 'powerSuccess': 0.875, 'stuffRate': 0.07317073170731707, 'lineYards': 3.5195121951219512, 'lineYardsTotal': 144, 'secondLevelYards': 1.3658536585365855, 'secondLevelYardsTotal': 56, 'openFieldYards': 2.5365853658536586, 'openFieldYardsTotal': 104, 'standardDowns': {'ppa': 0.6153485233910321, 'successRate': 0.6382978723404256, 'explosiveness': 1.2670326718169809}, 'passingDowns': {'ppa': -0.12040248155960181, 'successRate': 0.26666666666666666, 'explosiveness': 1.8909822156982448}, 'rushingPlays': {'ppa': 0.42620312020608314, 'totalPPA': 17.47432792844941, 'successRate': 0.5609756097560976, 'explosiveness': 1.2505252422892232}, 'passingPlays': {'ppa': 0.6499662992231273, 'totalPPA': 12.349359685239419, 'successRate': 0.5789473684210527, 'explosiveness': 1.5284389495136608}}","{'plays': 66, 'drives': 11, 'ppa': 0.08959264930415918, 'totalPPA': 5.913114854074506, 'successRate': 0.2878787878787879, 'explosiveness': 1.2944035365120534, 'powerSuccess': 1, 'stuffRate': 0.23333333333333334, 'lineYards': 2.19, 'lineYardsTotal': 66, 'secondLevelYards': 0.4, 'secondLevelYardsTotal': 12, 'openFieldYards': 0, 'openFieldYardsTotal': 0, 'standardDowns': {'ppa': -0.13749927850828927, 'successRate': 0.2857142857142857, 'explosiveness': 0.9119853998761995}, 'passingDowns': {'ppa': 0.34598676135047196, 'successRate': 0.2903225806451613, 'explosiveness': 1.7193125772185576}, 'rushingPlays': {'ppa': -0.13409551540788328, 'totalPPA': -4.022865462236499, 'successRate': 0.16666666666666666, 'explosiveness': 0.7046122414796778}, 'passingPlays': {'ppa': 0.2759994532308613, 'totalPPA': 9.935980316311005, 'successRate': 0.3888888888888889, 'explosiveness': 1.5050432847379018}}"
401403856,2022,regular,1,Mercer,Auburn,"{'plays': 66, 'drives': 11, 'ppa': 0.08959264930415918, 'totalPPA': 5.913114854074506, 'successRate': 0.2878787878787879, 'explosiveness': 1.2944035365120534, 'powerSuccess': 1, 'stuffRate': 0.23333333333333334, 'lineYards': 2.19, 'lineYardsTotal': 66, 'secondLevelYards': 0.4, 'secondLevelYardsTotal': 12, 'openFieldYards': 0, 'openFieldYardsTotal': 0, 'standardDowns': {'ppa': -0.13749927850828927, 'successRate': 0.2857142857142857, 'explosiveness': 0.9119853998761995}, 'passingDowns': {'ppa': 0.34598676135047196, 'successRate': 0.2903225806451613, 'explosiveness': 1.7193125772185576}, 'rushingPlays': {'ppa': -0.13409551540788328, 'totalPPA': -4.022865462236499, 'successRate': 0.16666666666666666, 'explosiveness': 0.7046122414796778}, 'passingPlays': {'ppa': 0.2759994532308613, 'totalPPA': 9.935980316311005, 'successRate': 0.3888888888888889, 'explosiveness': 1.5050432847379018}}","{'plays': 62, 'drives': 12, 'ppa': 0.4373442479997497, 'totalPPA': 27.115343375984484, 'successRate': 0.5483870967741935, 'explosiveness': 1.3404385005088941, 'powerSuccess': 0.875, 'stuffRate': 0.07317073170731707, 'lineYards': 3.5195121951219512, 'lineYardsTotal': 144, 'secondLevelYards': 1.3658536585365855, 'secondLevelYardsTotal': 56, 'openFieldYards': 2.5365853658536586, 'openFieldYardsTotal': 104, 'standardDowns': {'ppa': 0.6153485233910321, 'successRate': 0.6382978723404256, 'explosiveness': 1.2670326718169809}, 'passingDowns': {'ppa': -0.12040248155960181, 'successRate': 0.26666666666666666, 'explosiveness': 1.8909822156982448}, 'rushingPlays': {'ppa': 0.42620312020608314, 'totalPPA': 17.47432792844941, 'successRate': 0.5609756097560976, 'explosiveness': 1.2505252422892232}, 'passingPlays': {'ppa': 0.6499662992231273, 'totalPPA': 12.349359685239419, 'successRate': 0.5789473684210527, 'explosiveness': 1.5284389495136608}}"
401403857,2022,regular,1,Florida,Utah,"{'plays': 63, 'drives': 10, 'ppa': 0.4132533319834936, 'totalPPA': 26.034959914960098, 'successRate': 0.5873015873015873, 'explosiveness': 1.0439975279918254, 'powerSuccess': 1, 'stuffRate': 0.10256410256410256, 'lineYards': 4, 'lineYardsTotal': 156, 'secondLevelYards': 1.7692307692307692, 'secondLevelYardsTotal': 69, 'openFieldYards': 3.1794871794871793, 'openFieldYardsTotal': 124, 'standardDowns': {'ppa': 0.39327100127058046, 'successRate': 0.6326530612244898, 'explosiveness': 0.9590863448303296}, 'passingDowns': {'ppa': 0.4831914894786896, 'successRate': 0.42857142857142855, 'explosiveness': 1.482705307659554}, 'rushingPlays': {'ppa': 0.37386507165942606, 'totalPPA': 14.580737794717615, 'successRate': 0.5897435897435898, 'explosiveness': 0.8874294541224411}, 'passingPlays': {'ppa': 0.4772592550101034, 'totalPPA': 11.454222120242482, 'successRate': 0.5833333333333334, 'explosiveness': 1.3012165064915282}}","{'plays': 71, 'drives': 9, 'ppa': 0.22226426628312235, 'totalPPA': 15.780762906101685, 'successRate': 0.5352112676056338, 'explosiveness': 1.0109211432906047, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.15384615384615385, 'lineYards': 3.6384615384615384, 'lineYardsTotal': 142, 'secondLevelYards': 1.2307692307692308, 'secondLevelYardsTotal': 48, 'openFieldYards': 1.358974358974359, 'openFieldYardsTotal': 53, 'standardDowns': {'ppa': 0.08606390470510912, 'successRate': 0.5454545454545454, 'explosiveness': 0.8093417554811069}, 'passingDowns': {'ppa': 0.6904530092075427, 'successRate': 0.5, 'explosiveness': 1.7668438475762211}, 'rushingPlays': {'ppa': 0.25142621181900976, 'totalPPA': 9.80562226094138, 'successRate': 0.5641025641025641, 'explosiveness': 0.8987396926561182}, 'passingPlays': {'ppa': 0.18672314516125957, 'totalPPA': 5.975140645160306, 'successRate': 0.5, 'explosiveness': 1.1651706379130233}}"
401403857,2022,regular,1,Utah,Florida,"{'plays': 71, 'drives': 9, 'ppa': 0.22226426628312235, 'totalPPA': 15.780762906101685, 'successRate': 0.5352112676056338, 'explosiveness': 1.0109211432906047, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.15384615384615385, 'lineYards': 3.6384615384615384, 'lineYardsTotal': 142, 'secondLevelYards': 1.2307692307692308, 'secondLevelYardsTotal': 48, 'openFieldYards': 1.358974358974359, 'openFieldYardsTotal': 53, 'standardDowns': {'ppa': 0.08606390470510912, 'successRate': 0.5454545454545454, 'explosiveness': 0.8093417554811069}, 'passingDowns': {'ppa': 0.6904530092075427, 'successRate': 0.5, 'explosiveness': 1.7668438475762211}, 'rushingPlays': {'ppa': 0.25142621181900976, 'totalPPA': 9.80562226094138, 'successRate': 0.5641025641025641, 'explosiveness': 0.8987396926561182}, 'passingPlays': {'ppa': 0.18672314516125957, 'totalPPA': 5.975140645160306, 'successRate': 0.5, 'explosiveness': 1.1651706379130233}}","{'plays': 63, 'drives': 10, 'ppa': 0.4132533319834936, 'totalPPA': 26.034959914960098, 'successRate': 0.5873015873015873, 'explosiveness': 1.0439975279918254, 'powerSuccess': 1, 'stuffRate': 0.10256410256410256, 'lineYards': 4, 'lineYardsTotal': 156, 'secondLevelYards': 1.7692307692307692, 'secondLevelYardsTotal': 69, 'openFieldYards': 3.1794871794871793, 'openFieldYardsTotal': 124, 'standardDowns': {'ppa': 0.39327100127058046, 'successRate': 0.6326530612244898, 'explosiveness': 0.9590863448303296}, 'passingDowns': {'ppa': 0.4831914894786896, 'successRate': 0.42857142857142855, 'explosiveness': 1.482705307659554}, 'rushingPlays': {'ppa': 0.37386507165942606, 'totalPPA': 14.580737794717615, 'successRate': 0.5897435897435898, 'explosiveness': 0.8874294541224411}, 'passingPlays': {'ppa': 0.4772592550101034, 'totalPPA': 11.454222120242482, 'successRate': 0.5833333333333334, 'explosiveness': 1.3012165064915282}}"
