gameId,season,seasonType,week,team,opponent,offense,defense
401281942,2021,regular,1,Alabama,Miami,"{'plays': 76, 'drives': 12, 'ppa': 0.3445710675917783, 'totalPPA': 26.18740113697515, 'successRate': 0.5, 'explosiveness': 1.3573789107386853, 'powerSuccess': 0.4, 'stuffRate': 0.19444444444444445, 'lineYards': 2.9166666666666665, 'lineYardsTotal': 105, 'secondLevelYards': 1.277777777777778, 'secondLevelYardsTotal': 46, 'openFieldYards': 1.0555555555555556, 'openFieldYardsTotal': 38, 'standardDowns': {'ppa': 0.20120918493598539, 'successRate': 0.5263157894736842, 'explosiveness': 0.9855292433719604}, 'passingDowns': {'ppa': 0.7746567155591569, 'successRate': 0.42105263157894735, 'explosiveness': 2.7518151633639034}, 'rushingPlays': {'ppa': 0.020714687777969254, 'totalPPA': 0.7457287600068931, 'successRate': 0.4722222222222222, 'explosiveness': 0.8462162624325653}, 'passingPlays': {'ppa': 0.6360418094242064, 'totalPPA': 25.441672376968256, 'successRate': 0.525, 'explosiveness': 1.7711772450817347}}","{'plays': 63, 'drives': 13, 'ppa': 0.005617324633819418, 'totalPPA': 0.3538914519306233, 'successRate': 0.36507936507936506, 'explosiveness': 1.0441242206517853, 'powerSuccess': 0.75, 'stuffRate': 0.25925925925925924, 'lineYards': 2.751851851851852, 'lineYardsTotal': 74, 'secondLevelYards': 0.8148148148148148, 'secondLevelYardsTotal': 22, 'openFieldYards': 0.5555555555555556, 'openFieldYardsTotal': 15, 'standardDowns': {'ppa': -0.16601748842136135, 'successRate': 0.42857142857142855, 'explosiveness': 0.7049142185277559}, 'passingDowns': {'ppa': 0.34888695074418097, 'successRate': 0.23809523809523808, 'explosiveness': 2.2652802282982916}, 'rushingPlays': {'ppa': -0.1186496458830834, 'totalPPA': -3.203540438843252, 'successRate': 0.4074074074074074, 'explosiveness': 0.6195813216990078}, 'passingPlays': {'ppa': 0.09881755252149653, 'totalPPA': 3.557431890773875, 'successRate': 0.3333333333333333, 'explosiveness': 1.4332885446918315}}"
401281942,2021,regular,1,Miami,Alabama,"{'plays': 63, 'drives': 13, 'ppa': 0.005617324633819418, 'totalPPA': 0.3538914519306233, 'successRate': 0.36507936507936506, 'explosiveness': 1.0441242206517853, 'powerSuccess': 0.75, 'stuffRate': 0.25925925925925924, 'lineYards': 2.751851851851852, 'lineYardsTotal': 74, 'secondLevelYards': 0.8148148148148148, 'secondLevelYardsTotal': 22, 'openFieldYards': 0.5555555555555556, 'openFieldYardsTotal': 15, 'standardDowns': {'ppa': -0.16601748842136135, 'successRate': 0.42857142857142855, 'explosiveness': 0.7049142185277559}, 'passingDowns': {'ppa': 0.34888695074418097, 'successRate': 0.23809523809523808, 'explosiveness': 2.2652802282982916}, 'rushingPlays': {'ppa': -0.1186496458830834, 'totalPPA': -3.203540438843252, 'successRate': 0.4074074074074074, 'explosiveness': 0.6195813216990078}, 'passingPlays': {'ppa': 0.09881755252149653, 'totalPPA': 3.557431890773875, 'successRate': 0.3333333333333333, 'explosiveness': 1.4332885446918315}}","{'plays': 76, 'drives': 12, 'ppa': 0.3445710675917783, 'totalPPA': 26.18740113697515, 'successRate': 0.5, 'explosiveness': 1.3573789107386853, 'powerSuccess': 0.4, 'stuffRate': 0.19444444444444445, 'lineYards': 2.9166666666666665, 'lineYardsTotal': 105, 'secondLevelYards': 1.277777777777778, 'secondLevelYardsTotal': 46, 'openFieldYards': 1.0555555555555556, 'openFieldYardsTotal': 38, 'standardDowns': {'ppa': 0.20120918493598539, 'successRate': 0.5263157894736842, 'explosiveness': 0.9855292433719604}, 'passingDowns': {'ppa': 0.7746567155591569, 'successRate': 0.42105263157894735, 'explosiveness': 2.7518151633639034}, 'rushingPlays': {'ppa': 0.020714687777969254, 'totalPPA': 0.7457287600068931, 'successRate': 0.4722222222222222, 'explosiveness': 0.8462162624325653}, 'passingPlays': {'ppa': 0.6360418094242064, 'totalPPA': 25.441672376968256, 'successRate': 0.525, 'explosiveness': 1.7711772450817347}}"
401281943,2021,regular,1,Arkansas,Rice,"{'plays': 65, 'drives': 15, 'ppa': 0.2395342679455557, 'totalPPA': 15.56972741646112, 'successRate': 0.47692307692307695, 'explosiveness': 1.058980836678344, 'powerSuccess': 0.5, 'stuffRate': 0.14634146341463414, 'lineYards': 3.6414634146341465, 'lineYardsTotal': 149, 'secondLevelYards': 1.4390243902439024, 'secondLevelYardsTotal': 59, 'openFieldYards': 1.6097560975609757, 'openFieldYardsTotal': 66, 'standardDowns': {'ppa': 0.13146700090471394, 'successRate': 0.4888888888888889, 'explosiveness': 1.0574022231176077}, 'passingDowns': {'ppa': 0.4826856187874497, 'successRate': 0.45, 'explosiveness': 1.0628396698268103}, 'rushingPlays': {'ppa': 0.42860326524641296, 'totalPPA': 17.572733875102934, 'successRate': 0.5853658536585366, 'explosiveness': 1.038048892239361}, 'passingPlays': {'ppa': 0.0266336120313575, 'totalPPA': 0.585939464689865, 'successRate': 0.3181818181818182, 'explosiveness': 1.1307475033262857}}","{'plays': 75, 'drives': 15, 'ppa': -0.09134093190550048, 'totalPPA': -6.850569892912537, 'successRate': 0.30666666666666664, 'explosiveness': 1.0976629945681595, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.2631578947368421, 'lineYards': 1.9131578947368422, 'lineYardsTotal': 73, 'secondLevelYards': 0.23684210526315788, 'secondLevelYardsTotal': 9, 'openFieldYards': 0, 'openFieldYardsTotal': 0, 'standardDowns': {'ppa': -0.12828468119690795, 'successRate': 0.4222222222222222, 'explosiveness': 0.8274157487338665}, 'passingDowns': {'ppa': -0.03592530796838932, 'successRate': 0.13333333333333333, 'explosiveness': 2.3813374122810522}, 'rushingPlays': {'ppa': -0.3935560500157052, 'totalPPA': -14.955129900596798, 'successRate': 0.23684210526315788, 'explosiveness': 0.31268877522235694}, 'passingPlays': {'ppa': 0.2875499285198715, 'totalPPA': 10.064247498195503, 'successRate': 0.4, 'explosiveness': 1.6022892784333185}}"
401281943,2021,regular,1,Rice,Arkansas,"{'plays': 75, 'drives': 15, 'ppa': -0.09134093190550048, 'totalPPA': -6.850569892912537, 'successRate': 0.30666666666666664, 'explosiveness': 1.0976629945681595, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.2631578947368421, 'lineYards': 1.9131578947368422, 'lineYardsTotal': 73, 'secondLevelYards': 0.23684210526315788, 'secondLevelYardsTotal': 9, 'openFieldYards': 0, 'openFieldYardsTotal': 0, 'standardDowns': {'ppa': -0.12828468119690795, 'successRate': 0.4222222222222222, 'explosiveness': 0.8274157487338665}, 'passingDowns': {'ppa': -0.03592530796838932, 'successRate': 0.13333333333333333, 'explosiveness': 2.3813374122810522}, 'rushingPlays': {'ppa': -0.3935560500157052, 'totalPPA': -14.955129900596798, 'successRate': 0.23684210526315788, 'explosiveness': 0.31268877522235694}, 'passingPlays': {'ppa': 0.2875499285198715, 'totalPPA': 10.064247498195503, 'successRate': 0.4, 'explosiveness': 1.6022892784333185}}","{'plays': 65, 'drives': 15, 'ppa': 0.2395342679455557, 'totalPPA': 15.56972741646112, 'successRate': 0.47692307692307695, 'explosiveness': 1.058980836678344, 'powerSuccess': 0.5, 'stuffRate': 0.14634146341463414, 'lineYards': 3.6414634146341465, 'lineYardsTotal': 149, 'secondLevelYards': 1.4390243902439024, 'secondLevelYardsTotal': 59, 'openFieldYards': 1.6097560975609757, 'openFieldYardsTotal': 66, 'standardDowns': {'ppa': 0.13146700090471394, 'successRate': 0.4888888888888889, 'explosiveness': 1.0574022231176077}, 'passingDowns': {'ppa': 0.4826856187874497, 'successRate': 0.45, 'explosiveness': 1.0628396698268103}, 'rushingPlays': {'ppa': 0.42860326524641296, 'totalPPA': 17.572733875102934, 'successRate': 0.5853658536585366, 'explosiveness': 1.038048892239361}, 'passingPlays': {'ppa': 0.0266336120313575, 'totalPPA': 0.585939464689865, 'successRate': 0.3181818181818182, 'explosiveness': 1.1307475033262857}}"
401281944,2021,regular,1,Akron,Auburn,"{'plays': 73, 'drives': 11, 'ppa': 0.1871715510338093, 'totalPPA': 13.66352322546808, 'successRate': 0.3287671232876712, 'explosiveness': 1.4097444459943154, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.15625, 'lineYards': 2.546875, 'lineYardsTotal': 82, 'secondLevelYards': 0.53125, 'secondLevelYardsTotal': 17, 'openFieldYards': 0.09375, 'openFieldYardsTotal': 3, 'standardDowns': {'ppa': 0.12332618751513966, 'successRate': 0.4186046511627907, 'explosiveness': 1.0999584117489758}, 'passingDowns': {'ppa': 0.27868323874390244, 'successRate': 0.2, 'explosiveness': 2.3391025487303345}, 'rushingPlays': {'ppa': 0.07244434816905036, 'totalPPA': 2.3182191414096116, 'successRate': 0.28125, 'explosiveness': 1.2644216646975337}, 'passingPlays': {'ppa': 0.32596229537645, 'totalPPA': 13.038491815058, 'successRate': 0.375, 'explosiveness': 1.4969381147723844}}","{'plays': 62, 'drives': 11, 'ppa': 0.7810934620469357, 'totalPPA': 48.427794646910016, 'successRate': 0.7096774193548387, 'explosiveness': 1.247167272345898, 'powerSuccess': 1, 'stuffRate': 0.02857142857142857, 'lineYards': 4.642857142857143, 'lineYardsTotal': 163, 'secondLevelYards': 2.2857142857142856, 'secondLevelYardsTotal': 80, 'openFieldYards': 4.085714285714285, 'openFieldYardsTotal': 143, 'standardDowns': {'ppa': 0.7405434315598366, 'successRate': 0.7407407407407407, 'explosiveness': 1.1615818084973315}, 'passingDowns': {'ppa': 1.0548061678348553, 'successRate': 0.5, 'explosiveness': 2.1030219108315618}, 'rushingPlays': {'ppa': 0.8116203736315106, 'totalPPA': 28.40671307710287, 'successRate': 0.6857142857142857, 'explosiveness': 1.354850895351417}, 'passingPlays': {'ppa': 0.741521539622487, 'totalPPA': 20.021081569807148, 'successRate': 0.7407407407407407, 'explosiveness': 1.117946924739275}}"
401281944,2021,regular,1,Auburn,Akron,"{'plays': 62, 'drives': 11, 'ppa': 0.7810934620469357, 'totalPPA': 48.427794646910016, 'successRate': 0.7096774193548387, 'explosiveness': 1.247167272345898, 'powerSuccess': 1, 'stuffRate': 0.02857142857142857, 'lineYards': 4.642857142857143, 'lineYardsTotal': 163, 'secondLevelYards': 2.2857142857142856, 'secondLevelYardsTotal': 80, 'openFieldYards': 4.085714285714285, 'openFieldYardsTotal': 143, 'standardDowns': {'ppa': 0.7405434315598366, 'successRate': 0.7407407407407407, 'explosiveness': 1.1615818084973315}, 'passingDowns': {'ppa': 1.0548061678348553, 'successRate': 0.5, 'explosiveness': 2.1030219108315618}, 'rushingPlays': {'ppa': 0.8116203736315106, 'totalPPA': 28.40671307710287, 'successRate': 0.6857142857142857, 'explosiveness': 1.354850895351417}, 'passingPlays': {'ppa': 0.741521539622487, 'totalPPA': 20.021081569807148, 'successRate': 0.7407407407407407, 'explosiveness': 1.117946924739275}}","{'plays': 73, 'drives': 11, 'ppa': 0.1871715510338093, 'totalPPA': 13.66352322546808, 'successRate': 0.3287671232876712, 'explosiveness': 1.4097444459943154, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.15625, 'lineYards': 2.546875, 'lineYardsTotal': 82, 'secondLevelYards': 0.53125, 'secondLevelYardsTotal': 17, 'openFieldYards': 0.09375, 'openFieldYardsTotal': 3, 'standardDowns': {'ppa': 0.12332618751513966, 'successRate': 0.4186046511627907, 'explosiveness': 1.0999584117489758}, 'passingDowns': {'ppa': 0.27868323874390244, 'successRate': 0.2, 'explosiveness': 2.3391025487303345}, 'rushingPlays': {'ppa': 0.07244434816905036, 'totalPPA': 2.3182191414096116, 'successRate': 0.28125, 'explosiveness': 1.2644216646975337}, 'passingPlays': {'ppa': 0.32596229537645, 'totalPPA': 13.038491815058, 'successRate': 0.375, 'explosiveness': 1.4969381147723844}}"
401281945,2021,regular,1,Florida,Florida Atlantic,"{'plays': 80, 'drives': 12, 'ppa': 0.3170298418475457, 'totalPPA': 25.362387347803654, 'successRate': 0.5, 'explosiveness': 1.2863375712152652, 'powerSuccess': 0.875, 'stuffRate': 0.022222222222222223, 'lineYards': 4.333333333333333, 'lineYardsTotal': 195, 'secondLevelYards': 1.9111111111111112, 'secondLevelYardsTotal': 86, 'openFieldYards': 3.6, 'openFieldYardsTotal': 162, 'standardDowns': {'ppa': 0.20658671315382765, 'successRate': 0.5555555555555556, 'explosiveness': 0.9849052816386348}, 'passingDowns': {'ppa': 0.5464117245191139, 'successRate': 0.38461538461538464, 'explosiveness': 2.190634439945156}, 'rushingPlays': {'ppa': 0.66813882892329, 'totalPPA': 30.06624730154805, 'successRate': 0.6222222222222222, 'explosiveness': 1.3904583616983142}, 'passingPlays': {'ppa': 0.011349751221255176, 'totalPPA': 0.3745417903014208, 'successRate': 0.36363636363636365, 'explosiveness': 1.0433890600881506}}","{'plays': 67, 'drives': 11, 'ppa': 0.13479255390979838, 'totalPPA': 9.031101111956492, 'successRate': 0.373134328358209, 'explosiveness': 1.332353934433799, 'powerSuccess': 1, 'stuffRate': 0.13333333333333333, 'lineYards': 3.13, 'lineYardsTotal': 94, 'secondLevelYards': 1.0333333333333332, 'secondLevelYardsTotal': 31, 'openFieldYards': 1, 'openFieldYardsTotal': 30, 'standardDowns': {'ppa': 0.1756171932525325, 'successRate': 0.4523809523809524, 'explosiveness': 1.3423042262856961}, 'passingDowns': {'ppa': 0.06620715981400506, 'successRate': 0.24, 'explosiveness': 1.3008446769027902}, 'rushingPlays': {'ppa': 0.09814314011308478, 'totalPPA': 2.9442942033925434, 'successRate': 0.4, 'explosiveness': 1.0116401434727762}, 'passingPlays': {'ppa': 0.16450829482605267, 'totalPPA': 6.086806908563949, 'successRate': 0.35135135135135137, 'explosiveness': 1.6283974337824352}}"
401281945,2021,regular,1,Florida Atlantic,Florida,"{'plays': 67, 'drives': 11, 'ppa': 0.13479255390979838, 'totalPPA': 9.031101111956492, 'successRate': 0.373134328358209, 'explosiveness': 1.332353934433799, 'powerSuccess': 1, 'stuffRate': 0.13333333333333333, 'lineYards': 3.13, 'lineYardsTotal': 94, 'secondLevelYards': 1.0333333333333332, 'secondLevelYardsTotal': 31, 'openFieldYards': 1, 'openFieldYardsTotal': 30, 'standardDowns': {'ppa': 0.1756171932525325, 'successRate': 0.4523809523809524, 'explosiveness': 1.3423042262856961}, 'passingDowns': {'ppa': 0.06620715981400506, 'successRate': 0.24, 'explosiveness': 1.3008446769027902}, 'rushingPlays': {'ppa': 0.09814314011308478, 'totalPPA': 2.9442942033925434, 'successRate': 0.4, 'explosiveness': 1.0116401434727762}, 'passingPlays': {'ppa': 0.16450829482605267, 'totalPPA': 6.086806908563949, 'successRate': 0.35135135135135137, 'explosiveness': 1.6283974337824352}}","{'plays': 80, 'drives': 12, 'ppa': 0.3170298418475457, 'totalPPA': 25.362387347803654, 'successRate': 0.5, 'explosiveness': 1.2863375712152652, 'powerSuccess': 0.875, 'stuffRate': 0.022222222222222223, 'lineYards': 4.333333333333333, 'lineYardsTotal': 195, 'secondLevelYards': 1.9111111111111112, 'secondLevelYardsTotal': 86, 'openFieldYards': 3.6, 'openFieldYardsTotal': 162, 'standardDowns': {'ppa': 0.20658671315382765, 'successRate': 0.5555555555555556, 'explosiveness': 0.9849052816386348}, 'passingDowns': {'ppa': 0.5464117245191139, 'successRate': 0.38461538461538464, 'explosiveness': 2.190634439945156}, 'rushingPlays': {'ppa': 0.66813882892329, 'totalPPA': 30.06624730154805, 'successRate': 0.6222222222222222, 'explosiveness': 1.3904583616983142}, 'passingPlays': {'ppa': 0.011349751221255176, 'totalPPA': 0.3745417903014208, 'successRate': 0.36363636363636365, 'explosiveness': 1.0433890600881506}}"
401281946,2021,regular,1,Clemson,Georgia,"{'plays': 60, 'drives': 11, 'ppa': -0.2845017320111353, 'totalPPA': -17.070103920668117, 'successRate': 0.26666666666666666, 'explosiveness': 1.2620736820952099, 'powerSuccess': 0, 'stuffRate': 0.125, 'lineYards': 2.56875, 'lineYardsTotal': 41, 'secondLevelYards': 0.625, 'secondLevelYardsTotal': 10, 'openFieldYards': 0, 'openFieldYardsTotal': 0, 'standardDowns': {'ppa': -0.6607419678888721, 'successRate': 0.2727272727272727, 'explosiveness': 0.5128211908521683}, 'passingDowns': {'ppa': 0.17534744517276518, 'successRate': 0.25925925925925924, 'explosiveness': 2.225398313693406}, 'rushingPlays': {'ppa': -0.3040437428917717, 'totalPPA': -4.8646998862683475, 'successRate': 0.125, 'explosiveness': 0.327663056855151}, 'passingPlays': {'ppa': -0.2773955462363584, 'totalPPA': -12.20540403439977, 'successRate': 0.3181818181818182, 'explosiveness': 1.395560914272361}}","{'plays': 61, 'drives': 10, 'ppa': -0.021886403310349013, 'totalPPA': -1.3350706019312897, 'successRate': 0.3442622950819672, 'explosiveness': 0.8187890872736986, 'powerSuccess': 0.8, 'stuffRate': 0.16666666666666666, 'lineYards': 2.933333333333333, 'lineYardsTotal': 88, 'secondLevelYards': 0.7333333333333333, 'secondLevelYardsTotal': 22, 'openFieldYards': 0.4, 'openFieldYardsTotal': 12, 'standardDowns': {'ppa': -0.12818548187151457, 'successRate': 0.40476190476190477, 'explosiveness': 0.6859295777293909}, 'passingDowns': {'ppa': 0.21309050719328013, 'successRate': 0.21052631578947367, 'explosiveness': 1.3834420028370062}, 'rushingPlays': {'ppa': -0.08551108849026826, 'totalPPA': -2.5653326547080475, 'successRate': 0.4, 'explosiveness': 0.5441541252408164}, 'passingPlays': {'ppa': 0.039685872670217996, 'totalPPA': 1.2302620527767578, 'successRate': 0.2903225806451613, 'explosiveness': 1.184969036650875}}"
401281946,2021,regular,1,Georgia,Clemson,"{'plays': 61, 'drives': 10, 'ppa': -0.021886403310349013, 'totalPPA': -1.3350706019312897, 'successRate': 0.3442622950819672, 'explosiveness': 0.8187890872736986, 'powerSuccess': 0.8, 'stuffRate': 0.16666666666666666, 'lineYards': 2.933333333333333, 'lineYardsTotal': 88, 'secondLevelYards': 0.7333333333333333, 'secondLevelYardsTotal': 22, 'openFieldYards': 0.4, 'openFieldYardsTotal': 12, 'standardDowns': {'ppa': -0.12818548187151457, 'successRate': 0.40476190476190477, 'explosiveness': 0.6859295777293909}, 'passingDowns': {'ppa': 0.21309050719328013, 'successRate': 0.21052631578947367, 'explosiveness': 1.3834420028370062}, 'rushingPlays': {'ppa': -0.08551108849026826, 'totalPPA': -2.5653326547080475, 'successRate': 0.4, 'explosiveness': 0.5441541252408164}, 'passingPlays': {'ppa': 0.039685872670217996, 'totalPPA': 1.2302620527767578, 'successRate': 0.2903225806451613, 'explosiveness': 1.184969036650875}}","{'plays': 60, 'drives': 11, 'ppa': -0.2845017320111353, 'totalPPA': -17.070103920668117, 'successRate': 0.26666666666666666, 'explosiveness': 1.2620736820952099, 'powerSuccess': 0, 'stuffRate': 0.125, 'lineYards': 2.56875, 'lineYardsTotal': 41, 'secondLevelYards': 0.625, 'secondLevelYardsTotal': 10, 'openFieldYards': 0, 'openFieldYardsTotal': 0, 'standardDowns': {'ppa': -0.6607419678888721, 'successRate': 0.2727272727272727, 'explosiveness': 0.5128211908521683}, 'passingDowns': {'ppa': 0.17534744517276518, 'successRate': 0.25925925925925924, 'explosiveness': 2.225398313693406}, 'rushingPlays': {'ppa': -0.3040437428917717, 'totalPPA': -4.8646998862683475, 'successRate': 0.125, 'explosiveness': 0.327663056855151}, 'passingPlays': {'ppa': -0.2773955462363584, 'totalPPA': -12.20540403439977, 'successRate': 0.3181818181818182, 'explosiveness': 1.395560914272361}}"
