gameId,season,seasonType,week,team,opponent,offense,defense
400868876,2016,regular,1,Baylor,Northwestern State,"{'plays': 74, 'drives': 15, 'ppa': 0.3844876951594244, 'totalPPA': 28.452089441797405, 'successRate': 0.5675675675675675, 'explosiveness': 0.9790799332226775, 'powerSuccess': 0.75, 'stuffRate': 0.20930232558139536, 'lineYards': 3.5046511627906978, 'lineYardsTotal': 151, 'secondLevelYards': 1.4418604651162792, 'secondLevelYardsTotal': 62, 'openFieldYards': 1.930232558139535, 'openFieldYardsTotal': 83, 'standardDowns': {'ppa': 0.30140420258350115, 'successRate': 0.5892857142857143, 'explosiveness': 0.844882895783121}, 'passingDowns': {'ppa': 0.6429696720622968, 'successRate': 0.5, 'explosiveness': 1.4711357371677174}, 'rushingPlays': {'ppa': 0.21869654840066366, 'totalPPA': 9.403951581228538, 'successRate': 0.4883720930232558, 'explosiveness': 0.7714387787341034}, 'passingPlays': {'ppa': 0.7022236225782862, 'totalPPA': 20.364485054770302, 'successRate': 0.6551724137931034, 'explosiveness': 1.3809205282177743}}","{'plays': 59, 'drives': 15, 'ppa': -0.3158337426474057, 'totalPPA': -18.634190816196938, 'successRate': 0.22033898305084745, 'explosiveness': 0.6771143085149833, 'powerSuccess': 1, 'stuffRate': 0.4473684210526316, 'lineYards': 0.9736842105263158, 'lineYardsTotal': 37, 'secondLevelYards': 0.5789473684210527, 'secondLevelYardsTotal': 22, 'openFieldYards': 0.07894736842105263, 'openFieldYardsTotal': 3, 'standardDowns': {'ppa': -0.34893936990563923, 'successRate': 0.3142857142857143, 'explosiveness': 0.5908758666675206}, 'passingDowns': {'ppa': -0.2675547028958151, 'successRate': 0.08333333333333333, 'explosiveness': 1.1514257386760285}, 'rushingPlays': {'ppa': -0.3356021725652276, 'totalPPA': -12.752882557478648, 'successRate': 0.3157894736842105, 'explosiveness': 0.6417856897051601}, 'passingPlays': {'ppa': -0.2800622980342042, 'totalPPA': -5.881308258718288, 'successRate': 0.047619047619047616, 'explosiveness': 1.1010577342328611}}"
400868876,2016,regular,1,Northwestern State,Baylor,"{'plays': 59, 'drives': 15, 'ppa': -0.3158337426474057, 'totalPPA': -18.634190816196938, 'successRate': 0.22033898305084745, 'explosiveness': 0.6771143085149833, 'powerSuccess': 1, 'stuffRate': 0.4473684210526316, 'lineYards': 0.9736842105263158, 'lineYardsTotal': 37, 'secondLevelYards': 0.5789473684210527, 'secondLevelYardsTotal': 22, 'openFieldYards': 0.07894736842105263, 'openFieldYardsTotal': 3, 'standardDowns': {'ppa': -0.34893936990563923, 'successRate': 0.3142857142857143, 'explosiveness': 0.5908758666675206}, 'passingDowns': {'ppa': -0.2675547028958151, 'successRate': 0.08333333333333333, 'explosiveness': 1.1514257386760285}, 'rushingPlays': {'ppa': -0.3356021725652276, 'totalPPA': -12.752882557478648, 'successRate': 0.3157894736842105, 'explosiveness': 0.6417856897051601}, 'passingPlays': {'ppa': -0.2800622980342042, 'totalPPA': -5.881308258718288, 'successRate': 0.047619047619047616, 'explosiveness': 1.1010577342328611}}","{'plays': 74, 'drives': 15, 'ppa': 0.3844876951594244, 'totalPPA': 28.452089441797405, 'successRate': 0.5675675675675675, 'explosiveness': 0.9790799332226775, 'powerSuccess': 0.75, 'stuffRate': 0.20930232558139536, 'lineYards': 3.5046511627906978, 'lineYardsTotal': 151, 'secondLevelYards': 1.4418604651162792, 'secondLevelYardsTotal': 62, 'openFieldYards': 1.930232558139535, 'openFieldYardsTotal': 83, 'standardDowns': {'ppa': 0.30140420258350115, 'successRate': 0.5892857142857143, 'explosiveness': 0.844882895783121}, 'passingDowns': {'ppa': 0.6429696720622968, 'successRate': 0.5, 'explosiveness': 1.4711357371677174}, 'rushingPlays': {'ppa': 0.21869654840066366, 'totalPPA': 9.403951581228538, 'successRate': 0.4883720930232558, 'explosiveness': 0.7714387787341034}, 'passingPlays': {'ppa': 0.7022236225782862, 'totalPPA': 20.364485054770302, 'successRate': 0.6551724137931034, 'explosiveness': 1.3809205282177743}}"
400868877,2016,regular,2,Baylor,SMU,"{'plays': 105, 'drives': 16, 'ppa': 0.1085624912260189, 'totalPPA': 11.399061578731985, 'successRate': 0.44761904761904764, 'explosiveness': 0.9147775093881075, 'powerSuccess': 0.6363636363636364, 'stuffRate': 0.16071428571428573, 'lineYards': 3.294642857142857, 'lineYardsTotal': 185, 'secondLevelYards': 1.2678571428571428, 'secondLevelYardsTotal': 71, 'openFieldYards': 1.0714285714285714, 'openFieldYardsTotal': 60, 'standardDowns': {'ppa': 0.12233799847985521, 'successRate': 0.5342465753424658, 'explosiveness': 0.8626893999745654}, 'passingDowns': {'ppa': 0.0771371153032048, 'successRate': 0.25, 'explosiveness': 1.1687070427791255}, 'rushingPlays': {'ppa': 0.12889933898119724, 'totalPPA': 7.218362982947045, 'successRate': 0.48214285714285715, 'explosiveness': 0.8368714776867885}, 'passingPlays': {'ppa': 0.09470092310699713, 'totalPPA': 4.450943386028865, 'successRate': 0.3829787234042553, 'explosiveness': 1.1482921018856496}}","{'plays': 84, 'drives': 17, 'ppa': -0.11124656460469197, 'totalPPA': -9.344711426794126, 'successRate': 0.34523809523809523, 'explosiveness': 1.0211619091624662, 'powerSuccess': 0.75, 'stuffRate': 0.16216216216216217, 'lineYards': 3.2864864864864867, 'lineYardsTotal': 122, 'secondLevelYards': 1.1081081081081081, 'secondLevelYardsTotal': 41, 'openFieldYards': 0.9459459459459459, 'openFieldYardsTotal': 35, 'standardDowns': {'ppa': -0.2410875662164549, 'successRate': 0.36363636363636365, 'explosiveness': 0.8675462716629413}, 'passingDowns': {'ppa': 0.1350036108658929, 'successRate': 0.3103448275862069, 'explosiveness': 1.3625299924947436}, 'rushingPlays': {'ppa': 0.12022856068737565, 'totalPPA': 4.4484567454329, 'successRate': 0.35135135135135137, 'explosiveness': 0.7905998878390884}, 'passingPlays': {'ppa': -0.2662343641140159, 'totalPPA': -11.980546385130717, 'successRate': 0.3111111111111111, 'explosiveness': 1.5106084722071198}}"
400868877,2016,regular,2,SMU,Baylor,"{'plays': 84, 'drives': 17, 'ppa': -0.11124656460469197, 'totalPPA': -9.344711426794126, 'successRate': 0.34523809523809523, 'explosiveness': 1.0211619091624662, 'powerSuccess': 0.75, 'stuffRate': 0.16216216216216217, 'lineYards': 3.2864864864864867, 'lineYardsTotal': 122, 'secondLevelYards': 1.1081081081081081, 'secondLevelYardsTotal': 41, 'openFieldYards': 0.9459459459459459, 'openFieldYardsTotal': 35, 'standardDowns': {'ppa': -0.2410875662164549, 'successRate': 0.36363636363636365, 'explosiveness': 0.8675462716629413}, 'passingDowns': {'ppa': 0.1350036108658929, 'successRate': 0.3103448275862069, 'explosiveness': 1.3625299924947436}, 'rushingPlays': {'ppa': 0.12022856068737565, 'totalPPA': 4.4484567454329, 'successRate': 0.35135135135135137, 'explosiveness': 0.7905998878390884}, 'passingPlays': {'ppa': -0.2662343641140159, 'totalPPA': -11.980546385130717, 'successRate': 0.3111111111111111, 'explosiveness': 1.5106084722071198}}","{'plays': 105, 'drives': 16, 'ppa': 0.1085624912260189, 'totalPPA': 11.399061578731985, 'successRate': 0.44761904761904764, 'explosiveness': 0.9147775093881075, 'powerSuccess': 0.6363636363636364, 'stuffRate': 0.16071428571428573, 'lineYards': 3.294642857142857, 'lineYardsTotal': 185, 'secondLevelYards': 1.2678571428571428, 'secondLevelYardsTotal': 71, 'openFieldYards': 1.0714285714285714, 'openFieldYardsTotal': 60, 'standardDowns': {'ppa': 0.12233799847985521, 'successRate': 0.5342465753424658, 'explosiveness': 0.8626893999745654}, 'passingDowns': {'ppa': 0.0771371153032048, 'successRate': 0.25, 'explosiveness': 1.1687070427791255}, 'rushingPlays': {'ppa': 0.12889933898119724, 'totalPPA': 7.218362982947045, 'successRate': 0.48214285714285715, 'explosiveness': 0.8368714776867885}, 'passingPlays': {'ppa': 0.09470092310699713, 'totalPPA': 4.450943386028865, 'successRate': 0.3829787234042553, 'explosiveness': 1.1482921018856496}}"
400868878,2016,regular,4,Baylor,Oklahoma State,"{'plays': 65, 'drives': 12, 'ppa': 0.30114452403715225, 'totalPPA': 19.574394062414896, 'successRate': 0.4, 'explosiveness': 1.7365267713421375, 'powerSuccess': 0.25, 'stuffRate': 0.16666666666666666, 'lineYards': 2.202777777777778, 'lineYardsTotal': 79, 'secondLevelYards': 0.75, 'secondLevelYardsTotal': 27, 'openFieldYards': 1.1388888888888888, 'openFieldYardsTotal': 41, 'standardDowns': {'ppa': -0.22006413831152177, 'successRate': 0.38095238095238093, 'explosiveness': 0.7883783802984674}, 'passingDowns': {'ppa': 1.2529168639782091, 'successRate': 0.43478260869565216, 'explosiveness': 3.2535641970120097}, 'rushingPlays': {'ppa': -0.10919955903614659, 'totalPPA': -3.931184125301277, 'successRate': 0.2777777777777778, 'explosiveness': 1.1314584713427036}, 'passingPlays': {'ppa': 0.8105371788867646, 'totalPPA': 23.50557818771617, 'successRate': 0.5517241379310345, 'explosiveness': 2.1146944588417838}}","{'plays': 102, 'drives': 14, 'ppa': 0.09142821606892657, 'totalPPA': 9.32567803903051, 'successRate': 0.45098039215686275, 'explosiveness': 0.9725013910732084, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.17647058823529413, 'lineYards': 2.9725490196078432, 'lineYardsTotal': 152, 'secondLevelYards': 1.156862745098039, 'secondLevelYardsTotal': 59, 'openFieldYards': 1.1372549019607843, 'openFieldYardsTotal': 58, 'standardDowns': {'ppa': -0.1474027446237641, 'successRate': 0.47619047619047616, 'explosiveness': 0.5138075528377137}, 'passingDowns': {'ppa': 0.4772320756494269, 'successRate': 0.41025641025641024, 'explosiveness': 1.832552337764761}, 'rushingPlays': {'ppa': 0.023744426344658877, 'totalPPA': 1.2109657435776027, 'successRate': 0.49019607843137253, 'explosiveness': 0.6109260896212277}, 'passingPlays': {'ppa': 0.17976831734311924, 'totalPPA': 8.988415867155963, 'successRate': 0.4, 'explosiveness': 1.5167807660269976}}"
400868878,2016,regular,4,Oklahoma State,Baylor,"{'plays': 102, 'drives': 14, 'ppa': 0.09142821606892657, 'totalPPA': 9.32567803903051, 'successRate': 0.45098039215686275, 'explosiveness': 0.9725013910732084, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.17647058823529413, 'lineYards': 2.9725490196078432, 'lineYardsTotal': 152, 'secondLevelYards': 1.156862745098039, 'secondLevelYardsTotal': 59, 'openFieldYards': 1.1372549019607843, 'openFieldYardsTotal': 58, 'standardDowns': {'ppa': -0.1474027446237641, 'successRate': 0.47619047619047616, 'explosiveness': 0.5138075528377137}, 'passingDowns': {'ppa': 0.4772320756494269, 'successRate': 0.41025641025641024, 'explosiveness': 1.832552337764761}, 'rushingPlays': {'ppa': 0.023744426344658877, 'totalPPA': 1.2109657435776027, 'successRate': 0.49019607843137253, 'explosiveness': 0.6109260896212277}, 'passingPlays': {'ppa': 0.17976831734311924, 'totalPPA': 8.988415867155963, 'successRate': 0.4, 'explosiveness': 1.5167807660269976}}","{'plays': 65, 'drives': 12, 'ppa': 0.30114452403715225, 'totalPPA': 19.574394062414896, 'successRate': 0.4, 'explosiveness': 1.7365267713421375, 'powerSuccess': 0.25, 'stuffRate': 0.16666666666666666, 'lineYards': 2.202777777777778, 'lineYardsTotal': 79, 'secondLevelYards': 0.75, 'secondLevelYardsTotal': 27, 'openFieldYards': 1.1388888888888888, 'openFieldYardsTotal': 41, 'standardDowns': {'ppa': -0.22006413831152177, 'successRate': 0.38095238095238093, 'explosiveness': 0.7883783802984674}, 'passingDowns': {'ppa': 1.2529168639782091, 'successRate': 0.43478260869565216, 'explosiveness': 3.2535641970120097}, 'rushingPlays': {'ppa': -0.10919955903614659, 'totalPPA': -3.931184125301277, 'successRate': 0.2777777777777778, 'explosiveness': 1.1314584713427036}, 'passingPlays': {'ppa': 0.8105371788867646, 'totalPPA': 23.50557818771617, 'successRate': 0.5517241379310345, 'explosiveness': 2.1146944588417838}}"
400868879,2016,regular,5,Baylor,Iowa State,"{'plays': 85, 'drives': 10, 'ppa': 0.48270239236058676, 'totalPPA': 41.029703350649875, 'successRate': 0.5764705882352941, 'explosiveness': 1.1619942481678531, 'powerSuccess': 1, 'stuffRate': 0.09836065573770492, 'lineYards': 4.057377049180328, 'lineYardsTotal': 248, 'secondLevelYards': 1.6065573770491803, 'secondLevelYardsTotal': 98, 'openFieldYards': 2.819672131147541, 'openFieldYardsTotal': 172, 'standardDowns': {'ppa': 0.5162943847102034, 'successRate': 0.625, 'explosiveness': 1.1492651933234952}, 'passingDowns': {'ppa': 0.38032679662842184, 'successRate': 0.42857142857142855, 'explosiveness': 1.2185678252538878}, 'rushingPlays': {'ppa': 0.5687104776874284, 'totalPPA': 34.69133913893313, 'successRate': 0.639344262295082, 'explosiveness': 1.0677565163063496}, 'passingPlays': {'ppa': 0.32552223958531906, 'totalPPA': 7.487011510462339, 'successRate': 0.391304347826087, 'explosiveness': 1.8270957025580845}}","{'plays': 77, 'drives': 10, 'ppa': 0.42015832965572564, 'totalPPA': 32.352191383490876, 'successRate': 0.4935064935064935, 'explosiveness': 1.3575939627788756, 'powerSuccess': 0.75, 'stuffRate': 0.11320754716981132, 'lineYards': 3.2132075471698114, 'lineYardsTotal': 170, 'secondLevelYards': 0.8679245283018868, 'secondLevelYardsTotal': 46, 'openFieldYards': 0.05660377358490566, 'openFieldYardsTotal': 3, 'standardDowns': {'ppa': 0.3076341218615918, 'successRate': 0.5, 'explosiveness': 1.1143641940461773}, 'passingDowns': {'ppa': 0.9741236603345385, 'successRate': 0.46153846153846156, 'explosiveness': 2.654819396019934}, 'rushingPlays': {'ppa': 0.18514077702896656, 'totalPPA': 9.812461182535227, 'successRate': 0.41509433962264153, 'explosiveness': 1.0361160574516823}, 'passingPlays': {'ppa': 0.9391554250398186, 'totalPPA': 22.53973020095565, 'successRate': 0.6666666666666666, 'explosiveness': 1.7996260826037664}}"
400868879,2016,regular,5,Iowa State,Baylor,"{'plays': 77, 'drives': 10, 'ppa': 0.42015832965572564, 'totalPPA': 32.352191383490876, 'successRate': 0.4935064935064935, 'explosiveness': 1.3575939627788756, 'powerSuccess': 0.75, 'stuffRate': 0.11320754716981132, 'lineYards': 3.2132075471698114, 'lineYardsTotal': 170, 'secondLevelYards': 0.8679245283018868, 'secondLevelYardsTotal': 46, 'openFieldYards': 0.05660377358490566, 'openFieldYardsTotal': 3, 'standardDowns': {'ppa': 0.3076341218615918, 'successRate': 0.5, 'explosiveness': 1.1143641940461773}, 'passingDowns': {'ppa': 0.9741236603345385, 'successRate': 0.46153846153846156, 'explosiveness': 2.654819396019934}, 'rushingPlays': {'ppa': 0.18514077702896656, 'totalPPA': 9.812461182535227, 'successRate': 0.41509433962264153, 'explosiveness': 1.0361160574516823}, 'passingPlays': {'ppa': 0.9391554250398186, 'totalPPA': 22.53973020095565, 'successRate': 0.6666666666666666, 'explosiveness': 1.7996260826037664}}","{'plays': 85, 'drives': 10, 'ppa': 0.48270239236058676, 'totalPPA': 41.029703350649875, 'successRate': 0.5764705882352941, 'explosiveness': 1.1619942481678531, 'powerSuccess': 1, 'stuffRate': 0.09836065573770492, 'lineYards': 4.057377049180328, 'lineYardsTotal': 248, 'secondLevelYards': 1.6065573770491803, 'secondLevelYardsTotal': 98, 'openFieldYards': 2.819672131147541, 'openFieldYardsTotal': 172, 'standardDowns': {'ppa': 0.5162943847102034, 'successRate': 0.625, 'explosiveness': 1.1492651933234952}, 'passingDowns': {'ppa': 0.38032679662842184, 'successRate': 0.42857142857142855, 'explosiveness': 1.2185678252538878}, 'rushingPlays': {'ppa': 0.5687104776874284, 'totalPPA': 34.69133913893313, 'successRate': 0.639344262295082, 'explosiveness': 1.0677565163063496}, 'passingPlays': {'ppa': 0.32552223958531906, 'totalPPA': 7.487011510462339, 'successRate': 0.391304347826087, 'explosiveness': 1.8270957025580845}}"
400868880,2016,regular,7,Baylor,Kansas,"{'plays': 79, 'drives': 15, 'ppa': 0.2333057363806984, 'totalPPA': 18.431153174075174, 'successRate': 0.4810126582278481, 'explosiveness': 1.1651703679673413, 'powerSuccess': 0.8, 'stuffRate': 0.125, 'lineYards': 3.6666666666666665, 'lineYardsTotal': 176, 'secondLevelYards': 1.2916666666666667, 'secondLevelYardsTotal': 62, 'openFieldYards': 0.7291666666666666, 'openFieldYardsTotal': 35, 'standardDowns': {'ppa': 0.2804965384522767, 'successRate': 0.5892857142857143, 'explosiveness': 1.0236528720382152}, 'passingDowns': {'ppa': 0.1184063922064209, 'successRate': 0.21739130434782608, 'explosiveness': 2.099185841099573}, 'rushingPlays': {'ppa': 0.25696085093625376, 'totalPPA': 12.33412084494018, 'successRate': 0.5416666666666666, 'explosiveness': 0.9303663607201614}, 'passingPlays': {'ppa': 0.19667846223016106, 'totalPPA': 6.097032329134993, 'successRate': 0.3870967741935484, 'explosiveness': 1.673912383669564}}","{'plays': 75, 'drives': 17, 'ppa': -0.27006476426055603, 'totalPPA': -20.254857319541703, 'successRate': 0.32, 'explosiveness': 0.8966907907417112, 'powerSuccess': 0.625, 'stuffRate': 0.3023255813953488, 'lineYards': 1.8930232558139535, 'lineYardsTotal': 81, 'secondLevelYards': 0.5813953488372093, 'secondLevelYardsTotal': 25, 'openFieldYards': 0.13953488372093023, 'openFieldYardsTotal': 6, 'standardDowns': {'ppa': -0.2547257135327883, 'successRate': 0.4074074074074074, 'explosiveness': 0.8936054022498693}, 'passingDowns': {'ppa': -0.3095080375605302, 'successRate': 0.09523809523809523, 'explosiveness': 0.9306300641519728}, 'rushingPlays': {'ppa': 0.00859537133165461, 'totalPPA': 0.3696009672611482, 'successRate': 0.37209302325581395, 'explosiveness': 0.8313729490846041}, 'passingPlays': {'ppa': -0.644514321462589, 'totalPPA': -20.62445828680285, 'successRate': 0.25, 'explosiveness': 1.0273264740559254}}"
400868880,2016,regular,7,Kansas,Baylor,"{'plays': 75, 'drives': 17, 'ppa': -0.27006476426055603, 'totalPPA': -20.254857319541703, 'successRate': 0.32, 'explosiveness': 0.8966907907417112, 'powerSuccess': 0.625, 'stuffRate': 0.3023255813953488, 'lineYards': 1.8930232558139535, 'lineYardsTotal': 81, 'secondLevelYards': 0.5813953488372093, 'secondLevelYardsTotal': 25, 'openFieldYards': 0.13953488372093023, 'openFieldYardsTotal': 6, 'standardDowns': {'ppa': -0.2547257135327883, 'successRate': 0.4074074074074074, 'explosiveness': 0.8936054022498693}, 'passingDowns': {'ppa': -0.3095080375605302, 'successRate': 0.09523809523809523, 'explosiveness': 0.9306300641519728}, 'rushingPlays': {'ppa': 0.00859537133165461, 'totalPPA': 0.3696009672611482, 'successRate': 0.37209302325581395, 'explosiveness': 0.8313729490846041}, 'passingPlays': {'ppa': -0.644514321462589, 'totalPPA': -20.62445828680285, 'successRate': 0.25, 'explosiveness': 1.0273264740559254}}","{'plays': 79, 'drives': 15, 'ppa': 0.2333057363806984, 'totalPPA': 18.431153174075174, 'successRate': 0.4810126582278481, 'explosiveness': 1.1651703679673413, 'powerSuccess': 0.8, 'stuffRate': 0.125, 'lineYards': 3.6666666666666665, 'lineYardsTotal': 176, 'secondLevelYards': 1.2916666666666667, 'secondLevelYardsTotal': 62, 'openFieldYards': 0.7291666666666666, 'openFieldYardsTotal': 35, 'standardDowns': {'ppa': 0.2804965384522767, 'successRate': 0.5892857142857143, 'explosiveness': 1.0236528720382152}, 'passingDowns': {'ppa': 0.1184063922064209, 'successRate': 0.21739130434782608, 'explosiveness': 2.099185841099573}, 'rushingPlays': {'ppa': 0.25696085093625376, 'totalPPA': 12.33412084494018, 'successRate': 0.5416666666666666, 'explosiveness': 0.9303663607201614}, 'passingPlays': {'ppa': 0.19667846223016106, 'totalPPA': 6.097032329134993, 'successRate': 0.3870967741935484, 'explosiveness': 1.673912383669564}}"
