winPctDiff,pointDifferentialAvgDiff,pointsForAvgDiff,pointsAgainstAvgDiff,yardsPerPassAttemptDiff,yardsPerRushAttemptDiff,pointsForTrendDiff,pointsAgainstTrendDiff,pointDifferentialTrendDiff,totalYardsTrendDiff,netPassingYardsTrendDiff,winPctTrendDiff,priorSOSWinPctDiff,priorSOSPointDiffDiff,turnoversAvgDiff,thirdDownPctDiff,sacksAvgDiff,completionPctDiff,totalYardsAvgDiff,possessionSecondsAvgDiff,penaltyYardsAvgDiff,bootstrap_iteration
0.06865975351459064,2.0860209046255664,-0.9126649052538041,-0.6621595751848732,0.0702207493911294,0.025989861557261264,0.038767207365198085,0.02266740103468966,0.04081749263308556,0.08302517153232992,-0.03795849849000564,0.02212272861128972,-0.060648568633845636,0.34818780827148926,-0.03778258825720568,-0.010948920145740169,0.1341739998783181,0.10646429198752505,0.07510613516205407,0.01973001626563281,0.07388551649052882,10
0.2023630648632569,0.22577389149788155,0.09659498030811788,0.27317468882612417,0.0738587743989415,0.011359601728021217,0.04203138295208332,0.00671735273648442,0.032181439877236456,0.03130435610235002,-0.026601216931954552,0.0020988135454631266,0.06275795473778115,0.15756629257373894,0.011674133643806981,0.07965176424354693,0.14063367798598717,0.14052538860229477,0.1286309540390716,0.007835424772562992,0.03613162988995581,11
0.14855940708788837,0.35396780079230694,0.12427282809949342,0.43607994627335983,0.0035655730127097836,-0.02805453274009431,0.05108831647581444,0.014138718440350221,0.042794311885133905,0.01967659605424438,0.012941597079746837,0.03973024622309434,0.025975310160994917,0.21567169184391577,-0.026679954366155067,0.06753416839726105,0.0174857265884225,0.10274602223978803,0.19653118194058852,-0.053408225513348916,0.0467165251475263,12
0.1610581231377437,2.240105382214059,-1.1746514299582935,-0.8464261200184018,0.10146201830221853,0.09440723344533661,-0.013863889347324866,0.026724730543186533,0.00835401417213838,0.08818985932234895,-0.0022165411435303944,0.07440582875556834,-0.06737066405788704,0.2897925409439254,0.05372917986345266,0.030211768868673092,0.0813385067332999,0.17464967569945924,0.08640909586391674,-0.05557099366033745,0.0500374180666908,13
0.10433409867214338,-1.2899897603843173,1.0803570820895088,1.271756833292985,0.021115244547303375,0.09023670501081403,0.08490692030333018,0.009257904869205164,0.06153935896073655,-0.023324226447921082,0.031309693685737036,0.06988100004738892,0.05047341557691088,0.19982318956754813,0.03823701533256583,0.14599712110296145,0.13871578842324478,0.14879867720575612,0.14543487833035995,-0.05663467176470873,-0.030010470239137204,14
0.20681263792524326,0.2604148792760326,0.10093324838625785,0.31537678598679275,0.04178286076249168,0.05240464212301091,0.04719368229482605,0.013767591218274327,0.03974632182951752,0.004959027036656739,-0.008817777366298225,0.06443746514258368,0.01692420945195761,0.2008081499085618,-0.0255288095738821,0.04141814116496613,0.10323161287461026,0.18829740764167843,0.02964063835263595,-0.035121902720079236,-0.012591420436398788,15
0.2358072292676281,0.2640897446609712,0.1078003869698414,0.33394536359344734,0.07054113577959707,0.009680324582087094,0.031210492514561625,0.011588040567416292,0.02839996139312018,-0.008544200088759191,0.05410077946549365,0.013551190769382536,-0.06680968575658881,0.29402748955748226,-0.0023005093034129003,0.035112999781705935,0.09735175115208236,0.09467397473678024,0.05377342244547812,0.032931761516286726,0.0073782289201561185,16
0.12261195522768932,0.35490162719186347,0.19479472634168413,0.37661979092917575,0.06633994111199328,0.04896191834273132,0.01206766051825916,0.0470027015404303,0.03863662597918981,0.056748749746892084,-0.0026344971282993754,0.02397430721771687,0.053471787377661055,0.2570951093166693,-0.04216172110267081,0.025391681199135707,0.06675971031638296,0.11857164962525543,0.11092181465873376,-0.018209958482509715,0.054795674087343246,17
0.1587304493655507,0.22240234968165187,0.05191130647191547,0.32911265399135453,0.10291089085203013,0.028668137742417266,0.05701050013791235,-0.0019729398366263927,0.03607100612346029,0.0743715867897747,-0.03408799147567368,-0.008922552433637378,-0.02729983104080249,0.23867423130122223,-0.009226577571708349,0.10272387539376363,0.12382921115697702,0.06742517960387025,0.11578317177063523,-0.008095086175472686,-0.003968115000741614,18
0.050525316839726074,-0.6167912698815925,0.8771059936384906,1.0328704100916348,0.10538536582982705,-0.030502659776644993,0.08219955333833638,0.0094466173046152,0.061164000130989084,0.0018469320061034894,0.0023469013668052613,0.040020144944011,-0.04628503445347133,0.32088213160623014,-0.0826619160679113,0.018697346127323673,0.09182034559351746,0.09420357849284841,0.029479074147167116,-0.0012223458765735326,0.016143385389464904,19
0.14527324776505698,-0.5949988669314361,0.8536580598581724,0.9189057169876601,0.02678789615350399,-0.02755958051122768,0.024959528712871947,0.048643316503742116,0.04807792095987145,0.013174507039718486,-0.02955659733573527,0.06698995350805531,0.02806992120920384,0.23382526523345867,-0.04376210593689359,-0.020721428369047914,0.05565419542331159,0.15584876827645566,0.05165172325850706,-0.0541732692775239,0.023107189700213165,20
0.12792236153183636,-1.222761413405109,1.1607339756551227,1.296009196813193,0.06549068999109936,-0.028768781540320903,0.004070722182708215,0.012119129735732198,0.010642209104087464,0.013824900425984084,-0.020187090802772537,0.027877624963793507,-0.08783473327372178,0.33042708110829216,-0.054412112931564435,0.05133721059216163,0.1480133090531615,0.10355040066227213,0.1361630378680935,0.017773448847523902,0.0630417795940252,21
0.04153730484248852,-1.2823972636375038,1.2683502705338323,1.4009461508512133,-0.08108375617750288,-0.06401981496324531,0.06906799756542009,0.0006378024908904577,0.0454229481532919,-0.009890355442530576,-3.232172340251647e-05,0.0913946129010184,0.12386727977941304,0.15310606652847625,0.05404933182781704,0.03925128532175939,0.11834039818621454,0.155778078213722,0.1370448486551874,-0.07720849104288928,0.06211110886307073,22
0.015520155674568582,1.0216463400666835,-0.30747379313058815,0.020746437729239744,0.0678460252930121,-0.003303452994830106,0.04461364378774433,0.028839174367547092,0.04811697138313305,0.05628759834567302,0.026528939920085877,0.03983927608996238,-0.027920612766410276,0.2720085108525694,0.02257294882272089,0.0842767705593126,0.11336713416024496,0.1730770726574073,0.06684703724707036,-0.05948652689247566,-0.03662579880635367,23
0.012684208138142581,0.36639933166396277,0.16162786459372294,0.44671477265074333,0.08392747789591044,0.008544199511357948,0.048786924143329725,0.07200716687929379,0.0789725029046985,0.03507920019650856,-0.053758326069851356,-0.05408571843105695,-0.028984489247781377,0.2602895114044297,-0.08234116674630033,0.12926642112083153,0.10275517868318346,0.10740036787498913,0.06387858100431373,-0.04538811963748436,-0.016703325097617024,24
0.14731135463893316,2.7011242711000407,-1.491335635671807,-1.0674880289540039,0.1119758951413875,0.09468170464002656,0.08927403300103158,0.034367900932706946,0.08031658662898725,-0.015439064566519615,-0.012217821193209032,-0.03266220119439464,0.02207940152174287,0.23162740521817657,0.0439243609202875,0.09241756455250132,0.10840135133807334,0.17526552129060116,0.05065784577913654,-0.08439189571962964,0.052124969543355784,25
0.19477068769193812,0.23662146605095769,0.04427298156161786,0.3488167101579659,0.03537859649225564,0.13757048375987904,0.07460170828110076,0.01864774477481045,0.0615285832018066,-0.053129074446183255,-0.014366390160083944,0.01293672203421723,-0.028206511674974847,0.3045734285710785,-0.005185784085301647,0.03674671780118995,0.07384339087838955,0.17235439693080193,0.14119865449817515,0.010541899830399354,0.01747013828144006,26
0.03597852909079635,0.2836450975854983,0.09544645204270238,0.36810292711702586,0.07060627931289798,0.08234631875853225,0.06091121978182648,0.03427313451258854,0.06296677845539948,-0.009790496752477684,0.019905726299334132,0.034058494905677486,0.014762447076545858,0.22676835932149414,0.04366377190022216,0.06742910889593128,0.168492338881515,0.18445164616925663,0.12771123693119513,-0.10491027365473977,0.0318560960661382,27
0.07823678376006475,2.666990623419389,-1.3152921013963426,-0.9929777667455957,0.07192972391403928,-0.006595997185695501,0.0556324454180635,-0.0075383772999214295,0.031737525599967384,0.03804050221543052,-0.03831939050698798,0.040337562003492027,-0.007548688747494877,0.2604630550460827,-0.04851234559048435,-0.029853196159375452,0.055779768699979734,0.13037158900862514,0.13561904991787738,0.01575214288191075,0.02507585272667004,28
0.03003836249770041,0.3359798885771196,0.16610919036057825,0.38371255506701113,0.038563035289250806,-0.012263097871783086,0.021428242529884102,0.040876483455123576,0.04052722799608222,-0.02197586017254731,0.017734751798482676,0.047616430731767086,-0.005636198034831081,0.2611535790602427,0.027934650350933402,-0.02356559226204183,0.12238074779848346,0.16335982602159332,0.19017923619672333,-0.0719749301597211,0.017822182945791507,29
0.14742279671458824,1.36490883716473,-0.5629618205051671,-0.2949878118057116,0.06365000293385137,0.030759290961931144,0.047855838079728756,0.04263494404546739,0.0594840028259218,0.02641036670727344,-0.029014660267758126,-0.011081294262519276,-0.008760780417797947,0.26412628107080544,-0.004383601425675332,0.05624515273795702,0.10378682307674102,0.08672544671119327,0.14227339089184046,-0.039714041233892695,0.05338793563904519,30
0.09415516493804824,-1.5342315520552714,1.5104200318824559,1.4631613933588827,-0.031568966002429436,0.0964557398983124,0.052551379901388855,-0.012361632061350408,0.026742762325237122,0.024447612790936477,-0.00042822955162612924,-0.02137954039991103,-0.054815262996360754,0.28907600488875923,-0.0005773696614422792,-0.023620181274894562,0.07937819298137182,0.16674611529961467,0.008628134257148822,0.036677061085147816,0.03735521072148135,31
0.09723766848205824,0.3315150465782469,0.20746187989891265,0.364232549466844,-0.004744165946631923,0.02810225712940051,0.12209389643621027,-0.011369999880571026,0.07184051627891751,-0.03268186050781027,0.005756379596526859,0.014617344429053594,0.031258606361596025,0.29425540716568593,0.026055904674770165,0.04716682274836239,0.10463563157512627,0.15463336177405732,0.007801127998699397,-0.01640230904099667,0.018997240050410365,32
0.22673417405854188,0.2850085360479002,0.1921937618573935,0.28460476397454915,0.011993079937903967,0.12982959924389298,0.04469953865035837,0.0034714156038935027,0.03177370874708821,0.05981024392967321,-0.026724084467989517,0.015104143074548514,0.06573258004291987,0.2120795252714881,-0.025494194135896653,0.06332183545946962,0.07540759619906257,0.15295741460840498,-0.01783774388040428,-0.010017462320577101,0.006586278590394553,33
0.16145375393361205,0.26572954915513664,0.06642516000362776,0.37039229777775134,0.15279811552931172,0.09289736782645887,0.027348545348667194,0.01588361253235475,0.028199883692976213,-0.01312221921519592,-0.03839205853381781,0.03344519252177527,0.020842504257071588,0.20450412260359896,-0.00796174444726772,-0.028863958008732725,0.12523017792792676,0.15171701702330426,0.09175320163082398,-0.008626526498690069,0.016794728813422075,34
0.13693592432548976,-0.46717643810585263,0.6131215182335731,0.814288997201523,0.04506070854004214,0.016177997337131315,-0.010085349515681998,0.010230643742951259,7.454112791313827e-05,0.08252684655175667,-0.019267543052867736,0.03882509249308506,0.03420652888733046,0.2333366684044237,-0.031696581815190666,0.038119628143917623,0.10131729898555124,0.0929283541988624,0.13280854684972576,-0.0631615134725513,-0.0023900114123525476,35
0.06914169533817328,0.35813654654962135,0.17119558952595432,0.41609510313740894,0.09232571599122126,0.05032529684963957,-0.01502245373517891,0.0337500441233159,0.011940290597863806,0.15814527894155372,-0.08000585156387933,0.02472000881063378,-0.08499662222796439,0.30285314570388266,0.04980322797458176,0.03746242598282593,0.02565046520608087,0.0413849134160272,0.020054494366384405,-0.0190582605877225,-0.02995152093826504,36
0.09679644276863457,0.3616464303662303,0.22821746371673432,0.39888033330058076,0.09583786179686643,0.044825006558293974,0.058638060334779564,0.010303180266140072,0.04590014040750442,0.025333408520009953,0.009962725673757831,0.0033149715003958236,-0.0039429323055633955,0.3076919733617843,-0.010730185915403699,0.0065567456714598835,0.043858902130487105,0.13384903856594502,-0.05007035596686198,-0.02326228653079633,-0.03322983233098336,37
0.06232538503195805,0.3226111296210441,0.1614466904470837,0.3616469597098685,0.18138035929393734,0.08216984024759216,0.00010798592187622946,0.02442443428782118,0.015778077866366355,0.07321486871932949,0.009902239139254344,0.05414511772885816,-0.118241278468676,0.24455384564330462,-0.05930110323227815,0.05123111584769307,0.08161626960643983,0.11574076525473351,-0.05273062422123763,0.004579842807561358,-0.014220433028041608,38
0.11316904277375979,1.3688471481212579,-0.5381490408555027,-0.21443616564098822,0.06453433456487204,0.03373749259678789,-0.0052795835111723675,0.03030665403765573,0.0163741222381553,0.11844666348827916,-0.08602630178845347,0.05422295585804994,-0.014892962185438188,0.2436314552442156,-0.05635279932925657,-0.002182122260188953,0.031997031083622306,0.18272757687504299,0.08749900677131638,-0.05870361487760174,0.0417842255347042,39
0.07166323534324873,-1.609718406937361,1.3811658016028865,1.5945012336228988,0.012250173013381263,0.1080165537965102,0.046495116329038834,0.03432344279925882,0.0530859181733912,-0.03330962786944769,-0.0428072387714971,0.05884894630511818,0.07097481122893164,0.2014347150349431,-0.0626728450818828,0.09592630379113826,0.0900393378562222,0.13443441746291165,0.09240372622445094,-0.054231170424437085,0.00023085504666797387,40
0.011006947344376386,1.495565981555865,-0.5505950483050607,-0.3787250129966005,0.10310371776087965,0.1009927826822489,0.06395010091590758,-0.01026045192061195,0.03558668428930606,0.0658221760304487,-0.05942203680537248,-0.021175243277144845,-0.10435791402293358,0.34112797538162676,-0.014298663051129892,0.033914248184676116,0.1657798489783785,0.1720554811610811,0.0367763932499889,0.015862651091004546,0.048541199059131936,41
0.11421919228946115,0.263528941946979,0.07136619097392043,0.40456919670958286,0.11222109021227304,0.03312372792234552,0.06475821996625317,0.0005228122854758132,0.04357166716573371,-0.03731527092103277,0.030279616874436924,0.05544187095239089,0.050760191784342046,0.19769689310315847,0.008589467823221541,0.04488468953142037,0.1619679267369745,0.11023496059990136,0.1528108061286385,-0.028309854921843028,0.03459243414805888,42
0.07461640754542141,-0.3173939547801397,0.5259367791432655,0.7409939482743066,0.04527996683314621,0.001345284186036663,0.05454209019148682,-0.006507877854626183,0.03134767310039992,0.09152831254021995,-0.032382634582991086,0.01762707073474593,0.11801634091258575,0.15268074171229498,0.0008243216020831004,0.05375280705742352,0.064884443460835,0.11196935789091583,0.1559937662730525,-0.03115334470246079,-0.018135851168139677,43
0.09883111573421853,0.34344337488491733,0.19399066994490277,0.3790324986701941,-0.02764838353726251,-0.03295777774824408,0.03515079812540895,0.05004932016536477,0.055460124356705255,0.05228536869193847,-0.015234618739911433,-0.022912333425973222,0.046600984927640816,0.23902249119344318,0.012695828671583918,0.13886125480665804,0.10720261583672805,0.06431952381866872,0.13592834534629777,-0.029881027239630993,0.050762536941954366,44
0.025291966947636597,-1.6890507769742191,1.4378662888989975,1.6409517930037336,0.10926485608484338,0.07361193790527368,-7.136622128263449e-05,0.0647620530094994,0.04244083339434052,-0.017697741143672324,0.057623047120264434,0.04508838740921678,-0.024837776905722544,0.27996408639362325,-0.03510655070200021,0.006238999144873868,0.1216342337179457,0.13770984823551868,0.04496422497916201,-0.08080046718955237,0.03967914836397445,45
0.06869529877282717,1.3251316560016577,-0.3830833259836862,-0.13068559200581356,-0.0009068283148378503,-0.0196231756235158,0.03284666231483694,-4.323518884892901e-05,0.021867671592381656,0.08917086304584806,-0.05450670561114248,0.0452488210508617,-0.00438365358053864,0.31505309863317793,0.03492175900299708,0.09890438438501072,0.09760072900532502,0.1194248271474801,0.09705130710366072,-0.05260877295864988,0.04363309065030743,46
0.19177124070972465,0.2876731146239884,0.21771262277241246,0.2780426605475056,0.0296248019654293,0.06100282429417631,0.08419783460535332,-0.0024783863084025188,0.0537018354583395,0.0055976231252586,0.02606352409387728,-0.02295798721928985,0.03437095676328133,0.20835276596808885,-0.052738000552903896,0.059029663666056345,0.07191049981639673,0.17202583080752076,0.04728085031582814,-0.007695274049449684,0.048582913121068695,47
0.18598373566838367,0.22866138844199407,-0.01021451809021305,0.3899729413796725,-0.003289652778162308,0.04490910472374242,0.02586228161963294,0.05220905625165709,0.05125932742434383,-0.02482918975338444,0.022340237509445103,0.007248442988303482,-0.002936294549605453,0.2651180026638105,0.03144174431610785,0.06381125757719844,0.121356759930761,0.17869311586423747,0.17141358432961556,-0.08086903738883251,0.01529368545206751,48
0.17672943977665614,1.8947738426619678,-1.0093951164009178,-0.5428935141877047,0.13940468190508107,0.019006159756548284,0.07284215365075421,-0.006522951423086594,0.043938916875186584,0.031552919465228764,-0.05506774360032115,0.007947141406539598,0.02798218769188909,0.23936804153864016,-0.03605479117873055,0.056062022997448835,0.136353872456156,0.08655834336797943,0.17438563192696882,-0.03948226617897121,-0.007601180706702458,49
0.10707716484658678,-0.4611071447933842,0.6485431334170905,0.7979055634224046,0.07025044651606835,0.12073410778954168,-0.013600291514213029,0.04873242634527173,0.023029280693644256,0.051949381281880314,-0.02570758895330197,0.04063383596337794,-0.01595670228207844,0.2348805473151298,0.008006389744338774,0.05369472929838139,0.08328573916863866,0.1976560566419624,0.021550799290928603,-0.054395737253718116,-0.016683244396645154,50
0.16513642932514552,0.31526076751315163,0.20306198026535538,0.32923304616326177,0.03309372515915948,0.022125957561104696,0.04330962276502297,-0.010680260748908712,0.0218815381632029,0.10396974710939927,-0.059378094002476074,0.03607169960513351,-0.0669539858764524,0.266157058504198,-0.05773536605606117,0.0004098293340848811,0.05202671303629103,0.17746885897325237,0.09829910348043881,-0.054906663892561665,0.04978072076892113,51
0.018596240734288325,-1.5806476455317608,1.4146070839549043,1.4957434181908362,0.12280821357494721,0.16224586328094112,0.026328023496909134,0.021114963660234458,0.03097341901225468,-0.008243474538235304,0.01955418381310981,0.04350283628070586,0.007312330485858595,0.2553695136596011,0.02109888288921889,-0.001290951334260635,0.09332498084409181,0.17685911903595972,0.021866990471433433,0.026181021885530925,0.04106579574019306,52
0.10950919908612716,0.38752948198669507,0.2638183659140313,0.3729874603075291,0.04920744367461835,0.1299713557473287,-0.026349676194421124,0.14047775956899572,0.07488322363190449,0.028980207868487214,-0.0011126796319401546,0.0015698631771900238,-0.06032726483797064,0.33209530768388934,-0.07262077366993304,-0.028424809901190826,0.03282743365268281,0.20213858977488933,-0.07086193620136721,0.004327425710875138,0.017076793124263683,53
0.13366760456769894,-0.6369909061819433,0.7309025005727079,0.9020142224770956,0.11066173080612134,0.049700753852102965,0.05194841526230066,0.02387406032506982,0.049398697705682636,0.022114716168080452,0.04690519363760337,-0.03894392794662241,-0.017152257397447784,0.2765321141982309,-0.039201817944420826,0.024706065118159353,0.10059201579299873,0.09087905076689433,0.05327802799541445,-0.037482633601721604,-0.05903797036733533,54
0.10683305316718979,0.31043076896607874,0.14126596802786404,0.36063580684237484,0.05943669841257983,0.027918332672274157,-0.036184183560806285,0.0491066866580001,0.008585699994535415,0.12736688214013422,-0.09403082300092802,0.10442202756399686,-0.08445102141123141,0.3730923299939055,-0.021439760811600747,0.05457232678428727,0.08082784924751998,0.09791347783088496,0.07695952085130246,-0.039052053450677394,-0.023207087661851387,55
0.152772964509593,-0.7580069918697379,0.7895388556776355,0.9160434493633196,0.02157390359852592,-0.005360018131844435,0.07356777858109902,0.0021102775287425196,0.049693622422976605,-0.025908514835329216,0.0031813876408947755,0.013006415030197914,0.007157095786521129,0.22136654348407336,0.05091545080452397,0.024283439466385035,0.1316170151475334,0.14816123946821233,0.11836081375612706,-0.08294164247288993,-0.006813604273106811,56
0.14543010846340362,1.8575572695569322,-0.7769575273055506,-0.5701181495987658,0.04418884695470628,0.031065707744734702,0.012446630007519761,0.06860689012209689,0.05365838499532112,0.04987020746205588,0.001719743580299018,-0.061372510842643974,-0.025369591607736327,0.28115202858423427,-0.025056676873006178,-0.032561774811409296,0.07188516909729967,0.1390948386260449,0.02795848375629888,0.014003347205029722,0.02187325773686478,57
0.10587786851106278,0.3540330173670816,0.186756467313638,0.3712220414116208,0.05339819557520896,0.015854490716961184,0.04391926408069499,0.020023885160923006,0.04191486030917206,0.0067978146857671125,0.015873653529764154,0.06258234994754898,0.05176999737181237,0.23104294870208886,-0.03771383739375844,-0.049239117286476244,0.09802254967336539,0.1382761846058486,0.13110659144898876,0.06066461588922342,0.07436455417206572,58
0.1067369625141717,-1.350956555496547,1.1798000156376875,1.3167807816450963,0.1011399427517183,-0.015706466555786266,0.016874615676133017,-0.014555932705822137,0.0019478209020226962,0.08401675332728566,-0.05785994485535388,0.07908309259482237,-0.006017222250392884,0.2516219649043897,-0.02741769426287933,0.051980599101370505,0.12201442926986741,0.10847404071622116,0.11932912223806108,-0.0008283042090498595,-0.025008594739874112,59
0.18683301513399553,0.32440933267639194,0.16450872978653217,0.34640888757183746,0.019936391937430187,0.036024491550456464,0.0377445080989647,0.02609305859069933,0.041965387137614156,-0.0018941415718345023,-0.01958578510206562,0.05500429616171814,-0.0298694996143188,0.3147135611764075,0.024578733790696434,0.03523127099183102,0.09186715859680135,0.1524184791098851,-0.009700281749333807,-0.012922101988397853,0.03560003469014773,60
0.026436390213449124,0.33804477854838566,0.1826452177802802,0.39244407662471,-0.022815831988419338,-0.02699112050050832,-0.01326469281435833,0.08698410496858673,0.048626888858150204,0.10521614272278267,-0.03157104018290917,-0.029107682878136656,0.07787231971511571,0.14522183208747383,-0.08186927124430518,0.1452533192361542,0.09806621601791113,0.17508068881461933,0.00863023353735319,-0.007645844942460203,0.01638765726078766,61
0.11311394332309875,0.2988387574637987,0.1295193964565702,0.3565885603334992,0.0380639698165741,0.10950733163798873,0.026566003719855274,0.008020386067335064,0.022956511656331512,0.06515238145522353,-0.026344378658916805,0.0794423412656082,0.060819129637431274,0.1557638549807461,-0.07222982112448872,0.03150392948244813,0.05776801899931295,0.16964073370927277,0.13817183965371563,-0.037154989123269797,0.0011895315299054546,62
0.059691674307801576,0.317758317992959,0.09221789558864231,0.42930646093101066,0.08857624980635054,0.06809655443153328,0.007534650327556195,0.045412193128781725,0.034392372960813516,0.04507993935915468,-0.03609149784097799,0.046074443663981925,-0.04151578939342393,0.24043780271218457,-0.02942376584099489,0.02157551286666324,0.06598933192548992,0.17600504766692388,0.11198748854570112,-0.03770535242630868,0.06856026190321252,63
0.10216495551502668,-0.7525300106481897,0.8057128489212112,1.0031574121143285,0.08908128102633196,-0.010706082682552437,0.04264545986010654,0.037396375537709865,0.05266210122284332,-0.01327227166449829,0.025103382842344715,0.0759795784697535,-0.04132290351504514,0.3116262105448358,0.0016966411321227533,-0.02725129679795617,0.11681167476333104,0.1478238002226209,0.18620516446346144,0.011038511989367065,0.033905209085705434,64
0.26069499760550036,0.2960567766095353,0.25000995391332703,0.2480457488965049,0.12668420701846866,0.013956543661196986,0.08465789906573487,0.005193961165810883,0.05888636198374233,-0.014731642210799345,-0.04136783610942722,0.06819456126050476,-0.025906679460421744,0.2218715021344583,-0.10611863066727757,0.0731704383440596,0.08033571142820249,0.04395492305043274,-0.08826439366130694,0.0009928676027975748,-0.028628191042397538,65
0.10616170390522439,-1.478255222629874,1.377500952131472,1.470732808550266,0.03231810270853067,-0.06032794288930297,0.021283556448859334,0.03619484751066572,0.03758696681221066,0.017351027448406237,0.0283510229026187,0.06102336884332701,0.03849164107466451,0.24401143144143575,-0.027218360164493003,0.007539411298942259,0.11874824194860907,0.08295458767124501,0.1481562313961755,-0.018913427859867528,0.013381384627552015,66
0.15291959799139823,0.30660674308342284,0.1252150420827267,0.36602068807946825,0.046705266954096984,0.06768427011544706,0.0028882782238674617,0.021414561015053714,0.01586598539524843,0.06733698621629865,-0.025935451765123824,0.016161996263772977,-0.033825566289545694,0.29480998796119645,0.02565977958509914,-0.031063495976493744,0.07472957794232372,0.2002318563651696,0.14498398427289008,-0.039718502568529886,0.0047896140119908885,67
