id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,home_pregame_offense_ppa,home_pregame_offense_successRate,home_pregame_offense_explosiveness,home_pregame_defense_ppa,home_pregame_defense_successRate,home_pregame_defense_explosiveness,away_pregame_offense_ppa,away_pregame_offense_successRate,away_pregame_offense_explosiveness,away_pregame_defense_ppa,away_pregame_defense_successRate,away_pregame_defense_explosiveness
401282607,2021,1,regular,2021-09-02 23:30:00+00:00,False,True,False,False,52633.0,3670.0,Carter-Finley Stadium,152,NC State,fbs,ACC,45.0,"[10, 14, 14, 7]",0.9987026978526788,1460.0,1565.0,58,South Florida,fbs,American Athletic,0.0,"[0, 0, 0, 0]",0.0012973021473212,1251.0,1146.0,1.7199176694,,,,,,,,,,,,,,,
401309834,2021,1,regular,2021-09-02 23:30:00+00:00,False,True,False,False,51511.0,587.0,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,40.0,"[13, 6, 7, 14]",0.9832270850528868,,,2692,Weber State,fcs,Big Sky,17.0,"[7, 0, 3, 7]",0.0167729149471133,,,1.7192597055,,,,,,,,,,,,,,,
401300993,2021,1,regular,2021-09-02 23:30:00+00:00,False,True,False,False,36752.0,3792.0,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,33.0,"[14, 6, 7, 6]",0.9981479820345208,1659.0,1666.0,151,East Carolina,fbs,American Athletic,19.0,"[6, 0, 3, 10]",0.0018520179654791,1403.0,1396.0,3.0846558976,,,,,,,,,,,,,,,
401300994,2021,1,regular,2021-09-02 23:30:00+00:00,False,True,False,False,15085.0,3674.0,Chapman Stadium,202,Tulsa,fbs,American Athletic,17.0,"[3, 7, 7, 0]",0.4819018305582381,,,302,UC Davis,fcs,Big Sky,19.0,"[7, 3, 3, 6]",0.5180981694417619,,,6.1233812195,,,,,,,,,,,,,,,
401310696,2021,1,regular,2021-09-03 00:00:00+00:00,False,True,False,False,15908.0,3971.0,University Stadium (NM),167,New Mexico,fbs,Mountain West,27.0,"[14, 7, 3, 3]",0.9700928934278248,,,2277,Houston Christian,fcs,Southland,17.0,"[0, 10, 0, 7]",0.0299071065721753,,,2.230787703,,,,,,,,,,,,,,,
401282180,2021,1,regular,2021-09-03 00:00:00+00:00,False,True,False,False,16236.0,3796.0,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,59.0,"[7, 21, 17, 14]",0.9974874797982356,,,2630,UT Martin,fcs,OVC,21.0,"[7, 7, 0, 7]",0.0025125202017645,,,3.4696869058,,,,,,,,,,,,,,,
401281952,2021,1,regular,2021-09-03 00:00:00+00:00,False,True,False,False,84314.0,3853.0,Neyland Stadium,2633,Tennessee,fbs,SEC,38.0,"[14, 0, 14, 10]",0.9851715866948813,1489.0,1524.0,189,Bowling Green,fbs,Mid-American,6.0,"[0, 6, 0, 0]",0.0148284133051187,1041.0,1006.0,1.2554934078,,,,,,,,,,,,,,,
401282789,2021,1,regular,2021-09-03 00:00:00+00:00,False,True,False,True,50805.0,3953.0,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,31.0,"[0, 14, 7, 10]",0.170686074828574,1585.0,1582.0,194,Ohio State,fbs,Big Ten,45.0,"[7, 3, 21, 14]",0.829313925171426,1905.0,1908.0,4.281207226,,,,,,,,,,,,,,,
401282051,2021,1,regular,2021-09-03 00:05:00+00:00,False,True,False,False,0.0,218.0,FIU Stadium,2229,Florida International,fbs,Conference USA,48.0,"[21, 7, 10, 10]",,,,2341,Long Island University,fcs,NEC,10.0,"[0, 10, 0, 0]",,,,1.825485544,,,,,,,,,,,,,,,
401310694,2021,1,regular,2021-09-03 02:00:00+00:00,False,True,False,False,21970.0,6501.0,Allegiant Stadium,2439,UNLV,fbs,Mountain West,33.0,"[0, 6, 0, 14, 7, 6]",0.071793422110216,,,331,Eastern Washington,fcs,Big Sky,35.0,"[0, 3, 17, 0, 7, 8]",0.928206577889784,,,6.630977027,,,,,,,,,,,,,,,
401309835,2021,1,regular,2021-09-03 02:30:00+00:00,False,True,False,False,44456.0,3947.0,Mountain America Stadium,9,Arizona State,fbs,Pac-12,41.0,"[13, 15, 6, 7]",0.998941726671274,,,253,Southern Utah,fcs,Big Sky,14.0,"[7, 0, 7, 0]",0.0010582733287261,,,1.1008051137,,,,,,,,,,-0.0519357879409164,0.365079365079365,1.0498329838336269,0.5103679785478563,0.4464285714285714,1.93129065734643
401309937,2021,1,regular,2021-09-03 22:00:00+00:00,False,True,False,True,65632.0,3799.0,Lane Stadium,259,Virginia Tech,fbs,ACC,17.0,"[7, 7, 0, 3]",0.9657623026389908,1535.0,1556.0,153,North Carolina,fbs,ACC,10.0,"[0, 0, 7, 3]",0.0342376973610091,1725.0,1704.0,6.1739447701,,,,,,,,,,,,,,,
401282608,2021,1,regular,2021-09-03 23:00:00+00:00,False,True,False,False,25673.0,3630.0,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,42.0,"[14, 14, 7, 7]",0.8721964954093154,1519.0,1580.0,295,Old Dominion,fbs,Conference USA,10.0,"[3, 0, 0, 7]",0.1278035045906845,1303.0,1242.0,1.2683700521,,,,,,,,,,,,,,,
401309541,2021,1,regular,2021-09-03 23:00:00+00:00,False,True,False,False,16461.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,35.0,"[14, 14, 7, 0]",0.9856200622735364,,,2598,Saint Francis,fcs,NEC,15.0,"[0, 7, 0, 8]",0.0143799377264635,,,1.3276499065,,,,,,,,,,,,,,,
401282052,2021,1,regular,2021-09-03 23:00:00+00:00,False,True,False,False,14125.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,31.0,"[7, 3, 7, 14]",0.3802794763077427,1366.0,1366.0,150,Duke,fbs,ACC,28.0,"[0, 14, 0, 14]",0.6197205236922573,1295.0,1295.0,9.9391115015,,,,,,,,,,,,,,,
401287888,2021,1,regular,2021-09-04 00:00:00+00:00,False,True,False,False,26103.0,3833.0,Memorial Stadium,2305,Kansas,fbs,Big 12,17.0,"[0, 7, 3, 7]",0.3566755518023538,,,233,South Dakota,fcs,MVFC,14.0,"[0, 0, 7, 7]",0.6433244481976462,,,6.3957990631,,,,,,,,,,,,,,,
401282782,2021,1,regular,2021-09-04 01:00:00+00:00,False,True,False,True,34248.0,3911.0,Ryan Field,77,Northwestern,fbs,Big Ten,21.0,"[0, 7, 0, 14]",0.0086887331731554,1639.0,1574.0,127,Michigan State,fbs,Big Ten,38.0,"[14, 7, 7, 10]",0.9913112668268445,1424.0,1489.0,3.3080173367,,,,,,,,,,,,,,,
401309836,2021,1,regular,2021-09-04 01:00:00+00:00,False,True,False,False,44153.0,3726.0,Folsom Field,38,Colorado,fbs,Pac-12,35.0,"[0, 14, 7, 14]",0.9986483170794432,,,2458,Northern Colorado,fcs,Big Sky,7.0,"[0, 0, 7, 0]",0.0013516829205566,,,1.3054248484,,,,,,,,,,,,,,,
401310695,2021,1,regular,2021-09-04 01:00:00+00:00,False,True,False,False,32327.0,5388.0,Canvas Stadium,36,Colorado State,fbs,Mountain West,23.0,"[0, 10, 0, 13]",0.1575018368143761,,,2571,South Dakota State,fcs,MVFC,42.0,"[7, 14, 14, 7]",0.8424981631856239,,,3.4830932001,,,,,,,,,,,,,,,
401282609,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,False,28991.0,3615.0,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,51.0,"[7, 20, 3, 21]",0.9989204847197184,,,2142,Colgate,fcs,Patriot,0.0,"[0, 0, 0, 0]",0.0010795152802816,,,1.0793145235,,,,,,,,,,,,,,,
401327913,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,False,85938.0,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,52.0,"[7, 17, 14, 14]",0.902872753436082,,,2230,Fordham,fcs,Patriot,7.0,"[0, 7, 0, 0]",0.0971272465639181,,,1.3091986595,,,,0.320845181630508,0.4225352112676056,1.435770985316699,0.0448539844411128,0.4558823529411764,0.9667752838783128,,,,,,
401287894,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,False,42206.0,3835.0,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,40.0,"[14, 23, 3, 0]",0.0213901356301907,1875.0,1869.0,2655,Tulane,fbs,American Athletic,35.0,"[14, 0, 8, 13]",0.9786098643698092,1597.0,1603.0,2.1698702327,,,,,,,,,,,,,,,
401286188,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,False,18782.0,3892.0,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,28.0,"[14, 7, 7, 0]",0.0250365219794264,,,107,Holy Cross,fcs,Patriot,38.0,"[7, 17, 7, 7]",0.9749634780205736,,,6.4352510272,,,,-0.3965628254288063,0.1639344262295081,1.1265764386991255,0.2907903102224786,0.4935064935064935,1.1804460044761187,,,,,,
401281947,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,False,47693.0,3683.0,Kroger Field,96,Kentucky,fbs,SEC,45.0,"[14, 14, 3, 14]",0.9989399455856592,1550.0,1593.0,2433,UL Monroe,fbs,Sun Belt,10.0,"[7, 0, 0, 3]",0.0010600544143408,1101.0,1058.0,1.5118704405,,,,,,,,,,,,,,,
401282772,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,False,109295.0,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,47.0,"[10, 17, 6, 14]",0.9986865417930266,1591.0,1672.0,2711,Western Michigan,fbs,Mid-American,14.0,"[7, 0, 0, 7]",0.0013134582069733,1510.0,1429.0,2.3235980123,,,,,,,,,,,,,,,
401282815,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,True,76832.0,347.0,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,10.0,"[0, 0, 7, 3]",0.8185644967745165,1745.0,1728.0,213,Penn State,fbs,Big Ten,16.0,"[0, 0, 7, 9]",0.1814355032254835,1668.0,1685.0,8.6262290777,,,,,,,,,,,,,,,
401309601,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,False,18280.0,4246.0,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,10.0,"[0, 7, 3, 0]",0.0111107186727791,1410.0,1334.0,349,Army,fbs,FBS Independents,43.0,"[14, 13, 6, 10]",0.9888892813272208,1549.0,1625.0,2.2807184063,,,,,,,,,,,,,,,
401282822,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,False,False,52519.0,6577.0,SHI Stadium,164,Rutgers,fbs,Big Ten,61.0,"[12, 14, 14, 21]",0.987692584798006,1393.0,1523.0,218,Temple,fbs,American Athletic,14.0,"[0, 7, 7, 0]",0.0123074152019938,1304.0,1174.0,2.508015306,,,,,,,,,,,,,,,
401287889,2021,1,regular,2021-09-04 16:00:00+00:00,False,True,True,False,28668.0,3687.0,AT&T Stadium,2306,Kansas State,fbs,Big 12,24.0,"[7, 7, 0, 10]",0.9885480025786976,1447.0,1497.0,24,Stanford,fbs,Pac-12,7.0,"[0, 0, 0, 7]",0.0114519974213024,1491.0,1441.0,3.0408518701,,,,,,,,,,,,,,,
401309838,2021,1,regular,2021-09-04 18:00:00+00:00,False,True,False,False,43276.0,3626.0,Autzen Stadium,2483,Oregon,fbs,Pac-12,31.0,"[14, 7, 0, 10]",0.6554397056353632,1698.0,1700.0,278,Fresno State,fbs,Mountain West,24.0,"[0, 13, 8, 3]",0.3445602943646367,1566.0,1564.0,6.5519471201,,,,,,,,,,0.2907903102224786,0.4935064935064935,1.1804460044761187,-0.3965628254288063,0.1639344262295081,1.1265764386991255
401281943,2021,1,regular,2021-09-04 18:00:00+00:00,False,True,False,False,64065.0,3887.0,Razorback Stadium,8,Arkansas,fbs,SEC,38.0,"[7, 0, 10, 21]",0.9906022601032428,1417.0,1470.0,242,Rice,fbs,Conference USA,17.0,"[0, 10, 7, 0]",0.0093977398967571,1447.0,1394.0,2.100219017,,,,,,,,,,,,,,,
401310861,2021,1,regular,2021-09-04 18:00:00+00:00,False,True,False,False,30012.0,3713.0,Falcon Stadium,2005,Air Force,fbs,Mountain West,35.0,"[14, 14, 0, 7]",0.9963247284759654,,,322,Lafayette,fcs,Patriot,14.0,"[0, 7, 7, 0]",0.0036752715240345,,,1.2850081005,,,,,,,,,,,,,,,
401300996,2021,1,regular,2021-09-04 19:30:00+00:00,False,True,False,False,37978.0,3854.0,Nippert Stadium,2132,Cincinnati,fbs,American Athletic,49.0,"[21, 14, 0, 14]",0.9989680828534764,1784.0,1837.0,193,Miami (OH),fbs,Mid-American,14.0,"[0, 0, 0, 14]",0.0010319171465237,1426.0,1373.0,1.2835892447,,,,,,,,,,,,,,,
401282174,2021,1,regular,2021-09-04 19:30:00+00:00,False,True,False,False,30131.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,7.0,"[0, 0, 0, 7]",0.0015932988484657,1380.0,1275.0,276,Marshall,fbs,Conference USA,49.0,"[14, 7, 7, 21]",0.9984067011515342,1535.0,1640.0,2.1046809431,,,,,,,,,,,,,,,
401282723,2021,1,regular,2021-09-04 19:30:00+00:00,False,True,False,True,68166.0,3793.0,Kinnick Stadium,2294,Iowa,fbs,Big Ten,34.0,"[14, 17, 0, 3]",0.9979199925443468,1805.0,1860.0,84,Indiana,fbs,Big Ten,6.0,"[3, 0, 3, 0]",0.0020800074556532,1650.0,1595.0,2.2651769074,,,,,,,,,,,,,,,
401282764,2021,1,regular,2021-09-04 19:30:00+00:00,False,True,False,False,43811.0,3665.0,SECU Stadium,120,Maryland,fbs,Big Ten,30.0,"[17, 3, 0, 10]",0.98110910610178,1380.0,1396.0,277,West Virginia,fbs,Big 12,24.0,"[14, 7, 0, 3]",0.0188908938982199,1549.0,1533.0,8.6806655519,,,,,,,,,,,,,,,
401281942,2021,1,regular,2021-09-04 19:30:00+00:00,False,True,True,False,71829.0,5348.0,Mercedes-Benz Stadium,2390,Miami,fbs,ACC,13.0,"[0, 3, 10, 0]",0.011769622495226,1607.0,1585.0,333,Alabama,fbs,SEC,44.0,"[10, 17, 14, 3]",0.988230377504774,2099.0,2121.0,0.7900699466,,,,,,,,,,,,,,,
401310697,2021,1,regular,2021-09-04 20:00:00+00:00,False,True,False,False,27007.0,3984.0,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,19.0,"[0, 3, 0, 16]",0.9891546913521992,,,147,Montana State,fcs,Big Sky,16.0,"[7, 0, 0, 9]",0.0108453086478007,,,11.2612057931,,,,,,,,,,,,,,,
401281949,2021,1,regular,2021-09-04 20:00:00+00:00,False,True,False,False,44669.0,3693.0,Davis Wade Stadium,344,Mississippi State,fbs,SEC,35.0,"[14, 0, 0, 21]",0.5783879057964902,1513.0,1508.0,2348,Louisiana Tech,fbs,Conference USA,34.0,"[7, 14, 10, 3]",0.4216120942035097,1337.0,1342.0,6.8510707457,,,,,,,,,,,,,,,
401282612,2021,1,regular,2021-09-04 20:00:00+00:00,False,True,False,False,41486.0,3752.0,Acrisure Stadium,221,Pittsburgh,fbs,ACC,51.0,"[13, 10, 14, 14]",0.99884861645108,1543.0,1609.0,113,Massachusetts,fbs,FBS Independents,7.0,"[0, 0, 0, 7]",0.00115138354892,1061.0,995.0,1.1508209908,,,,,,,,,,,,,,,
401281950,2021,1,regular,2021-09-04 20:00:00+00:00,False,True,False,False,46237.0,3838.0,Memorial Stadium,142,Missouri,fbs,SEC,34.0,"[7, 10, 7, 10]",0.5274031244762054,1503.0,1515.0,2117,Central Michigan,fbs,Mid-American,24.0,"[7, 7, 0, 10]",0.4725968755237946,1438.0,1426.0,6.5597184067,,,,,,,,,,,,,,,
401287887,2021,1,regular,2021-09-04 20:30:00+00:00,False,True,False,False,61500.0,3772.0,Jack Trice Stadium,66,Iowa State,fbs,Big 12,16.0,"[3, 10, 0, 3]",0.8786943269118912,,,2460,Northern Iowa,fcs,MVFC,10.0,"[7, 3, 0, 0]",0.1213056730881088,,,3.4750110544,,,,,,,,,,,,,,,
401287892,2021,1,regular,2021-09-04 20:30:00+00:00,False,True,False,False,91113.0,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,38.0,"[7, 7, 14, 10]",0.9787923181246068,1767.0,1801.0,309,Louisiana,fbs,Sun Belt,18.0,"[3, 3, 6, 6]",0.0212076818753931,1645.0,1611.0,3.8381599324,,,,,,,,,,,,,,,
401309842,2021,1,regular,2021-09-04 21:00:00+00:00,False,True,False,False,54398.0,477.0,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,30.0,"[10, 3, 0, 17]",0.9727789437560148,1628.0,1672.0,23,San José State,fbs,Mountain West,7.0,"[0, 0, 7, 0]",0.027221056243985,1513.0,1469.0,2.9096683291,,,,,,,,,,0.5103679785478563,0.4464285714285714,1.93129065734643,-0.0519357879409164,0.365079365079365,1.0498329838336269
401309600,2021,1,regular,2021-09-04 22:00:00+00:00,False,True,False,False,15089.0,3608.0,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,30.0,"[3, 17, 0, 10]",0.9840057645094854,,,2241,Gardner-Webb,fcs,Big South,25.0,"[6, 0, 6, 13]",0.0159942354905145,,,6.2367293608,,,,,,,,,,,,,,,
401286294,2021,1,regular,2021-09-04 22:00:00+00:00,False,True,False,False,15834.0,3992.0,Williams Stadium (VA),2335,Liberty,fbs,FBS Independents,48.0,"[14, 6, 14, 14]",0.9975063541111128,,,2097,Campbell,fcs,Big South,7.0,"[0, 7, 0, 0]",0.0024936458888872,,,1.8277711552,,,,,,,,,,,,,,,
401300998,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,23373.0,3735.0,Gerald J. Ford Stadium,2567,SMU,fbs,American Athletic,56.0,"[7, 28, 14, 7]",0.9989704496065108,,,2000,Abilene Christian,fcs,AWC,9.0,"[0, 3, 6, 0]",0.0010295503934891,,,1.219540259,,,,,,,,,,,,,,,
401282173,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,15017.0,3725.0,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,50.0,"[0, 21, 7, 22]",0.9860596661263432,,,2405,Monmouth,fcs,Big South,15.0,"[0, 7, 8, 0]",0.0139403338736566,,,4.1027032088,,,,,,,,,,,,,,,
401282819,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,53656.0,3907.0,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,30.0,"[7, 6, 3, 14]",0.5320373839543777,1470.0,1483.0,204,Oregon State,fbs,Pac-12,21.0,"[7, 0, 0, 14]",0.4679626160456223,1449.0,1436.0,7.886416644,,,,,,,,,,,,,,,
401287890,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,50807.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,23.0,"[6, 14, 0, 3]",0.866842312600251,,,2623,Missouri State,fcs,MVFC,16.0,"[0, 3, 6, 7]",0.1331576873997489,,,5.7464549428,,,,,,,,,,,,,,,
401300997,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,30263.0,3805.0,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,42.0,"[10, 19, 6, 7]",0.9898961142112114,,,2447,Nicholls,fcs,Southland,17.0,"[7, 0, 7, 3]",0.0101038857887886,,,2.028721361,,,,,,,,,,,,,,,
401287886,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,True,False,43478.0,3891.0,NRG Stadium,248,Houston,fbs,American Athletic,21.0,"[14, 7, 0, 0]",0.0110563959587854,1495.0,1457.0,2641,Texas Tech,fbs,Big 12,38.0,"[0, 7, 17, 14]",0.9889436040412144,1455.0,1493.0,6.4519450646,,,,,,,,,,,,,,,
401281951,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,64868.0,3994.0,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,46.0,"[15, 14, 3, 14]",0.9986969045846604,,,2197,Eastern Illinois,fcs,OVC,0.0,"[0, 0, 0, 0]",0.0013030954153395,,,1.1743357656,,,,,,,,,,,,,,,
401309598,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,15662.0,3625.0,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,40.0,"[3, 3, 14, 20]",0.9863754340969222,,,2110,Central Arkansas,fcs,AWC,21.0,"[7, 0, 7, 7]",0.0136245659030778,,,5.4186020668,,,,,,,,,,,,,,,
401282611,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,23904.0,3876.0,Peden Stadium,195,Ohio,fbs,Mid-American,9.0,"[0, 6, 0, 3]",0.0212142939070066,1564.0,1489.0,183,Syracuse,fbs,ACC,29.0,"[9, 3, 10, 7]",0.9787857060929932,1358.0,1433.0,3.0122099543,,,,,,,,,,,,,,,
401287893,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,26573.0,3644.0,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,20.0,"[3, 7, 3, 7]",0.0275700832715355,1269.0,1271.0,239,Baylor,fbs,Big 12,29.0,"[7, 7, 10, 5]",0.9724299167284643,1525.0,1523.0,3.4324554132,,,,,,,,,,,,,,,
401309543,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,21783.0,3739.0,Glass Bowl,2649,Toledo,fbs,Mid-American,49.0,"[14, 14, 14, 7]",0.9989709925009136,,,2450,Norfolk State,fcs,MEAC,10.0,"[7, 0, 0, 3]",0.0010290074990864,,,1.0562631389,,,,,,,,,,,,,,,
401309602,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,22399.0,3975.0,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,55.0,"[14, 20, 14, 7]",0.9985643385639026,,,2582,Southern,fcs,SWAC,3.0,"[0, 3, 0, 0]",0.0014356614360974,,,1.2421414423,,,,,,,,,,,,,,,
401281944,2021,1,regular,2021-09-04 23:00:00+00:00,False,True,False,False,83821.0,3785.0,Jordan-Hare Stadium,2,Auburn,fbs,SEC,60.0,"[13, 24, 16, 7]",0.9989678214762068,1665.0,1740.0,2006,Akron,fbs,Mid-American,10.0,"[0, 0, 0, 10]",0.0010321785237933,1103.0,1028.0,1.1278404344,,,,,,,,,,,,,,,
401281946,2021,1,regular,2021-09-04 23:30:00+00:00,False,True,True,False,74187.0,3628.0,Bank of America Stadium,228,Clemson,fbs,ACC,3.0,"[0, 0, 0, 3]",0.0021786791632543,1942.0,1924.0,61,Georgia,fbs,SEC,10.0,"[0, 7, 3, 0]",0.9978213208367456,1800.0,1818.0,6.2345959402,,,,,,,,,,,,,,,
401282175,2021,1,regular,2021-09-04 23:30:00+00:00,False,True,False,False,18716.0,3825.0,DATCU Stadium,249,North Texas,fbs,Conference USA,44.0,"[7, 17, 17, 3]",0.9983080868428316,,,2466,Northwestern State,fcs,Southland,14.0,"[0, 14, 0, 0]",0.0016919131571683,,,2.5549712982,,,,,,,,,,,,,,,
