id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,home_pregame_offense_ppa,home_pregame_offense_successRate,home_pregame_offense_explosiveness,home_pregame_defense_ppa,home_pregame_defense_successRate,home_pregame_defense_explosiveness,away_pregame_offense_ppa,away_pregame_offense_successRate,away_pregame_offense_explosiveness,away_pregame_defense_ppa,away_pregame_defense_successRate,away_pregame_defense_explosiveness
401628454,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,86072.0,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,40.0,"[7, 23, 7, 3]",0.9829337715303852,1507.0,1571.0,2638,UTEP,fbs,Conference USA,7.0,"[7, 0, 0, 0]",0.0170662284696146,1296.0,1232.0,3.541056616,,,,,,,,,,,,,,,
401628455,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,102011.0,3861.0,Ohio Stadium,194,Ohio State,fbs,Big Ten,52.0,"[7, 10, 21, 14]",0.998610910761584,1876.0,1927.0,2006,Akron,fbs,Mid-American,6.0,"[3, 0, 3, 0]",0.001389089238416,1212.0,1161.0,4.3794847589,,,,,,,,,,,,,,,
401629039,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,12810.0,3985.0,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,14.0,"[0, 0, 7, 7]",0.2080075818290817,1141.0,1123.0,2199,Eastern Michigan,fbs,Mid-American,28.0,"[0, 14, 3, 11]",0.7919924181709183,1287.0,1305.0,4.0727246661,,,,,,,,,,,,,,,
401641015,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,25911.0,3604.0,Alamodome,2636,UTSA,fbs,American Athletic,28.0,"[14, 7, 0, 7]",0.992839838531632,1598.0,1613.0,338,Kennesaw State,fbs,Conference USA,16.0,"[3, 3, 3, 7]",0.007160161468368,1500.0,1485.0,5.3671875296,,,,,,,,,,,,,,,
401628449,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,44150.0,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,31.0,"[14, 7, 3, 7]",0.9982659319837236,1395.0,1430.0,2229,Florida International,fbs,Conference USA,7.0,"[0, 7, 0, 0]",0.0017340680162765,1164.0,1129.0,3.6693137815,,,,,,,,,,,,,,,
401634197,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,56148.0,3772.0,Jack Trice Stadium,66,Iowa State,fbs,Big 12,21.0,"[7, 7, 0, 7]",0.9926331863922268,1612.0,1612.0,155,North Dakota,fcs,MVFC,3.0,"[0, 3, 0, 0]",0.0073668136077732,,,5.4436053185,,,,,,,,,,,,,,,
401634304,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,37225.0,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,38.0,"[0, 17, 14, 7]",0.9950656709659385,1330.0,1383.0,195,Ohio,fbs,Mid-American,22.0,"[6, 3, 7, 6]",0.0049343290340616,1522.0,1469.0,4.6239333254,,,,,,,,,,,,,,,
401644683,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,True,False,12023.0,5960.0,Lanny and Sharon Martin Stadium,77,Northwestern,fbs,Big Ten,13.0,"[3, 0, 7, 3]",0.9619988723257636,1498.0,1514.0,193,Miami (OH),fbs,Mid-American,6.0,"[3, 0, 0, 3]",0.0380011276742364,1506.0,1490.0,5.8551319837,,,,,,,,,,,,,,,
401634133,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,36232.0,3792.0,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,38.0,"[10, 7, 7, 14]",0.8524195016014087,1578.0,1578.0,2193,East Tennessee State,fcs,Southern,10.0,"[0, 7, 3, 0]",0.1475804983985913,,,4.1701491027,,,,,,,,,,,,,,,
401628322,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,90544.0,3634.0,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,17.0,"[3, 7, 0, 7]",0.0005616699198957,1562.0,1497.0,2390,Miami,fbs,ACC,41.0,"[7, 17, 14, 3]",0.9994383300801044,1553.0,1618.0,2.0699906761,,,,,,,,,,,,,,,
