gameId,season,seasonType,week,team,opponent,offense_plays,offense_drives,offense_ppa,offense_totalPPA,offense_successRate,offense_explosiveness,offense_powerSuccess,offense_stuffRate,offense_lineYards,offense_lineYardsTotal,offense_secondLevelYards,offense_secondLevelYardsTotal,offense_openFieldYards,offense_openFieldYardsTotal,offense_standardDowns_ppa,offense_standardDowns_successRate,offense_standardDowns_explosiveness,offense_passingDowns_ppa,offense_passingDowns_successRate,offense_passingDowns_explosiveness,offense_rushingPlays_ppa,offense_rushingPlays_totalPPA,offense_rushingPlays_successRate,offense_rushingPlays_explosiveness,offense_passingPlays_ppa,offense_passingPlays_totalPPA,offense_passingPlays_successRate,offense_passingPlays_explosiveness,defense_plays,defense_drives,defense_ppa,defense_totalPPA,defense_successRate,defense_explosiveness,defense_powerSuccess,defense_stuffRate,defense_lineYards,defense_lineYardsTotal,defense_secondLevelYards,defense_secondLevelYardsTotal,defense_openFieldYards,defense_openFieldYardsTotal,defense_standardDowns_ppa,defense_standardDowns_successRate,defense_standardDowns_explosiveness,defense_passingDowns_ppa,defense_passingDowns_successRate,defense_passingDowns_explosiveness,defense_rushingPlays_ppa,defense_rushingPlays_totalPPA,defense_rushingPlays_successRate,defense_rushingPlays_explosiveness,defense_passingPlays_ppa,defense_passingPlays_totalPPA,defense_passingPlays_successRate,defense_passingPlays_explosiveness
400868876,2016,regular,1,Baylor,Northwestern State,74.0,15.0,0.3844876951594244,28.452089441797405,0.5675675675675675,0.9790799332226775,0.75,0.20930232558139536,3.5046511627906978,151.0,1.4418604651162792,62.0,1.930232558139535,83.0,0.30140420258350115,0.5892857142857143,0.844882895783121,0.6429696720622968,0.5,1.4711357371677174,0.21869654840066366,9.403951581228538,0.4883720930232558,0.7714387787341034,0.7022236225782862,20.364485054770302,0.6551724137931034,1.3809205282177743,59.0,15.0,-0.3158337426474057,-18.634190816196938,0.22033898305084745,0.6771143085149833,1.0,0.4473684210526316,0.9736842105263158,37.0,0.5789473684210527,22.0,0.07894736842105263,3.0,-0.34893936990563923,0.3142857142857143,0.5908758666675206,-0.2675547028958151,0.08333333333333333,1.1514257386760285,-0.3356021725652276,-12.752882557478648,0.3157894736842105,0.6417856897051601,-0.2800622980342042,-5.881308258718288,0.047619047619047616,1.1010577342328611
400868876,2016,regular,1,Northwestern State,Baylor,59.0,15.0,-0.3158337426474057,-18.634190816196938,0.22033898305084745,0.6771143085149833,1.0,0.4473684210526316,0.9736842105263158,37.0,0.5789473684210527,22.0,0.07894736842105263,3.0,-0.34893936990563923,0.3142857142857143,0.5908758666675206,-0.2675547028958151,0.08333333333333333,1.1514257386760285,-0.3356021725652276,-12.752882557478648,0.3157894736842105,0.6417856897051601,-0.2800622980342042,-5.881308258718288,0.047619047619047616,1.1010577342328611,74.0,15.0,0.3844876951594244,28.452089441797405,0.5675675675675675,0.9790799332226775,0.75,0.20930232558139536,3.5046511627906978,151.0,1.4418604651162792,62.0,1.930232558139535,83.0,0.30140420258350115,0.5892857142857143,0.844882895783121,0.6429696720622968,0.5,1.4711357371677174,0.21869654840066366,9.403951581228538,0.4883720930232558,0.7714387787341034,0.7022236225782862,20.364485054770302,0.6551724137931034,1.3809205282177743
400868877,2016,regular,2,Baylor,SMU,105.0,16.0,0.1085624912260189,11.399061578731985,0.44761904761904764,0.9147775093881075,0.6363636363636364,0.16071428571428573,3.294642857142857,185.0,1.2678571428571428,71.0,1.0714285714285714,60.0,0.12233799847985521,0.5342465753424658,0.8626893999745654,0.0771371153032048,0.25,1.1687070427791255,0.12889933898119724,7.218362982947045,0.48214285714285715,0.8368714776867885,0.09470092310699713,4.450943386028865,0.3829787234042553,1.1482921018856496,84.0,17.0,-0.11124656460469197,-9.344711426794126,0.34523809523809523,1.0211619091624662,0.75,0.16216216216216217,3.2864864864864867,122.0,1.1081081081081081,41.0,0.9459459459459459,35.0,-0.2410875662164549,0.36363636363636365,0.8675462716629413,0.1350036108658929,0.3103448275862069,1.3625299924947436,0.12022856068737565,4.4484567454329,0.35135135135135137,0.7905998878390884,-0.2662343641140159,-11.980546385130717,0.3111111111111111,1.5106084722071198
400868877,2016,regular,2,SMU,Baylor,84.0,17.0,-0.11124656460469197,-9.344711426794126,0.34523809523809523,1.0211619091624662,0.75,0.16216216216216217,3.2864864864864867,122.0,1.1081081081081081,41.0,0.9459459459459459,35.0,-0.2410875662164549,0.36363636363636365,0.8675462716629413,0.1350036108658929,0.3103448275862069,1.3625299924947436,0.12022856068737565,4.4484567454329,0.35135135135135137,0.7905998878390884,-0.2662343641140159,-11.980546385130717,0.3111111111111111,1.5106084722071198,105.0,16.0,0.1085624912260189,11.399061578731985,0.44761904761904764,0.9147775093881075,0.6363636363636364,0.16071428571428573,3.294642857142857,185.0,1.2678571428571428,71.0,1.0714285714285714,60.0,0.12233799847985521,0.5342465753424658,0.8626893999745654,0.0771371153032048,0.25,1.1687070427791255,0.12889933898119724,7.218362982947045,0.48214285714285715,0.8368714776867885,0.09470092310699713,4.450943386028865,0.3829787234042553,1.1482921018856496
400868878,2016,regular,4,Baylor,Oklahoma State,65.0,12.0,0.30114452403715225,19.574394062414896,0.4,1.7365267713421375,0.25,0.16666666666666666,2.202777777777778,79.0,0.75,27.0,1.1388888888888888,41.0,-0.22006413831152177,0.38095238095238093,0.7883783802984674,1.2529168639782091,0.43478260869565216,3.2535641970120097,-0.10919955903614659,-3.931184125301277,0.2777777777777778,1.1314584713427036,0.8105371788867646,23.50557818771617,0.5517241379310345,2.1146944588417838,102.0,14.0,0.09142821606892657,9.32567803903051,0.45098039215686275,0.9725013910732084,0.7142857142857143,0.17647058823529413,2.9725490196078432,152.0,1.156862745098039,59.0,1.1372549019607843,58.0,-0.1474027446237641,0.47619047619047616,0.5138075528377137,0.4772320756494269,0.41025641025641024,1.832552337764761,0.023744426344658877,1.2109657435776027,0.49019607843137253,0.6109260896212277,0.17976831734311924,8.988415867155963,0.4,1.5167807660269976
400868878,2016,regular,4,Oklahoma State,Baylor,102.0,14.0,0.09142821606892657,9.32567803903051,0.45098039215686275,0.9725013910732084,0.7142857142857143,0.17647058823529413,2.9725490196078432,152.0,1.156862745098039,59.0,1.1372549019607843,58.0,-0.1474027446237641,0.47619047619047616,0.5138075528377137,0.4772320756494269,0.41025641025641024,1.832552337764761,0.023744426344658877,1.2109657435776027,0.49019607843137253,0.6109260896212277,0.17976831734311924,8.988415867155963,0.4,1.5167807660269976,65.0,12.0,0.30114452403715225,19.574394062414896,0.4,1.7365267713421375,0.25,0.16666666666666666,2.202777777777778,79.0,0.75,27.0,1.1388888888888888,41.0,-0.22006413831152177,0.38095238095238093,0.7883783802984674,1.2529168639782091,0.43478260869565216,3.2535641970120097,-0.10919955903614659,-3.931184125301277,0.2777777777777778,1.1314584713427036,0.8105371788867646,23.50557818771617,0.5517241379310345,2.1146944588417838
400868879,2016,regular,5,Baylor,Iowa State,85.0,10.0,0.48270239236058676,41.029703350649875,0.5764705882352941,1.1619942481678531,1.0,0.09836065573770492,4.057377049180328,248.0,1.6065573770491803,98.0,2.819672131147541,172.0,0.5162943847102034,0.625,1.1492651933234952,0.38032679662842184,0.42857142857142855,1.2185678252538878,0.5687104776874284,34.69133913893313,0.639344262295082,1.0677565163063496,0.32552223958531906,7.487011510462339,0.391304347826087,1.8270957025580845,77.0,10.0,0.42015832965572564,32.352191383490876,0.4935064935064935,1.3575939627788756,0.75,0.11320754716981132,3.2132075471698114,170.0,0.8679245283018868,46.0,0.05660377358490566,3.0,0.3076341218615918,0.5,1.1143641940461773,0.9741236603345385,0.46153846153846156,2.654819396019934,0.18514077702896656,9.812461182535227,0.41509433962264153,1.0361160574516823,0.9391554250398186,22.53973020095565,0.6666666666666666,1.7996260826037664
400868879,2016,regular,5,Iowa State,Baylor,77.0,10.0,0.42015832965572564,32.352191383490876,0.4935064935064935,1.3575939627788756,0.75,0.11320754716981132,3.2132075471698114,170.0,0.8679245283018868,46.0,0.05660377358490566,3.0,0.3076341218615918,0.5,1.1143641940461773,0.9741236603345385,0.46153846153846156,2.654819396019934,0.18514077702896656,9.812461182535227,0.41509433962264153,1.0361160574516823,0.9391554250398186,22.53973020095565,0.6666666666666666,1.7996260826037664,85.0,10.0,0.48270239236058676,41.029703350649875,0.5764705882352941,1.1619942481678531,1.0,0.09836065573770492,4.057377049180328,248.0,1.6065573770491803,98.0,2.819672131147541,172.0,0.5162943847102034,0.625,1.1492651933234952,0.38032679662842184,0.42857142857142855,1.2185678252538878,0.5687104776874284,34.69133913893313,0.639344262295082,1.0677565163063496,0.32552223958531906,7.487011510462339,0.391304347826087,1.8270957025580845
400868880,2016,regular,7,Baylor,Kansas,79.0,15.0,0.2333057363806984,18.431153174075174,0.4810126582278481,1.1651703679673413,0.8,0.125,3.6666666666666665,176.0,1.2916666666666667,62.0,0.7291666666666666,35.0,0.2804965384522767,0.5892857142857143,1.0236528720382152,0.1184063922064209,0.21739130434782608,2.099185841099573,0.25696085093625376,12.33412084494018,0.5416666666666666,0.9303663607201614,0.19667846223016106,6.097032329134993,0.3870967741935484,1.673912383669564,75.0,17.0,-0.27006476426055603,-20.254857319541703,0.32,0.8966907907417112,0.625,0.3023255813953488,1.8930232558139535,81.0,0.5813953488372093,25.0,0.13953488372093023,6.0,-0.2547257135327883,0.4074074074074074,0.8936054022498693,-0.3095080375605302,0.09523809523809523,0.9306300641519728,0.00859537133165461,0.3696009672611482,0.37209302325581395,0.8313729490846041,-0.644514321462589,-20.62445828680285,0.25,1.0273264740559254
400868880,2016,regular,7,Kansas,Baylor,75.0,17.0,-0.27006476426055603,-20.254857319541703,0.32,0.8966907907417112,0.625,0.3023255813953488,1.8930232558139535,81.0,0.5813953488372093,25.0,0.13953488372093023,6.0,-0.2547257135327883,0.4074074074074074,0.8936054022498693,-0.3095080375605302,0.09523809523809523,0.9306300641519728,0.00859537133165461,0.3696009672611482,0.37209302325581395,0.8313729490846041,-0.644514321462589,-20.62445828680285,0.25,1.0273264740559254,79.0,15.0,0.2333057363806984,18.431153174075174,0.4810126582278481,1.1651703679673413,0.8,0.125,3.6666666666666665,176.0,1.2916666666666667,62.0,0.7291666666666666,35.0,0.2804965384522767,0.5892857142857143,1.0236528720382152,0.1184063922064209,0.21739130434782608,2.099185841099573,0.25696085093625376,12.33412084494018,0.5416666666666666,0.9303663607201614,0.19667846223016106,6.097032329134993,0.3870967741935484,1.673912383669564
