,gameId,season,seasonType,week,team,opponent,offense_plays,offense_drives,offense_ppa,offense_totalPPA,offense_successRate,offense_explosiveness,offense_powerSuccess,offense_stuffRate,offense_lineYards,offense_lineYardsTotal,offense_secondLevelYards,offense_secondLevelYardsTotal,offense_openFieldYards,offense_openFieldYardsTotal,offense_standardDowns_ppa,offense_standardDowns_successRate,offense_standardDowns_explosiveness,offense_passingDowns_ppa,offense_passingDowns_successRate,offense_passingDowns_explosiveness,offense_rushingPlays_ppa,offense_rushingPlays_totalPPA,offense_rushingPlays_successRate,offense_rushingPlays_explosiveness,offense_passingPlays_ppa,offense_passingPlays_totalPPA,offense_passingPlays_successRate,offense_passingPlays_explosiveness,defense_plays,defense_drives,defense_ppa,defense_totalPPA,defense_successRate,defense_explosiveness,defense_powerSuccess,defense_stuffRate,defense_lineYards,defense_lineYardsTotal,defense_secondLevelYards,defense_secondLevelYardsTotal,defense_openFieldYards,defense_openFieldYardsTotal,defense_standardDowns_ppa,defense_standardDowns_successRate,defense_standardDowns_explosiveness,defense_passingDowns_ppa,defense_passingDowns_successRate,defense_passingDowns_explosiveness,defense_rushingPlays_ppa,defense_rushingPlays_totalPPA,defense_rushingPlays_successRate,defense_rushingPlays_explosiveness,defense_passingPlays_ppa,defense_passingPlays_totalPPA,defense_passingPlays_successRate,defense_passingPlays_explosiveness,startDate,pregame_offense_plays,pregame_offense_drives,pregame_offense_ppa,pregame_offense_totalPPA,pregame_offense_successRate,pregame_offense_explosiveness,pregame_offense_powerSuccess,pregame_offense_stuffRate,pregame_offense_lineYards,pregame_offense_lineYardsTotal,pregame_offense_secondLevelYards,pregame_offense_secondLevelYardsTotal,pregame_offense_openFieldYards,pregame_offense_openFieldYardsTotal,pregame_offense_standardDowns_ppa,pregame_offense_standardDowns_successRate,pregame_offense_standardDowns_explosiveness,pregame_offense_passingDowns_ppa,pregame_offense_passingDowns_successRate,pregame_offense_passingDowns_explosiveness,pregame_offense_rushingPlays_ppa,pregame_offense_rushingPlays_totalPPA,pregame_offense_rushingPlays_successRate,pregame_offense_rushingPlays_explosiveness,pregame_offense_passingPlays_ppa,pregame_offense_passingPlays_totalPPA,pregame_offense_passingPlays_successRate,pregame_offense_passingPlays_explosiveness,pregame_defense_plays,pregame_defense_drives,pregame_defense_ppa,pregame_defense_totalPPA,pregame_defense_successRate,pregame_defense_explosiveness,pregame_defense_powerSuccess,pregame_defense_stuffRate,pregame_defense_lineYards,pregame_defense_lineYardsTotal,pregame_defense_secondLevelYards,pregame_defense_secondLevelYardsTotal,pregame_defense_openFieldYards,pregame_defense_openFieldYardsTotal,pregame_defense_standardDowns_ppa,pregame_defense_standardDowns_successRate,pregame_defense_standardDowns_explosiveness,pregame_defense_passingDowns_ppa,pregame_defense_passingDowns_successRate,pregame_defense_passingDowns_explosiveness,pregame_defense_rushingPlays_ppa,pregame_defense_rushingPlays_totalPPA,pregame_defense_rushingPlays_successRate,pregame_defense_rushingPlays_explosiveness,pregame_defense_passingPlays_ppa,pregame_defense_passingPlays_totalPPA,pregame_defense_passingPlays_successRate,pregame_defense_passingPlays_explosiveness
0,401762457,2025,regular,1,Abilene Christian,Tulsa,60.0,11.0,-0.1203470093625201,-7.220820561751207,0.35,1.017095504866845,0.5555555555555556,0.1428571428571428,3.148571428571429,110.0,1.0,35.0,0.4,14.0,-0.1989450563730849,0.4090909090909091,0.8702766189118267,0.0957976199165331,0.1875,1.8980088205969552,-0.1233277876743702,-4.316472568602957,0.3714285714285714,0.785324846453653,-0.11617391972593,-2.9043479931482503,0.32,1.3937228247882822,79.0,11.0,0.369441232888095,29.185857398159506,0.4683544303797468,1.3300804820039729,0.8333333333333334,0.1777777777777777,3.313333333333333,149.0,0.9555555555555556,43.0,2.0,90.0,0.2825170976021207,0.5454545454545454,1.0298664030955722,0.5686423762517863,0.2916666666666667,2.616712248754261,0.3107915148781366,13.985618169516147,0.4666666666666667,1.2499123750433256,0.4470658596659811,15.20023922864336,0.4705882352941176,1.435301122389822,2025-08-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,401767238,2025,regular,2,Abilene Christian,Stephen F. Austin,75.0,11.0,0.0855793261766588,6.418449463249412,0.4133333333333333,1.0863325381015363,1.0,0.2195121951219512,2.1414634146341465,88.0,0.7073170731707317,29.0,0.6341463414634146,26.0,-0.0110574372850275,0.4693877551020408,0.870357176487433,0.2677024573159908,0.3076923076923077,1.7072617027420829,-0.1497530607308027,-6.139875489962911,0.3414634146341463,0.830875076414051,0.3693624986238918,12.558324953212324,0.5,1.2967092712559358,73.0,11.0,0.0091188145414438,0.6656734615254014,0.3698630136986301,1.0410377940528144,0.8333333333333334,0.25,1.796875,58.0,0.4375,14.0,0.0,0.0,0.2263794163702311,0.5348837209302325,1.0190583469001206,-0.3022880480798179,0.1333333333333333,1.167419615180804,-0.0071534077677591,-0.2289090485682926,0.375,0.9031054663795784,0.1896725733313942,7.397230359924374,0.3846153846153846,1.1513836561914037,2025-09-07 00:00:00+00:00,60.0,11.0,-0.1203470093625201,-7.220820561751207,0.35,1.017095504866845,0.5555555555555556,0.1428571428571428,3.148571428571429,110.0,1.0,35.0,0.4,14.0,-0.1989450563730849,0.4090909090909091,0.8702766189118267,0.0957976199165331,0.1875,1.8980088205969552,-0.1233277876743702,-4.316472568602957,0.3714285714285714,0.785324846453653,-0.11617391972593,-2.9043479931482503,0.32,1.3937228247882822,79.0,11.0,0.369441232888095,29.185857398159506,0.4683544303797468,1.3300804820039729,0.8333333333333334,0.1777777777777777,3.313333333333333,149.0,0.9555555555555556,43.0,2.0,90.0,0.2825170976021207,0.5454545454545454,1.0298664030955722,0.5686423762517863,0.2916666666666667,2.616712248754261,0.3107915148781366,13.985618169516147,0.4666666666666667,1.2499123750433256,0.4470658596659811,15.20023922864336,0.4705882352941176,1.435301122389822
2,401756894,2025,regular,3,Abilene Christian,TCU,75.0,9.0,0.3385420822490519,25.39065616867889,0.5066666666666667,1.2867666565844669,1.0,0.0952380952380952,3.716666666666667,156.0,1.3571428571428572,57.0,0.2619047619047619,11.0,0.0184064504324563,0.5,0.7404576036285235,1.1617479926345833,0.5238095238095238,2.6277070592945084,0.1465744522629495,6.156126995043879,0.5,0.7237137777315454,0.5828645204131822,19.23452917363501,0.5151515151515151,1.982302565755722,61.0,9.0,0.4932734929702135,30.089683071183025,0.5737704918032787,1.3737217709968546,1.0,0.1785714285714285,3.067857142857143,86.0,1.0,28.0,0.75,21.0,0.2240901608936534,0.5777777777777777,1.020910624461573,1.2503516144355389,0.5625,2.392953972098778,0.1977638902732351,5.537388927650582,0.5714285714285714,0.7372764644092248,0.7440089134403771,24.552294143532443,0.5757575757575758,1.9096757133864373,2025-09-14 00:00:00+00:00,67.5,11.0,-0.017383841592930653,-0.40118554925089756,0.3816666666666666,1.0517140214841907,0.7777777777777778,0.181184668989547,2.6450174216027875,99.0,0.8536585365853658,32.0,0.5170731707317073,20.0,-0.1050012468290562,0.4392393320964749,0.8703168976996298,0.18175003861626193,0.24759615384615385,1.802635261669519,-0.13654042420258644,-5.228174029282934,0.3564459930313588,0.808099961433852,0.1265942894489809,4.826988480032037,0.41000000000000003,1.3452160480221091,76.0,11.0,0.1892800237147694,14.925765429842453,0.4191087220391885,1.1855591380283936,0.8333333333333334,0.21388888888888885,2.5551041666666663,103.5,0.6965277777777779,28.5,1.0,45.0,0.2544482569861759,0.540169133192389,1.0244623749978463,0.13317716408598418,0.2125,1.8920659319675326,0.15181905355518877,6.878354560473928,0.42083333333333334,1.076508920711452,0.31836921649868766,11.298734794283867,0.42760180995475106,1.2933423892906128
3,401767239,2025,regular,4,Abilene Christian,Austin Peay,70.0,15.0,0.2715812416508611,19.01068691556028,0.5142857142857142,1.1741052885580836,0.6,0.3448275862068966,1.793103448275862,52.0,0.5517241379310345,16.0,0.8620689655172413,25.0,0.1831401903832849,0.5576923076923077,1.0306305500795188,0.5270776119794147,0.3888888888888889,1.7685006336835671,-0.102737925800055,-2.979399848201595,0.4137931034482758,0.6656910883708514,0.5363435796039482,21.99008676376188,0.5853658536585366,1.4283123886516995,72.0,13.0,0.2539863769073179,18.287019137326887,0.4444444444444444,1.252108686733011,1.0,0.2285714285714285,2.3857142857142857,84.0,0.5714285714285714,20.0,0.8857142857142857,31.0,0.1194412374291864,0.5106382978723404,0.9613014243444304,0.506931239126205,0.32,2.124530473898752,0.1953401541435356,6.836905395023747,0.4285714285714285,1.0543962957947974,0.3094625335757605,11.45011374230314,0.4594594594594595,1.4265607963843756,2025-09-21 00:00:00+00:00,70.0,10.333333333333334,0.10125813302106353,8.196095023392365,0.42333333333333334,1.1300648998509495,0.8518518518518517,0.15253581107239642,3.0022338366240806,118.0,1.021486643437863,40.333333333333336,0.4320170344560588,17.0,-0.06386534774188536,0.4594928880643166,0.8270304663425945,0.5084160232890357,0.33966727716727724,2.0776591942111824,-0.04216879871407447,-1.4334070211739964,0.40429732868757257,0.7799712335330832,0.27868436643704797,9.629502044566362,0.4450505050505051,1.5575782205999802,71.0,10.333333333333334,0.29061118013325077,19.980404643622645,0.4706626452938852,1.2482800156845473,0.888888888888889,0.20211640211640206,2.7260218253968254,97.66666666666667,0.7976851851851853,28.333333333333332,0.9166666666666666,37.0,0.24432889162200175,0.5527053480541851,1.023278458152422,0.5055686475358357,0.32916666666666666,2.059028612011281,0.16713399912787086,6.431366016199479,0.47103174603174597,0.9634314352773763,0.4602491154792508,15.716587910700058,0.47698706522235934,1.4987868306558878
4,401767240,2025,regular,5,Abilene Christian,Incarnate Word,53.0,11.0,-0.0468337728087211,-2.4821899588622203,0.3962264150943396,1.1233949587935477,0.6666666666666666,0.1666666666666666,3.477777777777778,63.0,1.4444444444444444,26.0,3.444444444444444,62.0,-0.0896319633262412,0.5142857142857142,0.9152809101505156,0.0363849309753458,0.1666666666666666,2.37207925065174,0.3025244288621317,5.445439719518372,0.4444444444444444,1.085390752923843,-0.2265037050965883,-7.927629678380591,0.3714285714285714,1.1467821624056738,91.0,10.0,0.2135197249145803,19.43029496722681,0.5164835164835165,0.927557631830932,0.75,0.1166666666666666,3.293333333333333,198.0,1.15,69.0,0.8833333333333333,53.0,0.1354869853010283,0.578125,0.751766239891722,0.3984862188133701,0.3703703703703703,1.577985782006008,0.2950584865505298,17.703509193031792,0.5666666666666667,0.9674945991437408,0.0557027669095167,1.72678577419502,0.4193548387096774,0.8231071019358932,2025-09-27 23:00:00+00:00,70.0,11.5,0.1438389101785129,10.899742996434345,0.44607142857142856,1.141074997027733,0.7888888888888889,0.20060875485602145,2.699951239537026,101.5,0.9040460170611558,34.25,0.5395300172213544,19.0,-0.0021139632105927966,0.4840427429713144,0.8779304872768255,0.5130814204616305,0.3519726800976801,2.0003695540792785,-0.0573110804855696,-1.819905227930896,0.40667127237774836,0.7514011972425252,0.343099169728773,12.71964822436524,0.4801293422025129,1.52526176261291,71.25,11.0,0.28145497932676755,19.557058267048703,0.464108095081525,1.2492371834466631,0.9166666666666667,0.20873015873015868,2.6409449404761904,94.25,0.7411210317460317,26.25,0.9089285714285714,35.5,0.2131069780737979,0.5421885855087241,1.0077841997004242,0.5059092954334281,0.326875,2.0754040774831486,0.17418553788178703,6.532750860905546,0.46041666666666664,0.9861726504067316,0.42255247000337826,14.649969368600829,0.47260516378163436,1.4807303220880097
5,401767241,2025,regular,6,Abilene Christian,North Alabama,74.0,14.0,0.3192062957024368,23.621265881980328,0.5135135135135135,1.208940085279492,0.6666666666666666,0.1842105263157894,3.35,127.0,1.236842105263158,47.0,2.1578947368421053,82.0,0.3919351877533141,0.5454545454545454,1.113893982682435,0.1086752923972658,0.4210526315789473,1.5653629700184557,0.3939350499030041,14.969531896314155,0.5526315789473685,1.0697996529402074,0.2403259440462825,8.65173398566617,0.4722222222222222,1.3808194428750789,60.0,13.0,0.2322521751240844,13.935130507445068,0.4166666666666667,1.3151209160098782,1.0,0.2142857142857142,2.4785714285714286,69.0,1.1071428571428572,31.0,2.821428571428572,79.0,0.2711327376899593,0.4871794871794871,1.252347787200184,0.160045416073174,0.2857142857142857,1.5139024905739102,0.1754039472499848,4.911310522999576,0.3928571428571428,1.1168367972328312,0.2819943745139216,9.023819984445492,0.4375,1.4709155807632723,2025-10-04 19:00:00+00:00,66.6,11.4,0.10570437358106613,8.223356405375032,0.4361024258760108,1.137538989380896,0.7644444444444444,0.19382033721815048,2.8555165471851764,93.8,1.0121257025378134,32.6,1.1205129026659724,27.6,-0.019617563233722476,0.4900913372341943,0.8854005718515635,0.41774212256437354,0.3149114774114774,2.074711493393771,0.014656021383970663,-0.36683623844104235,0.4142259067910876,0.8181991083787888,0.22917859476370075,8.590192643816074,0.4583891880477246,1.4495658425714626,75.2,10.8,0.2678679284443301,19.531705607084326,0.47458317936192335,1.1849012731235171,0.8833333333333334,0.19031746031746027,2.7714226190476188,115.0,0.8228968253968254,34.8,0.9038095238095238,39.0,0.19758297951924397,0.5493758684069793,0.9565806077386837,0.48442468010941653,0.3355740740740741,1.9759204183877206,0.19836012761553562,8.766902527330796,0.48166666666666663,0.9824370401541334,0.3491825293846059,12.065332649719668,0.46195509876724294,1.3492056780575863
6,401767242,2025,regular,7,Abilene Christian,West Georgia,78.0,9.0,0.0581037096736591,4.5320893545454135,0.3333333333333333,1.3393988684444738,1.0,0.2127659574468085,2.693617021276596,127.0,1.1063829787234043,52.0,0.5531914893617021,26.0,-0.1232250652205244,0.3478260869565217,0.7775985607573401,0.318763823584048,0.3125,2.238279360743888,-0.0283926342822277,-1.334453811264704,0.2978723404255319,0.9820961284948798,0.1892433279293586,5.866543165810118,0.3870967741935484,1.7562520650523332,62.0,10.0,0.3102811714132398,19.23743262762087,0.3709677419354839,1.774176788762878,0.5,0.25,3.375,81.0,1.2083333333333333,29.0,6.0,144.0,0.1256210066933842,0.3888888888888889,1.3337109680167725,0.5659644764099628,0.3461538461538461,2.4593458432568203,0.4467132396509803,10.72111775162353,0.4166666666666667,1.686422812168098,0.224113549368351,8.51631487599734,0.3421052631578947,1.84167984768194,2025-10-11 18:00:00+00:00,67.83333333333333,11.833333333333334,0.14128802726796122,10.789674651475915,0.4490042738155946,1.149439172030662,0.7481481481481481,0.19221870206775696,2.9379304559876473,99.33333333333333,1.049578436325371,35.0,1.2934098750286613,36.666666666666664,0.04897456193078362,0.4993185386042529,0.9234828069900421,0.36623098420318895,0.3326016697727224,1.9898200728312183,0.07786919280380956,2.1892251173514907,0.43729351881713435,0.8601325324723584,0.23103648631079773,8.600449534124424,0.4606946937434742,1.4381081092887322,72.66666666666667,11.166666666666666,0.2619319695576225,18.598943090477782,0.4649304272460472,1.2066045469379105,0.9027777777777778,0.19431216931216924,2.722614087301587,107.33333333333333,0.870271164021164,34.166666666666664,1.2234126984126985,45.666666666666664,0.20984127254769655,0.5390098048690638,1.0058751376489337,0.43036146943670944,0.32726410934744266,1.8989174304187522,0.19453409755461046,8.124303859942259,0.4668650793650793,1.0048369996672497,0.3379845035728252,11.558413872173972,0.45787924897270244,1.3694906618418674
7,401767243,2025,regular,8,Abilene Christian,Southern Utah,59.0,11.0,0.2245760648559018,13.249987826498206,0.5423728813559322,1.1621175449819048,0.7142857142857143,0.0625,4.034375,129.0,1.46875,47.0,3.21875,103.0,0.3677115233140451,0.574468085106383,1.1259721253579302,-0.3360378141051598,0.4166666666666667,1.357302810951367,0.5886164371898023,18.835725990073676,0.625,1.184778519740707,-0.2068791912435357,-5.585738163575465,0.4444444444444444,1.124349253717234,55.0,11.0,0.1148391016251221,6.316150589381719,0.4,1.2258091197122427,0.7142857142857143,0.2121212121212121,2.763636363636364,91.0,0.7878787878787878,26.0,2.757575757575758,91.0,-0.0454431983139631,0.3777777777777777,0.9803654131914036,0.8361094513510059,0.5,2.060317721883096,0.1647717392569676,5.437467395479931,0.3939393939393939,1.2046769174696268,0.0399401451773539,0.8786831939017871,0.4090909090909091,1.256333411840466,2025-10-19 00:30:00+00:00,69.28571428571429,11.428571428571429,0.12940455332591808,9.895733894771556,0.4324798537467001,1.1765762715183494,0.7841269841269841,0.19515402426476433,2.903028536743211,103.28571428571429,1.0576933709536613,37.42857142857143,1.1876643913619527,35.142857142857146,0.02437461519488247,0.4776767597974341,0.9026422003853705,0.3594499612575973,0.3297300026623335,2.0253142568187426,0.06268893179151853,1.685842413263463,0.41737620761833405,0.8775559033327187,0.22506603511344928,8.209891481508095,0.45018070523634196,1.4835572458263895,71.14285714285714,11.0,0.2688389983941392,18.690155881498224,0.4515071864873953,1.2876862957700488,0.8452380952380952,0.20226757369614506,2.815812074829932,103.57142857142857,0.9185657596371881,33.42857142857143,1.9057823129251703,59.714285714285715,0.19780980599708048,0.5175639597290388,1.052708827701482,0.44973332757574563,0.32996264317692886,1.9789786322527618,0.2305596892826633,8.495277273039582,0.45969387755102037,1.1022064014530852,0.32171722440075745,11.123828301291596,0.44134010814201563,1.4369462598190206
8,401767244,2025,regular,10,Abilene Christian,Tarleton State,58.0,13.0,0.2946096238919446,17.08735818573279,0.396551724137931,1.4806857826928383,1.0,0.064516129032258,3.729032258064516,116.0,1.3225806451612905,41.0,3.0,93.0,0.319740217855651,0.5,1.3717147053573613,0.2387638595281528,0.1666666666666666,2.207159631596019,0.3512037126607884,10.88731509248444,0.3548387096774194,1.3662611696806997,0.343195019891397,8.923070517176322,0.4615384615384615,1.5855750112872988,85.0,13.0,0.0419201416703558,3.563212041980244,0.3529411764705882,1.4842745657258138,1.0,0.1428571428571428,2.6714285714285717,75.0,0.5,14.0,1.4642857142857142,41.0,0.0647098819027725,0.4081632653061224,1.2919272834555362,0.0109007730206775,0.2777777777777778,1.8689691302663696,0.05771769575309,1.6160954810865225,0.2857142857142857,1.1009966052591649,0.1416657226160604,7.649949021267266,0.4074074074074074,1.6236483695318682,2025-11-01 20:00:00+00:00,68.0,11.375,0.14130099226716605,10.315015636237387,0.44621648219785415,1.1747689307012938,0.7753968253968254,0.1785722712316688,3.04444684465031,106.5,1.1090754495844537,38.625,1.4415500924417088,43.625,0.0672917287097778,0.4897756754610527,0.9305584410069404,0.2725139893372527,0.3405970856628751,1.9418128260853205,0.128429869966304,3.82957786036474,0.4433291816660423,0.9159587303837173,0.17107288181882616,6.48543777587265,0.44946367263735476,1.4386562468127448,69.125,11.0,0.2495890112980121,17.14340521998366,0.4450687881764709,1.279951648762823,0.8288690476190477,0.20349927849927846,2.809290110930736,102.0,0.9022298881673881,32.5,2.0122564935064937,63.625,0.16740318045820005,0.5000906869851313,1.0436659008877223,0.49803034304765315,0.3512173127798128,1.9891460184565537,0.22233619552945133,8.113051038344626,0.45147456709956707,1.115015215955153,0.28649508949783203,9.843185162867869,0.4373089582606273,1.4143696538217012
9,401767245,2025,regular,11,Abilene Christian,Utah Tech,72.0,12.0,0.1466343399165194,10.5576724739894,0.4027777777777778,1.1039907812292056,1.0,0.1081081081081081,3.6594594594594594,135.0,1.0540540540540542,39.0,1.2162162162162162,45.0,0.1947306743008534,0.4423076923076923,1.0898447291709674,0.0215838705172509,0.3,1.158217314119118,0.1295109872814208,4.791906529412571,0.4594594594594595,0.7990405969465033,0.2250514839364891,7.201647485967652,0.375,1.536003542296367,63.0,14.0,-0.2859383942217474,-18.014118835970088,0.365079365079365,0.8906862358702831,0.75,0.0769230769230769,3.626923076923077,94.0,0.8461538461538461,22.0,0.4615384615384615,12.0,-0.4617293165197532,0.4545454545454545,0.7348423827201701,0.1211563732052133,0.1578947368421052,1.9296452568710367,0.1082955554141787,2.8156844407686483,0.4230769230769231,0.7504851821412798,-0.44992083990003,-16.19715023640108,0.3333333333333333,1.019203868455203,2025-11-08 20:00:00+00:00,66.88888888888889,11.555555555555555,0.1583352846699192,11.067498141736877,0.4406981757467515,1.2087596920336876,0.8003527336860671,0.16589936654284537,3.1205118905852216,107.55555555555556,1.132798249092991,38.888888888888886,1.614711193281519,49.111111111111114,0.09534156083709705,0.49091171152093577,0.9795758037125428,0.2687639749140194,0.3212714835521853,1.971295804475398,0.15318251915458003,4.613770886155818,0.4334969070006397,0.9659923347500486,0.19019756382688957,6.756285858239725,0.45080531584858885,1.4549805539765843,70.88888888888889,11.222222222222221,0.22651469245049474,15.634494866872169,0.43483238687581727,1.302654195092044,0.8478835978835979,0.19676126342793004,2.793972162097162,99.0,0.8575376783710117,30.444444444444443,1.9513708513708512,61.111111111111114,0.15599281395204143,0.4898765290207969,1.071250498950813,0.4439048352668781,0.34305736444625334,1.9757930308798666,0.20404525110985564,7.391167087538171,0.43305675805675803,1.1134575925444876,0.2704029376220796,9.599492258245581,0.43398656372138067,1.4376228444561643
