gameId,season,seasonType,week,team,opponent,offense_plays,offense_drives,offense_ppa,offense_totalPPA,offense_successRate,offense_explosiveness,offense_powerSuccess,offense_stuffRate,offense_lineYards,offense_lineYardsTotal,offense_secondLevelYards,offense_secondLevelYardsTotal,offense_openFieldYards,offense_openFieldYardsTotal,offense_standardDowns_ppa,offense_standardDowns_successRate,offense_standardDowns_explosiveness,offense_passingDowns_ppa,offense_passingDowns_successRate,offense_passingDowns_explosiveness,offense_rushingPlays_ppa,offense_rushingPlays_totalPPA,offense_rushingPlays_successRate,offense_rushingPlays_explosiveness,offense_passingPlays_ppa,offense_passingPlays_totalPPA,offense_passingPlays_successRate,offense_passingPlays_explosiveness,defense_plays,defense_drives,defense_ppa,defense_totalPPA,defense_successRate,defense_explosiveness,defense_powerSuccess,defense_stuffRate,defense_lineYards,defense_lineYardsTotal,defense_secondLevelYards,defense_secondLevelYardsTotal,defense_openFieldYards,defense_openFieldYardsTotal,defense_standardDowns_ppa,defense_standardDowns_successRate,defense_standardDowns_explosiveness,defense_passingDowns_ppa,defense_passingDowns_successRate,defense_passingDowns_explosiveness,defense_rushingPlays_ppa,defense_rushingPlays_totalPPA,defense_rushingPlays_successRate,defense_rushingPlays_explosiveness,defense_passingPlays_ppa,defense_passingPlays_totalPPA,defense_passingPlays_successRate,defense_passingPlays_explosiveness
401767092,2025,regular,8,Eastern Washington,Idaho,66.0,13.0,0.008716670323408351,0.5753002413449512,0.3484848484848485,1.264842032338234,0.5714285714285714,0.29411764705882354,1.6441176470588235,56.0,1.0,34.0,1.3823529411764706,47.0,-0.1951760469087645,0.3953488372093023,1.12707145678732,0.38990740254007933,0.2608695652173913,1.6551919963991564,-0.10637591584038165,-3.6167811385729762,0.38235294117647056,1.167608734737968,0.13100254312243523,4.192081379917927,0.3125,1.3912453192185794,73.0,15.0,-0.013848239885216232,-1.010921511620785,0.3424657534246575,1.0878064451194296,0.5,0.2,2.2975,92.0,0.9,36.0,0.575,23.0,-0.17474725483423012,0.42857142857142855,0.685389677403304,0.20414397391667355,0.22580645161290322,2.12259241924661,-0.15865345911787826,-6.34613836471513,0.4,0.7258812589913802,0.16167323797255592,5.335216853094345,0.2727272727272727,1.7312289982359619
401767092,2025,regular,8,Idaho,Eastern Washington,73.0,15.0,-0.013848239885216232,-1.010921511620785,0.3424657534246575,1.0878064451194296,0.5,0.2,2.2975,92.0,0.9,36.0,0.575,23.0,-0.17474725483423012,0.42857142857142855,0.685389677403304,0.20414397391667355,0.22580645161290322,2.12259241924661,-0.15865345911787826,-6.34613836471513,0.4,0.7258812589913802,0.16167323797255592,5.335216853094345,0.2727272727272727,1.7312289982359619,66.0,13.0,0.008716670323408351,0.5753002413449512,0.3484848484848485,1.264842032338234,0.5714285714285714,0.29411764705882354,1.6441176470588235,56.0,1.0,34.0,1.3823529411764706,47.0,-0.1951760469087645,0.3953488372093023,1.12707145678732,0.38990740254007933,0.2608695652173913,1.6551919963991564,-0.10637591584038165,-3.6167811385729762,0.38235294117647056,1.167608734737968,0.13100254312243523,4.192081379917927,0.3125,1.3912453192185794
401767093,2025,regular,9,Idaho,Portland State,55.0,11.0,0.4702929824425141,25.866114034338278,0.5636363636363636,1.277198755993746,0.0,0.1111111111111111,3.748148148148148,101.0,1.6296296296296295,44.0,0.8148148148148148,22.0,0.5219924893166165,0.627906976744186,1.1368786804155535,0.28503641614364744,0.3333333333333333,2.2243592661465463,0.25939956384939117,7.0037882239335625,0.5925925925925926,0.7078387511305262,0.6736544932287398,18.862325810404716,0.5357142857142857,1.8845160945145139,67.0,12.0,-0.14478555713568883,-9.700632328091151,0.3283582089552239,1.20284644582008,0.0,0.2647058823529412,2.3323529411764707,79.0,1.0588235294117647,36.0,0.5588235294117647,19.0,-0.11460218607792234,0.391304347826087,1.1033288727482689,-0.21090151278603447,0.19047619047619047,1.6506755246432296,-0.21787913675598272,-7.407890649703412,0.3235294117647059,0.6018349360455019,0.11860052148486941,3.3208146015763433,0.35714285714285715,1.8620618097578727
401767093,2025,regular,9,Portland State,Idaho,67.0,12.0,-0.14478555713568883,-9.700632328091151,0.3283582089552239,1.20284644582008,0.0,0.2647058823529412,2.3323529411764707,79.0,1.0588235294117647,36.0,0.5588235294117647,19.0,-0.11460218607792234,0.391304347826087,1.1033288727482689,-0.21090151278603447,0.19047619047619047,1.6506755246432296,-0.21787913675598272,-7.407890649703412,0.3235294117647059,0.6018349360455019,0.11860052148486941,3.3208146015763433,0.35714285714285715,1.8620618097578727,55.0,11.0,0.4702929824425141,25.866114034338278,0.5636363636363636,1.277198755993746,0.0,0.1111111111111111,3.748148148148148,101.0,1.6296296296296295,44.0,0.8148148148148148,22.0,0.5219924893166165,0.627906976744186,1.1368786804155535,0.28503641614364744,0.3333333333333333,2.2243592661465463,0.25939956384939117,7.0037882239335625,0.5925925925925926,0.7078387511305262,0.6736544932287398,18.862325810404716,0.5357142857142857,1.8845160945145139
401767094,2025,regular,10,Idaho,Northern Arizona,70.0,14.0,0.07305727852484324,5.114009496739027,0.45714285714285713,1.2060558093868157,0.6,0.14705882352941177,3.6029411764705883,123.0,1.5882352941176472,54.0,2.0,68.0,0.21139144692416462,0.5384615384615384,1.1324953354169907,-0.32657476351764075,0.2222222222222222,1.7209791271755919,0.3183678146359281,10.824505697621555,0.5588235294117647,0.9259447145996068,0.03225052703949774,1.0320168652639277,0.375,1.4186544024999168,73.0,13.0,0.14339226686500023,10.467635481145017,0.3972602739726027,1.320009221312926,0.5,0.22857142857142856,2.4457142857142857,86.0,0.9428571428571428,33.0,1.7428571428571429,61.0,0.21758770617709855,0.46,1.3687204237457316,-0.017902166422170032,0.2608695652173913,1.1332829453205044,0.0597715035602095,2.0920026246073324,0.37142857142857144,1.2384656316990013,0.22825682889023674,8.44550266893876,0.43243243243243246,1.3862633878742399
401767094,2025,regular,10,Northern Arizona,Idaho,73.0,13.0,0.14339226686500023,10.467635481145017,0.3972602739726027,1.320009221312926,0.5,0.22857142857142856,2.4457142857142857,86.0,0.9428571428571428,33.0,1.7428571428571429,61.0,0.21758770617709855,0.46,1.3687204237457316,-0.017902166422170032,0.2608695652173913,1.1332829453205044,0.0597715035602095,2.0920026246073324,0.37142857142857144,1.2384656316990013,0.22825682889023674,8.44550266893876,0.43243243243243246,1.3862633878742399,70.0,14.0,0.07305727852484324,5.114009496739027,0.45714285714285713,1.2060558093868157,0.6,0.14705882352941177,3.6029411764705883,123.0,1.5882352941176472,54.0,2.0,68.0,0.21139144692416462,0.5384615384615384,1.1324953354169907,-0.32657476351764075,0.2222222222222222,1.7209791271755919,0.3183678146359281,10.824505697621555,0.5588235294117647,0.9259447145996068,0.03225052703949774,1.0320168652639277,0.375,1.4186544024999168
401767095,2025,regular,11,Idaho,UC Davis,65.0,10.0,0.2279079516723446,14.814016858702399,0.4,1.3933996199592606,1.0,0.32,2.836,71.0,1.44,36.0,2.0,50.0,0.16789711472593477,0.45,1.0635575861977566,0.3239252907866003,0.32,2.135544195922645,0.10871138229005686,2.717784557251422,0.32,1.2294950390847093,0.29465614977858046,11.491589841364638,0.4358974358974359,1.5169286674221627,69.0,12.0,0.16880023736488206,11.647216378176863,0.4927536231884058,1.0688466038592686,0.75,0.23684210526315788,3.0342105263157895,115.0,0.9473684210526315,36.0,1.1842105263157896,45.0,-0.04801541714480536,0.5869565217391305,0.6585037523918736,0.6024315463842569,0.30434782608695654,2.6515976023763628,0.05561291447688013,2.113290750121445,0.5263157894736842,0.7123017910081181,0.6752536793042949,18.231849341215963,0.5185185185185185,1.578196336503769
401767095,2025,regular,11,UC Davis,Idaho,69.0,12.0,0.16880023736488206,11.647216378176863,0.4927536231884058,1.0688466038592686,0.75,0.23684210526315788,3.0342105263157895,115.0,0.9473684210526315,36.0,1.1842105263157896,45.0,-0.04801541714480536,0.5869565217391305,0.6585037523918736,0.6024315463842569,0.30434782608695654,2.6515976023763628,0.05561291447688013,2.113290750121445,0.5263157894736842,0.7123017910081181,0.6752536793042949,18.231849341215963,0.5185185185185185,1.578196336503769,65.0,10.0,0.2279079516723446,14.814016858702399,0.4,1.3933996199592606,1.0,0.32,2.836,71.0,1.44,36.0,2.0,50.0,0.16789711472593477,0.45,1.0635575861977566,0.3239252907866003,0.32,2.135544195922645,0.10871138229005686,2.717784557251422,0.32,1.2294950390847093,0.29465614977858046,11.491589841364638,0.4358974358974359,1.5169286674221627
401767096,2025,regular,12,Idaho,Sacramento State,58.0,9.0,0.2352994802533875,13.647369854696477,0.43103448275862066,1.2366068968965376,1.0,0.20689655172413793,3.527586206896552,102.0,1.7586206896551724,51.0,1.9655172413793103,57.0,0.15094745833378884,0.4878048780487805,1.0734290845390309,0.4387367095888902,0.29411764705882354,1.8893181463265643,0.4273702782540121,12.39373806936635,0.5517241379310345,1.1789135535150073,0.2219235774731874,5.548089436829685,0.32,1.4227029283561805,77.0,9.0,0.20199657343623717,15.553736154590261,0.4675324675324675,1.181476816294498,0.6363636363636364,0.14545454545454545,3.5127272727272727,193.0,1.2363636363636363,68.0,1.0545454545454545,58.0,0.1562957459398918,0.543859649122807,0.9553606166041436,0.33224393180082146,0.25,2.5833972543746953,0.1535015634246097,8.442585988353533,0.45454545454545453,1.0636543849119018,0.36745730020538925,7.716603304313174,0.5238095238095238,1.449255069436762
401767096,2025,regular,12,Sacramento State,Idaho,77.0,9.0,0.20199657343623717,15.553736154590261,0.4675324675324675,1.181476816294498,0.6363636363636364,0.14545454545454545,3.5127272727272727,193.0,1.2363636363636363,68.0,1.0545454545454545,58.0,0.1562957459398918,0.543859649122807,0.9553606166041436,0.33224393180082146,0.25,2.5833972543746953,0.1535015634246097,8.442585988353533,0.45454545454545453,1.0636543849119018,0.36745730020538925,7.716603304313174,0.5238095238095238,1.449255069436762,58.0,9.0,0.2352994802533875,13.647369854696477,0.43103448275862066,1.2366068968965376,1.0,0.20689655172413793,3.527586206896552,102.0,1.7586206896551724,51.0,1.9655172413793103,57.0,0.15094745833378884,0.4878048780487805,1.0734290845390309,0.4387367095888902,0.29411764705882354,1.8893181463265643,0.4273702782540121,12.39373806936635,0.5517241379310345,1.1789135535150073,0.2219235774731874,5.548089436829685,0.32,1.4227029283561805
